,Matchday,Date,H/A,Club,Club Pos.,Opponent,Opponent.1,Result,Pos.,Goals,Assists,Yellows,2nd Yellows,Reds,Minutes,Unnamed: 15,Unnamed: 16,Unnamed: 17,Player
10,11,11/02/2019,A,Aston Villa,-13,Sheffield Utd. ,Sheffield Utd. (8.),03:00,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
11,12,11/09/2019,H,Aston Villa,-14,West Ham ,West Ham (13.),03:00,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
12,13,11/23/19,A,Aston Villa,-10,Watford ,Watford (18.),00:03,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
13,14,11/30/19,H,Aston Villa,-7,Crystal Palace ,Crystal Palace (13.),00:02,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
14,15,12/03/2019,H,Aston Villa,-10,Man City ,Man City (3.),01:04,CM,,,,,,59',,,,Danny Drinkwater (prior)
15,16,12/07/2019,A,Aston Villa,-12,Spurs ,Spurs (8.),05:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
16,17,12/14/19,H,Aston Villa,-13,Newcastle ,Newcastle (11.),01:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
17,18,12/21/19,A,Aston Villa,-12,Bournemouth ,Bournemouth (14.),00:01,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
18,19,12/26/19,A,Aston Villa,-10,Everton ,Everton (15.),01:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
19,20,12/28/19,H,Aston Villa,-12,Man Utd ,Man Utd (8.),00:02,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
20,21,01/01/2020,H,Aston Villa,-13,Aston Villa ,Aston Villa (18.),01:02,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
21,,,,Aston Villa,,,,,,,,,,,,,,,Danny Drinkwater (prior)
22,22,01/12/2020,H,Aston Villa,-17,Man City ,Man City (3.),01:06,DM,,,,,,79',,,,Danny Drinkwater (prior)
23,23,1/18/20,A,Aston Villa,-18,Brighton ,Brighton (14.),01:01,CM,,,14',,,68',,,,Danny Drinkwater (prior)
24,24,1/21/20,H,Aston Villa,-18,Watford ,Watford (17.),02:01,CM,,,,,,56',,,,Danny Drinkwater (prior)
25,25,02/01/2020,A,Aston Villa,-16,Bournemouth ,Bournemouth (18.),02:01,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
26,26,2/16/20,H,Aston Villa,-17,Spurs ,Spurs (5.),02:03,CM,,,,,,60',,,,Danny Drinkwater (prior)
27,27,2/22/20,A,Aston Villa,-17,Southampton ,Southampton (12.),02:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
28,29,03/09/2020,A,Aston Villa,-19,Leicester ,Leicester (3.),04:00,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,on the bench,,,Danny Drinkwater (prior)
29,28,6/17/20,H,Aston Villa,-17,Sheffield Utd. ,Sheffield Utd. (7.),00:00,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,not in squad,,,Danny Drinkwater (prior)
