,player,position,position_id,date,team,opp,score,fpts,min,goals
23,Jack Harrison,M,4,Oct 31,LEE,@NOR,W 2-1,7.0,90,0
24,Jack Harrison,M,4,Oct 23,LEE,WOL,T 1-1,3.5,45,0
25,Jack Harrison,M,4,Oct 16,LEE,@SOU,L 0-1,4.75,90,0
26,Jack Harrison,M,4,Sep 25,LEE,WHU,L 1-2,3.6,44,0
27,Jack Harrison,M,4,Sep 12,LEE,LIV,L 0-3,7.75,67,0
28,Jack Harrison,M,4,Aug 29,LEE,@BUR,T 1-1,11.1,90,0
29,Jack Harrison,M,4,Aug 21,LEE,EVE,T 2-2,9.75,90,0
30,Jack Harrison,M,4,Aug 14,LEE,@MUN,L 1-5,8.5,69,0
0,Helder Costa,M,4,Aug 14,LEE,@MUN,L 1-5,1.25,19,0
0,Raphinha,"M,F",5,Apr 30,LEE,MCI,L 0-4,7.2,90,0
1,Raphinha,"M,F",5,Apr 25,LEE,@CRY,T 0-0,10.2,90,0
2,Raphinha,"M,F",5,Apr 9,LEE,@WAT,W 3-0,24.75,82,1
3,Raphinha,"M,F",5,Apr 2,LEE,SOU,T 1-1,14.0,90,0
4,Raphinha,"M,F",5,Mar 13,LEE,NOR,W 2-1,23.75,90,0
5,Raphinha,"M,F",5,Mar 10,LEE,AVL,L 0-3,9.75,90,0
6,Raphinha,"M,F",5,Mar 5,LEE,@LEI,L 0-1,8.75,90,0
7,Raphinha,"M,F",5,Feb 26,LEE,TOT,L 0-4,10.5,90,0
8,Raphinha,"M,F",5,Feb 23,LEE,@LIV,L 0-6,7.45,90,0
9,Raphinha,"M,F",5,Feb 20,LEE,MUN,L 2-4,12.35,45,1
10,Raphinha,"M,F",5,Feb 12,LEE,@EVE,L 0-3,6.25,45,0
11,Raphinha,"M,F",5,Feb 9,LEE,@AVL,T 3-3,8.1,90,0
12,Raphinha,"M,F",5,Jan 22,LEE,NEW,L 0-1,8.25,90,0
13,Raphinha,"M,F",5,Jan 16,LEE,@WHU,W 3-2,21.85,90,0
14,Raphinha,"M,F",5,Jan 2,LEE,BUR,W 3-1,10.85,90,0
15,Raphinha,"M,F",5,Dec 18,LEE,ARS,L 1-4,17.25,90,1
16,Raphinha,"M,F",5,Dec 14,LEE,@MCI,L 0-7,8.55,90,0
17,Raphinha,"M,F",5,Dec 11,LEE,@CHE,L 2-3,17.75,80,1
18,Raphinha,"M,F",5,Dec 5,LEE,BRF,T 2-2,22.0,90,0
19,Raphinha,"M,F",5,Nov 30,LEE,CRY,W 1-0,18.1,90,1
20,Raphinha,"M,F",5,Nov 27,LEE,@BHA,T 0-0,9.35,90,0
21,Raphinha,"M,F",5,Nov 7,LEE,LEI,T 1-1,21.85,90,1
22,Raphinha,"M,F",5,Oct 31,LEE,@NOR,W 2-1,27.85,90,1
23,Raphinha,"M,F",5,Oct 23,LEE,WOL,T 1-1,20.25,53,0
24,Raphinha,"M,F",5,Oct 2,LEE,WAT,W 1-0,11.0,90,0
25,Raphinha,"M,F",5,Sep 25,LEE,WHU,L 1-2,18.45,68,1
26,Raphinha,"M,F",5,Sep 17,LEE,@NEW,T 1-1,18.5,66,1
27,Raphinha,"M,F",5,Sep 12,LEE,LIV,L 0-3,12.2,90,0
28,Raphinha,"M,F",5,Aug 29,LEE,@BUR,T 1-1,11.25,90,0
29,Raphinha,"M,F",5,Aug 21,LEE,EVE,T 2-2,18.5,90,1
30,Raphinha,"M,F",5,Aug 14,LEE,@MUN,L 1-5,10.5,90,0
0,Daniel James,"M,F",5,Apr 30,LEE,MCI,L 0-4,5.5,45,0
1,Daniel James,"M,F",5,Apr 25,LEE,@CRY,T 0-0,1.75,58,0
2,Daniel James,"M,F",5,Apr 9,LEE,@WAT,W 3-0,11.75,66,0
3,Daniel James,"M,F",5,Apr 2,LEE,SOU,T 1-1,3.85,58,0
4,Daniel James,"M,F",5,Mar 18,LEE,@WOL,W 3-2,8.25,90,0
5,Daniel James,"M,F",5,Mar 13,LEE,NOR,W 2-1,10.6,90,0
6,Daniel James,"M,F",5,Mar 10,LEE,AVL,L 0-3,6.0,90,0
7,Daniel James,"M,F",5,Mar 5,LEE,@LEI,L 0-1,6.1,90,0
8,Daniel James,"M,F",5,Feb 26,LEE,TOT,L 0-4,5.5,90,0
9,Daniel James,"M,F",5,Feb 23,LEE,@LIV,L 0-6,3.75,60,0
10,Daniel James,"M,F",5,Feb 20,LEE,MUN,L 2-4,16.0,90,0
11,Daniel James,"M,F",5,Feb 12,LEE,@EVE,L 0-3,4.0,90,0
12,Daniel James,"M,F",5,Feb 9,LEE,@AVL,T 3-3,21.25,90,2
13,Daniel James,"M,F",5,Jan 22,LEE,NEW,L 0-1,4.75,70,0
14,Daniel James,"M,F",5,Jan 16,LEE,@WHU,W 3-2,6.5,90,0
15,Daniel James,"M,F",5,Jan 2,LEE,BUR,W 3-1,14.75,27,1
16,Daniel James,"M,F",5,Dec 14,LEE,@MCI,L 0-7,1.35,45,0
17,Daniel James,"M,F",5,Dec 11,LEE,@CHE,L 2-3,13.0,87,0
18,Daniel James,"M,F",5,Dec 5,LEE,BRF,T 2-2,8.25,90,0
19,Daniel James,"M,F",5,Nov 30,LEE,CRY,W 1-0,9.25,90,0
20,Daniel James,"M,F",5,Nov 27,LEE,@BHA,T 0-0,7.25,90,0
21,Daniel James,"M,F",5,Nov 21,LEE,@TOT,L 1-2,19.0,90,1
22,Daniel James,"M,F",5,Nov 7,LEE,LEI,T 1-1,6.5,90,0
23,Daniel James,"M,F",5,Oct 31,LEE,@NOR,W 2-1,13.85,76,0
24,Daniel James,"M,F",5,Oct 23,LEE,WOL,T 1-1,6.25,90,0
25,Daniel James,"M,F",5,Oct 16,LEE,@SOU,L 0-1,9.1,90,0
26,Daniel James,"M,F",5,Oct 2,LEE,WAT,W 1-0,5.0,90,0
27,Daniel James,"M,F",5,Sep 25,LEE,WHU,L 1-2,1.25,44,0
28,Daniel James,"M,F",5,Sep 17,LEE,@NEW,T 1-1,8.0,60,0
29,Daniel James,"M,F",5,Sep 12,LEE,LIV,L 0-3,1.1,21,0
30,Daniel James,"M,F",5,Aug 29,MUN,@WOL,W 1-0,3.25,52,0
31,Daniel James,"M,F",5,Aug 14,MUN,LEE,W 5-1,6.35,74,0
0,Tyler Roberts,"M,F",5,Mar 5,LEE,@LEI,L 0-1,1.0,13,0
1,Tyler Roberts,"M,F",5,Feb 23,LEE,@LIV,L 0-6,3.25,45,0
2,Tyler Roberts,"M,F",5,Feb 12,LEE,@EVE,L 0-3,2.75,45,0
3,Tyler Roberts,"M,F",5,Jan 22,LEE,NEW,L 0-1,2.0,18,0
4,Tyler Roberts,"M,F",5,Jan 2,LEE,BUR,W 3-1,6.0,57,0
5,Tyler Roberts,"M,F",5,Dec 18,LEE,ARS,L 1-4,4.8,90,0
6,Tyler Roberts,"M,F",5,Dec 14,LEE,@MCI,L 0-7,7.8,90,0
7,Tyler Roberts,"M,F",5,Dec 11,LEE,@CHE,L 2-3,17.0,90,0
8,Tyler Roberts,"M,F",5,Dec 5,LEE,BRF,T 2-2,21.1,90,1
9,Tyler Roberts,"M,F",5,Nov 30,LEE,CRY,W 1-0,6.0,88,0
10,Tyler Roberts,"M,F",5,Nov 27,LEE,@BHA,T 0-0,6.25,26,0
11,Tyler Roberts,"M,F",5,Nov 21,LEE,@TOT,L 1-2,0.75,17,0
12,Tyler Roberts,"M,F",5,Nov 7,LEE,LEI,T 1-1,3.25,6,0
13,Tyler Roberts,"M,F",5,Oct 31,LEE,@NOR,W 2-1,2.0,1,0
14,Tyler Roberts,"M,F",5,Oct 23,LEE,WOL,T 1-1,4.5,45,0
15,Tyler Roberts,"M,F",5,Oct 16,LEE,@SOU,L 0-1,6.1,80,0
16,Tyler Roberts,"M,F",5,Oct 2,LEE,WAT,W 1-0,2.25,11,0
17,Tyler Roberts,"M,F",5,Sep 25,LEE,WHU,L 1-2,0.25,20,0
18,Tyler Roberts,"M,F",5,Sep 17,LEE,@NEW,T 1-1,4.25,28,0
19,Tyler Roberts,"M,F",5,Sep 12,LEE,LIV,L 0-3,2.7,44,0
20,Tyler Roberts,"M,F",5,Aug 29,LEE,@BUR,T 1-1,1.75,16,0
21,Tyler Roberts,"M,F",5,Aug 21,LEE,EVE,T 2-2,1.0,29,0
22,Tyler Roberts,"M,F",5,Aug 14,LEE,@MUN,L 1-5,3.0,12,0
0,Rodrigo,"M,F",5,Apr 30,LEE,MCI,L 0-4,3.95,82,0
1,Rodrigo,"M,F",5,Apr 25,LEE,@CRY,T 0-0,8.45,73,0
2,Rodrigo,"M,F",5,Apr 9,LEE,@WAT,W 3-0,16.5,90,1
3,Rodrigo,"M,F",5,Apr 2,LEE,SOU,T 1-1,8.75,90,0
4,Rodrigo,"M,F",5,Mar 18,LEE,@WOL,W 3-2,13.6,90,1
5,Rodrigo,"M,F",5,Mar 13,LEE,NOR,W 2-1,15.1,59,1
6,Rodrigo,"M,F",5,Mar 10,LEE,AVL,L 0-3,3.75,45,0
7,Rodrigo,"M,F",5,Mar 5,LEE,@LEI,L 0-1,7.45,62,0
8,Rodrigo,"M,F",5,Feb 26,LEE,TOT,L 0-4,4.1,45,0
9,Rodrigo,"M,F",5,Feb 23,LEE,@LIV,L 0-6,4.0,45,0
10,Rodrigo,"M,F",5,Feb 20,LEE,MUN,L 2-4,16.5,90,1
11,Rodrigo,"M,F",5,Feb 12,LEE,@EVE,L 0-3,6.7,90,0
12,Rodrigo,"M,F",5,Feb 9,LEE,@AVL,T 3-3,21.75,90,0
13,Rodrigo,"M,F",5,Jan 22,LEE,NEW,L 0-1,8.1,90,0
14,Rodrigo,"M,F",5,Jan 16,LEE,@WHU,W 3-2,1.75,24,0
15,Rodrigo,"M,F",5,Nov 30,LEE,CRY,W 1-0,3.5,45,0
16,Rodrigo,"M,F",5,Nov 27,LEE,@BHA,T 0-0,5.7,90,0
17,Rodrigo,"M,F",5,Nov 7,LEE,LEI,T 1-1,9.1,90,0
18,Rodrigo,"M,F",5,Oct 31,LEE,@NOR,W 2-1,13.0,87,1
19,Rodrigo,"M,F",5,Oct 23,LEE,WOL,T 1-1,25.35,90,1
20,Rodrigo,"M,F",5,Oct 16,LEE,@SOU,L 0-1,3.25,63,0
21,Rodrigo,"M,F",5,Oct 2,LEE,WAT,W 1-0,9.1,90,0
22,Rodrigo,"M,F",5,Sep 25,LEE,WHU,L 1-2,8.3,90,0
23,Rodrigo,"M,F",5,Sep 17,LEE,@NEW,T 1-1,7.75,90,0
24,Rodrigo,"M,F",5,Sep 12,LEE,LIV,L 0-3,6.5,44,0
25,Rodrigo,"M,F",5,Aug 29,LEE,@BUR,T 1-1,5.25,72,0
26,Rodrigo,"M,F",5,Aug 14,LEE,@MUN,L 1-5,4.5,44,0
0,Joe Gelhardt,F,6,Apr 30,LEE,MCI,L 0-4,3.75,27,0
1,Joe Gelhardt,F,6,Apr 25,LEE,@CRY,T 0-0,4.45,15,0
2,Joe Gelhardt,F,6,Apr 2,LEE,SOU,T 1-1,3.25,30,0
3,Joe Gelhardt,F,6,Mar 13,LEE,NOR,W 2-1,11.25,1,1
4,Joe Gelhardt,F,6,Mar 10,LEE,AVL,L 0-3,2.0,45,0
5,Joe Gelhardt,F,6,Mar 5,LEE,@LEI,L 0-1,0.5,26,0
6,Joe Gelhardt,F,6,Feb 23,LEE,@LIV,L 0-6,-0.75,28,0
7,Joe Gelhardt,F,6,Feb 20,LEE,MUN,L 2-4,6.5,45,0
8,Joe Gelhardt,F,6,Jan 22,LEE,NEW,L 0-1,3.25,9,0
9,Joe Gelhardt,F,6,Jan 2,LEE,BUR,W 3-1,9.5,31,0
10,Joe Gelhardt,F,6,Dec 18,LEE,ARS,L 1-4,4.0,90,0
11,Joe Gelhardt,F,6,Dec 14,LEE,@MCI,L 0-7,3.75,45,0
12,Joe Gelhardt,F,6,Dec 11,LEE,@CHE,L 2-3,12.0,8,1
13,Joe Gelhardt,F,6,Nov 21,LEE,@TOT,L 1-2,10.1,86,0
14,Joe Gelhardt,F,6,Oct 23,LEE,WOL,T 1-1,9.25,27,0
15,Joe Gelhardt,F,6,Oct 16,LEE,@SOU,L 0-1,1.75,12,0
0,Patrick Bamford,F,6,Mar 18,LEE,@WOL,W 3-2,1.0,22,0
1,Patrick Bamford,F,6,Mar 13,LEE,NOR,W 2-1,3.75,45,0
2,Patrick Bamford,F,6,Mar 10,LEE,AVL,L 0-3,4.25,31,0
3,Patrick Bamford,F,6,Dec 5,LEE,BRF,T 2-2,9.75,21,1
4,Patrick Bamford,F,6,Sep 17,LEE,@NEW,T 1-1,13.6,90,0
5,Patrick Bamford,F,6,Sep 12,LEE,LIV,L 0-3,10.0,90,0
6,Patrick Bamford,F,6,Aug 29,LEE,@BUR,T 1-1,13.1,90,1
7,Patrick Bamford,F,6,Aug 21,LEE,EVE,T 2-2,10.85,90,0
8,Patrick Bamford,F,6,Aug 14,LEE,@MUN,L 1-5,4.25,76,0
0,Sam Greenwood,F,6,Apr 30,LEE,MCI,L 0-4,1.25,6,0
1,Sam Greenwood,F,6,Apr 25,LEE,@CRY,T 0-0,4.0,30,0
2,Sam Greenwood,F,6,Apr 9,LEE,@WAT,W 3-0,14.5,22,0
3,Sam Greenwood,F,6,Mar 18,LEE,@WOL,W 3-2,9.75,66,0
4,Sam Greenwood,F,6,Dec 18,LEE,ARS,L 1-4,1.25,11,0
