,player,position,position_id,date,team,opp,score,fpts,min,goals
18,Mathias Jensen,M,4,Dec 5,BRF,@LEE,T 2-2,0.75,1,0
19,Mathias Jensen,M,4,Dec 2,BRF,@TOT,L 0-2,1.5,19,0
20,Mathias Jensen,M,4,Nov 6,BRF,NOR,L 1-2,17.5,90,0
21,Mathias Jensen,M,4,Oct 30,BRF,@BUR,L 1-3,6.75,67,0
22,Mathias Jensen,M,4,Oct 24,BRF,LEI,L 1-2,17.95,90,0
23,Mathias Jensen,M,4,Oct 16,BRF,CHE,L 0-1,7.0,90,0
24,Mathias Jensen,M,4,Oct 3,BRF,@WHU,W 2-1,7.7,60,0
25,Mathias Jensen,M,4,Sep 11,BRF,BHA,L 0-1,2.75,21,0
26,Mathias Jensen,M,4,Aug 28,BRF,@AVL,T 1-1,3.0,9,0
0,Pelenda Joshua Da Silva,M,4,Apr 23,BRF,TOT,T 0-0,1.25,11,0
1,Pelenda Joshua Da Silva,M,4,Feb 26,BRF,NEW,L 0-2,-3.75,10,0
2,Pelenda Joshua Da Silva,M,4,Feb 19,BRF,@ARS,L 1-2,7.3,67,0
3,Pelenda Joshua Da Silva,M,4,Feb 12,BRF,CRY,T 0-0,3.6,28,0
4,Pelenda Joshua Da Silva,M,4,Feb 9,BRF,@MCI,L 0-2,3.25,27,0
0,Christian Eriksen,M,4,Apr 23,BRF,TOT,T 0-0,14.6,90,0
1,Christian Eriksen,M,4,Apr 16,BRF,@WAT,W 2-1,22.35,90,0
2,Christian Eriksen,M,4,Apr 10,BRF,WHU,W 2-0,12.75,90,0
3,Christian Eriksen,M,4,Apr 2,BRF,@CHE,W 4-1,22.15,90,1
4,Christian Eriksen,M,4,Mar 12,BRF,BUR,W 2-0,16.85,90,0
5,Christian Eriksen,M,4,Mar 5,BRF,@NOR,W 3-1,7.35,90,0
6,Christian Eriksen,M,4,Feb 26,BRF,NEW,L 0-2,3.25,37,0
0,Tariqe Fosu-Henry,M,4,Mar 20,BRF,@LEI,L 1-2,3.25,15,0
0,Yoane Wissa,M,4,Apr 23,BRF,TOT,T 0-0,3.0,11,0
1,Yoane Wissa,M,4,Apr 16,BRF,@WAT,W 2-1,6.25,65,0
2,Yoane Wissa,M,4,Apr 10,BRF,WHU,W 2-0,5.75,90,0
3,Yoane Wissa,M,4,Apr 2,BRF,@CHE,W 4-1,10.75,4,1
4,Yoane Wissa,M,4,Mar 20,BRF,@LEI,L 1-2,19.75,90,1
5,Yoane Wissa,M,4,Mar 12,BRF,BUR,W 2-0,1.25,14,0
6,Yoane Wissa,M,4,Mar 5,BRF,@NOR,W 3-1,2.5,7,0
7,Yoane Wissa,M,4,Feb 26,BRF,NEW,L 0-2,13.0,61,0
8,Yoane Wissa,M,4,Feb 19,BRF,@ARS,L 1-2,7.7,90,0
9,Yoane Wissa,M,4,Feb 12,BRF,CRY,T 0-0,4.75,81,0
10,Yoane Wissa,M,4,Feb 9,BRF,@MCI,L 0-2,1.25,19,0
11,Yoane Wissa,M,4,Jan 22,BRF,WOL,L 1-2,1.25,31,0
12,Yoane Wissa,M,4,Jan 19,BRF,MUN,L 1-3,2.75,22,0
13,Yoane Wissa,M,4,Jan 16,BRF,@LIV,L 0-3,2.25,21,0
14,Yoane Wissa,M,4,Jan 11,BRF,@SOU,L 1-4,2.25,33,0
15,Yoane Wissa,M,4,Jan 2,BRF,AVL,W 2-1,13.6,90,1
16,Yoane Wissa,M,4,Dec 29,BRF,MCI,L 0-1,5.25,68,0
17,Yoane Wissa,M,4,Dec 26,BRF,@BHA,L 0-2,8.5,48,0
18,Yoane Wissa,M,4,Dec 10,BRF,WAT,W 2-1,2.5,68,0
19,Yoane Wissa,M,4,Dec 5,BRF,@LEE,T 2-2,4.1,17,0
20,Yoane Wissa,M,4,Dec 2,BRF,@TOT,L 0-2,1.5,19,0
21,Yoane Wissa,M,4,Nov 28,BRF,EVE,W 1-0,4.0,2,0
22,Yoane Wissa,M,4,Oct 3,BRF,@WHU,W 2-1,10.75,7,1
23,Yoane Wissa,M,4,Sep 25,BRF,LIV,T 3-3,10.5,11,1
24,Yoane Wissa,M,4,Aug 28,BRF,@AVL,T 1-1,1.0,23,0
25,Yoane Wissa,M,4,Aug 21,BRF,@CRY,T 0-0,2.25,12,0
0,Saman Ghoddos,"M,F",5,Apr 23,BRF,TOT,T 0-0,4.6,77,0
1,Saman Ghoddos,"M,F",5,Apr 16,BRF,@WAT,W 2-1,2.75,23,0
2,Saman Ghoddos,"M,F",5,Feb 19,BRF,@ARS,L 1-2,1.5,5,0
3,Saman Ghoddos,"M,F",5,Feb 12,BRF,CRY,T 0-0,2.0,7,0
4,Saman Ghoddos,"M,F",5,Feb 9,BRF,@MCI,L 0-2,5.1,61,0
5,Saman Ghoddos,"M,F",5,Jan 22,BRF,WOL,L 1-2,2.75,6,0
6,Saman Ghoddos,"M,F",5,Jan 2,BRF,AVL,W 2-1,5.1,35,0
7,Saman Ghoddos,"M,F",5,Dec 29,BRF,MCI,L 0-1,2.25,7,0
8,Saman Ghoddos,"M,F",5,Dec 26,BRF,@BHA,L 0-2,2.6,23,0
9,Saman Ghoddos,"M,F",5,Dec 10,BRF,WAT,W 2-1,5.5,20,0
10,Saman Ghoddos,"M,F",5,Nov 20,BRF,@NEW,T 3-3,2.25,58,0
11,Saman Ghoddos,"M,F",5,Nov 6,BRF,NOR,L 1-2,10.5,45,0
12,Saman Ghoddos,"M,F",5,Oct 30,BRF,@BUR,L 1-3,14.1,31,1
13,Saman Ghoddos,"M,F",5,Oct 24,BRF,LEI,L 1-2,3.75,13,0
14,Saman Ghoddos,"M,F",5,Oct 16,BRF,CHE,L 0-1,5.75,17,0
15,Saman Ghoddos,"M,F",5,Aug 28,BRF,@AVL,T 1-1,7.5,65,0
16,Saman Ghoddos,"M,F",5,Aug 21,BRF,@CRY,T 0-0,2.35,19,0
0,Sergi Canos,"M,F",5,Apr 10,BRF,WHU,W 2-0,4.6,11,0
1,Sergi Canos,"M,F",5,Apr 2,BRF,@CHE,W 4-1,1.75,1,0
2,Sergi Canos,"M,F",5,Mar 12,BRF,BUR,W 2-0,11.2,74,0
3,Sergi Canos,"M,F",5,Mar 5,BRF,@NOR,W 3-1,11.6,81,0
4,Sergi Canos,"M,F",5,Feb 26,BRF,NEW,L 0-2,2.1,17,0
5,Sergi Canos,"M,F",5,Feb 19,BRF,@ARS,L 1-2,6.6,83,0
6,Sergi Canos,"M,F",5,Feb 12,BRF,CRY,T 0-0,8.85,85,0
7,Sergi Canos,"M,F",5,Feb 9,BRF,@MCI,L 0-2,7.1,61,0
8,Sergi Canos,"M,F",5,Jan 22,BRF,WOL,L 1-2,5.9,82,0
9,Sergi Canos,"M,F",5,Jan 19,BRF,MUN,L 1-3,4.3,63,0
10,Sergi Canos,"M,F",5,Jan 16,BRF,@LIV,L 0-3,3.35,40,0
11,Sergi Canos,"M,F",5,Jan 11,BRF,@SOU,L 1-4,6.0,75,0
12,Sergi Canos,"M,F",5,Jan 2,BRF,AVL,W 2-1,5.35,53,0
13,Sergi Canos,"M,F",5,Dec 29,BRF,MCI,L 0-1,1.0,20,0
14,Sergi Canos,"M,F",5,Dec 26,BRF,@BHA,L 0-2,12.25,90,0
15,Sergi Canos,"M,F",5,Dec 5,BRF,@LEE,T 2-2,17.5,71,1
16,Sergi Canos,"M,F",5,Dec 2,BRF,@TOT,L 0-2,1.85,69,0
17,Sergi Canos,"M,F",5,Nov 28,BRF,EVE,W 1-0,5.1,86,0
18,Sergi Canos,"M,F",5,Nov 20,BRF,@NEW,T 3-3,23.45,90,0
19,Sergi Canos,"M,F",5,Nov 6,BRF,NOR,L 1-2,13.75,90,0
20,Sergi Canos,"M,F",5,Oct 30,BRF,@BUR,L 1-3,11.5,76,0
21,Sergi Canos,"M,F",5,Oct 24,BRF,LEI,L 1-2,8.6,90,0
22,Sergi Canos,"M,F",5,Oct 16,BRF,CHE,L 0-1,2.0,71,0
23,Sergi Canos,"M,F",5,Oct 3,BRF,@WHU,W 2-1,10.3,90,0
24,Sergi Canos,"M,F",5,Sep 25,BRF,LIV,T 3-3,9.0,90,0
25,Sergi Canos,"M,F",5,Sep 18,BRF,@WOL,W 2-0,8.1,67,0
26,Sergi Canos,"M,F",5,Sep 11,BRF,BHA,L 0-1,6.45,60,0
27,Sergi Canos,"M,F",5,Aug 28,BRF,@AVL,T 1-1,9.1,90,0
28,Sergi Canos,"M,F",5,Aug 21,BRF,@CRY,T 0-0,7.85,90,0
29,Sergi Canos,"M,F",5,Aug 13,BRF,ARS,W 2-0,24.25,90,1
0,Bryan Mbeumo,F,6,Apr 23,BRF,TOT,T 0-0,4.6,90,0
1,Bryan Mbeumo,F,6,Apr 16,BRF,@WAT,W 2-1,7.5,90,0
2,Bryan Mbeumo,F,6,Apr 10,BRF,WHU,W 2-0,23.85,77,1
3,Bryan Mbeumo,F,6,Apr 2,BRF,@CHE,W 4-1,25.0,84,0
4,Bryan Mbeumo,F,6,Mar 20,BRF,@LEI,L 1-2,18.25,90,0
5,Bryan Mbeumo,F,6,Mar 12,BRF,BUR,W 2-0,10.1,88,0
6,Bryan Mbeumo,F,6,Mar 5,BRF,@NOR,W 3-1,10.45,90,0
7,Bryan Mbeumo,F,6,Feb 26,BRF,NEW,L 0-2,5.1,90,0
8,Bryan Mbeumo,F,6,Feb 19,BRF,@ARS,L 1-2,6.0,90,0
9,Bryan Mbeumo,F,6,Feb 12,BRF,CRY,T 0-0,10.0,90,0
10,Bryan Mbeumo,F,6,Feb 9,BRF,@MCI,L 0-2,2.5,27,0
11,Bryan Mbeumo,F,6,Jan 22,BRF,WOL,L 1-2,18.5,90,0
12,Bryan Mbeumo,F,6,Jan 19,BRF,MUN,L 1-3,8.6,90,0
13,Bryan Mbeumo,F,6,Jan 16,BRF,@LIV,L 0-3,7.1,74,0
14,Bryan Mbeumo,F,6,Jan 11,BRF,@SOU,L 1-4,14.25,90,0
15,Bryan Mbeumo,F,6,Dec 26,BRF,@BHA,L 0-2,1.75,40,0
16,Bryan Mbeumo,F,6,Dec 10,BRF,WAT,W 2-1,14.5,90,1
17,Bryan Mbeumo,F,6,Dec 5,BRF,@LEE,T 2-2,11.0,90,0
18,Bryan Mbeumo,F,6,Dec 2,BRF,@TOT,L 0-2,6.25,90,0
19,Bryan Mbeumo,F,6,Nov 28,BRF,EVE,W 1-0,6.35,90,0
20,Bryan Mbeumo,F,6,Nov 20,BRF,@NEW,T 3-3,6.75,90,0
21,Bryan Mbeumo,F,6,Nov 6,BRF,NOR,L 1-2,11.25,90,0
22,Bryan Mbeumo,F,6,Oct 24,BRF,LEI,L 1-2,4.5,56,0
23,Bryan Mbeumo,F,6,Oct 16,BRF,CHE,L 0-1,7.1,90,0
24,Bryan Mbeumo,F,6,Oct 3,BRF,@WHU,W 2-1,16.6,81,1
25,Bryan Mbeumo,F,6,Sep 25,BRF,LIV,T 3-3,11.0,90,0
26,Bryan Mbeumo,F,6,Sep 18,BRF,@WOL,W 2-0,17.25,90,1
27,Bryan Mbeumo,F,6,Sep 11,BRF,BHA,L 0-1,4.75,90,0
28,Bryan Mbeumo,F,6,Aug 28,BRF,@AVL,T 1-1,4.75,79,0
29,Bryan Mbeumo,F,6,Aug 21,BRF,@CRY,T 0-0,5.5,76,0
30,Bryan Mbeumo,F,6,Aug 13,BRF,ARS,W 2-0,5.6,85,0
0,Marcus Forss,F,6,Jan 22,BRF,WOL,L 1-2,2.25,10,0
1,Marcus Forss,F,6,Dec 10,BRF,WAT,W 2-1,8.5,20,0
2,Marcus Forss,F,6,Nov 6,BRF,NOR,L 1-2,3.5,20,0
3,Marcus Forss,F,6,Oct 30,BRF,@BUR,L 1-3,4.0,90,0
4,Marcus Forss,F,6,Oct 24,BRF,LEI,L 1-2,2.0,32,0
5,Marcus Forss,F,6,Oct 16,BRF,CHE,L 0-1,1.25,22,0
6,Marcus Forss,F,6,Aug 13,BRF,ARS,W 2-0,0.5,3,0
0,Ivan Toney,F,6,Apr 23,BRF,TOT,T 0-0,5.8,90,0
1,Ivan Toney,F,6,Apr 16,BRF,@WAT,W 2-1,5.6,90,0
2,Ivan Toney,F,6,Apr 10,BRF,WHU,W 2-0,25.0,90,1
3,Ivan Toney,F,6,Apr 2,BRF,@CHE,W 4-1,13.7,90,0
4,Ivan Toney,F,6,Mar 20,BRF,@LEI,L 1-2,8.5,90,0
5,Ivan Toney,F,6,Mar 12,BRF,BUR,W 2-0,26.45,90,2
6,Ivan Toney,F,6,Mar 5,BRF,@NOR,W 3-1,34.45,90,3
7,Ivan Toney,F,6,Feb 26,BRF,NEW,L 0-2,5.35,27,0
8,Ivan Toney,F,6,Jan 22,BRF,WOL,L 1-2,14.0,90,1
9,Ivan Toney,F,6,Jan 19,BRF,MUN,L 1-3,19.3,90,1
10,Ivan Toney,F,6,Jan 16,BRF,@LIV,L 0-3,9.4,90,0
11,Ivan Toney,F,6,Jan 11,BRF,@SOU,L 1-4,5.05,90,0
12,Ivan Toney,F,6,Jan 2,BRF,AVL,W 2-1,3.25,90,0
13,Ivan Toney,F,6,Dec 29,BRF,MCI,L 0-1,10.2,90,0
14,Ivan Toney,F,6,Dec 26,BRF,@BHA,L 0-2,9.2,90,0
15,Ivan Toney,F,6,Dec 2,BRF,@TOT,L 0-2,10.45,90,0
16,Ivan Toney,F,6,Nov 28,BRF,EVE,W 1-0,18.65,90,1
17,Ivan Toney,F,6,Nov 20,BRF,@NEW,T 3-3,20.25,90,1
18,Ivan Toney,F,6,Nov 6,BRF,NOR,L 1-2,5.5,90,0
19,Ivan Toney,F,6,Oct 30,BRF,@BUR,L 1-3,7.0,90,0
20,Ivan Toney,F,6,Oct 24,BRF,LEI,L 1-2,13.75,90,0
21,Ivan Toney,F,6,Oct 16,BRF,CHE,L 0-1,8.55,90,0
22,Ivan Toney,F,6,Oct 3,BRF,@WHU,W 2-1,9.15,90,0
23,Ivan Toney,F,6,Sep 25,BRF,LIV,T 3-3,16.6,90,0
24,Ivan Toney,F,6,Sep 18,BRF,@WOL,W 2-0,28.5,90,1
25,Ivan Toney,F,6,Sep 11,BRF,BHA,L 0-1,11.0,90,0
26,Ivan Toney,F,6,Aug 28,BRF,@AVL,T 1-1,14.1,90,1
27,Ivan Toney,F,6,Aug 21,BRF,@CRY,T 0-0,10.25,90,0
28,Ivan Toney,F,6,Aug 13,BRF,ARS,W 2-0,6.85,90,0
