"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Faustino Anjorin","CHE","M","277","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Cameron Archer","AVL","F","278","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Kepa Arrizabalaga","CHE","G","279","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Christian Atsu","NEW","M","280","ColmL","NEW 0<br/>@CRY 1 F","0","0","-"
"Brandon Austin","TOT","G","281","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Daniel Bachmann","WAT","G","282","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Eric Bailly","MUN","D","283","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","284","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Fabian Balbuena","WHU","D","285","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Folarin Balogun","ARS","F","286","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Tudor Baluta","BHA","D","287","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Beni Baningime","EVE","M","288","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Ashley Barnes","BUR","F","289","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Mason Barrett","WAT","D","290","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Lewis Bate","CHE","M","291","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Michy Batshuayi","CHE","F","292","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Jack Bearne","LIV","M","293","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","294","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Josh Benson","BUR","M","295","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Adrian Bernabe","MCI","M","296","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Di'Shon Bernard","MUN","D","297","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Tolaji Bola","ARS","D","298","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Yannick Bolasie","EVE","F","299","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Artur Boruc","BOU","G","300","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Sofiane Boufal","SOU","M","301","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Morgan Boyes","LIV","D","302","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Jarrad Branthwaite","EVE","D","303","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Claudio Bravo","MCI","G","304","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Armando Broja","CHE","F","305","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"David Brooks","BOU","M","306","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Kean Bryan","SHU","D","307","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Robbie Burton","ARS","M","308","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"David Button","BHA","G","309","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Oskar Buur","WOL","D","310","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Sam Byram","NOR","D","311","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Jake Cain","LIV","M","312","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Leonardo Campana","WOL","F","313","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Chem Campbell","WOL","F","314","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Andy Carroll","NEW","F","315","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Scott Carson","MCI","G","316","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Gedson Fernandes","TOT","M","317","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Lewis Cass","NEW","D","318","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Daniel Podence","WOL","M","319","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Joel Pereira","MUN","G","320","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Joao Cancelo","MCI","D","321","mcavinur","MCI 1<br/>@LEI 0 F","0","0","-"
"Bruno Jordao","WOL","M","322","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Nathaniel Chalobah","WAT","M","323","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Calum Chambers","ARS","D,M","324","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Hamza Choudhury","LEI","M","325","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Dennis Cirkin","TOT","D","326","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Ciaran Clark","NEW","D","327","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Leon Clarke","SHU","F","328","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Leighton Clarkson","LIV","M","329","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Thomas Clayton","LIV","D","330","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Alex Cochrane","BHA","D","331","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Seamus Coleman","EVE","D","332","ColmL","EVE 2<br/>@ARS 3 F","0","0","-"
"Lewis Cook","BOU","M","333","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Bernardo Rosa","WHU","M","334","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Xande Silva","WHU","F","335","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Conor Coventry","WHU","M","336","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Jamie Cumming","CHE","G","337","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Luke Cundle","WOL","M","338","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Sam Dalby","WAT","F","339","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Diogo Dalot","MUN","D","340","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Charlie Daniels","BOU","D","341","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","342","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Kevin Danso","SOU","D","343","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Karl Darlow","NEW","G","344","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Tom Davies","EVE","M","345","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Keinan Davis","AVL","M,F","346","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","347","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"William Dennis","BOU","G","348","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","349","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Fousseni Diabate","LEI","F","350","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Eric Dier","TOT","D,M","351","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Lucas Digne","EVE","D","352","ColmOF","EVE 2<br/>@ARS 3 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","353","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","354","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Tommy Doyle","MCI","M","355","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","356","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","357","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Paul Dummett","NEW","D","358","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Jimmy Dunne","BUR","D","359","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Jake Eastwood","SHU","G","360","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Ahmed El Mohamady","AVL","D","361","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Harvey Elliott","LIV","M","362","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Bjorn Engels","AVL","D","363","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","364","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Ralf Fahrmann","NOR","G","365","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Akin Famewo","NOR","D","366","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Kiko Femenia","WAT","D","367","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Will Ferry","SOU","M","368","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Phil Foden","MCI","M,F","369","ColmOF","MCI 1<br/>@LEI 0 F","0","0","-"
"Fraser Forster","SOU","G","370","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","371","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Dimitri Foulquier","WAT","D","372","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Juan Foyth","TOT","D","373","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Ryan Fredericks","WHU","D","374","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Kieron Freeman","SHU","D","375","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Luke Freeman","SHU","M","376","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Ethan Galbraith","MUN","M","377","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Tony Gallacher","LIV","D","378","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Eric Garcia","MCI","D","379","MAX","MCI 1<br/>@LEI 0 F","0","0","-"
"James Garner","MUN","M","380","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Paulo Gazzaniga","TOT","G","381","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","382","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Brooklyn Genesini","BOU","D","383","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Morgan Gibbs-White","WOL","M","384","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Ben Gibson","BUR","D","385","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Billy Gilmour","CHE","M","386","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Mace Goodridge","BUR","M","387","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Anthony Gordon","EVE","M,F","388","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","389","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Lee Grant","MUN","G","390","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Andre Gray","WAT","F","391","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Demarai Gray","LEI","M","392","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Pascal Gross","BHA","M,F","393","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Marko Grujic","LIV","M","394","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Johann Gudmundsson","BUR","M","395","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Angus Gunn","SOU","G","396","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Peter Gwargis","BHA","M","397","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Joseph Hardy","LIV","F","398","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","399","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Isaac Hayden","NEW","M","400","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Kaine Hayden","AVL","M","401","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Tom Heaton","AVL","G","402","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Philip Heise","NOR","D","403","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Jordan Henderson","LIV","M","404","Eoghanoc","WHU 2<br/>@LIV 3 F","0","0","-"
"Stephen Henderson","CRY","G","405","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Wayne Hennessey","CRY","G","406","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Onel Hernandez","NOR","M","407","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Jake Hesketh","SOU","M","408","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Thomas Hill","LIV","F","409","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"George Hirst","LEI","F","410","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Wesley Hoedt","SOU","D","411","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Andreas Pereira","MUN","M","412","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Ki-Jana Hoever","LIV","D","413","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Rob Holding","ARS","D","414","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Jose Holebas","WAT","D","415","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Nathan Holland","WHU","M","416","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Callum Hudson-Odoi","CHE","F","417","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Joseph Hungbo","WAT","M","418","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Adam Idah","NOR","F","419","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Jose Izquierdo","BHA","M,F","420","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Phil Jagielka","SHU","D","421","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","422","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Eldin Jakupovic","LEI","G","423","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Andi Janjeva","WAT","D","424","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Alexandre Jankewitz","SOU","M","425","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Daryl Janmaat","WAT","D","426","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Vitezslav Jaros","LIV","G","427","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Teddy Jenks","BHA","M","428","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Lukas Jensen","BUR","G","429","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Tyreece John-Jules","ARS","F","430","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Ben Johnson","WHU","D,M","431","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Darnell Johnson","LEI","D","432","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Alfie Jones","SOU","D","433","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Curtis Jones","LIV","M","434","RBF","WHU 2<br/>@LIV 3 F","0","0","-"
"Phil Jones","MUN","D","435","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Corey Jordan","BOU","D","436","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Joao Pedro","WAT","F","437","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"James Justin","LEI","D","438","RBF","MCI 1<br/>@LEI 0 F","0","0","-"
"Lovre Kalinic","AVL","G","439","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Harry Kane","TOT","F","440","MKFC","TOT 1<br/>@CHE 2 F","0","0","-"
"N'Golo Kante","CHE","M","441","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Beram Kayal","BHA","M","442","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Michael Keane","EVE","D","443","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Caoimhin Kelleher","LIV","G","444","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Lloyd Kelly","BOU","D","445","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Martin Kelly","CRY","D","446","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Gavin Kilkenny","BOU","M","447","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Maximilian Kilman","WOL","D","448","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Nya Kirby","CRY","M","449","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Timm Klose","NOR","D","450","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Ali Koiki","BUR","D","451","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Billy Koumetio","LIV","D","452","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Matej Kovar","MUN","G","453","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Emil Krafth","NEW","D","454","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Alexandre Lacazette","ARS","F","455","ColmL","EVE 2<br/>@ARS 3 F","0","0","-"
"Ethan Laird","MUN","D","456","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Adam Lallana","LIV","M","457","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Tariq Lamptey","CHE/BHA","D","458","MAX","BHA 1<br/>@SHU 1 F","0","0","-"
"Henri Lansbury","AVL","M","459","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Manuel Lanzini","WHU","M","460","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Yasser Larouci","LIV","D","461","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Moritz Leitner","NOR","M","462","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Florian Lejeune","NEW","D","463","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Jefferson Lerma","BOU","M","464","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Dylan Levitt","MUN","M","465","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Adam Lewis","LIV","M","466","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Alfie Lewis","WHU","M","467","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Harry Lewis","SOU","G","468","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Jesse Lingard","MUN","M,F","469","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Ruben Loftus-Cheek","CHE","M","470","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Andy Lonergan","LIV","G","471","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Kevin Long","BUR","D","472","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Ryan Longman","BHA","M","473","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Luis Longstaff","LIV","M","474","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Matthew Longstaff","NEW","M","475","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Dejan Lovren","LIV","D","476","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Matthew Lowton","BUR","D","477","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Ian Maatsen","CHE","D","478","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Alexis Mac Allister","BHA","M","479","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Matt Macey","ARS","G","480","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Jacob Maddox","SOU","M","481","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Archie Mair","NOR","G","482","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","483","MAX","EVE 2<br/>@ARS 3 F","0","0","-"
"Javier Manquillo","NEW","D","484","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Solly March","BHA","M,F","485","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Pablo Mari","ARS","D","486","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Adrian Mariappa","WAT","D","487","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"David Martin","WHU","G","488","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Josh Martin","NOR","M","489","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","490","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Emiliano Martinez","ARS","G","491","mcavinur","EVE 2<br/>@ARS 3 F","0","0","-"
"Arthur Masuaku","WHU","D","492","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Juan Mata","MUN","M","493","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"John McGinn","AVL","M","494","ColmL","AVL 0<br/>@SOU 2 F","0","0","-"
"Michael McGovern","NOR","G","495","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Giovanni McGregor","CRY","M","496","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Sam McQueen","SOU","D","497","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Zech Medley","ARS","D","498","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"D'Mani Mellor","MUN","F","499","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Nampalys Mendy","LEI","M","500","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Teden Mengi","MUN","D","501","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Chris Mepham","BOU","D","502","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Max Meyer","CRY","M","503","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Luka Milivojevic","CRY","M","504","RBF","NEW 0<br/>@CRY 1 F","0","0","-"
"Liam Millar","LIV","F","505","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"James Milner","LIV","M","506","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Takumi Minamino","LIV","F","507","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Tyrick Mitchell","CRY","D","508","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Martin Montoya","BHA","D,M","509","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Simon Moore","SHU","G","510","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Wesley","AVL","F","511","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Wes Morgan","LEI","D","512","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Lys Mousset","SHU","F","513","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Joel Mumbongo","BUR","F","514","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Arijanet Muric","MCI","G","515","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Yoshinori Muto","NEW","F","516","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Daniel N'Lundulu","SOU","F","517","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Wilfred Ndidi","LEI","M","518","MAX","MCI 1<br/>@LEI 0 F","0","0","-"
"Reiss Nelson","ARS","F","519","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Joao Virginia","EVE","G","520","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"James Norris","LIV","D","521","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Will Norris","WOL","G","522","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Kenedy","CHE","M","523","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Orjan Nyland","AVL","G","524","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Warren O'Hora","BHA","D","525","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Aiden O'Neill","BUR","M","526","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Divock Origi","LIV","F","527","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Owen Otasowie","WOL","M","528","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Cole Palmer","MCI","M","529","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Emerson","CHE","D","530","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Sokratis","ARS","D","531","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Adam Parkes","WAT","G","532","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Troy Parrott","TOT","F","533","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","534","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Jota","AVL","M","535","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Adalberto Penaranda","WAT","F","536","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Adrien Silva","LEI","M","537","FA","MCI 1<br/>@LEI 0 F","0","0","-"
"Taylor Perry","WOL","M","538","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Nathaniel Phillips","LIV","D","539","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Brandon Pierrick","CRY","M,F","540","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"Erik Pieters","BUR","D","541","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Paul Pogba","MUN","M","542","ColmL","WAT 0<br/>@MUN 3 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","543","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Christian Pulisic","CHE","M,F","544","Eoghanoc","TOT 1<br/>@CHE 2 F","0","0","-"
"Ignacio Pussetto","WAT","M","545","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Domingos Quina","WAT","M","546","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Kayne Ramsay","SOU","D","547","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Jacob Ramsey","AVL","M","548","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Darren Randolph","WHU","G","549","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Marcus Rashford","MUN","M,F","550","ColmL","WAT 0<br/>@MUN 3 F","0","0","-"
"Nathan Redmond","SOU","M,F","551","Eoghanoc","AVL 0<br/>@SOU 2 F","0","0","-"
"Lewis Richards","WOL","D","552","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Taylor Richards","BHA","M,F","553","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Lewis Richardson","BUR","M","554","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Diego Rico","BOU","D","555","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Haydon Roberts","BHA","D","556","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Jack Robinson","QPR/SHU","D","557","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Pedro","CHE","F","558","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","559","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Marcos Rojo","MUN","D","560","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"Sergio Romero","MUN","G","561","FA","WAT 0<br/>@MUN 3 F","0","0","-"
"John Ruddy","WOL","G","562","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Mamadou Sakho","CRY","D","563","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"William Saliba","ARS","D","564","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Austin Samuels","WOL","F","565","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Adrian","LIV","G","566","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Max Sanders","BHA","M","567","FA","BHA 1<br/>@SHU 1 F","0","0","-"
"Matija Sarkic","AVL","G","568","FA","AVL 0<br/>@SOU 2 F","0","0","-"
"Christian Saydee","BOU","M","569","FA","BOU 0<br/>@BUR 3 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","570","ColmL","NEW 0<br/>@CRY 1 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","571","FA","TOT 1<br/>@CHE 2 F","0","0","-"
"Meritan Shabani","WOL","M","572","FA","NOR 0<br/>@WOL 3 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","573","FA","WHU 2<br/>@LIV 3 F","0","0","-"
"Jonjo Shelvey","NEW","M","574","FA","NEW 0<br/>@CRY 1 F","0","0","-"
"David Silva","MCI","M","575","MAX","MCI 1<br/>@LEI 0 F","0","0","-"
"Ellis Simms","EVE","F","576","FA","EVE 2<br/>@ARS 3 F","0","0","-"
"Jack Simpson","BOU","D","577","FA","BOU 0<br/>@BUR 3 F","0","0","-"
