"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Jack Rodwell","SUN/SHU","M","575","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Marcos Rojo","MUN","D","576","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Sergio Romero","MUN","G","577","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Danny Rose","TOT/NEW","D,M","578","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"John Ruddy","WOL","G","579","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"William Saliba","ARS","D","580","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Austin Samuels","WOL","F","581","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Adrian","LIV","G","582","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Max Sanders","BHA","M","583","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Matija Sarkic","AVL","G","584","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Christian Saydee","BOU","M","585","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Ezequiel Schelotto","BHA","D","586","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","587","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Meritan Shabani","WOL","M","588","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Luke Shaw","MUN","D","589","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Djibril Sidibe","EVE","D","590","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Ellis Simms","EVE","F","591","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Jack Simpson","BOU","D","592","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Josh Sims","SOU","M","593","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jerome Sinclair","WAT","F","594","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Oliver Skipp","TOT","M","595","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Callum Slattery","SOU","M","596","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Islam Slimani","LEI","F","597","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Adam Smith","BOU","D","598","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Matthew Smith","ARS","D","599","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Robert Snodgrass","WHU","M","600","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Goncalo Cardoso","WHU","D","601","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Andreas Sondergaard","WOL","G","602","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Elias Sorensen","NEW","F","603","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Caglar Soyuncu","LEI","D","604","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","605","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Jack Spong","BHA","M","606","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jason Steele","BHA","G","607","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jed Steer","AVL","G","608","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Maarten Stekelenburg","EVE","G","609","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Jack Stephens","SOU","D","610","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Layton Stewart","LIV","F","611","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Isaac Success","WAT","F","612","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Andrew Surman","BOU","M","613","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Japhet Tanganga","TOT","D","614","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Nikola Tavares","CRY","D","615","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Kyle Taylor","BOU","M","616","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Max Taylor","MUN","D","617","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Neil Taylor","AVL","D","618","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Terry Taylor","WOL","M","619","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Nathan Tella","SOU","M","620","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Bobby Thomas","BUR","D","621","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"Jordan Thomas","NOR","D","622","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Max Thompson","BUR","F","623","FA","WOL 1<br/>@BUR 1 F","0","0","-"
"James Tomkins","CRY","D","624","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Fikayo Tomori","CHE","D","625","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","626","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Mark Travers","BOU","G","627","FA","BOU 1<br/>@MCI 2 F","0","0","-"
"Tom Trybull","NOR","M","628","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Axel Tuanzebe","MUN","D","629","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Yan Valery","SOU","D,M","630","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Indiana Vassilev","AVL","F","631","FA","AVL 1<br/>@EVE 1 F","0","0","-"
"Michael Verrips","SHU","G","632","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Mario Vrancic","NOR","M","633","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Danny Ward","LEI","G","634","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Kelland Watts","NEW","M","635","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Callum Whelan","WAT","M","636","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Harvey White","TOT","M","637","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Alfie Whiteman","TOT","G","638","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Brandon Williams","MUN","D","639","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Neco Williams","LIV","D","640","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Jack Wilshere","WHU","M","641","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Ben Winterbottom","LIV","G","642","FA","LIV 1<br/>@ARS 2 F","0","0","-"
"Henry Wise","WAT","M","643","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Sam Woods","CRY","D","644","FA","MUN 2<br/>@CRY 0 F","0","0","-"
"Romaric Yapi","BHA","D","645","FA","BHA 1<br/>@SOU 1 F","0","0","-"
"Jack Young","NEW","M","646","FA","TOT 3<br/>@NEW 1 F","0","0","-"
"Christoph Zimmermann","NOR","D","647","FA","NOR 0<br/>@CHE 1 F","0","0","-"
"Richairo Zivkovic","SHU","F","648","FA","SHU 0<br/>@LEI 2 F","0","0","-"
"Heurelho Gomes","WAT","G","649","FA","WAT 1<br/>@WHU 3 F","0","0","-"
"Sepp van den Berg","LIV","D","650","FA","LIV 1<br/>@ARS 2 F","0","0","-"
