"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Jonathan Kodjia","AVL","F","235","W (Tue)","SOU 3<br/>@AVL 1 F","1.25","1.25","1%","0%"
"Reece James","CHE","D","236","ColmOF","CHE 2<br/>@TOT 0 F","1.1","1.1","35%","-8%"
"Rodrigo","MCI","M","237","RSC","LEI 1<br/>@MCI 3 F","1","1","93%","-0.2%"
"Mario Vrancic","NOR","M","238","W (Tue)","WOL 2<br/>@NOR 1 F","1","1","2%","+0.5%"
"Michael Obafemi","SOU","F","239","W (Tue)","SOU 3<br/>@AVL 1 F","1","1","1%","+0.3%"
"Dwight Gayle","NEW","F","240","W (Tue)","CRY 0<br/>@NEW 1 F","1","1","1%","-0.4%"
"Che Adams","SOU","F","241","W (Tue)","SOU 3<br/>@AVL 1 F","0.75","0.75","11%","+0.2%"
"Moise Kean","EVE","F","242","W (Tue)","ARS 0<br/>@EVE 0 F","0.5","0.5","38%","+7.2%"
"Phil Foden","MCI","M,F","243","mcavinur","LEI 1<br/>@MCI 3 F","0.5","0.5","25%","-4.1%"
"Demarai Gray","LEI","M","244","W (Tue)","LEI 1<br/>@MCI 3 F","0.5","0.5","13%","+5.9%"
"DeAndre Yedlin","NEW","D","245","W (Tue)","CRY 0<br/>@NEW 1 F","0.5","0.5","3%","+0.7%"
"Trent Alexander-Arnold","LIV","D","246","ColmOF","","0","0","100%","0%"
"Roberto Firmino","LIV","M,F","247","Eoghanoc","","0","0","100%","0%"
"Sadio Mane","LIV","M,F","248","RSC","","0","0","100%","0%"
"Andrew Robertson","LIV","D","249","mcavinur","","0","0","100%","+0.1%"
"Mohamed Salah","LIV","F","250","Damo","","0","0","100%","0%"
"Josh Sims","SOU","M","251","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","100%","0%"
"Sam Surridge","BOU","F","252","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","100%","0%"
"Virgil van Dijk","LIV","D","253","RSC","","0","0","100%","0%"
"Sergio Aguero","MCI","F","254","ZKL","LEI 1<br/>@MCI 3 F","0","0","100%","-0.1%"
"David Silva","MCI","M","255","ZKL","LEI 1<br/>@MCI 3 F","0","0","100%","+0.2%"
"Christian Pulisic","CHE","M","256","Eoghanoc","CHE 2<br/>@TOT 0 F","0","0","99%","-0.2%"
"Felipe Anderson","WHU","M","257","ZKL","","0","0","98%","+1.3%"
"Sebastien Haller","WHU","F","258","ColmL","","0","0","96%","-0.4%"
"Alisson","LIV","G","259","Damo","","0","0","96%","+1%"
"Nicolas Pepe","ARS","M,F","260","RSC","ARS 0<br/>@EVE 0 F","0","0","94%","-0.3%"
"Mesut Ozil","ARS","M","261","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","87%","+1.5%"
"Michail Antonio","WHU","M","262","ColmOF","","0","0","81%","-0.4%"
"Joseph Gomez","LIV","D","263","mcavinur","","0","0","77%","+5%"
"John Fleck","SHU","M","264","mcavinur","SHU 1<br/>@BHA 0 F","0","0","76%","-2.4%"
"Joel Matip","LIV","D","265","Eoghanoc","","0","0","75%","-1.4%"
"Manuel Lanzini","WHU","M","266","W (Tue)","","0","0","73%","+7.5%"
"Naby Keita","LIV","M","267","MKFC","","0","0","66%","-1.3%"
"Emerson","CHE","D","268","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","66%","-3.2%"
"Georginio Wijnaldum","LIV","M","269","FA","","0","0","65%","+1.4%"
"Callum Hudson-Odoi","CHE","F","270","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","64%","-10.4%"
"Nathan Ake","BOU","D","271","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","64%","-0.7%"
"Oleksandr Zinchenko","MCI","D,M","272","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","64%","+5.4%"
"Johann Gudmundsson","BUR","M","273","MKFC","BUR 1<br/>@BOU 0 F","0","0","61%","+0.6%"
"Jetro Willems","NEW","D","274","MKFC","CRY 0<br/>@NEW 1 F","0","0","60%","+1.6%"
"Fabinho","LIV","M","275","FA","","0","0","58%","-0.9%"
"Harry Wilson","BOU","M","276","Damo","BUR 1<br/>@BOU 0 F","0","0","57%","+4.9%"
"Leroy Sane","MCI","F","277","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","278","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","55%","-1.5%"
"Jordan Henderson","LIV","M","279","Eoghanoc","","0","0","55%","+0.7%"
"Declan Rice","WHU","M","280","MKFC","","0","0","50%","+2.8%"
"Andros Townsend","CRY","M,F","281","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","49%","-1.6%"
"Shane Duffy","BHA","D","282","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","49%","+1.5%"
"Joao Cancelo","MCI","D","283","ZKL","LEI 1<br/>@MCI 3 F","0","0","49%","-3.1%"
"John Stones","MCI","D","284","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","49%","-1.2%"
"Seamus Coleman","EVE","D","285","ColmL","ARS 0<br/>@EVE 0 F","0","0","48%","-3.1%"
"Dani Ceballos","ARS","M","286","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","287","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","288","ColmL","CRY 0<br/>@NEW 1 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","289","W (Tue)","","0","0","45%","+8.6%"
"Kelechi Iheanacho","LEI","F","290","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","45%","+6.1%"
"Aymeric Laporte","MCI","D","291","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","44%","+0.5%"
"Allan Saint-Maximin","NEW","M,F","292","ZKL","CRY 0<br/>@NEW 1 F","0","0","44%","-0.6%"
"James Milner","LIV","M","293","FA","","0","0","44%","+1.2%"
"Erik Lamela","TOT","M","294","Eoghanoc","CHE 2<br/>@TOT 0 F","0","0","44%","-0.5%"
"Robert Snodgrass","WHU","M","295","W (Tue)","","0","0","43%","-1.9%"
"Alex Oxlade-Chamberlain","LIV","M","296","FA","","0","0","41%","-3.7%"
"Matteo Guendouzi","ARS","M","297","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","40%","-0.1%"
"Pablo Fornals","WHU","M","298","W (Tue)","","0","0","40%","-0.2%"
"Steve Cook","BOU","D","299","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","40%","+1.8%"
"Pedro","CHE","F","300","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","39%","-0.7%"
"Giovani Lo Celso","TOT","M","301","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","39%","+16.1%"
"Bernard","EVE","M,F","302","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","39%","-3.8%"
"Erik Pieters","BUR","D","303","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","38%","-2.2%"
"Divock Origi","LIV","F","304","FA","","0","0","36%","+0.4%"
"Ryan Sessegnon","TOT","M,F","305","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","35%","-7.2%"
"Hector Bellerin","ARS","D","306","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","35%","-0.8%"
"Jeffrey Schlupp","CRY","D,M","307","ColmL","CRY 0<br/>@NEW 1 F","0","0","33%","-0.9%"
"Ross Barkley","CHE","M","308","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","309","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","310","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","31%","-0.5%"
"Tyrone Mings","AVL","D","311","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","30%","-0.6%"
"Solly March","BHA","M,F","312","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","30%","-0.3%"
"Jose Holebas","WAT","D","313","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","27%","-0.4%"
"Andriy Yarmolenko","WHU","M,F","314","W (Tue)","","0","0","27%","-1.6%"
"Sead Kolasinac","ARS","D,M","315","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","27%","-0.9%"
"Andreas Pereira","MUN","M","316","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","26%","+2.9%"
"Angelo Ogbonna","WHU","D","317","W (Tue)","","0","0","23%","-1.4%"
"Kieran Tierney","ARS","D","318","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","22%","-1.5%"
"Jannik Vestergaard","SOU","D","319","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","21%","-0.5%"
"Sokratis","ARS","D","320","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","21%","-1%"
"Ruben Loftus-Cheek","CHE","M","321","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","21%","-0.1%"
"Olivier Giroud","CHE","F","322","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","20%","+0.1%"
"Ashley Young","MUN","D","323","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","20%","+4%"
"Moussa Djenepo","SOU","M","324","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","19%","-1.5%"
"Dejan Lovren","LIV","D","325","FA","","0","0","18%","-3.1%"
"Matthew Lowton","BUR","D","326","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","17%","-0.7%"
"Issa Diop","WHU","D","327","W (Tue)","","0","0","17%","-0.2%"
"Kyle Walker-Peters (prior)","TOT","D","328","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","329","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","330","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","15%","-0.4%"
"Shkodran Mustafi","ARS","D","331","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","15%","0%"
"Aaron Cresswell","WHU","D","332","W (Tue)","","0","0","15%","-1.9%"
"Jamaal Lascelles","NEW","D","333","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","15%","-0.4%"
"Theo Walcott","EVE","M,F","334","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","14%","+1.2%"
"Ryan Fredericks","WHU","D","335","W (Tue)","","0","0","14%","+1.8%"
"Xherdan Shaqiri","LIV","M,F","336","FA","","0","0","14%","-1.2%"
"Arthur Masuaku","WHU","D","337","W (Tue)","","0","0","14%","+2.8%"
"Angelino","MCI","D","338","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","14%","-4.3%"
"Mark Noble","WHU","M","339","W (Tue)","","0","0","13%","-0.3%"
"Adam Lallana","LIV","M","340","FA","","0","0","13%","+10.7%"
"Leighton Baines","EVE","D","341","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","13%","+9.1%"
"Ryan Bennett (prior)","WOL","D","342","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","12%","-0.2%"
"Sofiane Boufal","SOU","M","343","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","12%","+5.7%"
"Fabian Balbuena","WHU","D","344","W (Tue)","","0","0","12%","-1.7%"
"Andre Gomes","EVE","M","345","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","11%","0%"
"Adrian","LIV","G","346","FA","","0","0","10%","-0.2%"
"Harry Winks","TOT","M","347","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","9%","-1.2%"
"Claudio Bravo","MCI","G","348","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","9%","+6.5%"
"Eric Garcia","MCI","D","349","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","9%","+8.2%"
"Andre Gray","WAT","F","350","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","8%","-0.5%"
"Tom Cleverley","WAT","M","351","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","352","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","8%","+5.5%"
"Christian Atsu","NEW","M","353","ColmL","CRY 0<br/>@NEW 1 F","0","0","8%","-0.4%"
"Christian Fuchs","LEI","D","354","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","355","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","7%","+5%"
"Andreas Christensen","CHE","D","356","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","7%","-0.3%"
"Brandon Williams","MUN","D","357","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","6%","+4.1%"
"Angus Gunn","SOU","G","358","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","6%","-0.1%"
"Ahmed El Mohamady","AVL","D","359","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","6%","-0.2%"
"Ciaran Clark","NEW","D","360","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","5%","-0.3%"
"Adam Smith","BOU","D","361","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","5%","-0.2%"
"Gary Cahill","CRY","D","362","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","4%","-0.2%"
"Jota","AVL","M","363","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","4%","+1.4%"
"Billy Sharp","SHU","F","364","FA","SHU 1<br/>@BHA 0 F","0","0","4%","0%"
"Callum Robinson","SHU","F","365","FA","SHU 1<br/>@BHA 0 F","0","0","4%","+1.3%"
"Mamadou Sakho","CRY","D","366","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","4%","0%"
"Victor Camarasa","CRY","M","367","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","4%","0%"
"Ben Godfrey","NOR","D,M","368","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","4%","-0.2%"
"Nemanja Matic","MUN","M","369","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","370","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","3%","+0.6%"
"James Justin","LEI","D","371","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","3%","+3.1%"
"Rob Holding","ARS","D","372","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","3%","-0.1%"
"Danny Welbeck","WAT","F","373","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","374","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","3%","0%"
"Daryl Janmaat","WAT","D","375","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","3%","-0.1%"
"Steven Alzate","BHA","M,F","376","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","2%","+0.2%"
"Joe Hart","BUR","G","377","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","2%","-0.1%"
"Ezri Konsa Ngoyo","AVL","D","378","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","2%","+0.2%"
"Jamal Lewis","NOR","D","379","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","380","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","381","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","382","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","2%","0%"
"Craig Dawson","WAT","D","383","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","2%","-0.1%"
"Hamza Choudhury","LEI","M","384","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","385","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","386","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","2%","0%"
"Ruben Vinagre","WOL","D","387","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","2%","+0.7%"
"Roberto Jimenez","WHU","G","388","W (Tue)","","0","0","2%","-0.1%"
"Marco Stiepermann","NOR","M","389","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","2%","0%"
"Scott Dann","CRY","D","390","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","391","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","2%","+0.1%"
"Jack Wilshere","WHU","M","392","W (Tue)","","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","393","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","394","FA","","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","395","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","2%","0%"
"Axel Tuanzebe","MUN","D","396","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","2%","0%"
"David Martin","WHU","G","397","W (Tue)","","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","398","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Eric Bailly","MUN","D","399","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","400","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","401","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","402","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","403","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","-0.2%"
"Morgan Schneiderlin","EVE","M","404","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","1%","0%"
"Maya Yoshida","SOU","D","405","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","406","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","0%"
"Danny Ward","LEI","G","407","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","1%","0%"
"Phil Jones","MUN","D","408","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","0%"
"Ravel Morrison","SHU","M","409","FA","SHU 1<br/>@BHA 0 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","410","W (Tue)","","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","411","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","412","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","413","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","414","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","415","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","416","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","417","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","418","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","-0.1%"
"Charlie Daniels","BOU","D","419","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","420","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","421","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","422","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","1%","0%"
"Neil Taylor","AVL","D","423","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","0%"
"David Button","BHA","G","424","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","+0.1%"
"Josip Drmic","NOR","F","425","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","426","FA","SHU 1<br/>@BHA 0 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","427","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","428","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","1%","0%"
"Michael McGovern","NOR","G","429","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","1%","0%"
"Angel Gomes","MUN","M","430","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","431","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","432","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","433","FA","","0","0","1%","+0.1%"
"Arnaut Danjuma Groeneveld","BOU","F","434","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Karl Darlow","NEW","G","435","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","436","FA","","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","437","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","438","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","439","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","440","W (Tue)","","0","0","1%","0%"
"Andrew Surman","BOU","M","441","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Mark Travers","BOU","G","442","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Leon Balogun","BHA","D","443","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","0%"
"James Chester","AVL","D","444","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","0%"
"Kevin Danso","SOU","D","445","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","446","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","447","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","448","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","449","FA","","0","0","1%","0%"
"Ben Gibson","BUR","D","450","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","451","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","452","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","453","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","1%","0%"
"Matej Vydra","BUR","F","454","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","1%","0%"
"Tahith Chong","MUN","M","455","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","456","FA","","0","0","1%","0%"
"Simon Moore","SHU","G","457","FA","SHU 1<br/>@BHA 0 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","458","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","1%","0%"
"Troy Parrott","TOT","F","459","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","460","W (Tue)","","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","461","W (Tue)","","0","0","1%","0%"
"Jed Steer","AVL","G","462","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","463","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","464","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","465","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","466","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","467","FA","SHU 1<br/>@BHA 0 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","468","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","469","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","470","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","471","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Adam Masina","WAT","D","472","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","473","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","474","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","+0.1%"
"Albian Ajeti","WHU","F","475","W (Tue)","","0","0","0%","0%"
"Matty James","LEI","M","476","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","477","FA","","0","0","0%","0%"
"Maximilian Kilman","WOL","D","478","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","479","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","480","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","0%"
"Domingos Quina","WAT","M","481","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Jack Simpson","BOU","D","482","W (Tue)","BUR 1<br/>@BOU 0 F","0","0","0%","0%"
"Oliver Skipp","TOT","M","483","W (Tue)","CHE 2<br/>@TOT 0 F","0","0","0%","0%"
"Callum Slattery","SOU","M","484","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"William Smallbone","SOU","M,F","485","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","+0.1%"
"Heurelho Gomes","WAT","G","486","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Folarin Balogun","ARS","F","487","W (Tue)","ARS 0<br/>@EVE 0 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","488","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","-0.2%"
"Dimitri Foulquier","WAT","D","489","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Caoimhin Kelleher","LIV","G","490","FA","","0","0","0%","0%"
"Marvin Zeegelaar","WAT","D","491","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","0%"
"Cameron Archer","AVL","F","492","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","-0.1%"
"Leon Clarke","SHU","F","493","FA","SHU 1<br/>@BHA 0 F","0","0","0%","+0.2%"
"James Garner","MUN","M","494","W (Tue)","MUN 0<br/>@WAT 2 F","0","0","0%","-0.1%"
"Sam McQueen","SOU","D","495","W (Tue)","SOU 3<br/>@AVL 1 F","0","0","0%","0%"
"Ezequiel Schelotto","BHA","D","496","W (Tue)","SHU 1<br/>@BHA 0 F","0","0","0%","-0.1%"
"Andreas Sondergaard","WOL","G","497","W (Tue)","WOL 2<br/>@NOR 1 F","0","0","0%","0%"
"Connor Wickham","CRY","F","498","W (Tue)","CRY 0<br/>@NEW 1 F","0","0","0%","-0.1%"
"Filip Benkovic","LEI","D","499","W (Tue)","LEI 1<br/>@MCI 3 F","0","0","0%","0%"
"Kean Bryan","SHU","D","500","FA","SHU 1<br/>@BHA 0 F","0","0","0%","+0.1%"
