"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Matija Sarkic","AVL","G","577","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Christian Saydee","BOU","M","578","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Fabian Schar","NEW","D","579","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Ezequiel Schelotto","BHA","D","580","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","581","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Meritan Shabani","WOL","M","582","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","583","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Luke Shaw","MUN","D","584","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Ruben Vinagre","WOL","D,M","585","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"David Silva","MCI","M","586","MAX","MCI 4<br/>@WAT 0 F","0","0","-"
"Ellis Simms","EVE","F","587","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Jack Simpson","BOU","D","588","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Josh Sims","SOU","M","589","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Jerome Sinclair","WAT","F","590","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Callum Slattery","SOU","M","591","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Islam Slimani","LEI","F","592","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"William Smallbone","SOU","M,F","593","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Adam Smith","BOU","D","594","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Matthew Smith","ARS","D","595","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Robert Snodgrass","WHU","M","596","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Goncalo Cardoso","WHU","D","597","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Andreas Sondergaard","WOL","G","598","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Elias Sorensen","NEW","F","599","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Caglar Soyuncu","LEI","D","600","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","601","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Jack Spong","BHA","M","602","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Jason Steele","BHA","G","603","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Jed Steer","AVL","G","604","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Maarten Stekelenburg","EVE","G","605","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Layton Stewart","LIV","F","606","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Marco Stiepermann","NOR","M","607","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Isaac Success","WAT","F","608","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Andrew Surman","BOU","M","609","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Japhet Tanganga","TOT","D","610","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Nikola Tavares","CRY","D","611","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Charlie Taylor","BUR","D","612","Damo","BUR 2<br/>@NOR 0 F","0","0","-"
"Kyle Taylor","BOU","M","613","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Max Taylor","MUN","D","614","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Neil Taylor","AVL","D","615","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Terry Taylor","WOL","M","616","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Nathan Tella","SOU","M","617","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Bobby Thomas","BUR","D","618","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Jordan Thomas","NOR","D","619","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Max Thompson","BUR","F","620","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"James Tomkins","CRY","D","621","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Fikayo Tomori","CHE","D","622","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","623","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Mark Travers","BOU","G","624","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Tom Trybull","NOR","M","625","FA","BUR 2<br/>@NOR 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","626","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Yan Valery","SOU","D,M","627","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Indiana Vassilev","AVL","F","628","FA","ARS 0<br/>@AVL 1 F","0","0","-"
"Michael Verrips","SHU","G","629","FA","EVE 1<br/>@SHU 0 F","0","0","-"
"Jan Vertonghen","TOT","D","630","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Jake Vokins","SOU","D","631","FA","SOU 2<br/>@BOU 0 F","0","0","-"
"Danny Ward","LEI","G","632","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Kelland Watts","NEW","M","633","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Callum Whelan","WAT","M","634","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Harvey White","TOT","M","635","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Alfie Whiteman","TOT","G","636","FA","LEI 0<br/>@TOT 3 F","0","0","-"
"Neco Williams","LIV","D","637","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Jack Wilshere","WHU","M","638","FA","WHU 1<br/>@MUN 1 F","0","0","-"
"Ben Winterbottom","LIV","G","639","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Henry Wise","WAT","M","640","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Sam Woods","CRY","D","641","FA","CRY 0<br/>@WOL 2 F","0","0","-"
"Romaric Yapi","BHA","D","642","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"DeAndre Yedlin","NEW","D","643","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Jack Young","NEW","M","644","FA","NEW 0<br/>@BHA 0 F","0","0","-"
"Heurelho Gomes","WAT","G","645","FA","MCI 4<br/>@WAT 0 F","0","0","-"
"Patrick van Aanholt","CRY","D","646","mcavinur","CRY 0<br/>@WOL 2 F","0","0","-"
"Sepp van den Berg","LIV","D","647","FA","CHE 3<br/>@LIV 5 F","0","0","-"
"Joseph Willock","ARS","M","648","FA","ARS 0<br/>@AVL 1 F","-0.75","-0.75","-"
"Emiliano Buendia","NOR","M","649","ColmL","BUR 2<br/>@NOR 0 F","-2","-2","-"
"Josip Drmic","NOR","F","650","FA","BUR 2<br/>@NOR 0 F","-2.25","-2.25","-"
