"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Jonjo Shelvey","NEW","M","579","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Ruben Vinagre","WOL","D,M","580","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Ellis Simms","EVE","F","581","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Jack Simpson","BOU","D","582","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Josh Sims","SOU","M","583","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jerome Sinclair","WAT","F","584","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Moussa Sissoko","TOT","M","585","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Oliver Skipp","TOT","M","586","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Callum Slattery","SOU","M","587","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Islam Slimani","LEI","F","588","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"William Smallbone","SOU","M,F","589","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Matthew Smith","ARS","D","590","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Goncalo Cardoso","WHU","D","591","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Andreas Sondergaard","WOL","G","592","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Elias Sorensen","NEW","F","593","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","594","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Jack Spong","BHA","M","595","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Jack Stacey","BOU","D","596","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Jason Steele","BHA","G","597","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Jed Steer","AVL","G","598","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Maarten Stekelenburg","EVE","G","599","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Dale Stephens","BHA","M","600","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Raheem Sterling","MCI","M,F","601","ColmL","WHU 0<br/>@MCI 2 F","0","0","-"
"Layton Stewart","LIV","F","602","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Marco Stiepermann","NOR","M","603","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Isaac Success","WAT","F","604","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Sam Surridge","BOU","F","605","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Japhet Tanganga","TOT","D","606","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Andre Gomes","EVE","M","607","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Nikola Tavares","CRY","D","608","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Kyle Taylor","BOU","M","609","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Max Taylor","MUN","D","610","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Neil Taylor","AVL","D","611","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Terry Taylor","WOL","M","612","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Nathan Tella","SOU","M","613","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Bobby Thomas","BUR","D","614","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Jordan Thomas","NOR","D","615","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Luke Thomas","LEI","D","616","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Max Thompson","BUR","F","617","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Kieran Tierney","ARS","D","618","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Fikayo Tomori","CHE","D","619","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","620","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Andros Townsend","CRY","M,F","621","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Mark Travers","BOU","G","622","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Tom Trybull","NOR","M","623","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","624","FA","MUN 2<br/>@CHE 0 F","0","0","-"
"Yan Valery","SOU","D,M","625","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Indiana Vassilev","AVL","F","626","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Michael Verrips","SHU","G","627","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Jake Vokins","SOU","D","628","FA","BUR 2<br/>@SOU 1 F","0","0","-"
"Mario Vrancic","NOR","M","629","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Danny Ward","LEI","G","630","FA","LEI 0<br/>@WOL 0 F","0","0","-"
"Kelland Watts","NEW","M","631","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Adam Webster","BHA","D","632","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Callum Whelan","WAT","M","633","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Harvey White","TOT","M","634","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Alfie Whiteman","TOT","G","635","FA","TOT 3<br/>@AVL 2 F","0","0","-"
"Neco Williams","LIV","D","636","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Jack Wilshere","WHU","M","637","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Ben Winterbottom","LIV","G","638","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Henry Wise","WAT","M","639","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Sam Woods","CRY","D","640","FA","CRY 1<br/>@EVE 3 F","0","0","-"
"Romaric Yapi","BHA","D","641","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Andriy Yarmolenko","WHU","M,F","642","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"DeAndre Yedlin","NEW","D","643","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Jack Young","NEW","M","644","FA","NEW 0<br/>@ARS 4 F","0","0","-"
"Oleksandr Zinchenko","MCI","D,M","645","FA","WHU 0<br/>@MCI 2 F","0","0","-"
"Richairo Zivkovic","SHU","F","646","FA","BOU 1<br/>@SHU 2 F","0","0","-"
"Heurelho Gomes","WAT","G","647","FA","WAT 1<br/>@BHA 1 F","0","0","-"
"Sepp van den Berg","LIV","D","648","FA","LIV 1<br/>@NOR 0 F","0","0","-"
"Michael Obafemi","SOU","F","649","FA","BUR 2<br/>@SOU 1 F","-1","-1","-"
"Adrian Mariappa","WAT","D","650","FA","WAT 1<br/>@BHA 1 F","-2.1","-2.1","-"
