"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Callum Hudson-Odoi","CHE","F","236","W (Tue)","AVL 1<br/>@CHE 2 F","3","3","64%","-10.4%"
"Gabriel Martinelli","ARS","M,F","237","W (Tue)","BHA 2<br/>@ARS 1 F","3","3","27%","-5.5%"
"Simon Francis","BOU","D","238","W (Tue)","BOU 0<br/>@CRY 1 F","2.95","2.95","1%","-0.4%"
"Ayoze Perez","LEI","M,F","239","W (Tue)","WAT 0<br/>@LEI 2 F","2.75","2.75","87%","+2%"
"Moise Kean","EVE","F","240","W (Tue)","EVE 2<br/>@LIV 5 F","2.75","2.75","38%","+7.2%"
"Emil Krafth","NEW","D","241","W (Tue)","NEW 2<br/>@SHU 0 F","2.55","2.55","1%","0%"
"Ryan Fraser","BOU","M","242","W (Tue)","BOU 0<br/>@CRY 1 F","2.5","2.5","88%","-2%"
"Joelinton","NEW","F","243","W (Tue)","NEW 2<br/>@SHU 0 F","2.5","2.5","58%","+1.8%"
"Lewis Cook","BOU","M","244","W (Tue)","BOU 0<br/>@CRY 1 F","2.5","2.5","1%","-0.1%"
"Oriol Romeu","SOU","M","245","W (Tue)","NOR 1<br/>@SOU 2 F","2.35","2.35","5%","-0.2%"
"Ashley Barnes","BUR","F","246","RSC","MCI 4<br/>@BUR 1 F","2.25","2.25","77%","-1.3%"
"Jay Rodriguez","BUR","F","247","W (Tue)","MCI 4<br/>@BUR 1 F","2.25","2.25","4%","-1.1%"
"Marco Stiepermann","NOR","M","248","W (Tue)","NOR 1<br/>@SOU 2 F","2.25","2.25","2%","0%"
"Isaac Success","WAT","F","249","W (Tue)","WAT 0<br/>@LEI 2 F","2.25","2.25","1%","-0.1%"
"James McCarthy","CRY","M","250","W (Tue)","BOU 0<br/>@CRY 1 F","2.25","2.25","1%","-0.1%"
"Michy Batshuayi","CHE","F","251","W (Tue)","AVL 1<br/>@CHE 2 F","2.1","2.1","13%","-0.3%"
"Christian Atsu","NEW","M","252","ColmL","NEW 2<br/>@SHU 0 F","2.1","2.1","8%","-0.4%"
"Dennis Praet","LEI","M","253","W (Tue)","WAT 0<br/>@LEI 2 F","2.1","2.1","5%","-1.6%"
"Luke Shaw","MUN","D","254","W (Tue)","TOT 1<br/>@MUN 2 F","2","2","69%","-6%"
"Phil Foden","MCI","M,F","255","mcavinur","MCI 4<br/>@BUR 1 F","2","2","25%","-4.1%"
"Luke Freeman","SHU","M","256","FA","NEW 2<br/>@SHU 0 F","2","2","1%","+0.1%"
"Domingos Quina","WAT","M","257","W (Tue)","WAT 0<br/>@LEI 2 F","2","2","0%","0%"
"Jorginho","CHE","M","258","MKFC","AVL 1<br/>@CHE 2 F","1.5","1.5","73%","-3.8%"
"Morgan Schneiderlin","EVE","M","259","W (Tue)","EVE 2<br/>@LIV 5 F","1.5","1.5","1%","0%"
"Martin Montoya","BHA","D","260","W (Tue)","BHA 2<br/>@ARS 1 F","1.4","1.4","22%","+1.5%"
"Maya Yoshida","SOU","D","261","W (Tue)","NOR 1<br/>@SOU 2 F","1.35","1.35","1%","-0.1%"
"Jordan Pickford","EVE","G","262","W (Tue)","EVE 2<br/>@LIV 5 F","1.25","1.25","69%","+3.1%"
"Leandro Trossard","BHA","M,F","263","W (Tue)","BHA 2<br/>@ARS 1 F","1.25","1.25","61%","+1.4%"
"Che Adams","SOU","F","264","W (Tue)","NOR 1<br/>@SOU 2 F","1.25","1.25","11%","+0.2%"
"Jota","AVL","M","265","W (Tue)","AVL 1<br/>@CHE 2 F","1.25","1.25","4%","+1.4%"
"Albian Ajeti","WHU","F","266","W (Tue)","WHU 0<br/>@WOL 2 F","1.25","1.25","0%","0%"
"Joseph Gomez","LIV","D","267","mcavinur","EVE 2<br/>@LIV 5 F","1.2","1.2","77%","+5%"
"Shane Duffy","BHA","D","268","W (Tue)","BHA 2<br/>@ARS 1 F","1.1","1.1","49%","+1.5%"
"Eric Garcia","MCI","D","269","W (Tue)","MCI 4<br/>@BUR 1 F","1.1","1.1","9%","+8.2%"
"Andros Townsend","CRY","M,F","270","W (Tue)","BOU 0<br/>@CRY 1 F","1","1","49%","-1.6%"
"Giovani Lo Celso","TOT","M","271","W (Tue)","TOT 1<br/>@MUN 2 F","1","1","39%","+16.1%"
"Andriy Yarmolenko","WHU","M,F","272","W (Tue)","WHU 0<br/>@WOL 2 F","1","1","27%","-1.6%"
"Andreas Pereira","MUN","M","273","W (Tue)","TOT 1<br/>@MUN 2 F","1","1","26%","+2.9%"
"Andre Gray","WAT","F","274","W (Tue)","WAT 0<br/>@LEI 2 F","1","1","8%","-0.5%"
"Lys Mousset","SHU","F","275","FA","NEW 2<br/>@SHU 0 F","0.75","0.75","35%","+0.3%"
"Ryan Bennett (prior)","WOL","D","276","W (Tue)","WHU 0<br/>@WOL 2 F","0.6","0.6","12%","-0.2%"
"Mohamed Salah","LIV","F","277","Damo","EVE 2<br/>@LIV 5 F","0","0","100%","0%"
"Josh Sims","SOU","M","278","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","100%","0%"
"Sam Surridge","BOU","F","279","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","100%","0%"
"Sergio Aguero","MCI","F","280","ZKL","MCI 4<br/>@BUR 1 F","0","0","100%","-0.1%"
"Anthony Martial","MUN","F","281","RSC","TOT 1<br/>@MUN 2 F","0","0","100%","+0.2%"
"Ben Chilwell","LEI","D","282","Eoghanoc","WAT 0<br/>@LEI 2 F","0","0","100%","-0.1%"
"Paul Pogba","MUN","M","283","ColmL","TOT 1<br/>@MUN 2 F","0","0","100%","+0.1%"
"Joshua King","BOU","M,F","284","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","97%","-0.4%"
"Alisson","LIV","G","285","Damo","EVE 2<br/>@LIV 5 F","0","0","96%","+1%"
"Benjamin Mendy","MCI","D","286","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","86%","-2.9%"
"Michail Antonio","WHU","M","287","ColmOF","WHU 0<br/>@WOL 2 F","0","0","81%","-0.4%"
"Marcos Alonso","CHE","D","288","Eoghanoc","AVL 1<br/>@CHE 2 F","0","0","79%","-1.6%"
"Anwar El Ghazi","AVL","M,F","289","MKFC","AVL 1<br/>@CHE 2 F","0","0","76%","-2.7%"
"Joel Matip","LIV","D","290","Eoghanoc","EVE 2<br/>@LIV 5 F","0","0","75%","-1.4%"
"Ilkay Gundogan","MCI","M","291","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","73%","-4.3%"
"Manuel Lanzini","WHU","M","292","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","73%","+7.5%"
"Naby Keita","LIV","M","293","MKFC","EVE 2<br/>@LIV 5 F","0","0","66%","-1.3%"
"Emerson","CHE","D","294","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","66%","-3.2%"
"Oleksandr Zinchenko","MCI","D,M","295","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","64%","+5.4%"
"Johann Gudmundsson","BUR","M","296","MKFC","MCI 4<br/>@BUR 1 F","0","0","61%","+0.6%"
"Fabian Schar","NEW","D","297","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","61%","-1%"
"Fabinho","LIV","M","298","FA","EVE 2<br/>@LIV 5 F","0","0","58%","-0.9%"
"Antonio Rudiger","CHE","D","299","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","56%","-2.7%"
"Leroy Sane","MCI","F","300","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","301","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","55%","-1.5%"
"Fikayo Tomori","CHE","D","302","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","53%","-0.9%"
"Joao Cancelo","MCI","D","303","ZKL","MCI 4<br/>@BUR 1 F","0","0","49%","-3.1%"
"John Stones","MCI","D","304","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","49%","-1.2%"
"Seamus Coleman","EVE","D","305","ColmL","EVE 2<br/>@LIV 5 F","0","0","48%","-3.1%"
"Dani Ceballos","ARS","M","306","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","307","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","308","ColmL","NEW 2<br/>@SHU 0 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","309","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","45%","+8.6%"
"Kelechi Iheanacho","LEI","F","310","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","45%","+6.1%"
"Aymeric Laporte","MCI","D","311","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","44%","+0.5%"
"Erik Lamela","TOT","M","312","Eoghanoc","TOT 1<br/>@MUN 2 F","0","0","44%","-0.5%"
"Ashley Westwood","BUR","M","313","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","42%","-0.1%"
"Alex Oxlade-Chamberlain","LIV","M","314","FA","EVE 2<br/>@LIV 5 F","0","0","41%","-3.7%"
"Frederic Guilbert","AVL","D","315","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","41%","-2.9%"
"Matteo Guendouzi","ARS","M","316","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","40%","-0.1%"
"Steve Cook","BOU","D","317","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","40%","+1.8%"
"Pedro","CHE","F","318","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","39%","-0.7%"
"Danny Rose (prior)","TOT","D,M","319","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","37%","-0.9%"
"Ryan Sessegnon","TOT","M,F","320","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","35%","-7.2%"
"Ross Barkley","CHE","M","321","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","322","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","323","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","31%","-0.5%"
"Christian Kabasele","WAT","D","324","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","31%","+10.6%"
"Solly March","BHA","M,F","325","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","30%","-0.3%"
"Roberto Pereyra","WAT","M","326","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","29%","-0.6%"
"Jose Holebas","WAT","D","327","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","27%","-0.4%"
"Calum Chambers","ARS","D,M","328","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","25%","+1.6%"
"Ainsley Maitland-Niles","ARS","D,M","329","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","22%","-3.1%"
"Jannik Vestergaard","SOU","D","330","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","21%","-0.5%"
"Ruben Loftus-Cheek","CHE","M","331","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","21%","-0.1%"
"Glenn Murray","BHA","F","332","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","20%","-0.1%"
"Olivier Giroud","CHE","F","333","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","20%","+0.1%"
"Christian Benteke","CRY","F","334","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","18%","-4.8%"
"Matthew Lowton","BUR","D","335","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","17%","-0.7%"
"Issa Diop","WHU","D","336","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","17%","-0.2%"
"Kyle Walker-Peters (prior)","TOT","D","337","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","338","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","339","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","15%","-0.4%"
"Shkodran Mustafi","ARS","D","340","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","15%","0%"
"Jamaal Lascelles","NEW","D","341","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","15%","-0.4%"
"Theo Walcott","EVE","M,F","342","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","14%","+1.2%"
"Charlie Taylor","BUR","D","343","ZKL","MCI 4<br/>@BUR 1 F","0","0","14%","+5.1%"
"Arthur Masuaku","WHU","D","344","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","14%","+2.8%"
"Leighton Baines","EVE","D","345","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","13%","+9.1%"
"Demarai Gray","LEI","M","346","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","13%","+5.9%"
"Sofiane Boufal","SOU","M","347","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","12%","+5.7%"
"Fabian Delph","EVE","D,M","348","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","12%","-0.7%"
"Bukayo Saka","ARS","D,F","349","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","11%","-0.2%"
"Andre Gomes","EVE","M","350","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","11%","0%"
"Reiss Nelson","ARS","F","351","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","10%","-0.5%"
"Claudio Bravo","MCI","G","352","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","9%","+6.5%"
"Marc Albrighton","LEI","M","353","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","9%","+3.3%"
"Tom Cleverley","WAT","M","354","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","355","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","8%","+5.5%"
"Junior Stanislas","BOU","M","356","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","7%","+5%"
"Brandon Williams","MUN","D","357","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","6%","+4.1%"
"Angus Gunn","SOU","G","358","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","6%","-0.1%"
"Eric Dier","TOT","M","359","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","6%","-1.2%"
"Sean Longstaff","NEW","M","360","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","6%","-1.1%"
"Juan Mata","MUN","M","361","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","5%","-0.2%"
"Kortney Hause","AVL","D","362","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","5%","+3.6%"
"Florian Lejeune","NEW","D","363","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","4%","-0.4%"
"Gary Cahill","CRY","D","364","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","4%","-0.2%"
"Bjorn Engels","AVL","D","365","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","4%","-0.8%"
"Dan Gosling","BOU","M","366","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","4%","+1.7%"
"Callum Robinson","SHU","F","367","FA","NEW 2<br/>@SHU 0 F","0","0","4%","+1.3%"
"Victor Camarasa","CRY","M","368","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","369","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","370","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","3%","+0.6%"
"Stuart Armstrong","SOU","M,F","371","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","3%","-0.1%"
"Rob Holding","ARS","D","372","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","3%","-0.1%"
"Max Meyer","CRY","M","373","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","3%","-0.6%"
"Jack Stacey","BOU","D","374","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","3%","+0.9%"
"Danny Welbeck","WAT","F","375","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","3%","-0.1%"
"Muhamed Besic","SHU","M","376","FA","NEW 2<br/>@SHU 0 F","0","0","3%","+2.7%"
"Yan Valery","SOU","D,M","377","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","3%","0%"
"DeAndre Yedlin","NEW","D","378","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","3%","+0.7%"
"Daryl Janmaat","WAT","D","379","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","380","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","2%","-0.1%"
"Jamal Lewis","NOR","D","381","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","382","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","383","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","384","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","2%","0%"
"Craig Dawson","WAT","D","385","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","2%","-0.1%"
"Diogo Dalot","MUN","D","386","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","387","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","2%","0%"
"Ruben Vinagre","WOL","D","388","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","2%","+0.7%"
"Roberto Jimenez","WHU","G","389","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","2%","-0.1%"
"Scott Dann","CRY","D","390","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","391","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","2%","+0.1%"
"Mario Vrancic","NOR","M","392","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","2%","+0.5%"
"Jack Wilshere","WHU","M","393","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","394","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","395","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","396","FA","EVE 2<br/>@LIV 5 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","397","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","398","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","2%","-0.6%"
"Axel Tuanzebe","MUN","D","399","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","2%","0%"
"Yves Bissouma","BHA","M,F","400","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","+0.3%"
"Artur Boruc","BOU","G","401","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Eric Bailly","MUN","D","402","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","403","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","404","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","405","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","-0.2%"
"John Ruddy","WOL","G","406","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","0%"
"Danny Ward","LEI","G","407","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","1%","0%"
"Phil Jones","MUN","D","408","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","0%"
"Grant Hanley","NOR","D","409","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","410","FA","NEW 2<br/>@SHU 0 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","411","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","412","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","413","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","414","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","415","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","416","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","417","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","418","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","419","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","420","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","421","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","0%"
"Michael Obafemi","SOU","F","422","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","+0.3%"
"Maarten Stekelenburg","EVE","G","423","W (Tue)","EVE 2<br/>@LIV 5 F","0","0","1%","0%"
"Neil Taylor","AVL","D","424","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","0%"
"David Button","BHA","G","425","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","+0.1%"
"Nathaniel Chalobah","WAT","M","426","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","1%","-0.1%"
"Josip Drmic","NOR","F","427","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","428","FA","NEW 2<br/>@SHU 0 F","0","0","1%","+0.2%"
"Emiliano Martinez","ARS","G","429","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","0%"
"Michael McGovern","NOR","G","430","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","0%"
"Angel Gomes","MUN","M","431","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","432","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","0%"
"Daniel Amartey","LEI","D,M","433","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","434","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","435","FA","EVE 2<br/>@LIV 5 F","0","0","1%","+0.1%"
"Karl Darlow","NEW","G","436","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","437","FA","EVE 2<br/>@LIV 5 F","0","0","1%","-0.1%"
"Dwight Gayle","NEW","F","438","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","1%","-0.4%"
"Jordon Ibe","BOU","M","439","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","440","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","441","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","442","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","0%"
"Andrew Surman","BOU","M","443","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Mark Travers","BOU","G","444","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","1%","0%"
"Leon Balogun","BHA","D","445","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","0%"
"James Chester","AVL","D","446","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","447","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","448","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","449","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","450","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","451","FA","EVE 2<br/>@LIV 5 F","0","0","1%","0%"
"Ben Gibson","BUR","D","452","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","453","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","454","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","455","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","1%","0%"
"Matej Vydra","BUR","F","456","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","1%","0%"
"Tahith Chong","MUN","M","457","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","458","FA","EVE 2<br/>@LIV 5 F","0","0","1%","0%"
"Simon Moore","SHU","G","459","FA","NEW 2<br/>@SHU 0 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","460","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","1%","0%"
"Troy Parrott","TOT","F","461","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","462","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","463","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","1%","0%"
"Jed Steer","AVL","G","464","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","465","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","466","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","467","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","468","W (Tue)","NEW 2<br/>@SHU 0 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","469","FA","NEW 2<br/>@SHU 0 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","470","W (Tue)","AVL 1<br/>@CHE 2 F","0","0","0%","0%"
"Lee Grant","MUN","G","471","W (Tue)","TOT 1<br/>@MUN 2 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","472","W (Tue)","MCI 4<br/>@BUR 1 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","473","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","474","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","475","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","+0.1%"
"Matty James","LEI","M","476","W (Tue)","WAT 0<br/>@LEI 2 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","477","FA","EVE 2<br/>@LIV 5 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","478","W (Tue)","WHU 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","479","W (Tue)","NOR 1<br/>@SOU 2 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","480","W (Tue)","BHA 2<br/>@ARS 1 F","0","0","0%","0%"
"Ben Osborn","SHU","M","481","FA","NEW 2<br/>@SHU 0 F","0","0","0%","+0.1%"
"Jack Simpson","BOU","D","482","W (Tue)","BOU 0<br/>@CRY 1 F","0","0","0%","0%"
