"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Adrian","LIV","G","576","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Max Sanders","BHA","M","577","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Matija Sarkic","AVL","G","578","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Christian Saydee","BOU","M","579","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Jeffrey Schlupp","CRY","D,M","580","ColmL","CRY 2<br/>@BOU 0 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","581","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Meritan Shabani","WOL","M","582","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","583","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Djibril Sidibe","EVE","D","584","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Ellis Simms","EVE","F","585","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Jack Simpson","BOU","D","586","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Josh Sims","SOU","M","587","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Jerome Sinclair","WAT","F","588","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Oliver Skipp","TOT","M","589","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Callum Slattery","SOU","M","590","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Islam Slimani","LEI","F","591","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Matthew Smith","ARS","D","592","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Robert Snodgrass","WHU","M","593","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Goncalo Cardoso","WHU","D","594","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Andreas Sondergaard","WOL","G","595","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Elias Sorensen","NEW","F","596","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","597","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Jack Spong","BHA","M","598","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Jason Steele","BHA","G","599","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Jed Steer","AVL","G","600","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Maarten Stekelenburg","EVE","G","601","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Layton Stewart","LIV","F","602","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Marco Stiepermann","NOR","M","603","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"John Stones","MCI","D","604","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Isaac Success","WAT","F","605","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Andrew Surman","BOU","M","606","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Sam Surridge","BOU","F","607","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Japhet Tanganga","TOT","D","608","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Nikola Tavares","CRY","D","609","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Kyle Taylor","BOU","M","610","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Max Taylor","MUN","D","611","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Neil Taylor","AVL","D","612","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Terry Taylor","WOL","M","613","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Alexander Tettey","NOR","M","614","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Bobby Thomas","BUR","D","615","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Jordan Thomas","NOR","D","616","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Luke Thomas","LEI","D","617","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"James Tomkins","CRY","D","618","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Fikayo Tomori","CHE","D","619","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Lucas Torreira","ARS","M","620","FA","ARS 0<br/>@MCI 3 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","621","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Mark Travers","BOU","G","622","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","623","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Indiana Vassilev","AVL","F","624","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Michael Verrips","SHU","G","625","FA","SHU 0<br/>@AVL 0 F","0","0","-"
"Jan Vertonghen","TOT","D","626","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Jannik Vestergaard","SOU","D","627","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Jake Vokins","SOU","D","628","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Theo Walcott","EVE","M,F","629","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Danny Ward","LEI","G","630","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Kelland Watts","NEW","M","631","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Danny Welbeck","WAT","F","632","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Callum Whelan","WAT","M","633","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Harvey White","TOT","M","634","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Alfie Whiteman","TOT","G","635","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Brandon Williams","MUN","D","636","FA","MUN 1<br/>@TOT 1 F","0","0","-"
"Neco Williams","LIV","D","637","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Jack Wilshere","WHU","M","638","FA","WOL 2<br/>@WHU 0 F","0","0","-"
"Ben Winterbottom","LIV","G","639","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Henry Wise","WAT","M","640","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Chris Wood","BUR","F","641","FA","BUR 0<br/>@MCI 5 F","0","0","-"
"Sam Woods","CRY","D","642","FA","CRY 2<br/>@BOU 0 F","0","0","-"
"Romaric Yapi","BHA","D","643","FA","ARS 1<br/>@BHA 2 F","0","0","-"
"Jack Young","NEW","M","644","FA","SHU 0<br/>@NEW 3 F","0","0","-"
"Christoph Zimmermann","NOR","D","645","FA","SOU 3<br/>@NOR 0 F","0","0","-"
"Kurt Zouma","CHE","D","646","FA","CHE 2<br/>@AVL 1 F","0","0","-"
"Heurelho Gomes","WAT","G","647","FA","LEI 1<br/>@WAT 1 F","0","0","-"
"Sepp van den Berg","LIV","D","648","FA","LIV 0<br/>@EVE 0 F","0","0","-"
"Reece James","CHE","D","649","MAX","CHE 2<br/>@AVL 1 F","-0.3","-0.3","-"
"David Luiz","ARS","D","650","ColmL","ARS 0<br/>@MCI 3 F","-2.65","-2.65","-"
