"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Daniel James","MUN","M","275","FA","SOU 2<br/>@MUN 2 F","1.1","1.1","-"
"Arthur Masuaku","WHU","D","276","FA","WHU 4<br/>@NOR 0 F","1.1","1.1","-"
"John Stones","MCI","D","277","FA","MCI 5<br/>@BHA 0 F","1.1","1.1","-"
"Marc Albrighton","LEI","M","278","FA","LEI 1<br/>@BOU 4 F","1","1","-"
"Fabian Balbuena","WHU","D","279","FA","WHU 4<br/>@NOR 0 F","1","1","-"
"Todd Cantwell","NOR","M","280","FA","WHU 4<br/>@NOR 0 F","1","1","-"
"Andre Gray","WAT","F","281","FA","NEW 1<br/>@WAT 2 F","1","1","-"
"Adam Idah","NOR","F","282","FA","WHU 4<br/>@NOR 0 F","1","1","-"
"Valentino Lazaro","NEW","M","283","FA","NEW 1<br/>@WAT 2 F","1","1","-"
"Scott McTominay","MUN","M","284","Eoghanoc","SOU 2<br/>@MUN 2 F","1","1","-"
"Reiss Nelson","ARS","F","285","FA","ARS 1<br/>@TOT 2 F","1","1","-"
"Oliver Skipp","TOT","M","286","FA","ARS 1<br/>@TOT 2 F","1","1","-"
"Alireza Jahanbakhsh","BHA","F","287","FA","MCI 5<br/>@BHA 0 F","0.75","0.75","-"
"Steven Bergwijn","TOT","F","288","Damo","ARS 1<br/>@TOT 2 F","0.5","0.5","-"
"Tom Cleverley","WAT","M","289","FA","NEW 1<br/>@WAT 2 F","0.5","0.5","-"
"Anwar El Ghazi","AVL","M,F","290","FA","CRY 0<br/>@AVL 2 F","0.5","0.5","-"
"Moise Kean","EVE","F","291","FA","EVE 0<br/>@WOL 3 F","0.5","0.5","-"
"Max Meyer","CRY","M","292","FA","CRY 0<br/>@AVL 2 F","0.5","0.5","-"
"Sam Surridge","BOU","F","293","FA","LEI 1<br/>@BOU 4 F","0.5","0.5","-"
"Kyle Walker-Peters","TOT/SOU","D","294","FA","SOU 2<br/>@MUN 2 F","0.35","0.35","-"
"Rolando Aarons","NEW","M","295","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Dennis Adeniran","EVE","M","296","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Daniel Adshead","NOR","M","297","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Sergio Aguero","MCI","F","298","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Albian Ajeti","WHU","F","299","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Thomas Allan","NEW","F","300","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Dele Alli","TOT","M,F","301","ColmL","ARS 1<br/>@TOT 2 F","0","0","-"
"Steven Alzate","BHA","M,F","302","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Daniel Amartey","LEI","D,M","303","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Joseph Anang","WHU","G","304","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Faustino Anjorin","CHE","M","305","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Cameron Archer","AVL","F","306","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Christian Atsu","NEW","M","307","ColmL","NEW 1<br/>@WAT 2 F","0","0","-"
"Brandon Austin","TOT","G","308","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Daniel Bachmann","WAT","G","309","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Eric Bailly","MUN","D","310","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","311","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Folarin Balogun","ARS","F","312","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Tudor Baluta","BHA","D","313","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Beni Baningime","EVE","M","314","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Ricardo Pereira","LEI","D","315","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Ashley Barnes","BUR","F","316","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Mason Barrett","WAT","D","317","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Lewis Bate","CHE","M","318","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Michy Batshuayi","CHE","F","319","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Jack Bearne","LIV","M","320","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Josh Benson","BUR","M","321","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Adrian Bernabe","MCI","M","322","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Di'Shon Bernard","MUN","D","323","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Tolaji Bola","ARS","D","324","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Yannick Bolasie","EVE","F","325","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Artur Boruc","BOU","G","326","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Sofiane Boufal","SOU","M","327","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Morgan Boyes","LIV","D","328","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Robbie Brady","BUR","M","329","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Claudio Bravo","MCI","G","330","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Armando Broja","CHE","F","331","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Kean Bryan","SHU","D","332","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Robbie Burton","ARS","M","333","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"David Button","BHA","G","334","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Oskar Buur","WOL","D","335","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Sam Byram","NOR","D","336","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Willy Caballero","CHE","G","337","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Gary Cahill","CRY","D","338","MKFC","CRY 0<br/>@AVL 2 F","0","0","-"
"Jake Cain","LIV","M","339","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Leonardo Campana","WOL","F","340","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Chem Campbell","WOL","F","341","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Andy Carroll","NEW","F","342","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Scott Carson","MCI","G","343","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Gedson Fernandes","TOT","M","344","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Lewis Cass","NEW","D","345","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Joel Pereira","MUN","G","346","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Craig Cathcart","WAT","D","347","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Joao Cancelo","MCI","D","348","mcavinur","MCI 5<br/>@BHA 0 F","0","0","-"
"Bruno Jordao","WOL","M","349","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Nathaniel Chalobah","WAT","M","350","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Calum Chambers","ARS","D,M","351","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Ben Chilwell","LEI","D","352","Eoghanoc","LEI 1<br/>@BOU 4 F","0","0","-"
"Tahith Chong","MUN","M","353","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Hamza Choudhury","LEI","M","354","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Dennis Cirkin","TOT","D","355","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Ciaran Clark","NEW","D","356","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Leon Clarke","SHU","F","357","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Leighton Clarkson","LIV","M","358","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Thomas Clayton","LIV","D","359","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Alex Cochrane","BHA","D","360","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Jack Cork","BUR","M","361","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Bernardo Rosa","WHU","M","362","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Xande Silva","WHU","F","363","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Conor Coventry","WHU","M","364","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Jamie Cumming","CHE","G","365","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Luke Cundle","WOL","M","366","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Sam Dalby","WAT","F","367","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Diogo Dalot","MUN","D","368","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Charlie Daniels","BOU","D","369","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Kevin Danso","SOU","D","370","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Karl Darlow","NEW","G","371","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","372","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Fabian Delph","EVE","D,M","373","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"William Dennis","BOU","G","374","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","375","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","376","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Fousseni Diabate","LEI","F","377","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Eric Dier","TOT","D,M","378","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","379","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","380","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Moussa Djenepo","SOU","M","381","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Tommy Doyle","MCI","M","382","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","383","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","384","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Josip Drmic","NOR","F","385","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Shane Duffy","BHA","D","386","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Paul Dummett","NEW","D","387","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Jimmy Dunne","BUR","D","388","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Jake Eastwood","SHU","G","389","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Harvey Elliott","LIV","M","390","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Bjorn Engels","AVL","D","391","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","392","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Ralf Fahrmann","NOR","G","393","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","394","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Will Ferry","SOU","M","395","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"John Fleck","SHU","M","396","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Fraser Forster","SOU","G","397","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","398","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Dimitri Foulquier","WAT","D","399","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Juan Foyth","TOT","D","400","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Simon Francis","BOU","D","401","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Kieron Freeman","SHU","D","402","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Luke Freeman","SHU","M","403","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Ethan Galbraith","MUN","M","404","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Tony Gallacher","LIV","D","405","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"James Garner","MUN","M","406","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Paulo Gazzaniga","TOT","G","407","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","408","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Brooklyn Genesini","BOU","D","409","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Morgan Gibbs-White","WOL","M","410","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Ben Gibson","BUR","D","411","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Billy Gilmour","CHE","M","412","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Mace Goodridge","BUR","M","413","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","414","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Lee Grant","MUN","G","415","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Demarai Gray","LEI","M","416","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Marko Grujic","LIV","M","417","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","418","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Frederic Guilbert","AVL","D,M","419","Eoghanoc","CRY 0<br/>@AVL 2 F","0","0","-"
"Ilkay Gundogan","MCI","M","420","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Angus Gunn","SOU","G","421","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Peter Gwargis","BHA","M","422","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Grant Hanley","NOR","D","423","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Joseph Hardy","LIV","F","424","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","425","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Kortney Hause","AVL","D","426","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Isaac Hayden","NEW","M","427","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Kaine Hayden","AVL","M","428","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Tom Heaton","AVL","G","429","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Philip Heise","NOR","D","430","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Jordan Henderson","LIV","M","431","Eoghanoc","BUR 1<br/>@LIV 1 F","0","0","-"
"Stephen Henderson","CRY","G","432","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Wayne Hennessey","CRY","G","433","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Jake Hesketh","SOU","M","434","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Thomas Hill","LIV","F","435","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"George Hirst","LEI","F","436","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Wesley Hoedt","SOU","D","437","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Andreas Pereira","MUN","M","438","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Ki-Jana Hoever","LIV","D","439","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Pierre-Emile Hojbjerg","SOU","M","440","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Rob Holding","ARS","D","441","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Jose Holebas","WAT","D","442","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Mason Holgate","EVE","D","443","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Nathan Holland","WHU","M","444","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Joseph Hungbo","WAT","M","445","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Odion Ighalo","WAT/MUN","F","446","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Jose Izquierdo","BHA","M,F","447","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Eldin Jakupovic","LEI","G","448","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Matty James","LEI","M","449","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Andi Janjeva","WAT","D","450","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Alexandre Jankewitz","SOU","M","451","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Daryl Janmaat","WAT","D","452","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Vitezslav Jaros","LIV","G","453","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Teddy Jenks","BHA","M","454","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Lukas Jensen","BUR","G","455","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","456","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Ben Johnson","WHU","D,M","457","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Darnell Johnson","LEI","D","458","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Alfie Jones","SOU","D","459","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Phil Jones","MUN","D","460","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Corey Jordan","BOU","D","461","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Joao Pedro","WAT","F","462","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Lovre Kalinic","AVL","G","463","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"N'Golo Kante","CHE","M","464","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Beram Kayal","BHA","M","465","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Caoimhin Kelleher","LIV","G","466","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Martin Kelly","CRY","D","467","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Gavin Kilkenny","BOU","M","468","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Maximilian Kilman","WOL","D","469","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Joshua King","BOU","M,F","470","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Nya Kirby","CRY","M","471","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Ali Koiki","BUR","D","472","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Billy Koumetio","LIV","D","473","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Mateo Kovacic","CHE","M","474","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Matej Kovar","MUN","G","475","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Ethan Laird","MUN","D","476","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Adam Lallana","LIV","M","477","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Henri Lansbury","AVL","M","478","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Manuel Lanzini","WHU","M","479","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Yasser Larouci","LIV","D","480","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Moritz Leitner","NOR","M","481","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","482","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Bernd Leno","ARS","G","483","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Dylan Levitt","MUN","M","484","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Adam Lewis","LIV","M","485","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Alfie Lewis","WHU","M","486","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Harry Lewis","SOU","G","487","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Jesse Lingard","MUN","M,F","488","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Andy Lonergan","LIV","G","489","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Ryan Longman","BHA","M","490","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Luis Longstaff","LIV","M","491","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Matthew Longstaff","NEW","M","492","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Sean Longstaff","NEW","M","493","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Dejan Lovren","LIV","D","494","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Matthew Lowton","BUR","D","495","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Ian Maatsen","CHE","D","496","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Alexis Mac Allister","BHA","M","497","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Matt Macey","ARS","G","498","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"James Maddison","LEI","M","499","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Jacob Maddox","SOU","M","500","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Archie Mair","NOR","G","501","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Ainsley Maitland-Niles","ARS","D,M","502","MAX","ARS 1<br/>@TOT 2 F","0","0","-"
"Solly March","BHA","M,F","503","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Pablo Mari","ARS","D","504","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Adrian Mariappa","WAT","D","505","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"David Martin","WHU","G","506","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","507","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Juan Mata","MUN","M","508","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Joel Matip","LIV","D","509","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Michael McGovern","NOR","G","510","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","511","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Sam McQueen","SOU","D","512","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Zech Medley","ARS","D","513","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Ben Mee","BUR","D","514","Eoghanoc","BUR 1<br/>@LIV 1 F","0","0","-"
"D'Mani Mellor","MUN","F","515","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Nampalys Mendy","LEI","M","516","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Teden Mengi","MUN","D","517","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Chris Mepham","BOU","D","518","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Liam Millar","LIV","F","519","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"James Milner","LIV","M","520","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Takumi Minamino","LIV","F","521","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Tyrick Mitchell","CRY","D","522","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Simon Moore","SHU","G","523","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Wesley","AVL","F","524","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Wes Morgan","LEI","D","525","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Joel Mumbongo","BUR","F","526","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Arijanet Muric","MCI","G","527","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Glenn Murray","BHA","F","528","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Yoshinori Muto","NEW","F","529","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Daniel N'Lundulu","SOU","F","530","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Tanguy Ndombele","TOT","M","531","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Joao Virginia","EVE","G","532","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Eddie Nketiah","ARS","F","533","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"James Norris","LIV","D","534","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Will Norris","WOL","G","535","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Kenedy","CHE","M","536","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Orjan Nyland","AVL","G","537","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Warren O'Hora","BHA","D","538","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Aiden O'Neill","BUR","M","539","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Divock Origi","LIV","F","540","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Nicolas Otamendi","MCI","D","541","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Owen Otasowie","WOL","M","542","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Mesut Ozil","ARS","M","543","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Cole Palmer","MCI","M","544","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Emerson","CHE","D","545","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Sokratis","ARS","D","546","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Adam Parkes","WAT","G","547","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Troy Parrott","TOT","F","548","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","549","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Jota","AVL","M","550","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Adalberto Penaranda","WAT","F","551","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Felipe Anderson","WHU","M","552","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Roberto Pereyra","WAT","M","553","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Adrien Silva","LEI","M","554","FA","LEI 1<br/>@BOU 4 F","0","0","-"
"Taylor Perry","WOL","M","555","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Nathaniel Phillips","LIV","D","556","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Brandon Pierrick","CRY","M,F","557","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","558","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Ignacio Pussetto","WAT","M","559","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Domingos Quina","WAT","M","560","FA","NEW 1<br/>@WAT 2 F","0","0","-"
"Kayne Ramsay","SOU","D","561","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Jacob Ramsey","AVL","M","562","FA","CRY 0<br/>@AVL 2 F","0","0","-"
"Darren Randolph","WHU","G","563","FA","WHU 4<br/>@NOR 0 F","0","0","-"
"Lewis Richards","WOL","D","564","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Taylor Richards","BHA","M,F","565","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Lewis Richardson","BUR","M","566","FA","BUR 1<br/>@LIV 1 F","0","0","-"
"Haydon Roberts","BHA","D","567","FA","MCI 5<br/>@BHA 0 F","0","0","-"
"Jack Robinson","QPR/SHU","D","568","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Pedro","CHE","F","569","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","570","FA","CHE 0<br/>@SHU 3 F","0","0","-"
"Marcos Rojo","MUN","D","571","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"Sergio Romero","MUN","G","572","FA","SOU 2<br/>@MUN 2 F","0","0","-"
"John Ruddy","WOL","G","573","FA","EVE 0<br/>@WOL 3 F","0","0","-"
"Bukayo Saka","ARS","D,M,F","574","FA","ARS 1<br/>@TOT 2 F","0","0","-"
"William Saliba","ARS","D","575","FA","ARS 1<br/>@TOT 2 F","0","0","-"
