"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"David Silva","MCI","M","1","MAX","NEW 0<br/>@MCI 5 F","39","39","-"
"Mohamed Salah","LIV","F","2","Damo","LIV 3<br/>@BHA 1 F","35.25","35.25","-"
"Willian","CHE","M,F","3","MAX","CHE 3<br/>@CRY 2 F","31","31","-"
"Bruno Fernandes","MUN","M","4","MKFC","MUN 3<br/>@AVL 0 F","26.45","26.45","-"
"Nick Pope","BUR","G","5","MAX","BUR 1<br/>@WHU 0 F","25","25","-"
"John Egan","SHU","D","6","Damo","WOL 0<br/>@SHU 1 F","24.6","24.6","-"
"Charlie Taylor","BUR","D","7","Damo","BUR 1<br/>@WHU 0 F","23.9","23.9","-"
"Diego Rico","BOU","D","8","FA","TOT 0<br/>@BOU 0 F","23.1","23.1","-"
"Christian Pulisic","CHE","M,F","9","Eoghanoc","CHE 3<br/>@CRY 2 F","22.35","22.35","-"
"Paul Pogba","MUN","M","10","ColmL","MUN 3<br/>@AVL 0 F","22.25","22.25","-"
"Kevin De Bruyne","MCI","M","11","Eoghanoc","NEW 0<br/>@MCI 5 F","21.85","21.85","-"
"Riyad Mahrez","MCI","M,F","12","ColmOF","NEW 0<br/>@MCI 5 F","21.25","21.25","-"
"Danny Welbeck","WAT","F","13","FA","NOR 1<br/>@WAT 2 F","20.2","20.2","-"
"Danny Ings","SOU","F","14","Damo","SOU 1<br/>@EVE 1 F","19.35","19.35","-"
"Raheem Sterling","MCI","M,F","15","ColmL","NEW 0<br/>@MCI 5 F","19","19","-"
"Emiliano Buendia","NOR","M","16","ColmL","NOR 1<br/>@WAT 2 F","18.85","18.85","-"
"Anthony Martial","MUN","F","17","RBF","MUN 3<br/>@AVL 0 F","18.75","18.75","-"
"Jamie Vardy","LEI","F","18","ColmOF","LEI 1<br/>@ARS 1 F","18.7","18.7","-"
"Ben Davies","TOT","D","19","ColmOF","TOT 0<br/>@BOU 0 F","18.6","18.6","-"
"Leandro Trossard","BHA","M,F","20","FA","LIV 3<br/>@BHA 1 F","18.5","18.5","-"
"Nicolas Otamendi","MCI","D","21","FA","NEW 0<br/>@MCI 5 F","18.25","18.25","-"
"Erik Pieters","BUR","D","22","FA","BUR 1<br/>@WHU 0 F","18.15","18.15","-"
"Lucas Digne","EVE","D","23","ColmOF","SOU 1<br/>@EVE 1 F","17.85","17.85","-"
"Naby Keita","LIV","M","24","Damo","LIV 3<br/>@BHA 1 F","17.85","17.85","-"
"Jan Vertonghen","TOT","D","25","FA","TOT 0<br/>@BOU 0 F","17.75","17.75","-"
"Christian Benteke","CRY","F","26","FA","CHE 3<br/>@CRY 2 F","17.55","17.55","-"
"Craig Dawson","WAT","D","27","FA","NOR 1<br/>@WAT 2 F","17.55","17.55","-"
"Patrick van Aanholt","CRY","D","28","mcavinur","CHE 3<br/>@CRY 2 F","17.55","17.55","-"
"Serge Aurier","TOT","D","29","MAX","TOT 0<br/>@BOU 0 F","17.5","17.5","-"
"Jay Rodriguez","BUR","F","30","FA","BUR 1<br/>@WHU 0 F","17.3","17.3","-"
"Gabriel Jesus","MCI","F","31","MAX","NEW 0<br/>@MCI 5 F","17.25","17.25","-"
"Ederson","MCI","G","32","ColmL","NEW 0<br/>@MCI 5 F","17","17","-"
"Phil Bardsley","BUR","D","33","MAX","BUR 1<br/>@WHU 0 F","16.95","16.95","-"
"Stuart Armstrong","SOU","M,F","34","mcavinur","SOU 1<br/>@EVE 1 F","16.85","16.85","-"
"James Tarkowski","BUR","D","35","Eoghanoc","BUR 1<br/>@WHU 0 F","16.85","16.85","-"
"Luke Shaw","MUN","D","36","FA","MUN 3<br/>@AVL 0 F","16.55","16.55","-"
"Michail Antonio","WHU","M,F","37","MAX","BUR 1<br/>@WHU 0 F","16.5","16.5","-"
"Wilfried Zaha","CRY","M,F","38","ColmOF","CHE 3<br/>@CRY 2 F","16.5","16.5","-"
"George Baldock","SHU","D,M","39","ColmL","WOL 0<br/>@SHU 1 F","16.45","16.45","-"
"Mason Greenwood","MUN","M,F","40","ColmOF","MUN 3<br/>@AVL 0 F","16.25","16.25","-"
"Chris Basham","SHU","D","41","RBF","WOL 0<br/>@SHU 1 F","16.2","16.2","-"
"Hugo Lloris","TOT","G","42","FA","TOT 0<br/>@BOU 0 F","16","16","-"
"Kevin Long","BUR","D","43","FA","BUR 1<br/>@WHU 0 F","15.9","15.9","-"
"Lloyd Kelly","BOU","D","44","FA","TOT 0<br/>@BOU 0 F","15.85","15.85","-"
"Etienne Capoue","WAT","M","45","FA","NOR 1<br/>@WAT 2 F","15.5","15.5","-"
"Oliver Norwood","SHU","M","46","RBF","WOL 0<br/>@SHU 1 F","15.5","15.5","-"
"Toby Alderweireld","TOT","D","47","FA","TOT 0<br/>@BOU 0 F","15.45","15.45","-"
"Jordan Henderson","LIV","M","48","Eoghanoc","LIV 3<br/>@BHA 1 F","15.35","15.35","-"
"Bukayo Saka","ARS","D,M,F","49","FA","LEI 1<br/>@ARS 1 F","15.25","15.25","-"
"Kasper Schmeichel","LEI","G","50","MKFC","LEI 1<br/>@ARS 1 F","15.25","15.25","-"
"Tariq Lamptey","CHE/BHA","D","51","MAX","LIV 3<br/>@BHA 1 F","15.15","15.15","-"
"Andrew Robertson","LIV","D","52","mcavinur","LIV 3<br/>@BHA 1 F","14.85","14.85","-"
"Nathan Ake","BOU","D","53","FA","TOT 0<br/>@BOU 0 F","14.8","14.8","-"
"Jack O'Connell","SHU","D","54","MKFC","WOL 0<br/>@SHU 1 F","14.8","14.8","-"
"Mat Ryan","BHA","G","55","FA","LIV 3<br/>@BHA 1 F","14.5","14.5","-"
"Richarlison","EVE","M,F","56","ColmL","SOU 1<br/>@EVE 1 F","14.45","14.45","-"
"Ryan Fredericks","WHU","D","57","FA","BUR 1<br/>@WHU 0 F","14.3","14.3","-"
"John Stones","MCI","D","58","FA","NEW 0<br/>@MCI 5 F","13.65","13.65","-"
"Enda Stevens","SHU","D,M","59","MKFC","WOL 0<br/>@SHU 1 F","13.6","13.6","-"
"Tomas Soucek","WHU","M","60","mcavinur","BUR 1<br/>@WHU 0 F","13.3","13.3","-"
"Pierre-Emerick Aubameyang","ARS","M,F","61","ColmOF","LEI 1<br/>@ARS 1 F","13.25","13.25","-"
"Onel Hernandez","NOR","M","62","FA","NOR 1<br/>@WAT 2 F","13.25","13.25","-"
"David de Gea","MUN","G","63","FA","MUN 3<br/>@AVL 0 F","13.25","13.25","-"
"Dean Henderson","SHU","G","64","Eoghanoc","WOL 0<br/>@SHU 1 F","13","13","-"
"Oleksandr Zinchenko","MCI","D,M","65","FA","NEW 0<br/>@MCI 5 F","13","13","-"
"Harry Maguire","MUN","D","66","MKFC","MUN 3<br/>@AVL 0 F","12.95","12.95","-"
"Max Aarons","NOR","D","67","FA","NOR 1<br/>@WAT 2 F","12.75","12.75","-"
"Victor Lindelof","MUN","D","68","FA","MUN 3<br/>@AVL 0 F","12.75","12.75","-"
"Dwight McNeil","BUR","M","69","Eoghanoc","BUR 1<br/>@WHU 0 F","12.7","12.7","-"
"Olivier Giroud","CHE","F","70","MAX","CHE 3<br/>@CRY 2 F","12.6","12.6","-"
"Harry Winks","TOT","M","71","FA","TOT 0<br/>@BOU 0 F","12.6","12.6","-"
"Tammy Abraham","CHE","F","72","Damo","CHE 3<br/>@CRY 2 F","12.25","12.25","-"
"Aaron Ramsdale","BOU","G","73","FA","TOT 0<br/>@BOU 0 F","12.25","12.25","-"
"Douglas Luiz","AVL","M","74","MAX","MUN 3<br/>@AVL 0 F","12.2","12.2","-"
"Dani Ceballos","ARS","M","75","ColmOF","LEI 1<br/>@ARS 1 F","12","12","-"
"Fabian Schar","NEW","D","76","FA","NEW 0<br/>@MCI 5 F","11.9","11.9","-"
"Adam Smith","BOU","D","77","FA","TOT 0<br/>@BOU 0 F","11.85","11.85","-"
"Youri Tielemans","LEI","M","78","FA","LEI 1<br/>@ARS 1 F","11.85","11.85","-"
"Matt Doherty","WOL","D,M","79","Damo","WOL 0<br/>@SHU 1 F","11.75","11.75","-"
"Mason Mount","CHE","M,F","80","RBF","CHE 3<br/>@CRY 2 F","11.5","11.5","-"
"Marcus Rashford","MUN","M,F","81","ColmL","MUN 3<br/>@AVL 0 F","11.5","11.5","-"
"Junior Stanislas","BOU","M","82","FA","TOT 0<br/>@BOU 0 F","11.5","11.5","-"
"Andriy Yarmolenko","WHU","M,F","83","FA","BUR 1<br/>@WHU 0 F","11.5","11.5","-"
"Jefferson Lerma","BOU","M","84","FA","TOT 0<br/>@BOU 0 F","11.35","11.35","-"
"Lukasz Fabianski","WHU","G","85","ColmOF","BUR 1<br/>@WHU 0 F","11.25","11.25","-"
"Emiliano Martinez","ARS","G","86","mcavinur","LEI 1<br/>@ARS 1 F","11.25","11.25","-"
"Ismaila Sarr","WAT","M,F","87","MKFC","NOR 1<br/>@WAT 2 F","11.25","11.25","-"
"Yerry Mina","EVE","D","88","FA","SOU 1<br/>@EVE 1 F","11.05","11.05","-"
"Martin Dubravka","NEW","G","89","RBF","NEW 0<br/>@MCI 5 F","11","11","-"
"Ben Osborn","SHU","M","90","FA","WOL 0<br/>@SHU 1 F","10.6","10.6","-"
"Kiko Femenia","WAT","D","91","FA","NOR 1<br/>@WAT 2 F","10.55","10.55","-"
"Joao Moutinho","WOL","M","92","MAX","WOL 0<br/>@SHU 1 F","10.5","10.5","-"
"Virgil van Dijk","LIV","D","93","RBF","LIV 3<br/>@BHA 1 F","10.45","10.45","-"
"Kurt Zouma","CHE","D","94","FA","CHE 3<br/>@CRY 2 F","10.4","10.4","-"
"Erik Lamela","TOT","M","95","Eoghanoc","TOT 0<br/>@BOU 0 F","10.35","10.35","-"
"Ruben Loftus-Cheek","CHE","M","96","FA","CHE 3<br/>@CRY 2 F","10.35","10.35","-"
"Ashley Westwood","BUR","M","97","MKFC","BUR 1<br/>@WHU 0 F","10.35","10.35","-"
"Jarrod Bowen","HUL/WHU","M,F","98","mcavinur","BUR 1<br/>@WHU 0 F","10.25","10.25","-"
"Alex McCarthy","SOU","G","99","FA","SOU 1<br/>@EVE 1 F","10.25","10.25","-"
"Ayoze Perez","LEI","M,F","100","FA","LEI 1<br/>@ARS 1 F","10.25","10.25","-"
"Jordan Pickford","EVE","G","101","FA","SOU 1<br/>@EVE 1 F","10.25","10.25","-"
"Cheikhou Kouyate","CRY","M","102","FA","CHE 3<br/>@CRY 2 F","10.2","10.2","-"
"Kyle Walker-Peters","TOT/SOU","D","103","FA","SOU 1<br/>@EVE 1 F","10.1","10.1","-"
"Troy Deeney","WAT","F","104","mcavinur","NOR 1<br/>@WAT 2 F","10","10","-"
"Josh Brownhill","BUR","M","105","FA","BUR 1<br/>@WHU 0 F","9.8","9.8","-"
"Demarai Gray","LEI","M","106","FA","LEI 1<br/>@ARS 1 F","9.75","9.75","-"
"Adama Traore","WOL","M,F","107","MKFC","WOL 0<br/>@SHU 1 F","9.75","9.75","-"
"Romain Saiss","WOL","D,M","108","FA","WOL 0<br/>@SHU 1 F","9.6","9.6","-"
"Dale Stephens","BHA","M","109","FA","LIV 3<br/>@BHA 1 F","9.6","9.6","-"
"Joel Ward","CRY","D","110","FA","CHE 3<br/>@CRY 2 F","9.5","9.5","-"
"Marc Albrighton","LEI","M","111","FA","LEI 1<br/>@ARS 1 F","9.45","9.45","-"
"Cesar Azpilicueta","CHE","D","112","RBF","CHE 3<br/>@CRY 2 F","9.2","9.2","-"
"Valentino Lazaro","NEW","M","113","FA","NEW 0<br/>@MCI 5 F","9.1","9.1","-"
"Reece James","CHE","D","114","MAX","CHE 3<br/>@CRY 2 F","9.05","9.05","-"
"Raul Jimenez","WOL","F","115","Eoghanoc","WOL 0<br/>@SHU 1 F","9.05","9.05","-"
"Matt Ritchie","NEW","D,M","116","ColmL","NEW 0<br/>@MCI 5 F","9","9","-"
"Aaron Cresswell","WHU","D","117","FA","BUR 1<br/>@WHU 0 F","8.85","8.85","-"
"Mario Vrancic","NOR","M","118","FA","NOR 1<br/>@WAT 2 F","8.85","8.85","-"
"Jan Bednarek","SOU","D","119","RBF","SOU 1<br/>@EVE 1 F","8.8","8.8","-"
"Jamal Lewis","NOR","D","120","FA","NOR 1<br/>@WAT 2 F","8.8","8.8","-"
"Willy Boly","WOL","D","121","mcavinur","WOL 0<br/>@SHU 1 F","8.75","8.75","-"
"Pablo Fornals","WHU","M","122","FA","BUR 1<br/>@WHU 0 F","8.75","8.75","-"
"James Justin","LEI","D","123","RBF","LEI 1<br/>@ARS 1 F","8.75","8.75","-"
"Aaron Wan-Bissaka","MUN","D","124","MKFC","MUN 3<br/>@AVL 0 F","8.7","8.7","-"
"Billy Gilmour","CHE","M","125","FA","CHE 3<br/>@CRY 2 F","8.6","8.6","-"
"Caglar Soyuncu","LEI","D","126","FA","LEI 1<br/>@ARS 1 F","8.6","8.6","-"
"Ruben Neves","WOL","M","127","MKFC","WOL 0<br/>@SHU 1 F","8.5","8.5","-"
"Davy Propper","BHA","M","128","FA","LIV 3<br/>@BHA 1 F","8.35","8.35","-"
"Dan Gosling","BOU","M","129","FA","TOT 0<br/>@BOU 0 F","8.25","8.25","-"
"Gylfi Sigurdsson","EVE","M","130","ColmOF","SOU 1<br/>@EVE 1 F","8.25","8.25","-"
"Nabil Bentaleb","TOT/NEW","M","131","FA","NEW 0<br/>@MCI 5 F","8.2","8.2","-"
"Andreas Christensen","CHE","D","132","FA","CHE 3<br/>@CRY 2 F","8.15","8.15","-"
"Ryan Bertrand","SOU","D,M","133","ColmOF","SOU 1<br/>@EVE 1 F","8.1","8.1","-"
"Kieran Tierney","ARS","D","134","FA","LEI 1<br/>@ARS 1 F","8.1","8.1","-"
"Sander Berge","SHU","M","135","FA","WOL 0<br/>@SHU 1 F","8","8","-"
"Vicente Guaita","CRY","G","136","FA","CHE 3<br/>@CRY 2 F","8","8","-"
"Alexandre Lacazette","ARS","F","137","ColmL","LEI 1<br/>@ARS 1 F","8","8","-"
"John McGinn","AVL","M","138","ColmL","MUN 3<br/>@AVL 0 F","8","8","-"
"Pepe Reina","LIV/AVL","G","139","FA","MUN 3<br/>@AVL 0 F","8","8","-"
"David Luiz","ARS","D","140","ColmL","LEI 1<br/>@ARS 1 F","7.9","7.9","-"
"Tim Krul","NOR","G","141","FA","NOR 1<br/>@WAT 2 F","7.75","7.75","-"
"Granit Xhaka","ARS","M","142","FA","LEI 1<br/>@ARS 1 F","7.75","7.75","-"
"Joseph Gomez","LIV","D","143","mcavinur","LIV 3<br/>@BHA 1 F","7.7","7.7","-"
"Sead Kolasinac","ARS","D,M","144","FA","LEI 1<br/>@ARS 1 F","7.7","7.7","-"
"Shkodran Mustafi","ARS","D","145","FA","LEI 1<br/>@ARS 1 F","7.6","7.6","-"
"Neil Taylor","AVL","D","146","FA","MUN 3<br/>@AVL 0 F","7.6","7.6","-"
"Roberto Firmino","LIV","M,F","147","Eoghanoc","LIV 3<br/>@BHA 1 F","7.5","7.5","-"
"Scott Dann","CRY","D","148","FA","CHE 3<br/>@CRY 2 F","7.5","7.5","-"
"Angelo Ogbonna","WHU","D","149","FA","BUR 1<br/>@WHU 0 F","7.5","7.5","-"
"James Ward-Prowse","SOU","M","150","Damo","SOU 1<br/>@EVE 1 F","7.5","7.5","-"
"James McArthur","CRY","M","151","RBF","CHE 3<br/>@CRY 2 F","7.45","7.45","-"
"Trent Alexander-Arnold","LIV","D","152","ColmOF","LIV 3<br/>@BHA 1 F","7.4","7.4","-"
"Jonny","WOL","D,M","153","ColmOF","WOL 0<br/>@SHU 1 F","7.4","7.4","-"
"Tom Davies","EVE","M","154","FA","SOU 1<br/>@EVE 1 F","7.35","7.35","-"
"Jonny Evans","LEI","D","155","Damo","LEI 1<br/>@ARS 1 F","7.25","7.25","-"
"Ben Foster","WAT","G","156","FA","NOR 1<br/>@WAT 2 F","7.25","7.25","-"
"Bernardo Silva","MCI","M,F","157","mcavinur","NEW 0<br/>@MCI 5 F","7.25","7.25","-"
"Kelechi Iheanacho","LEI","F","158","FA","LEI 1<br/>@ARS 1 F","7.1","7.1","-"
"Danny Rose","TOT/NEW","D,M","159","FA","NEW 0<br/>@MCI 5 F","7.1","7.1","-"
"Anwar El Ghazi","AVL","M,F","160","FA","MUN 3<br/>@AVL 0 F","7","7","-"
"Rui Patricio","WOL","G","161","Damo","WOL 0<br/>@SHU 1 F","7","7","-"
"Georginio Wijnaldum","LIV","M","162","FA","LIV 3<br/>@BHA 1 F","6.95","6.95","-"
"Harry Kane","TOT","F","163","MKFC","TOT 0<br/>@BOU 0 F","6.9","6.9","-"
"Yves Bissouma","BHA","M,F","164","FA","LIV 3<br/>@BHA 1 F","6.85","6.85","-"
"Anthony Gordon","EVE","M,F","165","FA","SOU 1<br/>@EVE 1 F","6.85","6.85","-"
"Kepa Arrizabalaga","CHE","G","166","FA","CHE 3<br/>@CRY 2 F","6.75","6.75","-"
"Dan Burn","BHA","D","167","FA","LIV 3<br/>@BHA 1 F","6.75","6.75","-"
"Hector Bellerin","ARS","D","168","FA","LEI 1<br/>@ARS 1 F","6.7","6.7","-"
"Phil Foden","MCI","M,F","169","ColmOF","NEW 0<br/>@MCI 5 F","6.5","6.5","-"
"Trezeguet","AVL","M,F","170","FA","MUN 3<br/>@AVL 0 F","6.5","6.5","-"
"Wilfred Ndidi","LEI","M","171","MAX","LEI 1<br/>@ARS 1 F","6.5","6.5","-"
"Oriol Romeu","SOU","M","172","FA","SOU 1<br/>@EVE 1 F","6.5","6.5","-"
"Diogo Jota","WOL","M,F","173","Damo","WOL 0<br/>@SHU 1 F","6.5","6.5","-"
"Adam Webster","BHA","D","174","FA","LIV 3<br/>@BHA 1 F","6.5","6.5","-"
"Issa Diop","WHU","D","175","FA","BUR 1<br/>@WHU 0 F","6.4","6.4","-"
"Kortney Hause","AVL","D","176","FA","MUN 3<br/>@AVL 0 F","6.35","6.35","-"
"Will Hughes","WAT","M","177","FA","NOR 1<br/>@WAT 2 F","6.25","6.25","-"
"Neal Maupay","BHA","F","178","FA","LIV 3<br/>@BHA 1 F","6.1","6.1","-"
"Jack Grealish","AVL","M,F","179","mcavinur","MUN 3<br/>@AVL 0 F","6","6","-"
"Michael Keane","EVE","D","180","FA","SOU 1<br/>@EVE 1 F","6","6","-"
"Abdoulaye Doucoure","WAT","M","181","Damo","NOR 1<br/>@WAT 2 F","5.95","5.95","-"
"Seamus Coleman","EVE","D","182","ColmL","SOU 1<br/>@EVE 1 F","5.85","5.85","-"
"Pascal Gross","BHA","M,F","183","FA","LIV 3<br/>@BHA 1 F","5.85","5.85","-"
"Declan Rice","WHU","M","184","MKFC","BUR 1<br/>@WHU 0 F","5.85","5.85","-"
"Nathan Redmond","SOU","M,F","185","Eoghanoc","SOU 1<br/>@EVE 1 F","5.75","5.75","-"
"Marco Stiepermann","NOR","M","186","FA","NOR 1<br/>@WAT 2 F","5.7","5.7","-"
"Ross Barkley","CHE","M","187","Damo","CHE 3<br/>@CRY 2 F","5.6","5.6","-"
"Ben Godfrey","NOR","D,M","188","FA","NOR 1<br/>@WAT 2 F","5.6","5.6","-"
"Nemanja Matic","MUN","M","189","FA","MUN 3<br/>@AVL 0 F","5.6","5.6","-"
"Rodrigo","MCI","M","190","mcavinur","NEW 0<br/>@MCI 5 F","5.45","5.45","-"
"Christian Kabasele","WAT","D","191","Eoghanoc","NOR 1<br/>@WAT 2 F","5.45","5.45","-"
"Timm Klose","NOR","D","192","FA","NOR 1<br/>@WAT 2 F","5.45","5.45","-"
"Luka Milivojevic","CRY","M","193","RBF","CHE 3<br/>@CRY 2 F","5.35","5.35","-"
"Ezri Konsa Ngoyo","AVL","D","194","FA","MUN 3<br/>@AVL 0 F","5.3","5.3","-"
"Che Adams","SOU","F","195","FA","SOU 1<br/>@EVE 1 F","5.25","5.25","-"
"Joshua King","BOU","M,F","196","FA","TOT 0<br/>@BOU 0 F","5.25","5.25","-"
"Adam Masina","WAT","D","197","FA","NOR 1<br/>@WAT 2 F","5.25","5.25","-"
"Mbwana Samatta","AVL","F","198","FA","MUN 3<br/>@AVL 0 F","5.25","5.25","-"
"Joelinton","NEW","F","199","FA","NEW 0<br/>@MCI 5 F","5.2","5.2","-"
"Conor Coady","WOL","D","200","FA","WOL 0<br/>@SHU 1 F","5.15","5.15","-"
"Jonjo Shelvey","NEW","M","201","FA","NEW 0<br/>@MCI 5 F","5.1","5.1","-"
"Alisson","LIV","G","202","Damo","LIV 3<br/>@BHA 1 F","5","5","-"
"Matej Vydra","BUR","F","203","FA","BUR 1<br/>@WHU 0 F","5","5","-"
"Alexis Mac Allister","BHA","M","204","FA","LIV 3<br/>@BHA 1 F","4.85","4.85","-"
"Oliver McBurnie","SHU","F","205","mcavinur","WOL 0<br/>@SHU 1 F","4.85","4.85","-"
"Alex Oxlade-Chamberlain","LIV","M,F","206","FA","LIV 3<br/>@BHA 1 F","4.75","4.75","-"
"Tyrone Mings","AVL","D","207","FA","MUN 3<br/>@AVL 0 F","4.6","4.6","-"
"Joao Cancelo","MCI","D","208","mcavinur","NEW 0<br/>@MCI 5 F","4.5","4.5","-"
"Chris Wood","BUR","F","209","FA","BUR 1<br/>@WHU 0 F","4.5","4.5","-"
"Callum Wilson","BOU","F","210","FA","TOT 0<br/>@BOU 0 F","4.45","4.45","-"
"David Brooks","BOU","M","211","FA","TOT 0<br/>@BOU 0 F","4.35","4.35","-"
"Alex Iwobi","EVE","M,F","212","FA","SOU 1<br/>@EVE 1 F","4.35","4.35","-"
"Billy Sharp","SHU","F","213","FA","WOL 0<br/>@SHU 1 F","4.25","4.25","-"
"Moussa Sissoko","TOT","M","214","FA","TOT 0<br/>@BOU 0 F","4.05","4.05","-"
"Jorginho","CHE","M","215","FA","CHE 3<br/>@CRY 2 F","4","4","-"
"Mamadou Sakho","CRY","D","216","FA","CHE 3<br/>@CRY 2 F","3.95","3.95","-"
"Lewis Dunk","BHA","D","217","RBF","LIV 3<br/>@BHA 1 F","3.8","3.8","-"
"DeAndre Yedlin","NEW","D","218","FA","NEW 0<br/>@MCI 5 F","3.8","3.8","-"
"Jordan Ayew","CRY","M,F","219","RBF","CHE 3<br/>@CRY 2 F","3.75","3.75","-"
"Harvey Barnes","LEI","M","220","FA","LEI 1<br/>@ARS 1 F","3.75","3.75","-"
"Sebastien Haller","WHU","F","221","ColmL","BUR 1<br/>@WHU 0 F","3.75","3.75","-"
"Pierre-Emile Hojbjerg","SOU","M","222","FA","SOU 1<br/>@EVE 1 F","3.75","3.75","-"
"Emil Krafth","NEW","D","223","FA","NEW 0<br/>@MCI 5 F","3.7","3.7","-"
"Djibril Sidibe","EVE","D","224","FA","SOU 1<br/>@EVE 1 F","3.7","3.7","-"
"Ryan Bennett","WOL/LEI","D","225","FA","LEI 1<br/>@ARS 1 F","3.65","3.65","-"
"Jack Stephens","SOU","D","226","FA","SOU 1<br/>@EVE 1 F","3.4","3.4","-"
"James McCarthy","CRY","M","227","FA","CHE 3<br/>@CRY 2 F","3.25","3.25","-"
"Lys Mousset","SHU","F","228","FA","WOL 0<br/>@SHU 1 F","3.25","3.25","-"
"Son Heung-Min","TOT","M,F","229","Damo","TOT 0<br/>@BOU 0 F","3.25","3.25","-"
"Lucas Torreira","ARS","M","230","FA","LEI 1<br/>@ARS 1 F","3.25","3.25","-"
"Andros Townsend","CRY","M,F","231","FA","CHE 3<br/>@CRY 2 F","3.25","3.25","-"
"Neco Williams","LIV","D","232","FA","LIV 3<br/>@BHA 1 F","3.15","3.15","-"
"Richairo Zivkovic","SHU","F","233","FA","WOL 0<br/>@SHU 1 F","3","3","-"
"Giovani Lo Celso","TOT","M","234","FA","TOT 0<br/>@BOU 0 F","2.95","2.95","-"
"Steven Bergwijn","TOT","F","235","Damo","TOT 0<br/>@BOU 0 F","2.85","2.85","-"
"Kenny McLean","NOR","M","236","FA","NOR 1<br/>@WAT 2 F","2.85","2.85","-"
"Tanguy Ndombele","TOT","M","237","FA","TOT 0<br/>@BOU 0 F","2.75","2.75","-"
"Alexander Tettey","NOR","M","238","FA","NOR 1<br/>@WAT 2 F","2.65","2.65","-"
"Ilkay Gundogan","MCI","M","239","FA","NEW 0<br/>@MCI 5 F","2.6","2.6","-"
"Kyle Walker","MCI","D","240","ColmOF","NEW 0<br/>@MCI 5 F","2.6","2.6","-"
"Brandon Williams","MUN","D","241","FA","MUN 3<br/>@AVL 0 F","2.6","2.6","-"
"Gedson Fernandes","TOT","M","242","FA","TOT 0<br/>@BOU 0 F","2.5","2.5","-"
"Teemu Pukki","NOR","F","243","FA","NOR 1<br/>@WAT 2 F","2.5","2.5","-"
"Lucas Moura","TOT","M,F","244","mcavinur","TOT 0<br/>@BOU 0 F","2.5","2.5","-"
"Aaron Mooy","BHA","M,F","245","FA","LIV 3<br/>@BHA 1 F","2.45","2.45","-"
"Christian Fuchs","LEI","D","246","FA","LEI 1<br/>@ARS 1 F","2.3","2.3","-"
"Gary Cahill","CRY","D","247","MKFC","CHE 3<br/>@CRY 2 F","2.25","2.25","-"
"Tommy Doyle","MCI","M","248","FA","NEW 0<br/>@MCI 5 F","2.25","2.25","-"
"Josip Drmic","NOR","F","249","FA","NOR 1<br/>@WAT 2 F","2.25","2.25","-"
"Conor Hourihane","AVL","M","250","FA","MUN 3<br/>@AVL 0 F","2.25","2.25","-"
"Moise Kean","EVE","F","251","FA","SOU 1<br/>@EVE 1 F","2.25","2.25","-"
"Sadio Mane","LIV","M,F","252","RBF","LIV 3<br/>@BHA 1 F","2.25","2.25","-"
"Dominic Calvert-Lewin","EVE","F","253","MKFC","SOU 1<br/>@EVE 1 F","2.1","2.1","-"
