"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Tom Dele-Bashiru","WAT","M","504","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.2%"
"Lovre Kalinic","AVL","G","505","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.2%"
"Andy Lonergan","LIV","G","506","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.2%"
"Luis Longstaff","LIV","M","507","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.2%"
"Daniel NLundulu","SOU","F","508","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.2%"
"Orjan Nyland","AVL","G","509","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.2%"
"Troy Parrott","TOT","F","510","FA","TOT 1<br/>@LEI 2 F","0","0","0%","+0.2%"
"Kayne Ramsay","SOU","D","511","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.2%"
"Taylor Richards","BHA","M,F","512","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.2%"
"Meritan Shabani","WOL","M","513","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.2%"
"Richard Stearman","SHU","D","514","FA","SHU 2<br/>@EVE 0 F","0","0","0%","+0.2%"
"Jake Vokins","SOU","D","515","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.2%"
"Sam Woods","CRY","D","516","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.2%"
"Daniel Bachmann","WAT","G","517","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.1%"
"Tudor Baluta","BHA","D","518","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Beni Baningime","EVE","M","519","FA","SHU 2<br/>@EVE 0 F","0","0","0%","-"
"Adrian Bernabe","MCI","M","520","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.1%"
"Pedro Chirivella","LIV","M","521","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","522","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Alex Cochrane","BHA","D","523","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Conor Coventry","WHU","M","524","FA","MUN 0<br/>@WHU 2 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","525","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","526","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.1%"
"Philip Heise","NOR","D","527","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.1%"
"Herbie Kane","LIV","M","528","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Adam Legzdins","BUR","G","529","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.1%"
"Adam Lewis","LIV","M","530","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Harry Lewis","SOU","G","531","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","532","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.1%"
"Jacob Ramsey","AVL","M","533","FA","AVL 2<br/>@ARS 3 F","0","0","0%","+0.1%"
"Dion Sanderson","WOL","D","534","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.1%"
"Faustino Anjorin","CHE","M","535","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Matt Butcher","BOU","M","536","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","537","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Jordan Davies","BHA","M","538","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Alpha Richard Dionkou","MCI","D","539","FA","WAT 0<br/>@MCI 8 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","540","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Teddy Jenks","BHA","M","541","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Gavin Kilkenny","BOU","M","542","FA","BOU 3<br/>@SOU 1 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","543","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.1%"
"Yasser Larouci","LIV","D","544","FA","LIV 2<br/>@CHE 1 F","0","0","0%","+0.1%"
"Ryan Longman","BHA","M","545","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Bojan Radulovic Samoukovic","BHA","F","546","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Lewis Richardson","BUR","M","547","FA","NOR 0<br/>@BUR 2 F","0","0","0%","+0.1%"
"Haydon Roberts","BHA","D","548","FA","BHA 0<br/>@NEW 0 F","0","0","0%","+0.1%"
"Nikola Tavares","CRY","D","549","FA","WOL 1<br/>@CRY 1 F","0","0","0%","+0.1%"
"Brandon Austin","TOT","G","550","FA","TOT 1<br/>@LEI 2 F","0","0","0%","-"
"Andrew Crofts","BHA","M","551","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Luke Cundle","WOL","M","552","FA","WOL 1<br/>@CRY 1 F","0","0","0%","0%"
"Archie Davies","BHA","D","553","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Akin Famewo","NOR","D","554","FA","NOR 0<br/>@BUR 2 F","0","0","0%","0%"
"Marc Guehi","CHE","D","555","FA","LIV 2<br/>@CHE 1 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","556","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Nathan Holland","WHU","M","557","FA","MUN 0<br/>@WHU 2 F","0","0","0%","0%"
"Corey Jordan","BOU","D","558","FA","BOU 3<br/>@SOU 1 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","559","FA","LIV 2<br/>@CHE 1 F","0","0","0%","0%"
"Archie Mair","NOR","G","560","FA","NOR 0<br/>@BUR 2 F","0","0","0%","0%"
"Warren OHora","BHA","D","561","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Jack Spong","BHA","M","562","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","563","FA","TOT 1<br/>@LEI 2 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","564","FA","BHA 0<br/>@NEW 0 F","0","0","0%","0%"
"Kiko Femenia","WAT","D","565","FA","WAT 0<br/>@MCI 8 F","-0.2","-0.2","2%","-6.1%"
"Ainsley Maitland-Niles","ARS","D,M","566","FA","AVL 2<br/>@ARS 3 F","-0.25","-0.25","39%","-11%"
"James Milner","LIV","M","567","mcavinur","LIV 2<br/>@CHE 1 F","-0.9","-0.9","51%","-7.5%"
