"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Ryan Sessegnon","TOT","M,F","576","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Meritan Shabani","WOL","M","577","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","578","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Billy Sharp","SHU","F","579","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Djibril Sidibe","EVE","D","580","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Ruben Vinagre","WOL","D,M","581","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"David Silva","MCI","M","582","MAX","LIV 0<br/>@MCI 4 F","0","0","-"
"Ellis Simms","EVE","F","583","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Jack Simpson","BOU","D","584","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Josh Sims","SOU","M","585","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Jerome Sinclair","WAT","F","586","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Oliver Skipp","TOT","M","587","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Callum Slattery","SOU","M","588","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Islam Slimani","LEI","F","589","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Matthew Smith","ARS","D","590","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Robert Snodgrass","WHU","M","591","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Goncalo Cardoso","WHU","D","592","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Andreas Sondergaard","WOL","G","593","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Elias Sorensen","NEW","F","594","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","595","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Jack Spong","BHA","M","596","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Jack Stacey","BOU","D","597","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Jason Steele","BHA","G","598","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Jed Steer","AVL","G","599","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Maarten Stekelenburg","EVE","G","600","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Jack Stephens","SOU","D","601","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Layton Stewart","LIV","F","602","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"John Stones","MCI","D","603","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Isaac Success","WAT","F","604","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Andrew Surman","BOU","M","605","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Sam Surridge","BOU","F","606","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Japhet Tanganga","TOT","D","607","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Nikola Tavares","CRY","D","608","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Kyle Taylor","BOU","M","609","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Max Taylor","MUN","D","610","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Terry Taylor","WOL","M","611","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Nathan Tella","SOU","M","612","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Bobby Thomas","BUR","D","613","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Jordan Thomas","NOR","D","614","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Luke Thomas","LEI","D","615","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Max Thompson","BUR","F","616","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"James Tomkins","CRY","D","617","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Fikayo Tomori","CHE","D","618","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Lucas Torreira","ARS","M","619","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","620","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Mark Travers","BOU","G","621","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Axel Tuanzebe","MUN","D","622","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Yan Valery","SOU","D,M","623","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Indiana Vassilev","AVL","F","624","FA","WOL 1<br/>@AVL 0 F","0","0","-"
"Michael Verrips","SHU","G","625","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Jake Vokins","SOU","D","626","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Theo Walcott","EVE","M,F","627","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Danny Ward","LEI","G","628","FA","LEI 1<br/>@EVE 2 F","0","0","-"
"Kelland Watts","NEW","M","629","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Adam Webster","BHA","D","630","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Callum Whelan","WAT","M","631","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Harvey White","TOT","M","632","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Alfie Whiteman","TOT","G","633","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Callum Wilson","BOU","F","634","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Harry Winks","TOT","M","635","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Ben Winterbottom","LIV","G","636","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Henry Wise","WAT","M","637","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Chris Wood","BUR","F","638","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Sam Woods","CRY","D","639","FA","BUR 1<br/>@CRY 0 F","0","0","-"
"Romaric Yapi","BHA","D","640","FA","MUN 3<br/>@BHA 0 F","0","0","-"
"Jack Young","NEW","M","641","FA","NEW 4<br/>@BOU 1 F","0","0","-"
"Christoph Zimmermann","NOR","D","642","FA","NOR 0<br/>@ARS 4 F","0","0","-"
"Oleksandr Zinchenko","MCI","D,M","643","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Richairo Zivkovic","SHU","F","644","FA","TOT 1<br/>@SHU 3 F","0","0","-"
"Kurt Zouma","CHE","D","645","FA","CHE 2<br/>@WHU 3 F","0","0","-"
"Heurelho Gomes","WAT","G","646","FA","SOU 3<br/>@WAT 1 F","0","0","-"
"Sepp van den Berg","LIV","D","647","FA","LIV 0<br/>@MCI 4 F","0","0","-"
"Joseph Gomez","LIV","D","648","mcavinur","LIV 0<br/>@MCI 4 F","-0.4","-0.4","-"
"Marco Stiepermann","NOR","M","649","FA","NOR 0<br/>@ARS 4 F","-1","-1","-"
"Alex Oxlade-Chamberlain","LIV","M,F","650","FA","LIV 0<br/>@MCI 4 F","-1.25","-1.25","-"
