"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Bukayo Saka","ARS","D,F","235","W (Tue)","MUN 0<br/>@ARS 2 F","2.75","2.75","11%","+0.9%"
"DeAndre Yedlin","NEW","D","236","W (Tue)","LEI 3<br/>@NEW 0 F","2.6","2.6","3%","+1.2%"
"Dan Burn","BHA","D","237","W (Tue)","CHE 1<br/>@BHA 1 F","2.5","2.5","29%","-1.2%"
"Sean Longstaff","NEW","M","238","W (Tue)","LEI 3<br/>@NEW 0 F","2.5","2.5","4%","-0.5%"
"Mamadou Sakho","CRY","D","239","W (Tue)","CRY 1<br/>@NOR 1 F","2.35","2.35","3%","+0.1%"
"Divock Origi","LIV","F","240","W (Tue)","SHU 0<br/>@LIV 2 F","2.25","2.25","32%","-5.2%"
"Andreas Pereira","MUN","M","241","W (Tue)","MUN 0<br/>@ARS 2 F","2.25","2.25","29%","-1.3%"
"Juan Mata","MUN","M","242","W (Tue)","MUN 0<br/>@ARS 2 F","2.25","2.25","19%","-0.2%"
"Arthur Masuaku","WHU","D","243","W (Tue)","BOU 0<br/>@WHU 4 F","2.25","2.25","10%","-2.2%"
"Yves Bissouma","BHA","M,F","244","W (Tue)","CHE 1<br/>@BHA 1 F","2.25","2.25","1%","-0.1%"
"Neil Taylor","AVL","D","245","W (Tue)","AVL 2<br/>@BUR 1 F","2.15","2.15","1%","-0.1%"
"Moussa Djenepo","SOU","M","246","W (Tue)","TOT 0<br/>@SOU 1 F","2.1","2.1","12%","+0.3%"
"Teemu Pukki","NOR","F","247","ColmOF","CRY 1<br/>@NOR 1 F","2","2","98%","+0.1%"
"Billy Sharp","SHU","F","248","W (Tue)","SHU 0<br/>@LIV 2 F","2","2","4%","+0.3%"
"Muhamed Besic","SHU","M","249","W (Tue)","SHU 0<br/>@LIV 2 F","2","2","0%","0%"
"Emil Krafth","NEW","D","250","W (Tue)","LEI 3<br/>@NEW 0 F","1.8","1.8","1%","0%"
"Mason Greenwood","MUN","F","251","W (Tue)","MUN 0<br/>@ARS 2 F","1.5","1.5","32%","-3.7%"
"Conor Hourihane","AVL","M","252","W (Tue)","AVL 2<br/>@BUR 1 F","1.5","1.5","7%","-1%"
"Demarai Gray","LEI","M","253","W (Tue)","LEI 3<br/>@NEW 0 F","1.5","1.5","6%","-0.2%"
"Michael Obafemi","SOU","F","254","W (Tue)","TOT 0<br/>@SOU 1 F","1.5","1.5","1%","-0.3%"
"Jack Simpson","BOU","D","255","W (Tue)","BOU 0<br/>@WHU 4 F","1.35","1.35","0%","0%"
"David Silva","MCI","M","256","W (Tue)","EVE 1<br/>@MCI 2 F","1.25","1.25","99%","-0.5%"
"Mateo Kovacic","CHE","M","257","Eoghanoc","CHE 1<br/>@BHA 1 F","1.25","1.25","53%","-3.9%"
"Ashley Barnes","BUR","F","258","W (Tue)","AVL 2<br/>@BUR 1 F","1.25","1.25","52%","-1%"
"Wes Morgan","LEI","D","259","W (Tue)","LEI 3<br/>@NEW 0 F","1.1","1.1","3%","0%"
"Matteo Guendouzi","ARS","M","260","W (Tue)","MUN 0<br/>@ARS 2 F","1","1","25%","-0.1%"
"Reiss Nelson","ARS","F","261","W (Tue)","MUN 0<br/>@ARS 2 F","1","1","2%","-0.4%"
"Adam Lallana","LIV","M","262","W (Tue)","SHU 0<br/>@LIV 2 F","1","1","2%","-0.4%"
"Orjan Nyland","AVL","G","263","W (Tue)","AVL 2<br/>@BUR 1 F","1","1","1%","-0.1%"
"Diego Rico","BOU","D","264","MAX","BOU 0<br/>@WHU 4 F","0.8","0.8","65%","0%"
"Raheem Sterling","MCI","F","265","ColmL","EVE 1<br/>@MCI 2 F","0.75","0.75","100%","0%"
"Roberto Pereyra","WAT","M","266","W (Tue)","WOL 1<br/>@WAT 2 F","0.5","0.5","32%","+1.3%"
"Oriol Romeu","SOU","M","267","W (Tue)","TOT 0<br/>@SOU 1 F","0.5","0.5","4%","0%"
"Harvey Elliott","LIV","M","268","W (Tue)","SHU 0<br/>@LIV 2 F","0.5","0.5","1%","+0.1%"
"Adam Idah","NOR","F","269","W (Tue)","CRY 1<br/>@NOR 1 F","0.5","0.5","1%","-0.1%"
"Christian Kabasele","WAT","D","270","Eoghanoc","WOL 1<br/>@WAT 2 F","0.15","0.15","20%","+0.4%"
"Son Heung-Min","TOT","M,F","271","Eoghanoc","TOT 0<br/>@SOU 1 F","0","0","100%","0%"
"Jamie Vardy","LEI","F","272","ColmOF","LEI 3<br/>@NEW 0 F","0","0","100%","0%"
"Sergio Aguero","MCI","F","273","MAX","EVE 1<br/>@MCI 2 F","0","0","100%","-0.1%"
"Bernardo Silva","MCI","M,F","274","mcavinur","EVE 1<br/>@MCI 2 F","0","0","100%","-0.2%"
"Paul Pogba","MUN","M","275","ColmL","MUN 0<br/>@ARS 2 F","0","0","96%","-0.2%"
"Aymeric Laporte","MCI","D","276","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","87%","-2.7%"
"Pascal Gross","BHA","M,F","277","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","85%","+0.1%"
"Kyle Walker","MCI","D","278","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","84%","+0.7%"
"Harvey Barnes","LEI","M","279","ColmOF","LEI 3<br/>@NEW 0 F","0","0","84%","+1.9%"
"Ederson","MCI","G","280","ColmL","EVE 1<br/>@MCI 2 F","0","0","83%","-0.7%"
"Willy Boly","WOL","D","281","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","81%","+3.4%"
"Leroy Sane","MCI","F","282","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","77%","-0.1%"
"Joshua King","BOU","M,F","283","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","77%","+0.3%"
"Joel Matip","LIV","D","284","Eoghanoc","SHU 0<br/>@LIV 2 F","0","0","76%","-5.4%"
"Michail Antonio","WHU","M","285","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","74%","+1.5%"
"Anwar El Ghazi","AVL","M,F","286","MKFC","AVL 2<br/>@BUR 1 F","0","0","71%","-1.2%"
"Alex Oxlade-Chamberlain","LIV","M","287","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","70%","+10.4%"
"Marcos Alonso","CHE","D","288","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","69%","-4.4%"
"Matt Targett","AVL","D,M","289","MAX","AVL 2<br/>@BUR 1 F","0","0","66%","+2.6%"
"Patrick van Aanholt","CRY","D","290","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","65%","+5.7%"
"Oleksandr Zinchenko","MCI","D,M","291","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","65%","+0.3%"
"Matt Ritchie","NEW","D,M","292","ColmL","LEI 3<br/>@NEW 0 F","0","0","65%","-0.6%"
"Fabinho","LIV","M","293","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","65%","0%"
"Hugo Lloris","TOT","G","294","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","63%","+0.1%"
"Gabriel Martinelli","ARS","M,F","295","MAX","MUN 0<br/>@ARS 2 F","0","0","63%","+1.2%"
"Nathan Ake","BOU","D","296","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","60%","-0.3%"
"Allan Saint-Maximin","NEW","M,F","297","MAX","LEI 3<br/>@NEW 0 F","0","0","60%","+1.6%"
"Michael Keane","EVE","D","298","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","55%","-1.8%"
"Hector Bellerin","ARS","D","299","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","53%","+3.2%"
"Danny Rose","NEW","D,M","300","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","52%","+4.6%"
"Ondrej Duda","NOR","M","301","ColmOF","CRY 1<br/>@NOR 1 F","0","0","49%","+3.7%"
"John McGinn","AVL","M","302","ColmL","AVL 2<br/>@BUR 1 F","0","0","49%","-1%"
"Scott McTominay","MUN","M","303","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","49%","-0.3%"
"Steven Bergwijn","TOT","F","304","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","47%","+27.8%"
"Nicolas Otamendi","MCI","D","305","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","47%","+3.9%"
"John Stones","MCI","D","306","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","46%","-1.4%"
"Pedro","CHE","F","307","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","45%","+11.3%"
"Bernard","EVE","M,F","308","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","45%","-5.7%"
"Andros Townsend","CRY","M,F","309","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","42%","+0.4%"
"Shane Duffy","BHA","D","310","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","41%","-1.1%"
"Alex Iwobi","EVE","M,F","311","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","41%","+5.5%"
"Naby Keita","LIV","M","312","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","41%","-1.6%"
"Dani Ceballos","ARS","M","313","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","37%","-1.3%"
"Emerson","CHE","D","314","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","36%","-5.2%"
"Philip Billing","BOU","M","315","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","35%","+0.1%"
"Mbwana Samatta","AVL","F","316","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","33%","+5.8%"
"Bruno Fernandes","MUN","M","317","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","31%","+30.6%"
"Ross Barkley","CHE","M","318","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","29%","-1.2%"
"Davinson Sanchez","TOT","D","319","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","29%","+1.4%"
"Takumi Minamino","LIV","F","320","RBF","SHU 0<br/>@LIV 2 F","0","0","28%","-4.9%"
"David Brooks","BOU","M","321","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","28%","+0.1%"
"Erik Pieters","BUR","D","322","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","27%","-0.2%"
"Gedson Fernandes","TOT","M","323","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","26%","-3.2%"
"Brandon Williams","MUN","D","324","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","25%","-8%"
"Solly March","BHA","M,F","325","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","25%","-0.2%"
"Kyle Walker-Peters","SOU","D","326","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","25%","-0.1%"
"Jeffrey Schlupp","CRY","D,M","327","ColmL","CRY 1<br/>@NOR 1 F","0","0","24%","-0.6%"
"Fikayo Tomori","CHE","D","328","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","23%","-2.4%"
"Japhet Tanganga","TOT","D","329","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","22%","+3.4%"
"Ruben Loftus-Cheek","CHE","M","330","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","21%","+0.3%"
"Glenn Murray","BHA","F","331","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","20%","+1.1%"
"Shkodran Mustafi","ARS","D","332","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","19%","+2.1%"
"Nabil Bentaleb","NEW","M","333","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","19%","+5.5%"
"Olivier Giroud","CHE","F","334","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","19%","-2.2%"
"Jamaal Lascelles","NEW","D","335","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","17%","+1.1%"
"Jannik Vestergaard","SOU","D","336","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","17%","-0.6%"
"Cenk Tosun","CRY","F","337","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","16%","-7.3%"
"Christian Benteke","CRY","F","338","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","16%","+6.2%"
"Andreas Christensen","CHE","D","339","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","16%","-0.6%"
"Issa Diop","WHU","D","340","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","16%","-0.8%"
"Andriy Yarmolenko","WHU","M,F","341","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","15%","-0.8%"
"Ben Davies","TOT","D","342","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","15%","-0.1%"
"Will Hughes","WAT","M","343","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","15%","-0.3%"
"Kieran Tierney","ARS","D","344","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","14%","-0.1%"
"Sander Berge","SHU","M","345","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","14%","+13.9%"
"Calum Chambers","ARS","D,M","346","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","14%","+0.1%"
"Michy Batshuayi","CHE","F","347","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","14%","-4%"
"Joel Ward","CRY","D","348","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","13%","+0.4%"
"Matthew Lowton","BUR","D","349","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","12%","+0.4%"
"Dale Stephens","BHA","M","350","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","10%","-0.3%"
"Andre Gomes","EVE","M","351","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","10%","+0.1%"
"Dejan Lovren","LIV","D","352","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","10%","-1.6%"
"Valentino Lazaro","NEW","M","353","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","10%","+1.2%"
"Tomas Soucek","WHU","M","354","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","10%","+7.7%"
"Che Adams","SOU","F","355","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","9%","-0.1%"
"Harry Winks","TOT","M","356","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","9%","+0.8%"
"Ciaran Clark","NEW","D","357","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","9%","+1.3%"
"Adrian","LIV","G","358","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","9%","0%"
"Dennis Praet","LEI","M","359","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","8%","-2.2%"
"Pablo Mari","ARS","D","360","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","8%","+5.4%"
"Xherdan Shaqiri","LIV","M,F","361","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","7%","-0.5%"
"Daniel Podence","WOL","M","362","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","7%","+5.6%"
"Andre Gray","WAT","F","363","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","6%","-0.2%"
"Gary Cahill","CRY","D","364","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","6%","+0.5%"
"Pepe Reina","AVL","G","365","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","6%","-0.1%"
"Christian Atsu","NEW","M","366","ColmL","LEI 3<br/>@NEW 0 F","0","0","6%","-0.2%"
"Tom Cleverley","WAT","M","367","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","5%","-0.3%"
"Adam Smith","BOU","D","368","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","5%","+0.3%"
"Angus Gunn","SOU","G","369","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","5%","0%"
"Odion Ighalo","MUN","F","370","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","5%","-"
"Sofiane Boufal","SOU","M","371","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","4%","-0.3%"
"Andy Carroll","NEW","F","372","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","4%","-1.3%"
"Marc Albrighton","LEI","M","373","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","4%","0%"
"Jarrod Bowen","WHU","F","374","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","4%","-"
"Ben Godfrey","NOR","D,M","375","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","3%","-0.1%"
"Rob Holding","ARS","D","376","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","3%","-0.2%"
"Ignacio Pussetto","WAT","M","377","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","3%","-0.3%"
"Bjorn Engels","AVL","D","378","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","3%","-0.1%"
"Jeff Hendrick","BUR","M","379","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","380","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","3%","-0.1%"
"Matthew Longstaff","NEW","M","381","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","2%","-0.4%"
"Willy Caballero","CHE","G","382","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","2%","+1.2%"
"Danny Welbeck","WAT","F","383","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","2%","0%"
"Eric Dier","TOT","M","384","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","2%","-0.2%"
"Jota","AVL","M","385","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","2%","-0.2%"
"Daniel Drinkwater","AVL","M","386","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","2%","-0.8%"
"Joe Hart","BUR","G","387","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","2%","0%"
"Ahmed El Mohamady","AVL","D","388","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","2%","-0.1%"
"Paul Dummett","NEW","D","389","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","2%","-0.1%"
"Diogo Dalot","MUN","D","390","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","2%","-0.1%"
"Juan Foyth","TOT","D","391","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","2%","-0.1%"
"Jamal Lewis","NOR","D","392","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","2%","-0.1%"
"Daryl Janmaat","WAT","D","393","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","2%","-0.1%"
"Joao Pedro","WAT","F","394","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","2%","-0.3%"
"Joseph Willock","ARS","M","395","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","2%","0%"
"Wayne Hennessey","CRY","G","396","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","2%","0%"
"Sergio Romero","MUN","G","397","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","2%","0%"
"Adrian Mariappa","WAT","D","398","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","2%","-0.1%"
"Phil Jones","MUN","D","399","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","-0.9%"
"Moritz Leitner","NOR","M","400","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","+0.1%"
"Jack Wilshere","WHU","M","401","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","402","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","-0.8%"
"Lukas Rupp","NOR","M","403","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","+0.4%"
"Eric Bailly","MUN","D","404","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","-0.1%"
"Scott Dann","CRY","D","405","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","0%"
"Axel Tuanzebe","MUN","D","406","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","0%"
"Darren Randolph","WHU","G","407","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","-2%"
"Morgan Schneiderlin","EVE","M","408","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","-0.1%"
"Artur Boruc","BOU","G","409","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","+0.1%"
"Nampalys Mendy","LEI","M","410","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","1%","-0.8%"
"Jean-Philippe Gbamin","EVE","M","411","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","412","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","1%","0%"
"Danny Ward","LEI","G","413","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","1%","0%"
"Leighton Baines","EVE","D","414","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","0%"
"Tom Trybull","NOR","M","415","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","-0.2%"
"Jose Izquierdo","BHA","M,F","416","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","1%","-0.2%"
"Tariq Lamptey","BHA","D","417","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","1%","+0.7%"
"Matt Macey","ARS","G","418","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","+0.1%"
"Victor Wanyama","TOT","M","419","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","1%","0%"
"David Button","BHA","G","420","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","421","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","422","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","0%"
"Luke Freeman","SHU","M","423","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","0%"
"Morgan Gibbs-White","WOL","M","424","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","1%","0%"
"Oumar Niasse","EVE","F","425","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","0%"
"Troy Parrott","TOT","F","426","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","1%","+0.5%"
"Emiliano Martinez","ARS","G","427","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","428","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","+0.1%"
"Mark Travers","BOU","G","429","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","+0.1%"
"Angel Gomes","MUN","M","430","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","+0.1%"
"Nathaniel Clyne","LIV","D","431","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","-0.1%"
"Timothy Fosu-Mensah","MUN","D","432","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","+0.1%"
"Michael McGovern","NOR","G","433","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","0%"
"Richairo Zivkovic","SHU","F","434","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","-"
"Karl Darlow","NEW","G","435","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","1%","0%"
"Jordon Ibe","BOU","M","436","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","437","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","+0.1%"
"David Martin","WHU","G","438","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","-0.1%"
"Isaac Success","WAT","F","439","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","1%","0%"
"Daniel Amartey","LEI","D,M","440","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","1%","-0.1%"
"Adrian Bernabe","MCI","M","441","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","+0.5%"
"Arnaut Danjuma Groeneveld","BOU","F","442","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","0%"
"Kevin Danso","SOU","D","443","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","1%","0%"
"Josip Drmic","NOR","F","444","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","1%","0%"
"Curtis Jones","LIV","M","445","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","+0.1%"
"Aaron Lennon","BUR","M","446","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","1%","0%"
"Kevin Long","BUR","D","447","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","1%","0%"
"Eddie Nketiah","ARS","F","448","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","449","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","0%"
"Andrew Surman","BOU","M","450","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","451","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","0%"
"Tommy Doyle","MCI","M","452","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","1%","+0.4%"
"Jason Steele","BHA","G","453","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","1%","+0.1%"
"Heurelho Gomes","WAT","G","454","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","1%","0%"
"Ben Gibson","BUR","D","455","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","1%","0%"
"Phil Jagielka","SHU","D","456","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","0%"
"Oliver Skipp","TOT","M","457","W (Tue)","TOT 0<br/>@SOU 1 F","0","0","1%","+0.2%"
"Matej Vydra","BUR","F","458","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","1%","0%"
"Leonardo Campana","WOL","F","459","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","1%","-0.1%"
"Tahith Chong","MUN","M","460","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","461","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","0%"
"Simon Moore","SHU","G","462","W (Tue)","SHU 0<br/>@LIV 2 F","0","0","1%","0%"
"Scott Carson","MCI","G","463","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","464","W (Tue)","WOL 1<br/>@WAT 2 F","0","0","0%","0%"
"Keinan Davis","AVL","M,F","465","W (Tue)","AVL 2<br/>@BUR 1 F","0","0","0%","-0.1%"
"Robert Elliot","NEW","G","466","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","467","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","0%","+0.1%"
"Eldin Jakupovic","LEI","G","468","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","469","W (Tue)","CRY 1<br/>@NOR 1 F","0","0","0%","0%"
"Jurgen Locadia","BHA","F","470","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","0%","-17.7%"
"Winston Reid","WHU","D","471","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","0%","0%"
"Goncalo Cardoso","WHU","D","472","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","0%","0%"
"Albian Ajeti","WHU","F","473","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","0%","0%"
"James Garner","MUN","M","474","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","0%","+0.1%"
"Dwight Gayle","NEW","F","475","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","0%","0%"
"Billy Gilmour","CHE","M","476","W (Tue)","CHE 1<br/>@BHA 1 F","0","0","0%","0%"
"Taylor Harwood-Bellis","MCI","D","477","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","0%","+0.3%"
"Matty James","LEI","M","478","W (Tue)","LEI 3<br/>@NEW 0 F","0","0","0%","0%"
"Jack Stacey","BOU","D","479","W (Tue)","BOU 0<br/>@WHU 4 F","0","0","0%","0%"
"Folarin Balogun","ARS","F","480","W (Tue)","MUN 0<br/>@ARS 2 F","0","0","0%","-0.1%"
"Anthony Gordon","EVE","M,F","481","W (Tue)","EVE 1<br/>@MCI 2 F","0","0","0%","+0.1%"
