"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Sofiane Boufal","SOU","M","235","W (Tue)","SOU 1<br/>@NEW 2 F","2.75","2.75","12%","+5.7%"
"John Stones","MCI","D","236","W (Tue)","MUN 2<br/>@MCI 1 F","2.65","2.65","49%","-1.2%"
"Nathan Ake","BOU","D","237","W (Tue)","LIV 3<br/>@BOU 0 F","2.6","2.6","64%","-0.7%"
"Ryan Sessegnon","TOT","M,F","238","W (Tue)","BUR 0<br/>@TOT 5 F","2.5","2.5","35%","-7.2%"
"Leighton Baines","EVE","D","239","W (Tue)","CHE 1<br/>@EVE 3 F","2.5","2.5","13%","+9.1%"
"Patrick Cutrone","WOL","F","240","W (Tue)","WOL 2<br/>@BHA 2 F","2.5","2.5","11%","0%"
"Lewis Cook","BOU","M","241","W (Tue)","LIV 3<br/>@BOU 0 F","2.5","2.5","1%","-0.1%"
"Kieran Tierney","ARS","D","242","W (Tue)","ARS 3<br/>@WHU 1 F","2.45","2.45","22%","-1.5%"
"Dan Gosling","BOU","M","243","W (Tue)","LIV 3<br/>@BOU 0 F","2.35","2.35","4%","+1.7%"
"Harvey Barnes","LEI","M","244","mcavinur","LEI 4<br/>@AVL 1 F","2.25","2.25","72%","-2.2%"
"Bernard","EVE","M,F","245","W (Tue)","CHE 1<br/>@EVE 3 F","2.25","2.25","39%","-3.8%"
"Andreas Pereira","MUN","M","246","W (Tue)","MUN 2<br/>@MCI 1 F","2.25","2.25","26%","+2.9%"
"Frederic Guilbert","AVL","D","247","W (Tue)","LEI 4<br/>@AVL 1 F","2.1","2.1","41%","-2.9%"
"Ashley Young","MUN","D","248","W (Tue)","MUN 2<br/>@MCI 1 F","2.1","2.1","20%","+4%"
"Xherdan Shaqiri","LIV","M,F","249","FA","LIV 3<br/>@BOU 0 F","2","2","14%","-1.2%"
"Oliver McBurnie","SHU","F","250","FA","SHU 2<br/>@NOR 1 F","2","2","10%","-3.8%"
"Jamal Lewis","NOR","D","251","W (Tue)","SHU 2<br/>@NOR 1 F","2","2","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","252","W (Tue)","WOL 2<br/>@BHA 2 F","2","2","2%","+1.4%"
"David Martin","WHU","G","253","W (Tue)","ARS 3<br/>@WHU 1 F","2","2","1%","-0.4%"
"Christian Benteke","CRY","F","254","W (Tue)","CRY 0<br/>@WAT 0 F","1.75","1.75","18%","-4.8%"
"Michy Batshuayi","CHE","F","255","W (Tue)","CHE 1<br/>@EVE 3 F","1.5","1.5","13%","-0.3%"
"Sebastien Haller","WHU","F","256","ColmL","ARS 3<br/>@WHU 1 F","1.25","1.25","96%","-0.4%"
"Aaron Lennon","BUR","M","257","W (Tue)","BUR 0<br/>@TOT 5 F","1.25","1.25","1%","0%"
"James McCarthy","CRY","M","258","W (Tue)","CRY 0<br/>@WAT 0 F","1.25","1.25","1%","-0.1%"
"Oliver Skipp","TOT","M","259","W (Tue)","BUR 0<br/>@TOT 5 F","1.25","1.25","0%","0%"
"Nathaniel Chalobah","WAT","M","260","W (Tue)","CRY 0<br/>@WAT 0 F","1.1","1.1","1%","-0.1%"
"Trezeguet","AVL","M,F","261","W (Tue)","LEI 4<br/>@AVL 1 F","1","1","26%","-8%"
"Che Adams","SOU","F","262","W (Tue)","SOU 1<br/>@NEW 2 F","1","1","11%","+0.2%"
"Reiss Nelson","ARS","F","263","W (Tue)","ARS 3<br/>@WHU 1 F","1","1","10%","-0.5%"
"James Justin","LEI","D","264","W (Tue)","LEI 4<br/>@AVL 1 F","1","1","3%","+3.1%"
"Pedro Neto","WOL","F","265","W (Tue)","WOL 2<br/>@BHA 2 F","1","1","2%","+1.6%"
"Matej Vydra","BUR","F","266","W (Tue)","BUR 0<br/>@TOT 5 F","1","1","1%","0%"
"Troy Parrott","TOT","F","267","W (Tue)","BUR 0<br/>@TOT 5 F","1","1","1%","+0.2%"
"Glenn Murray","BHA","F","268","W (Tue)","WOL 2<br/>@BHA 2 F","0.75","0.75","20%","-0.1%"
"Curtis Jones","LIV","M","269","FA","LIV 3<br/>@BOU 0 F","0.75","0.75","0%","0%"
"Matteo Guendouzi","ARS","M","270","W (Tue)","ARS 3<br/>@WHU 1 F","0.6","0.6","40%","-0.1%"
"Axel Tuanzebe","MUN","D","271","W (Tue)","MUN 2<br/>@MCI 1 F","0.6","0.6","2%","0%"
"Ruben Vinagre","WOL","D","272","W (Tue)","WOL 2<br/>@BHA 2 F","0.5","0.5","2%","+0.7%"
"Dennis Srbeny","NOR","F","273","W (Tue)","SHU 2<br/>@NOR 1 F","0.5","0.5","0%","0%"
"Sadio Mane","LIV","M,F","274","RSC","LIV 3<br/>@BOU 0 F","0","0","100%","0%"
"Josh Sims","SOU","M","275","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","100%","0%"
"Sam Surridge","BOU","F","276","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","100%","0%"
"Sergio Aguero","MCI","F","277","ZKL","MUN 2<br/>@MCI 1 F","0","0","100%","-0.1%"
"Paul Pogba","MUN","M","278","ColmL","MUN 2<br/>@MCI 1 F","0","0","100%","+0.1%"
"Alexandre Lacazette","ARS","F","279","ColmL","ARS 3<br/>@WHU 1 F","0","0","99%","-0.1%"
"Joshua King","BOU","M,F","280","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","97%","-0.4%"
"Christian Eriksen","TOT","M","281","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","93%","+3.3%"
"Ayoze Perez","LEI","M,F","282","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","87%","+2%"
"Benjamin Mendy","MCI","D","283","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","86%","-2.9%"
"Marcos Alonso","CHE","D","284","Eoghanoc","CHE 1<br/>@EVE 3 F","0","0","79%","-1.6%"
"Tanguy Ndombele","TOT","M","285","Damo","BUR 0<br/>@TOT 5 F","0","0","78%","+4%"
"Ashley Barnes","BUR","F","286","RSC","BUR 0<br/>@TOT 5 F","0","0","77%","-1.3%"
"Patrick van Aanholt","CRY","D","287","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","76%","-5.6%"
"Joel Matip","LIV","D","288","Eoghanoc","LIV 3<br/>@BOU 0 F","0","0","75%","-1.4%"
"Jorginho","CHE","M","289","MKFC","CHE 1<br/>@EVE 3 F","0","0","73%","-3.8%"
"Manuel Lanzini","WHU","M","290","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","73%","+7.5%"
"Emerson","CHE","D","291","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","66%","-3.2%"
"Georginio Wijnaldum","LIV","M","292","FA","LIV 3<br/>@BOU 0 F","0","0","65%","+1.4%"
"Oleksandr Zinchenko","MCI","D,M","293","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","64%","+5.4%"
"Johann Gudmundsson","BUR","M","294","MKFC","BUR 0<br/>@TOT 5 F","0","0","61%","+0.6%"
"Fabinho","LIV","M","295","FA","LIV 3<br/>@BOU 0 F","0","0","58%","-0.9%"
"Harry Wilson","BOU","M","296","Damo","LIV 3<br/>@BOU 0 F","0","0","57%","+4.9%"
"Antonio Rudiger","CHE","D","297","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","56%","-2.7%"
"Leroy Sane","MCI","F","298","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","299","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","55%","-1.5%"
"David Luiz","ARS","D","300","ColmL","ARS 3<br/>@WHU 1 F","0","0","53%","+0.6%"
"Yerry Mina","EVE","D","301","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","53%","+0.6%"
"Fikayo Tomori","CHE","D","302","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","53%","-0.9%"
"Shane Duffy","BHA","D","303","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","49%","+1.5%"
"Joao Cancelo","MCI","D","304","ZKL","MUN 2<br/>@MCI 1 F","0","0","49%","-3.1%"
"Seamus Coleman","EVE","D","305","ColmL","CHE 1<br/>@EVE 3 F","0","0","48%","-3.1%"
"Dani Ceballos","ARS","M","306","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","307","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","308","ColmL","SOU 1<br/>@NEW 2 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","309","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","45%","+8.6%"
"Aymeric Laporte","MCI","D","310","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","44%","+0.5%"
"Erik Lamela","TOT","M","311","Eoghanoc","BUR 0<br/>@TOT 5 F","0","0","44%","-0.5%"
"Ashley Westwood","BUR","M","312","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","42%","-0.1%"
"Steve Cook","BOU","D","313","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","40%","+1.8%"
"Pedro","CHE","F","314","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","39%","-0.7%"
"Giovani Lo Celso","TOT","M","315","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","39%","+16.1%"
"Moise Kean","EVE","F","316","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","38%","+7.2%"
"Danny Rose (prior)","TOT","D,M","317","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","37%","-0.9%"
"Mason Greenwood","MUN","F","318","mcavinur","MUN 2<br/>@MCI 1 F","0","0","36%","+4.5%"
"Divock Origi","LIV","F","319","FA","LIV 3<br/>@BOU 0 F","0","0","36%","+0.4%"
"Hector Bellerin","ARS","D","320","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","35%","-0.8%"
"Ross Barkley","CHE","M","321","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","322","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","323","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","31%","-0.5%"
"Solly March","BHA","M,F","324","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","30%","-0.3%"
"Jose Holebas","WAT","D","325","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","27%","-0.4%"
"Andriy Yarmolenko","WHU","M,F","326","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","27%","-1.6%"
"Phil Foden","MCI","M,F","327","mcavinur","MUN 2<br/>@MCI 1 F","0","0","25%","-4.1%"
"Will Hughes","WAT","M","328","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","23%","+0.3%"
"Martin Montoya","BHA","D","329","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","22%","+1.5%"
"Jannik Vestergaard","SOU","D","330","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","21%","-0.5%"
"Ruben Loftus-Cheek","CHE","M","331","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","21%","-0.1%"
"Olivier Giroud","CHE","F","332","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","20%","+0.1%"
"Conor Hourihane","AVL","M","333","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","20%","+7.5%"
"Issa Diop","WHU","D","334","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","17%","-0.2%"
"Kyle Walker-Peters (prior)","TOT","D","335","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","336","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","337","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","15%","-0.4%"
"Shkodran Mustafi","ARS","D","338","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","15%","0%"
"Jamaal Lascelles","NEW","D","339","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","15%","-0.4%"
"Charlie Taylor","BUR","D","340","ZKL","BUR 0<br/>@TOT 5 F","0","0","14%","+5.1%"
"Adam Lallana","LIV","M","341","FA","LIV 3<br/>@BOU 0 F","0","0","13%","+10.7%"
"Demarai Gray","LEI","M","342","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","13%","+5.9%"
"Ryan Bennett (prior)","WOL","D","343","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","12%","-0.2%"
"Fabian Delph","EVE","D,M","344","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","12%","-0.7%"
"Phil Bardsley","BUR","D","345","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","12%","-0.3%"
"Bukayo Saka","ARS","D,F","346","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","11%","-0.2%"
"Andre Gomes","EVE","M","347","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","11%","0%"
"Adrian","LIV","G","348","FA","LIV 3<br/>@BOU 0 F","0","0","10%","-0.2%"
"Harry Winks","TOT","M","349","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","9%","-1.2%"
"Claudio Bravo","MCI","G","350","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","9%","+6.5%"
"Eric Garcia","MCI","D","351","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","9%","+8.2%"
"Tom Cleverley","WAT","M","352","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","353","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","8%","+5.5%"
"Christian Atsu","NEW","M","354","ColmL","SOU 1<br/>@NEW 2 F","0","0","8%","-0.4%"
"Christian Fuchs","LEI","D","355","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","356","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","7%","+5%"
"Aaron Connolly","BHA","F","357","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","6%","-0.6%"
"Brandon Williams","MUN","D","358","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","6%","+4.1%"
"Angus Gunn","SOU","G","359","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","6%","-0.1%"
"Juan Mata","MUN","M","360","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","5%","-0.2%"
"Oriol Romeu","SOU","M","361","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","5%","-0.2%"
"Kortney Hause","AVL","D","362","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","5%","+3.6%"
"Adam Smith","BOU","D","363","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","5%","-0.2%"
"Florian Lejeune","NEW","D","364","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","4%","-0.4%"
"Jota","AVL","M","365","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","4%","+1.4%"
"Billy Sharp","SHU","F","366","FA","SHU 2<br/>@NOR 1 F","0","0","4%","0%"
"Mamadou Sakho","CRY","D","367","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","4%","0%"
"Victor Camarasa","CRY","M","368","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","369","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","370","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","3%","+0.6%"
"Stuart Armstrong","SOU","M,F","371","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","3%","-0.1%"
"Rob Holding","ARS","D","372","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","3%","-0.1%"
"Max Meyer","CRY","M","373","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","3%","-0.6%"
"Jack Stacey","BOU","D","374","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","3%","+0.9%"
"Danny Welbeck","WAT","F","375","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","376","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","3%","0%"
"DeAndre Yedlin","NEW","D","377","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","3%","+0.7%"
"Daryl Janmaat","WAT","D","378","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","379","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","2%","-0.1%"
"Matthew Longstaff","NEW","M","380","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","381","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","2%","0%"
"Joseph Willock","ARS","M","382","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","2%","-0.1%"
"Craig Dawson","WAT","D","383","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","2%","-0.1%"
"Hamza Choudhury","LEI","M","384","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","385","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","386","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","2%","0%"
"Roberto Jimenez","WHU","G","387","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","2%","-0.1%"
"Marco Stiepermann","NOR","M","388","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","2%","0%"
"Scott Dann","CRY","D","389","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","390","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","2%","+0.1%"
"Jack Wilshere","WHU","M","391","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","392","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","2%","-0.1%"
"Tom Trybull","NOR","M","393","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","394","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","395","FA","LIV 3<br/>@BOU 0 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","396","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","397","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","2%","-0.6%"
"Yves Bissouma","BHA","M,F","398","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","+0.3%"
"Artur Boruc","BOU","G","399","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Eric Bailly","MUN","D","400","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","401","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","402","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","403","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","404","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","-0.2%"
"Maya Yoshida","SOU","D","405","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","406","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","0%"
"Danny Ward","LEI","G","407","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","0%"
"Luke Freeman","SHU","M","408","FA","SHU 2<br/>@NOR 1 F","0","0","1%","+0.1%"
"Adrian Mariappa","WAT","D","409","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","1%","0%"
"Phil Jones","MUN","D","410","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","0%"
"Grant Hanley","NOR","D","411","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","412","FA","SHU 2<br/>@NOR 1 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","413","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","414","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","415","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","416","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","417","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","418","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","419","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","420","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","421","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","-0.1%"
"Charlie Daniels","BOU","D","422","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","423","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","424","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","0%"
"Michael Obafemi","SOU","F","425","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","+0.3%"
"Maarten Stekelenburg","EVE","G","426","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","1%","0%"
"Neil Taylor","AVL","D","427","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","0%"
"David Button","BHA","G","428","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","+0.1%"
"Josip Drmic","NOR","F","429","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","430","FA","SHU 2<br/>@NOR 1 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","431","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","432","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","0%"
"Michael McGovern","NOR","G","433","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","1%","0%"
"Angel Gomes","MUN","M","434","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","435","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","0%"
"Isaac Success","WAT","F","436","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","437","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","438","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","439","FA","LIV 3<br/>@BOU 0 F","0","0","1%","+0.1%"
"Karl Darlow","NEW","G","440","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","441","FA","LIV 3<br/>@BOU 0 F","0","0","1%","-0.1%"
"Dwight Gayle","NEW","F","442","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","-0.4%"
"Jordon Ibe","BOU","M","443","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","444","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","445","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","446","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","0%"
"Andrew Surman","BOU","M","447","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Mark Travers","BOU","G","448","W (Tue)","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Leon Balogun","BHA","D","449","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","0%"
"James Chester","AVL","D","450","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","0%"
"Kevin Danso","SOU","D","451","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","452","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","453","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","454","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","455","FA","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Ben Gibson","BUR","D","456","W (Tue)","BUR 0<br/>@TOT 5 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","457","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","458","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","459","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","1%","0%"
"Tahith Chong","MUN","M","460","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","461","FA","LIV 3<br/>@BOU 0 F","0","0","1%","0%"
"Simon Moore","SHU","G","462","FA","SHU 2<br/>@NOR 1 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","463","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Winston Reid","WHU","D","464","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","465","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","1%","0%"
"Jed Steer","AVL","G","466","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","467","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","468","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","469","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","470","W (Tue)","SOU 1<br/>@NEW 2 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","471","FA","SHU 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","472","W (Tue)","CHE 1<br/>@EVE 3 F","0","0","0%","0%"
"Lee Grant","MUN","G","473","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","474","W (Tue)","MUN 2<br/>@MCI 1 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","475","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","476","W (Tue)","CRY 0<br/>@WAT 0 F","0","0","0%","0%"
"Albian Ajeti","WHU","F","477","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","0%","0%"
"Matty James","LEI","M","478","W (Tue)","LEI 4<br/>@AVL 1 F","0","0","0%","-0.1%"
"Maximilian Kilman","WOL","D","479","W (Tue)","WOL 2<br/>@BHA 2 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","480","W (Tue)","SHU 2<br/>@NOR 1 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","481","W (Tue)","ARS 3<br/>@WHU 1 F","0","0","0%","0%"
"Ben Osborn","SHU","M","482","FA","SHU 2<br/>@NOR 1 F","0","0","0%","+0.1%"
