"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Jefferson Lerma","BOU","M","236","W (Tue)","WOL 2<br/>@BOU 1 F","2.7","2.7","10%","-0.1%"
"Calum Chambers","ARS","D,M","237","W (Tue)","SOU 2<br/>@ARS 2 F","2.55","2.55","25%","+1.6%"
"Jay Rodriguez","BUR","F","238","W (Tue)","BUR 3<br/>@WAT 0 F","2.5","2.5","4%","-1.1%"
"Shane Long","SOU","F","239","W (Tue)","SOU 2<br/>@ARS 2 F","2.35","2.35","6%","-1.2%"
"Dennis Praet","LEI","M","240","W (Tue)","LEI 2<br/>@BHA 0 F","2.35","2.35","5%","-1.6%"
"Seamus Coleman","EVE","D","241","ColmL","NOR 2<br/>@EVE 0 F","2.2","2.2","48%","-3.1%"
"Harry Wilson","BOU","M","242","Damo","WOL 2<br/>@BOU 1 F","2","2","57%","+4.9%"
"Jeffrey Schlupp","CRY","D,M","243","ColmL","LIV 2<br/>@CRY 1 F","2","2","33%","-0.9%"
"Dwight Gayle","NEW","F","244","W (Tue)","NEW 0<br/>@AVL 2 F","2","2","1%","-0.4%"
"Wes Morgan","LEI","D","245","W (Tue)","LEI 2<br/>@BHA 0 F","1.95","1.95","3%","+0.6%"
"Emiliano Buendia","NOR","M","246","ColmL","NOR 2<br/>@EVE 0 F","1.85","1.85","93%","+0.3%"
"Joseph Gomez","LIV","D","247","mcavinur","LIV 2<br/>@CRY 1 F","1.8","1.8","77%","+5%"
"Ismaila Sarr","WAT","M,F","248","W (Tue)","BUR 3<br/>@WAT 0 F","1.75","1.75","41%","-0.2%"
"Christian Benteke","CRY","F","249","W (Tue)","LIV 2<br/>@CRY 1 F","1.75","1.75","18%","-4.8%"
"Billy Sharp","SHU","F","250","FA","MUN 3<br/>@SHU 3 F","1.75","1.75","4%","0%"
"Ilkay Gundogan","MCI","M","251","W (Tue)","CHE 1<br/>@MCI 2 F","1.6","1.6","73%","-4.3%"
"Carlos Sanchez","WHU","M","252","W (Tue)","TOT 3<br/>@WHU 2 F","1.5","1.5","1%","0%"
"Dale Stephens","BHA","M","253","W (Tue)","LEI 2<br/>@BHA 0 F","1.35","1.35","12%","+0.2%"
"Gabriel Jesus","MCI","F","254","mcavinur","CHE 1<br/>@MCI 2 F","1.25","1.25","99%","-0.7%"
"Troy Deeney","WAT","F","255","W (Tue)","BUR 3<br/>@WAT 0 F","1.25","1.25","73%","+2.5%"
"Pablo Fornals","WHU","M","256","W (Tue)","TOT 3<br/>@WHU 2 F","1.25","1.25","40%","-0.2%"
"Divock Origi","LIV","F","257","FA","LIV 2<br/>@CRY 1 F","1.25","1.25","36%","+0.4%"
"Dan Gosling","BOU","M","258","W (Tue)","WOL 2<br/>@BOU 1 F","1.25","1.25","4%","+1.7%"
"Danny Rose (prior)","TOT","D,M","259","W (Tue)","TOT 3<br/>@WHU 2 F","1.2","1.2","37%","-0.9%"
"Ibrahim Amadou","NOR","D,M","260","W (Tue)","NOR 2<br/>@EVE 0 F","1.1","1.1","1%","-0.1%"
"Ezequiel Schelotto","BHA","D","261","W (Tue)","LEI 2<br/>@BHA 0 F","1.1","1.1","0%","-0.1%"
"Christian Eriksen","TOT","M","262","W (Tue)","TOT 3<br/>@WHU 2 F","1","1","93%","+3.3%"
"James Milner","LIV","M","263","FA","LIV 2<br/>@CRY 1 F","1","1","44%","+1.2%"
"Glenn Murray","BHA","F","264","W (Tue)","LEI 2<br/>@BHA 0 F","1","1","20%","-0.1%"
"Christian Atsu","NEW","M","265","ColmL","NEW 0<br/>@AVL 2 F","1","1","8%","-0.4%"
"Axel Tuanzebe","MUN","D","266","W (Tue)","MUN 3<br/>@SHU 3 F","1","1","2%","0%"
"Yves Bissouma","BHA","M,F","267","W (Tue)","LEI 2<br/>@BHA 0 F","1","1","1%","+0.3%"
"Moussa Sissoko","TOT","M","268","ZKL","TOT 3<br/>@WHU 2 F","0.85","0.85","41%","-6.8%"
"Michy Batshuayi","CHE","F","269","W (Tue)","CHE 1<br/>@MCI 2 F","0.75","0.75","13%","-0.3%"
"Andre Gray","WAT","F","270","W (Tue)","BUR 3<br/>@WAT 0 F","0.75","0.75","8%","-0.5%"
"Ruben Vinagre","WOL","D","271","W (Tue)","WOL 2<br/>@BOU 1 F","0.5","0.5","2%","+0.7%"
"Henri Lansbury","AVL","M","272","W (Tue)","NEW 0<br/>@AVL 2 F","0.5","0.5","0%","0%"
"Mohamed Salah","LIV","F","273","Damo","LIV 2<br/>@CRY 1 F","0","0","100%","0%"
"Josh Sims","SOU","M","274","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","100%","0%"
"Sam Surridge","BOU","F","275","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","100%","0%"
"Bernardo Silva","MCI","M,F","276","mcavinur","CHE 1<br/>@MCI 2 F","0","0","100%","0%"
"Paul Pogba","MUN","M","277","ColmL","MUN 3<br/>@SHU 3 F","0","0","100%","+0.1%"
"Joshua King","BOU","M,F","278","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","97%","-0.4%"
"Pascal Gross","BHA","M,F","279","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","93%","+1.2%"
"Kyle Walker","MCI","D","280","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","90%","-0.7%"
"Jan Vertonghen","TOT","D","281","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","81%","+2.1%"
"Marcos Alonso","CHE","D","282","Eoghanoc","CHE 1<br/>@MCI 2 F","0","0","79%","-1.6%"
"Scott McTominay","MUN","M","283","Eoghanoc","MUN 3<br/>@SHU 3 F","0","0","79%","-5.9%"
"Tanguy Ndombele","TOT","M","284","Damo","TOT 3<br/>@WHU 2 F","0","0","78%","+4%"
"Joel Matip","LIV","D","285","Eoghanoc","LIV 2<br/>@CRY 1 F","0","0","75%","-1.4%"
"Manuel Lanzini","WHU","M","286","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","73%","+7.5%"
"Lewis Dunk","BHA","D","287","RSC","LEI 2<br/>@BHA 0 F","0","0","72%","+1.6%"
"Luke Shaw","MUN","D","288","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","69%","-6%"
"Michael Keane","EVE","D","289","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","67%","+4.3%"
"Naby Keita","LIV","M","290","MKFC","LIV 2<br/>@CRY 1 F","0","0","66%","-1.3%"
"Callum Hudson-Odoi","CHE","F","291","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","64%","-10.4%"
"Dean Henderson","SHU","G","292","Eoghanoc","MUN 3<br/>@SHU 3 F","0","0","64%","-8.5%"
"Oleksandr Zinchenko","MCI","D,M","293","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","64%","+5.4%"
"John Egan","SHU","D","294","Damo","MUN 3<br/>@SHU 3 F","0","0","62%","-3%"
"Johann Gudmundsson","BUR","M","295","MKFC","BUR 3<br/>@WAT 0 F","0","0","61%","+0.6%"
"Fabian Schar","NEW","D","296","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","61%","-1%"
"Antonio Rudiger","CHE","D","297","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","56%","-2.7%"
"Leroy Sane","MCI","F","298","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","299","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","55%","-1.5%"
"Nicolas Otamendi","MCI","D","300","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","54%","-3%"
"Dani Ceballos","ARS","M","301","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","302","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","303","ColmL","NEW 0<br/>@AVL 2 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","304","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","45%","+8.6%"
"Kelechi Iheanacho","LEI","F","305","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","45%","+6.1%"
"Aymeric Laporte","MCI","D","306","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","44%","+0.5%"
"Erik Lamela","TOT","M","307","Eoghanoc","TOT 3<br/>@WHU 2 F","0","0","44%","-0.5%"
"Pedro","CHE","F","308","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","39%","-0.7%"
"Giovani Lo Celso","TOT","M","309","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","39%","+16.1%"
"Bernard","EVE","M,F","310","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","39%","-3.8%"
"Moise Kean","EVE","F","311","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","38%","+7.2%"
"Erik Pieters","BUR","D","312","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","38%","-2.2%"
"Ryan Sessegnon","TOT","M,F","313","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","35%","-7.2%"
"Ross Barkley","CHE","M","314","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","315","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","316","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","31%","-0.5%"
"Christian Kabasele","WAT","D","317","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","31%","+10.6%"
"Granit Xhaka","ARS","M","318","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","29%","-1.5%"
"Roberto Pereyra","WAT","M","319","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","29%","-0.6%"
"Sead Kolasinac","ARS","D,M","320","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","27%","-0.9%"
"Trezeguet","AVL","M,F","321","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","26%","-8%"
"Ainsley Maitland-Niles","ARS","D,M","322","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","22%","-3.1%"
"Jannik Vestergaard","SOU","D","323","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","21%","-0.5%"
"Ruben Loftus-Cheek","CHE","M","324","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","21%","-0.1%"
"Olivier Giroud","CHE","F","325","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","20%","+0.1%"
"Ashley Young","MUN","D","326","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","20%","+4%"
"Matthew Lowton","BUR","D","327","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","17%","-0.7%"
"Kyle Walker-Peters (prior)","TOT","D","328","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","16%","+0.1%"
"Shkodran Mustafi","ARS","D","329","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","15%","0%"
"Jamaal Lascelles","NEW","D","330","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","15%","-0.4%"
"Xherdan Shaqiri","LIV","M,F","331","FA","LIV 2<br/>@CRY 1 F","0","0","14%","-1.2%"
"Arthur Masuaku","WHU","D","332","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","14%","+2.8%"
"Angelino","MCI","D","333","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","14%","-4.3%"
"Adam Lallana","LIV","M","334","FA","LIV 2<br/>@CRY 1 F","0","0","13%","+10.7%"
"Leighton Baines","EVE","D","335","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","13%","+9.1%"
"Ryan Bennett (prior)","WOL","D","336","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","12%","-0.2%"
"Fabian Delph","EVE","D,M","337","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","12%","-0.7%"
"Fabian Balbuena","WHU","D","338","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","12%","-1.7%"
"Bukayo Saka","ARS","D,F","339","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","11%","-0.2%"
"Che Adams","SOU","F","340","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","11%","+0.2%"
"Andre Gomes","EVE","M","341","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","11%","0%"
"Patrick Cutrone","WOL","F","342","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","11%","0%"
"Reiss Nelson","ARS","F","343","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","10%","-0.5%"
"Adrian","LIV","G","344","FA","LIV 2<br/>@CRY 1 F","0","0","10%","-0.2%"
"Claudio Bravo","MCI","G","345","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","9%","+6.5%"
"Marc Albrighton","LEI","M","346","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","9%","+3.3%"
"Eric Garcia","MCI","D","347","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","9%","+8.2%"
"Tom Cleverley","WAT","M","348","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","349","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","8%","+5.5%"
"Christian Fuchs","LEI","D","350","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","351","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","7%","+5%"
"Andreas Christensen","CHE","D","352","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","7%","-0.3%"
"Aaron Connolly","BHA","F","353","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","6%","-0.6%"
"Angus Gunn","SOU","G","354","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","6%","-0.1%"
"Sean Longstaff","NEW","M","355","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","6%","-1.1%"
"Marvelous Nakamba","AVL","M","356","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","6%","-2%"
"Ahmed El Mohamady","AVL","D","357","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","6%","-0.2%"
"Juan Mata","MUN","M","358","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","5%","-0.2%"
"Oriol Romeu","SOU","M","359","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","5%","-0.2%"
"Kortney Hause","AVL","D","360","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","5%","+3.6%"
"Chris Mepham","BOU","D","361","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","5%","+0.2%"
"Florian Lejeune","NEW","D","362","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","4%","-0.4%"
"Jota","AVL","M","363","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","4%","+1.4%"
"Bjorn Engels","AVL","D","364","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","4%","-0.8%"
"Mamadou Sakho","CRY","D","365","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","4%","0%"
"Victor Camarasa","CRY","M","366","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","367","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","4%","+0.6%"
"James Justin","LEI","D","368","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","3%","+3.1%"
"Rob Holding","ARS","D","369","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","3%","-0.1%"
"Dominic Solanke","BOU","F","370","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","3%","+0.7%"
"Max Meyer","CRY","M","371","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","3%","-0.6%"
"Jack Stacey","BOU","D","372","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","3%","+0.9%"
"Danny Welbeck","WAT","F","373","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","3%","-0.1%"
"Muhamed Besic","SHU","M","374","FA","MUN 3<br/>@SHU 3 F","0","0","3%","+2.7%"
"Yan Valery","SOU","D,M","375","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","3%","0%"
"Daryl Janmaat","WAT","D","376","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","3%","-0.1%"
"Steven Alzate","BHA","M,F","377","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","2%","+0.2%"
"Joe Hart","BUR","G","378","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","2%","-0.1%"
"Robbie Brady","BUR","M","379","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","2%","-1.3%"
"Pedro Neto","WOL","F","380","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","2%","+1.6%"
"Jamal Lewis","NOR","D","381","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","382","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","383","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","384","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","0%"
"Javier Manquillo","NEW","D","385","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","2%","-0.8%"
"Hamza Choudhury","LEI","M","386","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","387","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","388","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","2%","0%"
"Marco Stiepermann","NOR","M","389","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","0%"
"Scott Dann","CRY","D","390","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","391","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","2%","+0.1%"
"Mario Vrancic","NOR","M","392","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","+0.5%"
"Jack Wilshere","WHU","M","393","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","394","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","395","FA","LIV 2<br/>@CRY 1 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","396","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","397","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","2%","-0.6%"
"David Martin","WHU","G","398","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","399","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Eric Bailly","MUN","D","400","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","401","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","402","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","403","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","404","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","-0.2%"
"Maya Yoshida","SOU","D","405","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","406","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Danny Ward","LEI","G","407","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","0%"
"Luke Freeman","SHU","M","408","FA","MUN 3<br/>@SHU 3 F","0","0","1%","+0.1%"
"Grant Hanley","NOR","D","409","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","410","FA","MUN 3<br/>@SHU 3 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","411","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","412","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","413","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","414","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","415","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","416","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","417","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","418","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","419","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","420","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","421","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","422","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","0%"
"Neil Taylor","AVL","D","423","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"David Button","BHA","G","424","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","+0.1%"
"Nathaniel Chalobah","WAT","M","425","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","-0.1%"
"Josip Drmic","NOR","F","426","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","+0.1%"
"Emil Krafth","NEW","D","427","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","428","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","1%","0%"
"Michael McGovern","NOR","G","429","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","1%","0%"
"Angel Gomes","MUN","M","430","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","431","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"Isaac Success","WAT","F","432","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","433","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","434","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","435","FA","LIV 2<br/>@CRY 1 F","0","0","1%","+0.1%"
"Karl Darlow","NEW","G","436","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","437","FA","LIV 2<br/>@CRY 1 F","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","438","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","439","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","440","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","0%"
"James McCarthy","CRY","M","441","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","1%","-0.1%"
"Marcos Rojo","MUN","D","442","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","1%","0%"
"Andrew Surman","BOU","M","443","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Mark Travers","BOU","G","444","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","1%","0%"
"Leon Balogun","BHA","D","445","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","0%"
"James Chester","AVL","D","446","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","447","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","448","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","449","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","450","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","451","FA","LIV 2<br/>@CRY 1 F","0","0","1%","0%"
"Ben Gibson","BUR","D","452","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","453","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","454","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","455","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","1%","0%"
"Matej Vydra","BUR","F","456","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","1%","0%"
"Tahith Chong","MUN","M","457","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","458","FA","LIV 2<br/>@CRY 1 F","0","0","1%","0%"
"Yoshinori Muto","NEW","F","459","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","0%"
"Troy Parrott","TOT","F","460","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","461","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","462","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","1%","0%"
"Jed Steer","AVL","G","463","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","464","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","465","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","466","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","467","W (Tue)","NEW 0<br/>@AVL 2 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","468","FA","MUN 3<br/>@SHU 3 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","469","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","0%","0%"
"Lee Grant","MUN","G","470","W (Tue)","MUN 3<br/>@SHU 3 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","471","W (Tue)","CHE 1<br/>@MCI 2 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","472","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","473","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","474","W (Tue)","LIV 2<br/>@CRY 1 F","0","0","0%","+0.1%"
"Albian Ajeti","WHU","F","475","W (Tue)","TOT 3<br/>@WHU 2 F","0","0","0%","0%"
"Matty James","LEI","M","476","W (Tue)","LEI 2<br/>@BHA 0 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","477","FA","LIV 2<br/>@CRY 1 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","478","W (Tue)","WOL 2<br/>@BOU 1 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","479","W (Tue)","NOR 2<br/>@EVE 0 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","480","W (Tue)","SOU 2<br/>@ARS 2 F","0","0","0%","0%"
"Ben Osborn","SHU","M","481","FA","MUN 3<br/>@SHU 3 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","482","W (Tue)","BUR 3<br/>@WAT 0 F","0","0","0%","0%"
