Player,Team,Position,Rk,Status,Opponent,FPts,FP/G,% Owned,+/-
Aaron Connolly,BHA,F,256,FA,BHA 0<br/>@MCI 4 F,1.25,1.25,0%,-0.3%
Federico Fernandez,NEW,D,257,FA,WAT 1<br/>@NEW 1 F,1.25,1.25,0%,-0.6%
Yoshinori Muto,NEW,F,258,FA,WAT 1<br/>@NEW 1 F,1.25,1.25,0%,-0.5%
Andrew Surman,BOU,M,259,FA,BOU 1<br/>@LEI 3 F,1.25,1.25,0%,-0.7%
Carlos Sanchez,WHU,M,260,FA,NOR 0<br/>@WHU 2 F,1.25,1.25,0%,-0.5%
Christoph Zimmermann,NOR,D,261,FA,NOR 0<br/>@WHU 2 F,1.2,1.2,8%,7.6%
Dele Alli,TOT,M,262,ColmL,TOT 2<br/>@ARS 2 F,1.1,1.1,100%,0.9%
Divock Origi,LIV,F,263,FA,LIV 3<br/>@BUR 0 F,1,1,58%,6.7%
Xherdan Shaqiri,LIV,"M,F",264,FA,LIV 3<br/>@BUR 0 F,1,1,17%,2.1%
Josip Drmic,NOR,F,265,FA,NOR 0<br/>@WHU 2 F,1,1,8%,7.1%
Mamadou Sakho,CRY,D,266,FA,AVL 0<br/>@CRY 1 F,1,1,8%,3.6%
Billy Gilmour,CHE,M,267,FA,SHU 2<br/>@CHE 2 F,1,1,0%,-0.3%
Henri Lansbury,AVL,M,268,FA,AVL 0<br/>@CRY 1 F,1,1,0%,-0.1%
Diogo Jota,WOL,"M,F",269,Damo,WOL 2<br/>@EVE 3 F,0.5,0.5,75%,-18.3%
Christian Benteke,CRY,F,270,FA,AVL 0<br/>@CRY 1 F,0.25,0.25,42%,10.4%
Johann Gudmundsson,BUR,M,271,MKFC,LIV 3<br/>@BUR 0 F,0,0,100%,13%
Shane Duffy,BHA,D,272,Seanmacd,BHA 0<br/>@MCI 4 F,0,0,100%,7.5%
Anthony Martial,MUN,F,273,Seanmacd,MUN 1<br/>@SOU 1 F,0,0,100%,0.2%
Tanguy Ndombele,TOT,M,274,Damo,TOT 2<br/>@ARS 2 F,0,0,100%,1.8%
Alisson,LIV,G,275,Damo,LIV 3<br/>@BUR 0 F,0,0,100%,3.1%
Lucas Moura,TOT,"M,F",276,ZKL,TOT 2<br/>@ARS 2 F,0,0,100%,0.8%
Gabriel Jesus,MCI,F,277,mcavinur,BHA 0<br/>@MCI 4 F,0,0,100%,2.5%
Matt Doherty,WOL,"D,M",278,FA,WOL 2<br/>@EVE 3 F,0,0,92%,-1%
NGolo Kante,CHE,M,279,FA,SHU 2<br/>@CHE 2 F,0,0,92%,9.2%
Benjamin Mendy,MCI,D,280,MKFC,BHA 0<br/>@MCI 4 F,0,0,92%,11.1%
Ayoze Perez,LEI,"M,F",281,MKFC,BOU 1<br/>@LEI 3 F,0,0,92%,4.2%
Nathan Redmond,SOU,"M,F",282,Eoghanoc,MUN 1<br/>@SOU 1 F,0,0,92%,-2.2%
Pedro,CHE,F,283,ZKL,SHU 2<br/>@CHE 2 F,0,0,92%,-1.5%
Luke Shaw,MUN,D,284,ColmL,MUN 1<br/>@SOU 1 F,0,0,92%,1.9%
Troy Deeney,WAT,F,285,Eoghanoc,WAT 1<br/>@NEW 1 F,0,0,83%,10.2%
Jonny,WOL,"D,M",286,ColmOF,WOL 2<br/>@EVE 3 F,0,0,75%,-2.6%
Callum Hudson-Odoi,CHE,F,287,mcavinur,SHU 2<br/>@CHE 2 F,0,0,75%,10.9%
James Milner,LIV,M,288,mcavinur,LIV 3<br/>@BUR 0 F,0,0,75%,11.8%
Matt Ritchie,NEW,"D,M",289,ColmL,WAT 1<br/>@NEW 1 F,0,0,75%,4.2%
John Stones,MCI,D,290,FA,BHA 0<br/>@MCI 4 F,0,0,75%,-12.1%
Mesut Ozil,ARS,M,291,Eoghanoc,TOT 2<br/>@ARS 2 F,0,0,75%,-8.9%
Marcos Alonso,CHE,D,292,FA,SHU 2<br/>@CHE 2 F,0,0,67%,14.1%
Joao Cancelo,MCI,D,293,FA,BHA 0<br/>@MCI 4 F,0,0,67%,-7.9%
Joseph Gomez,LIV,D,294,FA,LIV 3<br/>@BUR 0 F,0,0,67%,1%
Jose Holebas,WAT,D,295,FA,WAT 1<br/>@NEW 1 F,0,0,67%,7.6%
Antonio Rudiger,CHE,D,296,FA,SHU 2<br/>@CHE 2 F,0,0,67%,9.8%
David Brooks,BOU,M,297,FA,BOU 1<br/>@LEI 3 F,0,0,58%,14.4%
Kieran Tierney,ARS,D,298,FA,TOT 2<br/>@ARS 2 F,0,0,58%,-1.7%
Olivier Giroud,CHE,F,299,MKFC,SHU 2<br/>@CHE 2 F,0,0,50%,2.6%
Kyle Walker-Peters (prior),TOT,D,300,FA,TOT 2<br/>@ARS 2 F,0,0,50%,-12.6%
Etienne Capoue,WAT,M,301,FA,WAT 1<br/>@NEW 1 F,0,0,42%,17.2%
Andreas Christensen,CHE,D,302,Seanmacd,SHU 2<br/>@CHE 2 F,0,0,42%,22.9%
Ben Davies,TOT,D,303,FA,TOT 2<br/>@ARS 2 F,0,0,42%,10.8%
Ismaila Sarr,WAT,F,304,FA,WAT 1<br/>@NEW 1 F,0,0,42%,13.4%
Serge Aurier,TOT,D,305,FA,TOT 2<br/>@ARS 2 F,0,0,33%,10.4%
Calum Chambers,ARS,"D,M",306,FA,TOT 2<br/>@ARS 2 F,0,0,33%,15.7%
Anwar El Ghazi,AVL,M,307,FA,AVL 0<br/>@CRY 1 F,0,0,33%,22.9%
Phil Foden,MCI,"M,F",308,FA,BHA 0<br/>@MCI 4 F,0,0,33%,16.1%
Naby Keita,LIV,M,309,FA,LIV 3<br/>@BUR 0 F,0,0,33%,-4.6%
Leroy Sane,MCI,F,310,FA,BHA 0<br/>@MCI 4 F,0,0,33%,-9.5%
Jonjo Shelvey,NEW,M,311,FA,WAT 1<br/>@NEW 1 F,0,0,33%,21.4%
Michail Antonio,WHU,M,312,FA,NOR 0<br/>@WHU 2 F,0,0,25%,-34.9%
Moussa Djenepo,SOU,M,313,FA,MUN 1<br/>@SOU 1 F,0,0,25%,19.1%
Nacho Monreal,ARS,D,314,ColmL,TOT 2<br/>@ARS 2 F,0,0,22%,-9.1%
Hector Bellerin,ARS,D,315,FA,TOT 2<br/>@ARS 2 F,0,0,17%,-20.3%
Ryan Bertrand,SOU,"D,M",316,FA,MUN 1<br/>@SOU 1 F,0,0,17%,0%
Ahmed El Mohamady,AVL,D,317,FA,AVL 0<br/>@CRY 1 F,0,0,17%,9.9%
Juan Foyth,TOT,D,318,FA,TOT 2<br/>@ARS 2 F,0,0,17%,12%
Ruben Loftus-Cheek,CHE,M,319,FA,SHU 2<br/>@CHE 2 F,0,0,17%,-6%
Allan Saint-Maximin,NEW,F,320,FA,WAT 1<br/>@NEW 1 F,0,0,17%,2.8%
Morgan Schneiderlin,EVE,M,321,FA,WOL 2<br/>@EVE 3 F,0,0,17%,14.9%
Ryan Sessegnon,TOT,"M,F",322,mcavinur,TOT 2<br/>@ARS 2 F,0,0,17%,-13.9%
Matt Targett,AVL,"D,M",323,FA,AVL 0<br/>@CRY 1 F,0,0,17%,-4.3%
Charlie Taylor,BUR,D,324,FA,LIV 3<br/>@BUR 0 F,0,0,17%,10.6%
James Tomkins,CRY,D,325,FA,AVL 0<br/>@CRY 1 F,0,0,17%,8%
Joseph Willock,ARS,M,326,FA,TOT 2<br/>@ARS 2 F,0,0,17%,11.6%
Victor Camarasa,CRY,M,327,FA,AVL 0<br/>@CRY 1 F,0,0,8%,-0.6%
Diogo Dalot,MUN,D,328,FA,MUN 1<br/>@SOU 1 F,0,0,8%,5.7%
Daniel Drinkwater (prior),BUR,M,329,FA,LIV 3<br/>@BUR 0 F,0,0,8%,5.9%
Angelino,MCI,D,330,FA,BHA 0<br/>@MCI 4 F,0,0,8%,5.3%
Rob Holding,ARS,D,331,FA,TOT 2<br/>@ARS 2 F,0,0,8%,3.6%
Lloyd Kelly,BOU,D,332,FA,BOU 1<br/>@LEI 3 F,0,0,8%,6.9%
Ravel Morrison,SHU,M,333,FA,SHU 2<br/>@CHE 2 F,0,0,8%,5.4%
Michael Obafemi,SOU,F,334,FA,MUN 1<br/>@SOU 1 F,0,0,8%,7.9%
Dennis Praet,LEI,M,335,FA,BOU 1<br/>@LEI 3 F,0,0,8%,2.1%
Patrick Roberts,NOR,M,336,FA,NOR 0<br/>@WHU 2 F,0,0,8%,6.9%
Billy Sharp,SHU,F,337,FA,SHU 2<br/>@CHE 2 F,0,0,8%,-2.5%
Djibril Sidibe,EVE,D,338,FA,WOL 2<br/>@EVE 3 F,0,0,8%,1.9%
Junior Stanislas,BOU,M,339,FA,BOU 1<br/>@LEI 3 F,0,0,8%,6.7%
Yan Valery,SOU,"D,M",340,FA,MUN 1<br/>@SOU 1 F,0,0,8%,-0.6%
Mario Vrancic,NOR,M,341,FA,NOR 0<br/>@WHU 2 F,0,0,8%,5.9%
Albian Ajeti,WHU,F,342,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.8%
Steven Alzate,BHA,F,343,FA,BHA 0<br/>@MCI 4 F,0,0,0%,0%
Daniel Amartey,LEI,"D,M",344,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.6%
Cameron Archer,AVL,F,345,FA,AVL 0<br/>@CRY 1 F,0,0,0%,0%
Daniel Bachmann,WAT,G,346,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.2%
Eric Bailly,MUN,D,347,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1%
Leighton Baines,EVE,D,348,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.9%
Fabian Balbuena,WHU,D,349,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-6.5%
Leon Balogun,BHA,D,350,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.6%
Tudor Baluta,BHA,D,351,FA,BHA 0<br/>@MCI 4 F,0,0,0%,0%
Phil Bardsley,BUR,D,352,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.7%
Filip Benkovic,LEI,D,353,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.2%
Muhamed Besic,SHU,M,354,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.3%
Yves Bissouma,BHA,"M,F",355,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-1.3%
Gaetan Bong,BHA,D,356,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.7%
Artur Boruc,BOU,G,357,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1.1%
Robbie Brady,BUR,M,358,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-1.1%
Claudio Bravo,MCI,G,359,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-2.2%
Rhian Brewster,LIV,F,360,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-1.6%
Kean Bryan,SHU,D,361,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.1%
Matt Butcher,BOU,M,362,FA,BOU 1<br/>@LEI 3 F,0,0,0%,0%
David Button,BHA,G,363,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.6%
Sam Byram,NOR,D,364,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.5%
Willy Caballero,CHE,G,365,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-1.6%
Andy Carroll,NEW,F,366,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-1.6%
Scott Carson,MCI,G,367,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.4%
Bruno Jordao,WOL,M,368,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.3%
James Chester,AVL,D,369,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.8%
Pedro Chirivella,LIV,M,370,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.1%
Tahith Chong,MUN,M,371,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.7%
Ciaran Clark,NEW,D,372,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-1%
Nathaniel Clyne,LIV,D,373,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.6%
Alex Cochrane,BHA,D,374,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.1%
Lewis Cook,BOU,M,375,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.8%
Conor Coventry,WHU,M,376,FA,NOR 0<br/>@WHU 2 F,0,0,0%,0%
Aaron Cresswell,WHU,D,377,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-2.5%
Andrew Crofts,BHA,M,378,FA,BHA 0<br/>@MCI 4 F,0,0,0%,0%
Jamie Cumming,CHE,G,379,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.2%
Pontus Dahlberg,WAT,G,380,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.2%
Charlie Daniels,BOU,D,381,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1.1%
Arnaut Danjuma Groeneveld,BOU,F,382,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1%
Scott Dann,CRY,D,383,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-4.4%
Karl Darlow,NEW,G,384,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.5%
Jordan Davies,BHA,M,385,FA,BHA 0<br/>@MCI 4 F,0,0,0%,0%
Tom Davies,EVE,M,386,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.7%
Tom Dele-Bashiru,WAT,M,387,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.1%
Fousseni Diabate,LEI,F,388,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.3%
Eric Dier,TOT,M,389,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-1.9%
Mihai-Alexandru Dobre,BOU,M,390,FA,BOU 1<br/>@LEI 3 F,0,0,0%,0%
Robert Elliot,NEW,G,391,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.3%
Harvey Elliott,LIV,M,392,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.6%
John Fleck,SHU,M,393,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-1.1%
Timothy Fosu-Mensah,MUN,D,394,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.5%
Dimitri Foulquier,WAT,D,395,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.2%
Simon Francis,BOU,D,396,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.7%
Kieron Freeman,SHU,D,397,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.3%
Ralf Fahrmann,NOR,G,398,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-1.1%
James Garner,MUN,M,399,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.2%
Dwight Gayle,NEW,F,400,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.6%
Paulo Gazzaniga,TOT,G,401,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-1.5%
Jean-Philippe Gbamin,EVE,M,402,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-2.7%
Morgan Gibbs-White,WOL,M,403,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-1.9%
Ben Gibson,BUR,D,404,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.6%
Angel Gomes,MUN,M,405,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1.1%
Dan Gosling,BOU,M,406,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.9%
Lee Grant,MUN,G,407,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.4%
Daniel Grimshaw,MCI,G,408,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.4%
Grant Hanley,NOR,D,409,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.9%
Joe Hart,BUR,G,410,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-3%
Kortney Hause,AVL,D,411,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.2%
Philip Heise,NOR,D,412,FA,NOR 0<br/>@WHU 2 F,0,0,0%,0%
Stephen Henderson,CRY,G,413,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.2%
Jeff Hendrick,BUR,M,414,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-1%
Wayne Hennessey,CRY,G,415,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-1.8%
Onel Hernandez,NOR,M,416,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-1.3%
Ki-Jana Hoever,LIV,D,417,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.3%
Mason Holgate,EVE,D,418,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.5%
Adam Idah,NOR,F,419,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.1%
Kelechi Iheanacho,LEI,F,420,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1.9%
Jose Izquierdo,BHA,"M,F",421,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.8%
Phil Jagielka,SHU,D,422,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.7%
Alireza Jahanbakhsh,BHA,F,423,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-1.2%
Eldin Jakupovic,LEI,G,424,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.4%
Matty James,LEI,M,425,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.3%
Reece James,CHE,D,426,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-7.1%
Roberto Jimenez,WHU,G,427,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.8%
Ben Johnson,WHU,M,428,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.2%
Curtis Jones,LIV,M,429,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.2%
Phil Jones,MUN,D,430,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1.1%
James Justin,LEI,D,431,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.3%
Lovre Kalinic,AVL,G,432,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.4%
Caoimhin Kelleher,LIV,G,433,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.4%
Ki Sung-yueng,NEW,M,434,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.9%
Gavin Kilkenny,BOU,M,435,FA,BOU 1<br/>@LEI 3 F,0,0,0%,0%
Max Kilman,WOL,D,436,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.2%
Nya Kirby,CRY,M,437,FA,AVL 0<br/>@CRY 1 F,0,0,0%,0%
Timm Klose,NOR,D,438,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.4%
Jonathan Kodjia,AVL,F,439,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-1.2%
Ezri Konsa Ngoyo,AVL,D,440,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.5%
Adam Lallana,LIV,M,441,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-1.2%
Adam Legzdins,BUR,G,442,FA,LIV 3<br/>@BUR 0 F,0,0,0%,0%
Florian Lejeune,NEW,D,443,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.8%
Harry Lewis,SOU,G,444,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.1%
Andy Lonergan,LIV,G,445,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.1%
Kevin Long,BUR,D,446,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.6%
Matthew Longstaff,NEW,M,447,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.2%
Dejan Lovren,LIV,D,448,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-4.1%
Jonas Lossl,EVE,G,449,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-3.1%
Matt Macey,ARS,G,450,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.8%
Adrian Mariappa,WAT,D,451,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-1.1%
David Martin,WHU,G,452,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.2%
Cuco Martina,EVE,D,453,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.2%
Gabriel Martinelli,ARS,M,454,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.9%
Emiliano Martinez,ARS,G,455,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.8%
Adam Masina,WAT,D,456,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.4%
Konstantinos Mavropanos,ARS,D,457,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.3%
Alex McCarthy,SOU,G,458,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1.9%
James McCarthy,CRY,M,459,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.5%
Michael McGovern,NOR,G,460,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.5%
Sam McQueen,SOU,D,461,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.2%
Nampalys Mendy,LEI,M,462,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.9%
Max Meyer,CRY,M,463,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-3.5%
Simon Moore,SHU,G,464,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.4%
Aaron Mooy,BHA,M,465,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-7.5%
Wes Morgan,LEI,D,466,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-4.1%
Shkodran Mustafi,ARS,D,467,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-19.5%
Daniel N'Lundulu,SOU,F,468,FA,MUN 1<br/>@SOU 1 F,0,0,0%,0%
Marvelous Nakamba,AVL,M,469,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.5%
Reiss Nelson,ARS,F,470,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-4.4%
Oumar Niasse,EVE,F,471,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.8%
Orjan Nyland,AVL,G,472,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.2%
Bailey Peacock-Farrell,BUR,G,473,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.2%
Taylor Perry,WOL,M,474,FA,WOL 2<br/>@EVE 3 F,0,0,0%,0%
Sebastian Prodl,WAT,D,475,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.3%
Domingos Quina,WAT,M,476,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.3%
Kayne Ramsay,SOU,D,477,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.1%
Jacob Ramsey,AVL,M,478,FA,AVL 0<br/>@CRY 1 F,0,0,0%,0%
Winston Reid,WHU,D,479,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.5%
Lewis Richardson,BUR,M,480,FA,LIV 3<br/>@BUR 0 F,0,0,0%,0%
Diego Rico,BOU,D,481,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1.4%
Jairo Riedewald,CRY,M,482,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.4%
Haydon Roberts,BHA,D,483,FA,BHA 0<br/>@MCI 4 F,0,0,0%,0%
Fred,MUN,M,484,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-2.7%
Marcos Rojo,MUN,D,485,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.7%
Sergio Romero,MUN,G,486,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1.8%
John Ruddy,WOL,G,487,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-1.1%
Dion Sanderson,WOL,D,488,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.1%
Ezequiel Schelotto,BHA,D,489,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.2%
Jack Simpson,BOU,D,490,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.3%
Oliver Skipp,TOT,M,491,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.5%
Callum Slattery,SOU,M,492,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.3%
William Smallbone,SOU,"M,F",493,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.3%
Emile Smith Rowe,ARS,M,494,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-0.6%
Goncalo Cardoso,WHU,D,495,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.4%
Dennis Srbeny,NOR,F,496,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.3%
Jack Stacey,BOU,D,497,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.3%
Richard Stearman,SHU,D,498,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.1%
Jason Steele,BHA,G,499,FA,BHA 0<br/>@MCI 4 F,0,0,0%,-0.4%
Jed Steer,AVL,G,500,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.7%
Maarten Stekelenburg,EVE,G,501,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.7%
Jack Stephens,SOU,D,502,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.8%
Andreas Sondergaard,WOL,G,503,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-0.2%
Nikola Tavares,CRY,D,504,FA,AVL 0<br/>@CRY 1 F,0,0,0%,0%
Alexander Tettey,NOR,M,505,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-0.2%
Cenk Tosun (prior),EVE,F,506,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-1.1%
Mark Travers,BOU,G,507,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-0.8%
Aaron Tshibola,AVL,M,508,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.1%
Axel Tuanzebe,MUN,D,509,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-1.2%
Jesus Vallejo,WOL,D,510,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-2.5%
Michael Verrips,SHU,G,511,FA,SHU 2<br/>@CHE 2 F,0,0,0%,-0.2%
Jake Vokins,SOU,D,512,FA,MUN 1<br/>@SOU 1 F,0,0,0%,-0.1%
Matej Vydra,BUR,F,513,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.5%
Theo Walcott,EVE,"M,F",514,FA,WOL 2<br/>@EVE 3 F,0,0,0%,-13.2%
Victor Wanyama,TOT,M,515,FA,TOT 2<br/>@ARS 2 F,0,0,0%,-1%
Danny Ward,LEI,G,516,FA,BOU 1<br/>@LEI 3 F,0,0,0%,-1.1%
Danny Welbeck,WAT,F,517,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-5.2%
Connor Wickham,CRY,F,518,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.4%
Jack Wilshere,WHU,M,519,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-3%
Sam Woods,CRY,D,520,FA,AVL 0<br/>@CRY 1 F,0,0,0%,-0.1%
DeAndre Yedlin,NEW,D,521,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-2%
Pablo Zabaleta,WHU,D,522,FA,NOR 0<br/>@WHU 2 F,0,0,0%,-1.2%
Heurelho Gomes,WAT,G,523,FA,WAT 1<br/>@NEW 1 F,0,0,0%,-0.4%
Sepp van den Berg,LIV,D,524,FA,LIV 3<br/>@BUR 0 F,0,0,0%,-0.5%
Gerard Deulofeu,WAT,F,525,FA,WAT 1<br/>@NEW 1 F,-0.5,-0.5,92%,11.5%
Aymeric Laporte,MCI,D,526,Damo,BHA 0<br/>@MCI 4 F,-0.6,-0.6,75%,-7.9%
Stuart Armstrong,SOU,"M,F",527,FA,MUN 1<br/>@SOU 1 F,-1,-1,0%,-3.5%
Pedro Neto,WOL,F,528,FA,WOL 2<br/>@EVE 3 F,-1.5,-1.5,0%,-0.7%
