"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Adam Idah","NOR","F","275","FA","BHA 1<br/>@NOR 0 F","1","1","-"
"Pedro Neto","WOL","F","276","FA","ARS 2<br/>@WOL 0 F","1","1","-"
"James McCarthy","CRY","M","277","FA","CRY 0<br/>@LEI 3 F","1","1","-"
"Indiana Vassilev","AVL","F","278","FA","AVL 0<br/>@LIV 2 F","1","1","-"
"Andy Carroll","NEW","F","279","FA","WHU 2<br/>@NEW 2 F","0.75","0.75","-"
"Shane Duffy","BHA","D","280","FA","BHA 1<br/>@NOR 0 F","0.75","0.75","-"
"Morgan Gibbs-White","WOL","M","281","FA","ARS 2<br/>@WOL 0 F","0.75","0.75","-"
"Dan Gosling","BOU","M","282","FA","BOU 2<br/>@MUN 5 F","0.75","0.75","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","283","FA","BOU 2<br/>@MUN 5 F","0.5","0.5","-"
"Odion Ighalo","WAT/MUN","F","284","FA","BOU 2<br/>@MUN 5 F","0.5","0.5","-"
"Tyrick Mitchell","CRY","D","285","FA","CRY 0<br/>@LEI 3 F","0.5","0.5","-"
"Teemu Pukki","NOR","F","286","FA","BHA 1<br/>@NOR 0 F","0.5","0.5","-"
"William Smallbone","SOU","M,F","287","FA","MCI 0<br/>@SOU 1 F","0.5","0.5","-"
"Jan Vertonghen","TOT","D","288","FA","EVE 0<br/>@TOT 1 F","0.5","0.5","-"
"Neco Williams","LIV","D","289","FA","AVL 0<br/>@LIV 2 F","0.5","0.5","-"
"Tammy Abraham","CHE","F","290","Damo","WAT 0<br/>@CHE 3 F","0.25","0.25","-"
"Lucas Torreira","ARS","M","291","FA","ARS 2<br/>@WOL 0 F","0.25","0.25","-"
"Rolando Aarons","NEW","M","292","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Dennis Adeniran","EVE","M","293","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Daniel Adshead","NOR","M","294","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Sergio Aguero","MCI","F","295","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Albian Ajeti","WHU","F","296","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Thomas Allan","NEW","F","297","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Dele Alli","TOT","M,F","298","ColmL","EVE 0<br/>@TOT 1 F","0","0","-"
"Marcos Alonso","CHE","D,M","299","MKFC","WAT 0<br/>@CHE 3 F","0","0","-"
"Steven Alzate","BHA","M,F","300","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Daniel Amartey","LEI","D,M","301","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Joseph Anang","WHU","G","302","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Faustino Anjorin","CHE","M","303","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Cameron Archer","AVL","F","304","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Christian Atsu","NEW","M","305","ColmL","WHU 2<br/>@NEW 2 F","0","0","-"
"Brandon Austin","TOT","G","306","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Daniel Bachmann","WAT","G","307","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Leighton Baines","EVE","D","308","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","309","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Fabian Balbuena","WHU","D","310","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Folarin Balogun","ARS","F","311","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Tudor Baluta","BHA","D","312","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Beni Baningime","EVE","M","313","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Ricardo Pereira","LEI","D","314","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Ashley Barnes","BUR","F","315","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Mason Barrett","WAT","D","316","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Lewis Bate","CHE","M","317","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Michy Batshuayi","CHE","F","318","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Jack Bearne","LIV","M","319","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Josh Benson","BUR","M","320","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Adrian Bernabe","MCI","M","321","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Di'Shon Bernard","MUN","D","322","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Tolaji Bola","ARS","D","323","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Yannick Bolasie","EVE","F","324","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Artur Boruc","BOU","G","325","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Sofiane Boufal","SOU","M","326","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Morgan Boyes","LIV","D","327","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Robbie Brady","BUR","M","328","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Jarrad Branthwaite","EVE","D","329","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Claudio Bravo","MCI","G","330","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Armando Broja","CHE","F","331","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Kean Bryan","SHU","D","332","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Robbie Burton","ARS","M","333","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"David Button","BHA","G","334","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Oskar Buur","WOL","D","335","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Sam Byram","NOR","D","336","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Willy Caballero","CHE","G","337","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Jake Cain","LIV","M","338","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Leonardo Campana","WOL","F","339","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Chem Campbell","WOL","F","340","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Scott Carson","MCI","G","341","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Gedson Fernandes","TOT","M","342","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Lewis Cass","NEW","D","343","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Daniel Podence","WOL","M","344","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Joel Pereira","MUN","G","345","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Craig Cathcart","WAT","D","346","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Bruno Jordao","WOL","M","347","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Calum Chambers","ARS","D,M","348","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Tahith Chong","MUN","M","349","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Dennis Cirkin","TOT","D","350","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Ciaran Clark","NEW","D","351","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Leon Clarke","SHU","F","352","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Leighton Clarkson","LIV","M","353","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Thomas Clayton","LIV","D","354","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Alex Cochrane","BHA","D","355","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Steve Cook","BOU","D","356","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Jack Cork","BUR","M","357","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Bernardo Rosa","WHU","M","358","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Xande Silva","WHU","F","359","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Conor Coventry","WHU","M","360","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Jamie Cumming","CHE","G","361","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Luke Cundle","WOL","M","362","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Sam Dalby","WAT","F","363","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Diogo Dalot","MUN","D","364","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Charlie Daniels","BOU","D","365","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Scott Dann","CRY","D","366","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Kevin Danso","SOU","D","367","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Karl Darlow","NEW","G","368","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","369","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Fabian Delph","EVE","D,M","370","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"William Dennis","BOU","G","371","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","372","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","373","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Fousseni Diabate","LEI","F","374","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","375","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","376","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Moussa Djenepo","SOU","M","377","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Tommy Doyle","MCI","M","378","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","379","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","380","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Paul Dummett","NEW","D","381","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Jimmy Dunne","BUR","D","382","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Jake Eastwood","SHU","G","383","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Ahmed El Mohamady","AVL","D","384","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Harvey Elliott","LIV","M","385","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Bjorn Engels","AVL","D","386","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","387","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Ralf Fahrmann","NOR","G","388","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Akin Famewo","NOR","D","389","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Will Ferry","SOU","M","390","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"John Fleck","SHU","M","391","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Fraser Forster","SOU","G","392","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Timothy Fosu-Mensah","MUN","D","393","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Dimitri Foulquier","WAT","D","394","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Juan Foyth","TOT","D","395","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Simon Francis","BOU","D","396","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Kieron Freeman","SHU","D","397","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Luke Freeman","SHU","M","398","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Jorginho","CHE","M","399","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Ethan Galbraith","MUN","M","400","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Tony Gallacher","LIV","D","401","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"James Garner","MUN","M","402","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Paulo Gazzaniga","TOT","G","403","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","404","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Brooklyn Genesini","BOU","D","405","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Ben Gibson","BUR","D","406","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Mace Goodridge","BUR","M","407","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","408","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Lee Grant","MUN","G","409","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Andre Gray","WAT","F","410","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Demarai Gray","LEI","M","411","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Marko Grujic","LIV","M","412","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Johann Gudmundsson","BUR","M","413","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","414","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Frederic Guilbert","AVL","D,M","415","Eoghanoc","AVL 0<br/>@LIV 2 F","0","0","-"
"Ilkay Gundogan","MCI","M","416","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Angus Gunn","SOU","G","417","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Peter Gwargis","BHA","M","418","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Sebastien Haller","WHU","F","419","ColmL","WHU 2<br/>@NEW 2 F","0","0","-"
"Grant Hanley","NOR","D","420","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Joseph Hardy","LIV","F","421","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","422","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Kaine Hayden","AVL","M","423","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Tom Heaton","AVL","G","424","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Philip Heise","NOR","D","425","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Stephen Henderson","CRY","G","426","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Wayne Hennessey","CRY","G","427","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Rodrigo","MCI","M","428","mcavinur","MCI 0<br/>@SOU 1 F","0","0","-"
"Jake Hesketh","SOU","M","429","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Thomas Hill","LIV","F","430","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"George Hirst","LEI","F","431","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Wesley Hoedt","SOU","D","432","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Andreas Pereira","MUN","M","433","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Ki-Jana Hoever","LIV","D","434","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Pierre-Emile Hojbjerg","SOU","M","435","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Rob Holding","ARS","D","436","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Jose Holebas","WAT","D","437","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Nathan Holland","WHU","M","438","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Conor Hourihane","AVL","M","439","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Joseph Hungbo","WAT","M","440","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Jose Izquierdo","BHA","M,F","441","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Phil Jagielka","SHU","D","442","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Alireza Jahanbakhsh","BHA","F","443","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Eldin Jakupovic","LEI","G","444","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Matty James","LEI","M","445","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Andi Janjeva","WAT","D","446","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Alexandre Jankewitz","SOU","M","447","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Daryl Janmaat","WAT","D","448","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Vitezslav Jaros","LIV","G","449","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Teddy Jenks","BHA","M","450","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Lukas Jensen","BUR","G","451","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","452","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Ben Johnson","WHU","D,M","453","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Darnell Johnson","LEI","D","454","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Alfie Jones","SOU","D","455","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Phil Jones","MUN","D","456","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Corey Jordan","BOU","D","457","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Joao Pedro","WAT","F","458","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Lovre Kalinic","AVL","G","459","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Beram Kayal","BHA","M","460","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Caoimhin Kelleher","LIV","G","461","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Martin Kelly","CRY","D","462","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Gavin Kilkenny","BOU","M","463","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Maximilian Kilman","WOL","D","464","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Nya Kirby","CRY","M","465","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Ali Koiki","BUR","D","466","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Billy Koumetio","LIV","D","467","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Mateo Kovacic","CHE","M","468","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Matej Kovar","MUN","G","469","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Ethan Laird","MUN","D","470","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Adam Lallana","LIV","M","471","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Henri Lansbury","AVL","M","472","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Yasser Larouci","LIV","D","473","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Moritz Leitner","NOR","M","474","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Florian Lejeune","NEW","D","475","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Bernd Leno","ARS","G","476","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Dylan Levitt","MUN","M","477","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Adam Lewis","LIV","M","478","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Alfie Lewis","WHU","M","479","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Harry Lewis","SOU","G","480","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Jesse Lingard","MUN","M,F","481","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Andy Lonergan","LIV","G","482","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Ryan Longman","BHA","M","483","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Luis Longstaff","LIV","M","484","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Matthew Longstaff","NEW","M","485","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Sean Longstaff","NEW","M","486","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Dejan Lovren","LIV","D","487","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Matthew Lowton","BUR","D","488","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"John Lundstram","SHU","D,M","489","Eoghanoc","SHU 1<br/>@BUR 1 F","0","0","-"
"Ian Maatsen","CHE","D","490","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Matt Macey","ARS","G","491","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"James Maddison","LEI","M","492","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Jacob Maddox","SOU","M","493","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Archie Mair","NOR","G","494","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Solly March","BHA","M,F","495","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Pablo Mari","ARS","D","496","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"David Martin","WHU","G","497","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Josh Martin","NOR","M","498","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","499","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Arthur Masuaku","WHU","D","500","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Joel Matip","LIV","D","501","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Michael McGovern","NOR","G","502","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Giovanni McGregor","CRY","M","503","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Sam McQueen","SOU","D","504","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Scott McTominay","MUN","M","505","Eoghanoc","BOU 2<br/>@MUN 5 F","0","0","-"
"Zech Medley","ARS","D","506","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Ben Mee","BUR","D","507","Eoghanoc","SHU 1<br/>@BUR 1 F","0","0","-"
"D'Mani Mellor","MUN","F","508","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Benjamin Mendy","MCI","D","509","ColmOF","MCI 0<br/>@SOU 1 F","0","0","-"
"Nampalys Mendy","LEI","M","510","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Teden Mengi","MUN","D","511","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Chris Mepham","BOU","D","512","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Max Meyer","CRY","M","513","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Liam Millar","LIV","F","514","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"James Milner","LIV","M","515","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Takumi Minamino","LIV","F","516","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Martin Montoya","BHA","D,M","517","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Simon Moore","SHU","G","518","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Wesley","AVL","F","519","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Wes Morgan","LEI","D","520","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Joel Mumbongo","BUR","F","521","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Arijanet Muric","MCI","G","522","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Glenn Murray","BHA","F","523","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Yoshinori Muto","NEW","F","524","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Daniel N'Lundulu","SOU","F","525","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Marvelous Nakamba","AVL","M","526","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Tanguy Ndombele","TOT","M","527","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Reiss Nelson","ARS","F","528","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Joao Virginia","EVE","G","529","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"James Norris","LIV","D","530","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Will Norris","WOL","G","531","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Kenedy","CHE","M","532","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Orjan Nyland","AVL","G","533","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Warren O'Hora","BHA","D","534","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Aiden O'Neill","BUR","M","535","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Michael Obafemi","SOU","F","536","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Nicolas Otamendi","MCI","D","537","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Owen Otasowie","WOL","M","538","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Mesut Ozil","ARS","M","539","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Cole Palmer","MCI","M","540","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Emerson","CHE","D","541","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Sokratis","ARS","D","542","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Adam Parkes","WAT","G","543","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Troy Parrott","TOT","F","544","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","545","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Adalberto Penaranda","WAT","F","546","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Nicolas Pepe","ARS","M,F","547","mcavinur","ARS 2<br/>@WOL 0 F","0","0","-"
"Felipe Anderson","WHU","M","548","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Adrien Silva","LEI","M","549","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Taylor Perry","WOL","M","550","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Nathaniel Phillips","LIV","D","551","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Brandon Pierrick","CRY","M,F","552","FA","CRY 0<br/>@LEI 3 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","553","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Ignacio Pussetto","WAT","M","554","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Domingos Quina","WAT","M","555","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Kayne Ramsay","SOU","D","556","FA","MCI 0<br/>@SOU 1 F","0","0","-"
"Jacob Ramsey","AVL","M","557","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Darren Randolph","WHU","G","558","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"Lewis Richards","WOL","D","559","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Taylor Richards","BHA","M,F","560","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Lewis Richardson","BUR","M","561","FA","SHU 1<br/>@BUR 1 F","0","0","-"
"Haydon Roberts","BHA","D","562","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Pedro","CHE","F","563","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Marcos Rojo","MUN","D","564","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Sergio Romero","MUN","G","565","FA","BOU 2<br/>@MUN 5 F","0","0","-"
"Danny Rose","TOT/NEW","D,M","566","FA","WHU 2<br/>@NEW 2 F","0","0","-"
"John Ruddy","WOL","G","567","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Antonio Rudiger","CHE","D","568","FA","WAT 0<br/>@CHE 3 F","0","0","-"
"Lukas Rupp","NOR","M","569","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"William Saliba","ARS","D","570","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Austin Samuels","WOL","F","571","FA","ARS 2<br/>@WOL 0 F","0","0","-"
"Adrian","LIV","G","572","FA","AVL 0<br/>@LIV 2 F","0","0","-"
"Davinson Sanchez","TOT","D","573","FA","EVE 0<br/>@TOT 1 F","0","0","-"
"Max Sanders","BHA","M","574","FA","BHA 1<br/>@NOR 0 F","0","0","-"
"Matija Sarkic","AVL","G","575","FA","AVL 0<br/>@LIV 2 F","0","0","-"
