"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Morgan Schneiderlin","EVE","M","235","W (Tue)","EVE 3<br/>@WAT 2 F","2.5","2.5","1%","-0.1%"
"Gabriel Jesus","MCI","F","236","mcavinur","MCI 0<br/>@TOT 2 F","2.25","2.25","99%","-0.1%"
"Mason Greenwood","MUN","F","237","W (Tue)","WOL 0<br/>@MUN 0 F","2.25","2.25","32%","-3.7%"
"Jack Stephens","SOU","D","238","W (Tue)","SOU 0<br/>@LIV 4 F","2.05","2.05","18%","-0.7%"
"Bernardo Silva","MCI","M,F","239","mcavinur","MCI 0<br/>@TOT 2 F","2","2","100%","-0.2%"
"Willian","CHE","M,F","240","MAX","CHE 2<br/>@LEI 2 F","2","2","99%","0%"
"Pablo Fornals","WHU","M","241","W (Tue)","BHA 3<br/>@WHU 3 F","2","2","27%","-4.6%"
"Pedro Neto","WOL","F","242","mcavinur","WOL 0<br/>@MUN 0 F","2","2","13%","-3.7%"
"Cheikhou Kouyate","CRY","M","243","W (Tue)","SHU 1<br/>@CRY 0 F","2","2","10%","-0.9%"
"Jefferson Lerma","BOU","M","244","W (Tue)","AVL 1<br/>@BOU 2 F","2","2","8%","-0.3%"
"Dennis Praet","LEI","M","245","W (Tue)","CHE 2<br/>@LEI 2 F","2","2","8%","-2.2%"
"Sofiane Boufal","SOU","M","246","W (Tue)","SOU 0<br/>@LIV 4 F","2","2","4%","-0.3%"
"Michael Keane","EVE","D","247","W (Tue)","EVE 3<br/>@WAT 2 F","1.8","1.8","55%","-1.8%"
"Danny Rose","NEW","D,M","248","W (Tue)","NOR 0<br/>@NEW 0 F","1.55","1.55","52%","+4.6%"
"Leander Dendoncker","WOL","D,M","249","W (Tue)","WOL 0<br/>@MUN 0 F","1.5","1.5","17%","-1.5%"
"Eric Dier","TOT","M","250","W (Tue)","MCI 0<br/>@TOT 2 F","1.5","1.5","2%","-0.2%"
"Che Adams","SOU","F","251","W (Tue)","SOU 0<br/>@LIV 4 F","1.35","1.35","9%","-0.1%"
"Mateo Kovacic","CHE","M","252","Eoghanoc","CHE 2<br/>@LEI 2 F","1.25","1.25","53%","-3.9%"
"Takumi Minamino","LIV","F","253","RBF","SOU 0<br/>@LIV 4 F","1.25","1.25","28%","-4.9%"
"Trezeguet","AVL","M,F","254","W (Tue)","AVL 1<br/>@BOU 2 F","1.25","1.25","20%","-4.9%"
"Andros Townsend","CRY","M,F","255","W (Tue)","SHU 1<br/>@CRY 0 F","1","1","42%","+0.4%"
"Jesse Lingard","MUN","M,F","256","W (Tue)","WOL 0<br/>@MUN 0 F","1","1","20%","-0.6%"
"Ignacio Pussetto","WAT","M","257","W (Tue)","EVE 3<br/>@WAT 2 F","1","1","3%","-0.3%"
"Adam Lallana","LIV","M","258","W (Tue)","SOU 0<br/>@LIV 4 F","1","1","2%","-0.4%"
"Max Meyer","CRY","M","259","W (Tue)","SHU 1<br/>@CRY 0 F","1","1","2%","-0.1%"
"Michael Obafemi","SOU","F","260","W (Tue)","SOU 0<br/>@LIV 4 F","1","1","1%","-0.3%"
"Erik Lamela","TOT","M","261","Eoghanoc","MCI 0<br/>@TOT 2 F","0.75","0.75","48%","-7.6%"
"Kelechi Iheanacho","LEI","F","262","W (Tue)","CHE 2<br/>@LEI 2 F","0.6","0.6","36%","-6.4%"
"Arthur Masuaku","WHU","D","263","W (Tue)","BHA 3<br/>@WHU 3 F","0.6","0.6","10%","-2.2%"
"Manuel Lanzini","WHU","M","264","W (Tue)","BHA 3<br/>@WHU 3 F","0.5","0.5","69%","-7.1%"
"Onel Hernandez","NOR","M","265","W (Tue)","NOR 0<br/>@NEW 0 F","0.5","0.5","2%","-0.3%"
"Diogo Dalot","MUN","D","266","W (Tue)","WOL 0<br/>@MUN 0 F","0.5","0.5","2%","-0.1%"
"Mario Vrancic","NOR","M","267","W (Tue)","NOR 0<br/>@NEW 0 F","0.5","0.5","2%","-0.1%"
"Eddie Nketiah","ARS","F","268","W (Tue)","ARS 0<br/>@BUR 0 F","0.5","0.5","1%","0%"
"Ben Osborn","SHU","M","269","W (Tue)","SHU 1<br/>@CRY 0 F","0.5","0.5","0%","0%"
"Sadio Mane","LIV","M,F","270","RBF","SOU 0<br/>@LIV 4 F","0","0","100%","0%"
"David Silva","MCI","M","271","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","99%","-0.5%"
"Marcus Rashford","MUN","M,F","272","ColmL","WOL 0<br/>@MUN 0 F","0","0","97%","0%"
"Wilfred Ndidi","LEI","M","273","MAX","CHE 2<br/>@LEI 2 F","0","0","96%","-0.5%"
"Paul Pogba","MUN","M","274","ColmL","WOL 0<br/>@MUN 0 F","0","0","96%","-0.2%"
"Christian Pulisic","CHE","M","275","Eoghanoc","CHE 2<br/>@LEI 2 F","0","0","96%","-0.6%"
"Felipe Anderson","WHU","M","276","MAX","BHA 3<br/>@WHU 3 F","0","0","95%","-0.6%"
"Nicolas Pepe","ARS","M,F","277","MAX","ARS 0<br/>@BUR 0 F","0","0","94%","-0.6%"
"Aymeric Laporte","MCI","D","278","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","87%","-2.7%"
"Benjamin Mendy","MCI","D","279","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","87%","-2.4%"
"Harry Kane","TOT","F","280","MKFC","MCI 0<br/>@TOT 2 F","0","0","86%","-0.3%"
"Leroy Sane","MCI","F","281","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","77%","-0.1%"
"Joshua King","BOU","M,F","282","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","77%","+0.3%"
"Joel Matip","LIV","D","283","Eoghanoc","SOU 0<br/>@LIV 4 F","0","0","76%","-5.4%"
"Marcos Alonso","CHE","D","284","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","69%","-4.4%"
"Jan Vertonghen","TOT","D","285","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","62%","-5.7%"
"Ismaila Sarr","WAT","M,F","286","ColmOF","EVE 3<br/>@WAT 2 F","0","0","58%","-1.7%"
"Neal Maupay","BHA","F","287","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","57%","-4%"
"Ashley Barnes","BUR","F","288","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","52%","-1%"
"Fabian Schar","NEW","D","289","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","52%","-3.2%"
"John McGinn","AVL","M","290","ColmL","AVL 1<br/>@BOU 2 F","0","0","49%","-1%"
"Scott McTominay","MUN","M","291","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","49%","-0.3%"
"Jonjo Shelvey","NEW","M","292","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","49%","-6%"
"Kepa Arrizabalaga","CHE","G","293","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","49%","-4.3%"
"John Stones","MCI","D","294","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","46%","-1.4%"
"Bernard","EVE","M,F","295","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","45%","-5.7%"
"Johann Gudmundsson","BUR","M","296","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","44%","-2%"
"Shane Duffy","BHA","D","297","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","41%","-1.1%"
"Seamus Coleman","EVE","D","298","ColmL","EVE 3<br/>@WAT 2 F","0","0","41%","-1.6%"
"Dani Ceballos","ARS","M","299","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","37%","-1.3%"
"Emerson","CHE","D","300","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","36%","-5.2%"
"James Milner","LIV","M","301","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","34%","-0.7%"
"Kurt Zouma","CHE","D","302","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","33%","-2.7%"
"Divock Origi","LIV","F","303","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","32%","-5.2%"
"Ross Barkley","CHE","M","304","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","29%","-1.2%"
"Steve Cook","BOU","D","305","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","29%","-1.5%"
"Dan Burn","BHA","D","306","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","29%","-1.2%"
"David Brooks","BOU","M","307","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","28%","+0.1%"
"Sead Kolasinac","ARS","D,M","308","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","27%","-0.1%"
"Erik Pieters","BUR","D","309","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","27%","-0.2%"
"Gedson Fernandes","TOT","M","310","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","26%","-3.2%"
"Brandon Williams","MUN","D","311","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","25%","-8%"
"Jose Holebas","WAT","D","312","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","25%","-0.2%"
"Kyle Walker-Peters","SOU","D","313","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","25%","-0.1%"
"Wesley","AVL","F","314","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","24%","-0.7%"
"Jeffrey Schlupp","CRY","D,M","315","ColmL","SHU 1<br/>@CRY 0 F","0","0","24%","-0.6%"
"Fikayo Tomori","CHE","D","316","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","23%","-2.4%"
"Sokratis","ARS","D","317","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","21%","-0.8%"
"Ruben Loftus-Cheek","CHE","M","318","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","21%","+0.3%"
"Martin Kelly","CRY","D","319","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","20%","-3.9%"
"Olivier Giroud","CHE","F","320","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","19%","-2.2%"
"Ainsley Maitland-Niles","ARS","D,M","321","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","18%","-1.7%"
"Jetro Willems","NEW","D","322","MKFC","NOR 0<br/>@NEW 0 F","0","0","18%","-3.5%"
"Jannik Vestergaard","SOU","D","323","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","17%","-0.6%"
"Cenk Tosun","CRY","F","324","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","16%","-7.3%"
"Moussa Sissoko","TOT","M","325","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","16%","+0.2%"
"Cedric Soares","ARS","D","326","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","16%","+0.8%"
"David McGoldrick","SHU","F","327","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","16%","-1.5%"
"Andriy Yarmolenko","WHU","M,F","328","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","15%","-0.8%"
"Ben Davies","TOT","D","329","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","15%","-0.1%"
"Phil Foden","MCI","M,F","330","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","15%","0%"
"Will Hughes","WAT","M","331","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","15%","-0.3%"
"Kieran Tierney","ARS","D","332","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","14%","-0.1%"
"Ryan Sessegnon","TOT","M,F","333","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","14%","-2.5%"
"Calum Chambers","ARS","D,M","334","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","14%","+0.1%"
"Michy Batshuayi","CHE","F","335","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","14%","-4%"
"Ryan Bennett","LEI","D","336","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","11%","+0.4%"
"Paulo Gazzaniga","TOT","G","337","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","11%","-2.4%"
"Andre Gomes","EVE","M","338","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","10%","+0.1%"
"Stuart Armstrong","SOU","M,F","339","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","10%","-2.5%"
"Dejan Lovren","LIV","D","340","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","10%","-1.6%"
"Tom Heaton","AVL","G","341","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","10%","-0.4%"
"Adrian","LIV","G","342","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","9%","0%"
"Fabian Balbuena","WHU","D","343","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","8%","-1.1%"
"Alireza Jahanbakhsh","BHA","F","344","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","8%","-3.4%"
"Pablo Mari","ARS","D","345","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","8%","+5.4%"
"Conor Hourihane","AVL","M","346","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","7%","-1%"
"Xherdan Shaqiri","LIV","M,F","347","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","7%","-0.5%"
"Andre Gray","WAT","F","348","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","6%","-0.2%"
"Demarai Gray","LEI","M","349","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","6%","-0.2%"
"Christian Atsu","NEW","M","350","ColmL","NOR 0<br/>@NEW 0 F","0","0","6%","-0.2%"
"Tom Cleverley","WAT","M","351","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","5%","-0.3%"
"Angus Gunn","SOU","G","352","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","5%","0%"
"Odion Ighalo","MUN","F","353","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","5%","-"
"Andy Carroll","NEW","F","354","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","4%","-1.3%"
"Marc Albrighton","LEI","M","355","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","4%","0%"
"Phil Bardsley","BUR","D","356","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","4%","-0.5%"
"Nemanja Matic","MUN","M","357","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","4%","-1.2%"
"Aaron Connolly","BHA","F","358","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","4%","-0.3%"
"Jarrod Bowen","WHU","F","359","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","4%","-"
"Craig Dawson","WAT","D","360","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","3%","-0.6%"
"Ben Godfrey","NOR","D,M","361","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","3%","-0.1%"
"Rob Holding","ARS","D","362","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","3%","-0.2%"
"Wes Morgan","LEI","D","363","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","3%","0%"
"Dominic Solanke","BOU","F","364","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","3%","-0.4%"
"Claudio Bravo","MCI","G","365","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","3%","0%"
"Mamadou Sakho","CRY","D","366","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","3%","+0.1%"
"Yan Valery","SOU","D,M","367","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","3%","-0.1%"
"Matthew Longstaff","NEW","M","368","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","2%","-0.4%"
"Reiss Nelson","ARS","F","369","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","2%","-0.4%"
"Jota","AVL","M","370","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","2%","-0.2%"
"Daniel Drinkwater","AVL","M","371","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","2%","-0.8%"
"Christian Fuchs","LEI","D","372","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","2%","-1.2%"
"Joe Hart","BUR","G","373","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","2%","0%"
"Ahmed El Mohamady","AVL","D","374","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","2%","-0.1%"
"Chris Mepham","BOU","D","375","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","2%","-0.1%"
"Paul Dummett","NEW","D","376","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","2%","-0.1%"
"Kiko Femenia","WAT","D","377","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","2%","-0.1%"
"Juan Foyth","TOT","D","378","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","2%","-0.1%"
"Jamal Lewis","NOR","D","379","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","2%","-0.1%"
"Steven Alzate","BHA","M,F","380","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","2%","-0.3%"
"Daryl Janmaat","WAT","D","381","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","2%","-0.1%"
"Joao Pedro","WAT","F","382","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","2%","-0.3%"
"Tom Davies","EVE","M","383","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","2%","-0.2%"
"Wayne Hennessey","CRY","G","384","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","2%","0%"
"Sergio Romero","MUN","G","385","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","2%","0%"
"Florian Lejeune","NEW","D","386","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","2%","-0.5%"
"Junior Stanislas","BOU","M","387","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","2%","-0.4%"
"Marco Stiepermann","NOR","M","388","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","2%","0%"
"Phil Jones","MUN","D","389","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","-0.9%"
"Moritz Leitner","NOR","M","390","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","+0.1%"
"Jack Wilshere","WHU","M","391","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","392","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","-0.8%"
"Eric Bailly","MUN","D","393","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","-0.1%"
"Scott Dann","CRY","D","394","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","0%"
"Axel Tuanzebe","MUN","D","395","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","0%"
"Darren Randolph","WHU","G","396","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","-2%"
"Eric Garcia","MCI","D","397","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","0%"
"Artur Boruc","BOU","G","398","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","+0.1%"
"Nampalys Mendy","LEI","M","399","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","1%","-0.8%"
"Jean-Philippe Gbamin","EVE","M","400","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","401","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","0%"
"Ruben Vinagre","WOL","D","402","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","-0.1%"
"Danny Ward","LEI","G","403","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","1%","0%"
"Leighton Baines","EVE","D","404","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","1%","0%"
"Tom Trybull","NOR","M","405","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","-0.2%"
"Jose Izquierdo","BHA","M,F","406","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","-0.2%"
"Tariq Lamptey","BHA","D","407","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","+0.7%"
"Robbie Brady","BUR","M","408","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","-0.1%"
"Matt Macey","ARS","G","409","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","+0.1%"
"Javier Manquillo","NEW","D","410","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","411","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","0%"
"David Button","BHA","G","412","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","413","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","414","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Luke Freeman","SHU","M","415","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","0%"
"Morgan Gibbs-White","WOL","M","416","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","0%"
"Oumar Niasse","EVE","F","417","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","1%","0%"
"Troy Parrott","TOT","F","418","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","+0.5%"
"Neil Taylor","AVL","D","419","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","-0.1%"
"Emil Krafth","NEW","D","420","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","421","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","422","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","1%","+0.1%"
"Mark Travers","BOU","G","423","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","+0.1%"
"Angel Gomes","MUN","M","424","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","+0.1%"
"Yves Bissouma","BHA","M,F","425","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","426","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","-0.1%"
"Lewis Cook","BOU","M","427","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","0%"
"Timothy Fosu-Mensah","MUN","D","428","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","+0.1%"
"Michael McGovern","NOR","G","429","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Richairo Zivkovic","SHU","F","430","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","-"
"Karl Darlow","NEW","G","431","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","432","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","+0.1%"
"Jordon Ibe","BOU","M","433","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","0%"
"Adam Idah","NOR","F","434","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","-0.1%"
"Lloyd Kelly","BOU","D","435","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","+0.1%"
"David Martin","WHU","G","436","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","437","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","1%","-0.1%"
"Adrian Bernabe","MCI","M","438","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","+0.5%"
"Arnaut Danjuma Groeneveld","BOU","F","439","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","440","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","0%"
"Josip Drmic","NOR","F","441","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Curtis Jones","LIV","M","442","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","+0.1%"
"Aaron Lennon","BUR","M","443","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","0%"
"Kevin Long","BUR","D","444","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","445","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","0%"
"Andrew Surman","BOU","M","446","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","447","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","0%"
"Tommy Doyle","MCI","M","448","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","+0.4%"
"Jason Steele","BHA","G","449","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","1%","+0.1%"
"Heurelho Gomes","WAT","G","450","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","1%","0%"
"Ben Gibson","BUR","D","451","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","0%"
"Phil Jagielka","SHU","D","452","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","0%"
"Yoshinori Muto","NEW","F","453","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","1%","0%"
"Jairo Riedewald","CRY","D,M","454","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","-0.1%"
"Oliver Skipp","TOT","M","455","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","1%","+0.2%"
"Matej Vydra","BUR","F","456","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","1%","0%"
"Leonardo Campana","WOL","F","457","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","-0.1%"
"Tahith Chong","MUN","M","458","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","459","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","1%","0%"
"Simon Moore","SHU","G","460","W (Tue)","SHU 1<br/>@CRY 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","461","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","1%","-0.1%"
"Scott Carson","MCI","G","462","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","463","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","0%"
"Robert Elliot","NEW","G","464","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","465","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Eldin Jakupovic","LEI","G","466","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","467","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Jurgen Locadia","BHA","F","468","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","-17.7%"
"Winston Reid","WHU","D","469","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Goncalo Cardoso","WHU","D","470","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"Albian Ajeti","WHU","F","471","W (Tue)","BHA 3<br/>@WHU 3 F","0","0","0%","0%"
"James Garner","MUN","M","472","W (Tue)","WOL 0<br/>@MUN 0 F","0","0","0%","+0.1%"
"Dwight Gayle","NEW","F","473","W (Tue)","NOR 0<br/>@NEW 0 F","0","0","0%","0%"
"Billy Gilmour","CHE","M","474","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Taylor Harwood-Bellis","MCI","D","475","W (Tue)","MCI 0<br/>@TOT 2 F","0","0","0%","+0.3%"
"Matty James","LEI","M","476","W (Tue)","CHE 2<br/>@LEI 2 F","0","0","0%","0%"
"Jack Simpson","BOU","D","477","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Jack Stacey","BOU","D","478","W (Tue)","AVL 1<br/>@BOU 2 F","0","0","0%","0%"
"Folarin Balogun","ARS","F","479","W (Tue)","ARS 0<br/>@BUR 0 F","0","0","0%","-0.1%"
"Anthony Gordon","EVE","M,F","480","W (Tue)","EVE 3<br/>@WAT 2 F","0","0","0%","+0.1%"
"Caoimhin Kelleher","LIV","G","481","W (Tue)","SOU 0<br/>@LIV 4 F","0","0","0%","+0.1%"
