"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Joel Ward","CRY","D","236","W (Tue)","CRY 0<br/>@CHE 2 F","2.7","2.7","16%","-0.6%"
"James Milner","LIV","M","237","FA","MCI 1<br/>@LIV 3 F","2.6","2.6","44%","+1.2%"
"Andy Carroll","NEW","F","238","W (Tue)","BOU 1<br/>@NEW 2 F","2.6","2.6","12%","+2.5%"
"Roberto Pereyra","WAT","M","239","W (Tue)","WAT 2<br/>@NOR 0 F","2.5","2.5","29%","-0.6%"
"Tim Krul","NOR","G","240","W (Tue)","WAT 2<br/>@NOR 0 F","2.5","2.5","21%","-2.2%"
"Simon Francis","BOU","D","241","W (Tue)","BOU 1<br/>@NEW 2 F","2.5","2.5","1%","-0.4%"
"Pedro Neto","WOL","F","242","W (Tue)","AVL 1<br/>@WOL 2 F","2.25","2.25","2%","+1.6%"
"Arnaut Danjuma Groeneveld","BOU","F","243","W (Tue)","BOU 1<br/>@NEW 2 F","2.25","2.25","1%","0%"
"Dominic Solanke","BOU","F","244","W (Tue)","BOU 1<br/>@NEW 2 F","2","2","3%","+0.7%"
"Billy Gilmour","CHE","M","245","W (Tue)","CRY 0<br/>@CHE 2 F","2","2","0%","0%"
"Martin Kelly","CRY","D","246","W (Tue)","CRY 0<br/>@CHE 2 F","1.95","1.95","46%","-3.7%"
"Cedric Soares (prior)","SOU","D","247","W (Tue)","EVE 2<br/>@SOU 1 F","1.9","1.9","7%","+3.9%"
"Adrian Mariappa","WAT","D","248","W (Tue)","WAT 2<br/>@NOR 0 F","1.85","1.85","1%","0%"
"Michael Keane","EVE","D","249","W (Tue)","EVE 2<br/>@SOU 1 F","1.75","1.75","67%","+4.3%"
"Che Adams","SOU","F","250","W (Tue)","EVE 2<br/>@SOU 1 F","1.75","1.75","11%","+0.2%"
"Mario Vrancic","NOR","M","251","W (Tue)","WAT 2<br/>@NOR 0 F","1.75","1.75","2%","+0.5%"
"Glenn Murray","BHA","F","252","W (Tue)","BHA 1<br/>@MUN 3 F","1.5","1.5","20%","-0.1%"
"Robbie Brady","BUR","M","253","W (Tue)","WHU 0<br/>@BUR 3 F","1.5","1.5","2%","-1.3%"
"Josip Drmic","NOR","F","254","W (Tue)","WAT 2<br/>@NOR 0 F","1.25","1.25","1%","+0.1%"
"Albian Ajeti","WHU","F","255","W (Tue)","WHU 0<br/>@BUR 3 F","1.25","1.25","0%","0%"
"Jamaal Lascelles","NEW","D","256","W (Tue)","BOU 1<br/>@NEW 2 F","1.1","1.1","15%","-0.4%"
"Joseph Gomez","LIV","D","257","mcavinur","MCI 1<br/>@LIV 3 F","1","1","77%","+5%"
"Callum Hudson-Odoi","CHE","F","258","W (Tue)","CRY 0<br/>@CHE 2 F","1","1","64%","-10.4%"
"Jeffrey Schlupp","CRY","D,M","259","ColmL","CRY 0<br/>@CHE 2 F","1","1","33%","-0.9%"
"Mark Noble","WHU","M","260","W (Tue)","WHU 0<br/>@BUR 3 F","1","1","13%","-0.3%"
"Ryan Bennett (prior)","WOL","D","261","W (Tue)","AVL 1<br/>@WOL 2 F","1","1","12%","-0.2%"
"Callum Robinson","SHU","F","262","FA","SHU 1<br/>@TOT 1 F","1","1","4%","+1.3%"
"Jed Steer","AVL","G","263","W (Tue)","AVL 1<br/>@WOL 2 F","1","1","1%","+0.1%"
"Mason Greenwood","MUN","F","264","mcavinur","BHA 1<br/>@MUN 3 F","0.75","0.75","36%","+4.5%"
"Patrick Cutrone","WOL","F","265","W (Tue)","AVL 1<br/>@WOL 2 F","0.75","0.75","11%","0%"
"Jay Rodriguez","BUR","F","266","W (Tue)","WHU 0<br/>@BUR 3 F","0.75","0.75","4%","-1.1%"
"Christian Atsu","NEW","M","267","ColmL","BOU 1<br/>@NEW 2 F","0.5","0.5","8%","-0.4%"
"Michael Obafemi","SOU","F","268","W (Tue)","EVE 2<br/>@SOU 1 F","0.5","0.5","1%","+0.3%"
"Marcos Rojo","MUN","D","269","W (Tue)","BHA 1<br/>@MUN 3 F","0.5","0.5","1%","0%"
"Luke Freeman","SHU","M","270","FA","SHU 1<br/>@TOT 1 F","0.1","0.1","1%","+0.1%"
"Josh Sims","SOU","M","271","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","100%","0%"
"Sam Surridge","BOU","F","272","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","100%","0%"
"David Silva","MCI","M","273","ZKL","MCI 1<br/>@LIV 3 F","0","0","100%","+0.2%"
"Riyad Mahrez","MCI","M,F","274","ColmOF","MCI 1<br/>@LIV 3 F","0","0","100%","0%"
"Paul Pogba","MUN","M","275","ColmL","BHA 1<br/>@MUN 3 F","0","0","100%","+0.1%"
"Cesar Azpilicueta","CHE","D","276","RSC","CRY 0<br/>@CHE 2 F","0","0","99%","-0.1%"
"Jack Grealish","AVL","M,F","277","mcavinur","AVL 1<br/>@WOL 2 F","0","0","99%","0%"
"Christian Eriksen","TOT","M","278","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","93%","+3.3%"
"Benjamin Mendy","MCI","D","279","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","86%","-2.9%"
"Ederson","MCI","G","280","ColmL","MCI 1<br/>@LIV 3 F","0","0","85%","-6.3%"
"Toby Alderweireld","TOT","D","281","Damo","SHU 1<br/>@TOT 1 F","0","0","82%","-0.4%"
"Michail Antonio","WHU","M","282","ColmOF","WHU 0<br/>@BUR 3 F","0","0","81%","-0.4%"
"Jan Vertonghen","TOT","D","283","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","81%","+2.1%"
"Marcos Alonso","CHE","D","284","Eoghanoc","CRY 0<br/>@CHE 2 F","0","0","79%","-1.6%"
"Joel Matip","LIV","D","285","Eoghanoc","MCI 1<br/>@LIV 3 F","0","0","75%","-1.4%"
"Troy Deeney","WAT","F","286","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","73%","+2.5%"
"Jorginho","CHE","M","287","MKFC","CRY 0<br/>@CHE 2 F","0","0","73%","-3.8%"
"Pierre-Emile Hojbjerg","SOU","M","288","MKFC","EVE 2<br/>@SOU 1 F","0","0","70%","+4.1%"
"Luke Shaw","MUN","D","289","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","69%","-6%"
"Naby Keita","LIV","M","290","MKFC","MCI 1<br/>@LIV 3 F","0","0","66%","-1.3%"
"Oleksandr Zinchenko","MCI","D,M","291","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","64%","+5.4%"
"Johann Gudmundsson","BUR","M","292","MKFC","WHU 0<br/>@BUR 3 F","0","0","61%","+0.6%"
"Fabian Schar","NEW","D","293","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","61%","-1%"
"Antonio Rudiger","CHE","D","294","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","56%","-2.7%"
"Leroy Sane","MCI","F","295","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","296","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","55%","-1.5%"
"Nicolas Otamendi","MCI","D","297","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","54%","-3%"
"Joao Cancelo","MCI","D","298","ZKL","MCI 1<br/>@LIV 3 F","0","0","49%","-3.1%"
"Seamus Coleman","EVE","D","299","ColmL","EVE 2<br/>@SOU 1 F","0","0","48%","-3.1%"
"Dani Ceballos","ARS","M","300","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","301","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","302","ColmL","BOU 1<br/>@NEW 2 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","303","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","45%","+8.6%"
"Kelechi Iheanacho","LEI","F","304","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","45%","+6.1%"
"Aymeric Laporte","MCI","D","305","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","44%","+0.5%"
"Erik Lamela","TOT","M","306","Eoghanoc","SHU 1<br/>@TOT 1 F","0","0","44%","-0.5%"
"Ismaila Sarr","WAT","M,F","307","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","41%","-0.2%"
"Pedro","CHE","F","308","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","39%","-0.7%"
"Bernard","EVE","M,F","309","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","39%","-3.8%"
"Moise Kean","EVE","F","310","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","38%","+7.2%"
"Erik Pieters","BUR","D","311","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","38%","-2.2%"
"Danny Rose (prior)","TOT","D,M","312","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","37%","-0.9%"
"Divock Origi","LIV","F","313","FA","MCI 1<br/>@LIV 3 F","0","0","36%","+0.4%"
"Ryan Sessegnon","TOT","M,F","314","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","35%","-7.2%"
"Ross Barkley","CHE","M","315","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","316","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","317","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","31%","-0.5%"
"Granit Xhaka","ARS","M","318","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","29%","-1.5%"
"Gabriel Martinelli","ARS","M,F","319","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","27%","-5.5%"
"Phil Foden","MCI","M,F","320","mcavinur","MCI 1<br/>@LIV 3 F","0","0","25%","-4.1%"
"Tom Heaton","AVL","G","321","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","25%","+2.4%"
"Angelo Ogbonna","WHU","D","322","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","23%","-1.4%"
"Kieran Tierney","ARS","D","323","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","22%","-1.5%"
"Ainsley Maitland-Niles","ARS","D,M","324","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","22%","-3.1%"
"Sokratis","ARS","D","325","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","21%","-1%"
"Ruben Loftus-Cheek","CHE","M","326","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","21%","-0.1%"
"Aaron Mooy","BHA","M,F","327","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","20%","+4.7%"
"Olivier Giroud","CHE","F","328","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","20%","+0.1%"
"Conor Hourihane","AVL","M","329","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","20%","+7.5%"
"Ashley Young","MUN","D","330","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","20%","+4%"
"Christian Benteke","CRY","F","331","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","18%","-4.8%"
"Adam Webster","BHA","D","332","mcavinur","BHA 1<br/>@MUN 3 F","0","0","18%","+3.4%"
"Matthew Lowton","BUR","D","333","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","17%","-0.7%"
"Kyle Walker-Peters (prior)","TOT","D","334","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","16%","+0.1%"
"Ryan Bertrand","SOU","D,M","335","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","16%","+1.7%"
"Shkodran Mustafi","ARS","D","336","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","15%","0%"
"Xherdan Shaqiri","LIV","M,F","337","FA","MCI 1<br/>@LIV 3 F","0","0","14%","-1.2%"
"Arthur Masuaku","WHU","D","338","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","14%","+2.8%"
"Adam Lallana","LIV","M","339","FA","MCI 1<br/>@LIV 3 F","0","0","13%","+10.7%"
"Leighton Baines","EVE","D","340","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","13%","+9.1%"
"Fabian Delph","EVE","D,M","341","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","12%","-0.7%"
"Bukayo Saka","ARS","D,F","342","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","11%","-0.2%"
"Andre Gomes","EVE","M","343","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","11%","0%"
"Oliver McBurnie","SHU","F","344","FA","SHU 1<br/>@TOT 1 F","0","0","10%","-3.8%"
"Reiss Nelson","ARS","F","345","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","10%","-0.5%"
"Jefferson Lerma","BOU","M","346","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","10%","-0.1%"
"Adrian","LIV","G","347","FA","MCI 1<br/>@LIV 3 F","0","0","10%","-0.2%"
"Marc Albrighton","LEI","M","348","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","9%","+3.3%"
"Eric Garcia","MCI","D","349","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","9%","+8.2%"
"Tom Cleverley","WAT","M","350","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","8%","-0.2%"
"Christian Fuchs","LEI","D","351","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","352","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","7%","+5%"
"Kiko Femenia","WAT","D","353","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","7%","+1.1%"
"Andreas Christensen","CHE","D","354","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","7%","-0.3%"
"Angus Gunn","SOU","G","355","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","6%","-0.1%"
"Sean Longstaff","NEW","M","356","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","6%","-1.1%"
"Ahmed El Mohamady","AVL","D","357","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","6%","-0.2%"
"Shane Long","SOU","F","358","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","6%","-1.2%"
"Juan Mata","MUN","M","359","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","5%","-0.2%"
"Kortney Hause","AVL","D","360","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","5%","+3.6%"
"Chris Mepham","BOU","D","361","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","5%","+0.2%"
"Florian Lejeune","NEW","D","362","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","4%","-0.4%"
"Jota","AVL","M","363","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","4%","+1.4%"
"Billy Sharp","SHU","F","364","FA","SHU 1<br/>@TOT 1 F","0","0","4%","0%"
"Bjorn Engels","AVL","D","365","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","4%","-0.8%"
"Dan Gosling","BOU","M","366","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","4%","+1.7%"
"Mamadou Sakho","CRY","D","367","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","4%","0%"
"Victor Camarasa","CRY","M","368","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","369","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","370","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","3%","+0.6%"
"James Justin","LEI","D","371","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","3%","+3.1%"
"Max Meyer","CRY","M","372","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","3%","-0.6%"
"Jack Stacey","BOU","D","373","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","3%","+0.9%"
"Danny Welbeck","WAT","F","374","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","3%","-0.1%"
"Muhamed Besic","SHU","M","375","FA","SHU 1<br/>@TOT 1 F","0","0","3%","+2.7%"
"Yan Valery","SOU","D,M","376","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","3%","0%"
"Joe Hart","BUR","G","377","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","378","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","379","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","380","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","2%","0%"
"Javier Manquillo","NEW","D","381","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","2%","-0.8%"
"Hamza Choudhury","LEI","M","382","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","383","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","384","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","2%","0%"
"Ruben Vinagre","WOL","D","385","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","2%","+0.7%"
"Scott Dann","CRY","D","386","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","387","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","2%","+0.1%"
"Jack Wilshere","WHU","M","388","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","389","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","390","FA","MCI 1<br/>@LIV 3 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","391","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","392","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","2%","-0.6%"
"Axel Tuanzebe","MUN","D","393","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","2%","0%"
"Yves Bissouma","BHA","M,F","394","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","+0.3%"
"David Martin","WHU","G","395","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","396","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Christoph Zimmermann","NOR","D","397","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","-0.2%"
"Eric Bailly","MUN","D","398","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","399","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","400","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","401","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","402","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.2%"
"Maya Yoshida","SOU","D","403","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","404","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","0%"
"Danny Ward","LEI","G","405","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","1%","0%"
"Phil Jones","MUN","D","406","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","0%"
"Grant Hanley","NOR","D","407","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","408","FA","SHU 1<br/>@TOT 1 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","409","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","410","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","411","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","412","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","413","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","414","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","415","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","416","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","417","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","-0.1%"
"Sam Byram","NOR","D","418","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","+0.1%"
"Charlie Daniels","BOU","D","419","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","420","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","421","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","422","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","1%","0%"
"David Button","BHA","G","423","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","+0.1%"
"Nathaniel Chalobah","WAT","M","424","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","-0.1%"
"Phil Jagielka","SHU","D","425","FA","SHU 1<br/>@TOT 1 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","426","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","427","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","1%","0%"
"Michael McGovern","NOR","G","428","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","0%"
"Angel Gomes","MUN","M","429","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","430","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","0%"
"Isaac Success","WAT","F","431","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","432","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","433","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","434","FA","MCI 1<br/>@LIV 3 F","0","0","1%","+0.1%"
"Karl Darlow","NEW","G","435","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","436","FA","MCI 1<br/>@LIV 3 F","0","0","1%","-0.1%"
"Dwight Gayle","NEW","F","437","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","-0.4%"
"Jordon Ibe","BOU","M","438","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","439","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","440","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"James McCarthy","CRY","M","441","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","1%","-0.1%"
"Carlos Sanchez","WHU","M","442","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"Andrew Surman","BOU","M","443","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Mark Travers","BOU","G","444","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Leon Balogun","BHA","D","445","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","0%"
"James Chester","AVL","D","446","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","447","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","448","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","449","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","450","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","451","FA","MCI 1<br/>@LIV 3 F","0","0","1%","0%"
"Ben Gibson","BUR","D","452","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"Ian Carlo Poveda-Ocampo","MCI","F","453","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","454","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","0%"
"Matej Vydra","BUR","F","455","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"Tahith Chong","MUN","M","456","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","457","FA","MCI 1<br/>@LIV 3 F","0","0","1%","0%"
"Simon Moore","SHU","G","458","FA","SHU 1<br/>@TOT 1 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","459","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","1%","0%"
"Troy Parrott","TOT","F","460","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","461","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","462","W (Tue)","WHU 0<br/>@BUR 3 F","0","0","1%","0%"
"Adrian Bernabe","MCI","M","463","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","464","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","465","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","466","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","467","FA","SHU 1<br/>@TOT 1 F","0","0","0%","+0.1%"
"Lee Grant","MUN","G","468","W (Tue)","BHA 1<br/>@MUN 3 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","469","W (Tue)","MCI 1<br/>@LIV 3 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","470","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","471","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","472","W (Tue)","CRY 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Matty James","LEI","M","473","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","474","FA","MCI 1<br/>@LIV 3 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","475","W (Tue)","AVL 1<br/>@WOL 2 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","476","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","477","W (Tue)","ARS 0<br/>@LEI 2 F","0","0","0%","0%"
"Ben Osborn","SHU","M","478","FA","SHU 1<br/>@TOT 1 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","479","W (Tue)","WAT 2<br/>@NOR 0 F","0","0","0%","0%"
"Jack Simpson","BOU","D","480","W (Tue)","BOU 1<br/>@NEW 2 F","0","0","0%","0%"
"Oliver Skipp","TOT","M","481","W (Tue)","SHU 1<br/>@TOT 1 F","0","0","0%","0%"
"Callum Slattery","SOU","M","482","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","0%","0%"
"William Smallbone","SOU","M,F","483","W (Tue)","EVE 2<br/>@SOU 1 F","0","0","0%","+0.1%"
