"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Robbie Burton","ARS","M","505","FA","ARS 1<br/>@MUN 1 F","0","0","0%","+0.2%"
"Pontus Dahlberg","WAT","G","506","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.2%"
"Tom Dele-Bashiru","WAT","M","507","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.2%"
"Lovre Kalinic","AVL","G","508","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.2%"
"Andy Lonergan","LIV","G","509","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Luis Longstaff","LIV","M","510","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Daniel NLundulu","SOU","F","511","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Orjan Nyland","AVL","G","512","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.2%"
"Troy Parrott","TOT","F","513","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Kayne Ramsay","SOU","D","514","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Taylor Richards","BHA","M,F","515","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.2%"
"Meritan Shabani","WOL","M","516","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.2%"
"Richard Stearman","SHU","D","517","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.2%"
"Jake Vokins","SOU","D","518","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.2%"
"Sam Woods","CRY","D","519","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.2%"
"Daniel Bachmann","WAT","G","520","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Tudor Baluta","BHA","D","521","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Beni Baningime","EVE","M","522","FA","MCI 3<br/>@EVE 1 F","0","0","0%","-"
"Adrian Bernabe","MCI","M","523","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.1%"
"Pedro Chirivella","LIV","M","524","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Leighton Clarkson","LIV","M","525","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Alex Cochrane","BHA","D","526","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Conor Coventry","WHU","M","527","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"William Dennis","BOU","G","528","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"Taylor Harwood-Bellis","MCI","D","529","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.1%"
"Philip Heise","NOR","D","530","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.1%"
"Herbie Kane","LIV","M","531","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Adam Legzdins","BUR","G","532","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.1%"
"Adam Lewis","LIV","M","533","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Harry Lewis","SOU","G","534","FA","SOU 1<br/>@TOT 2 F","0","0","0%","+0.1%"
"Taylor Perry","WOL","M","535","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Jacob Ramsey","AVL","M","536","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.1%"
"Dion Sanderson","WOL","D","537","FA","WAT 0<br/>@WOL 2 F","0","0","0%","+0.1%"
"Faustino Anjorin","CHE","M","538","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Matt Butcher","BOU","M","539","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"Brennan Camp","BOU","D","540","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"Jordan Davies","BHA","M","541","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Alpha Richard Dionkou","MCI","D","542","FA","MCI 3<br/>@EVE 1 F","0","0","0%","+0.1%"
"Mihai-Alexandru Dobre","BOU","M","543","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"Teddy Jenks","BHA","M","544","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Gavin Kilkenny","BOU","M","545","FA","WHU 2<br/>@BOU 2 F","0","0","0%","+0.1%"
"Nya Kirby","CRY","M","546","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.1%"
"Yasser Larouci","LIV","D","547","FA","LIV 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Ryan Longman","BHA","M","548","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Bojan Radulovic Samoukovic","BHA","F","549","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Lewis Richardson","BUR","M","550","FA","BUR 2<br/>@AVL 2 F","0","0","0%","+0.1%"
"Haydon Roberts","BHA","D","551","FA","BHA 0<br/>@CHE 2 F","0","0","0%","+0.1%"
"Nikola Tavares","CRY","D","552","FA","NOR 0<br/>@CRY 2 F","0","0","0%","+0.1%"
"Brandon Austin","TOT","G","553","FA","SOU 1<br/>@TOT 2 F","0","0","0%","-"
"Andrew Crofts","BHA","M","554","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Luke Cundle","WOL","M","555","FA","WAT 0<br/>@WOL 2 F","0","0","0%","0%"
"Archie Davies","BHA","D","556","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Akin Famewo","NOR","D","557","FA","NOR 0<br/>@CRY 2 F","0","0","0%","0%"
"Marc Guehi","CHE","D","558","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Peter Gwargis","BHA","M","559","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Nathan Holland","WHU","M","560","FA","WHU 2<br/>@BOU 2 F","0","0","0%","0%"
"Corey Jordan","BOU","D","561","FA","WHU 2<br/>@BOU 2 F","0","0","0%","0%"
"Ian Maatsen","CHE","D","562","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Archie Mair","NOR","G","563","FA","NOR 0<br/>@CRY 2 F","0","0","0%","0%"
"Warren OHora","BHA","D","564","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Jack Spong","BHA","M","565","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
"Japhet Tanganga","TOT","D","566","FA","SOU 1<br/>@TOT 2 F","0","0","0%","0%"
"Romaric Yapi","BHA","D","567","FA","BHA 0<br/>@CHE 2 F","0","0","0%","0%"
