"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Jeffrey Schlupp","CRY","D,M","577","ColmL","CRY 0<br/>@LIV 4 F","0","0","-"
"Ryan Sessegnon","TOT","M,F","578","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Meritan Shabani","WOL","M","579","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Xherdan Shaqiri","LIV","M,F","580","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Billy Sharp","SHU","F","581","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Djibril Sidibe","EVE","D","582","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Ruben Vinagre","WOL","D,M","583","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Ellis Simms","EVE","F","584","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Jack Simpson","BOU","D","585","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Josh Sims","SOU","M","586","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Jerome Sinclair","WAT","F","587","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Oliver Skipp","TOT","M","588","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Callum Slattery","SOU","M","589","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Islam Slimani","LEI","F","590","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"William Smallbone","SOU","M,F","591","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Matthew Smith","ARS","D","592","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Robert Snodgrass","WHU","M","593","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Goncalo Cardoso","WHU","D","594","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Andreas Sondergaard","WOL","G","595","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Elias Sorensen","NEW","F","596","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","597","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jack Spong","BHA","M","598","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Jason Steele","BHA","G","599","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Jed Steer","AVL","G","600","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Maarten Stekelenburg","EVE","G","601","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Layton Stewart","LIV","F","602","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Marco Stiepermann","NOR","M","603","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"John Stones","MCI","D","604","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Isaac Success","WAT","F","605","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Andrew Surman","BOU","M","606","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Sam Surridge","BOU","F","607","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Japhet Tanganga","TOT","D","608","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Nikola Tavares","CRY","D","609","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Kyle Taylor","BOU","M","610","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Max Taylor","MUN","D","611","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Neil Taylor","AVL","D","612","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Terry Taylor","WOL","M","613","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Nathan Tella","SOU","M","614","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Bobby Thomas","BUR","D","615","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Jordan Thomas","NOR","D","616","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Luke Thomas","LEI","D","617","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Max Thompson","BUR","F","618","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"James Tomkins","CRY","D","619","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Fikayo Tomori","CHE","D","620","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Lucas Torreira","ARS","M","621","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","622","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Mark Travers","BOU","G","623","FA","BOU 0<br/>@WOL 1 F","0","0","-"
"Tom Trybull","NOR","M","624","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Axel Tuanzebe","MUN","D","625","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Indiana Vassilev","AVL","F","626","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Michael Verrips","SHU","G","627","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Jan Vertonghen","TOT","D","628","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Jake Vokins","SOU","D","629","FA","ARS 2<br/>@SOU 0 F","0","0","-"
"Theo Walcott","EVE","M,F","630","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Danny Ward","LEI","G","631","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Kelland Watts","NEW","M","632","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Callum Whelan","WAT","M","633","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Harvey White","TOT","M","634","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Alfie Whiteman","TOT","G","635","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Brandon Williams","MUN","D","636","FA","SHU 0<br/>@MUN 3 F","0","0","-"
"Jack Wilshere","WHU","M","637","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"Ben Winterbottom","LIV","G","638","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Henry Wise","WAT","M","639","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Chris Wood","BUR","F","640","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Sam Woods","CRY","D","641","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Romaric Yapi","BHA","D","642","FA","BHA 0<br/>@LEI 0 F","0","0","-"
"Andriy Yarmolenko","WHU","M,F","643","FA","WHU 0<br/>@TOT 2 F","0","0","-"
"DeAndre Yedlin","NEW","D","644","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Jack Young","NEW","M","645","FA","AVL 1<br/>@NEW 1 F","0","0","-"
"Christoph Zimmermann","NOR","D","646","FA","EVE 1<br/>@NOR 0 F","0","0","-"
"Kurt Zouma","CHE","D","647","FA","MCI 1<br/>@CHE 2 F","0","0","-"
"Heurelho Gomes","WAT","G","648","FA","WAT 0<br/>@BUR 1 F","0","0","-"
"Sepp van den Berg","LIV","D","649","FA","CRY 0<br/>@LIV 4 F","0","0","-"
"Jack Stephens","SOU","D","650","FA","ARS 2<br/>@SOU 0 F","-0.2","-0.2","-"
