"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Joseph Willock","ARS","M","236","W (Tue)","ARS 1<br/>@BOU 1 F","2.45","2.45","2%","-0.1%"
"Shkodran Mustafi","ARS","D","237","W (Tue)","ARS 1<br/>@BOU 1 F","2.35","2.35","15%","0%"
"Leandro Trossard","BHA","M,F","238","W (Tue)","BHA 1<br/>@TOT 2 F","2.25","2.25","61%","+1.4%"
"Pedro","CHE","F","239","W (Tue)","SOU 2<br/>@CHE 0 F","2.25","2.25","39%","-0.7%"
"Marc Albrighton","LEI","M","240","W (Tue)","LIV 4<br/>@LEI 0 F","2.25","2.25","9%","+3.3%"
"Pedro Neto","WOL","F","241","W (Tue)","MCI 2<br/>@WOL 3 F","2.25","2.25","2%","+1.6%"
"Hamza Choudhury","LEI","M","242","W (Tue)","LIV 4<br/>@LEI 0 F","2.25","2.25","2%","+0.7%"
"Ashley Barnes","BUR","F","243","RSC","BUR 0<br/>@EVE 1 F","2","2","77%","-1.3%"
"James McCarthy","CRY","M","244","W (Tue)","WHU 1<br/>@CRY 2 F","2","2","1%","-0.1%"
"Craig Cathcart","WAT","D","245","W (Tue)","WAT 1<br/>@SHU 1 F","1.95","1.95","7%","+0.7%"
"Craig Dawson","WAT","D","246","W (Tue)","WAT 1<br/>@SHU 1 F","1.95","1.95","2%","-0.1%"
"Danny Ings","SOU","F","247","Damo","SOU 2<br/>@CHE 0 F","1.85","1.85","97%","+0.4%"
"Eric Garcia","MCI","D","248","W (Tue)","MCI 2<br/>@WOL 3 F","1.8","1.8","9%","+8.2%"
"Ruben Vinagre","WOL","D","249","W (Tue)","MCI 2<br/>@WOL 3 F","1.7","1.7","2%","+0.7%"
"Christian Eriksen","TOT","M","250","W (Tue)","BHA 1<br/>@TOT 2 F","1.6","1.6","93%","+3.3%"
"Jairo Riedewald","CRY","M","251","W (Tue)","WHU 1<br/>@CRY 2 F","1.6","1.6","0%","+0.1%"
"James Maddison","LEI","M","252","Damo","LIV 4<br/>@LEI 0 F","1.5","1.5","100%","0%"
"Giovani Lo Celso","TOT","M","253","W (Tue)","BHA 1<br/>@TOT 2 F","1.5","1.5","39%","+16.1%"
"Moise Kean","EVE","F","254","W (Tue)","BUR 0<br/>@EVE 1 F","1.5","1.5","38%","+7.2%"
"Andre Gray","WAT","F","255","W (Tue)","WAT 1<br/>@SHU 1 F","1.5","1.5","8%","-0.5%"
"Oriol Romeu","SOU","M","256","W (Tue)","SOU 2<br/>@CHE 0 F","1.5","1.5","5%","-0.2%"
"Kevin Long","BUR","D","257","W (Tue)","BUR 0<br/>@EVE 1 F","1.5","1.5","1%","0%"
"Emil Krafth","NEW","D","258","W (Tue)","NEW 1<br/>@MUN 4 F","1.45","1.45","1%","0%"
"Ilkay Gundogan","MCI","M","259","W (Tue)","MCI 2<br/>@WOL 3 F","1.25","1.25","73%","-4.3%"
"Neal Maupay","BHA","F","260","W (Tue)","BHA 1<br/>@TOT 2 F","1.25","1.25","62%","+1.5%"
"Tom Davies","EVE","M","261","W (Tue)","BUR 0<br/>@EVE 1 F","1.25","1.25","3%","+0.1%"
"Marco Stiepermann","NOR","M","262","W (Tue)","NOR 0<br/>@AVL 1 F","1.25","1.25","2%","0%"
"Sergio Aguero","MCI","F","263","ZKL","MCI 2<br/>@WOL 3 F","1","1","100%","-0.1%"
"Christian Pulisic","CHE","M","264","Eoghanoc","SOU 2<br/>@CHE 0 F","1","1","99%","-0.2%"
"Ayoze Perez","LEI","M,F","265","W (Tue)","LIV 4<br/>@LEI 0 F","1","1","87%","+2%"
"Johann Gudmundsson","BUR","M","266","MKFC","BUR 0<br/>@EVE 1 F","1","1","61%","+0.6%"
"Theo Walcott","EVE","M,F","267","W (Tue)","BUR 0<br/>@EVE 1 F","0.75","0.75","14%","+1.2%"
"Henri Lansbury","AVL","M","268","W (Tue)","NOR 0<br/>@AVL 1 F","0.6","0.6","0%","0%"
"Teemu Pukki","NOR","F","269","ColmOF","NOR 0<br/>@AVL 1 F","0.5","0.5","98%","-0.2%"
"Adam Lallana","LIV","M","270","FA","LIV 4<br/>@LEI 0 F","0.5","0.5","13%","+10.7%"
"Ryan Bennett (prior)","WOL","D","271","W (Tue)","MCI 2<br/>@WOL 3 F","0.5","0.5","12%","-0.2%"
"Jota","AVL","M","272","W (Tue)","NOR 0<br/>@AVL 1 F","0.5","0.5","4%","+1.4%"
"Albian Ajeti","WHU","F","273","W (Tue)","WHU 1<br/>@CRY 2 F","0.5","0.5","0%","0%"
"Josh Sims","SOU","M","274","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","100%","0%"
"Sam Surridge","BOU","F","275","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","100%","0%"
"David Silva","MCI","M","276","ZKL","MCI 2<br/>@WOL 3 F","0","0","100%","+0.2%"
"Son Heung-Min","TOT","M,F","277","Eoghanoc","BHA 1<br/>@TOT 2 F","0","0","100%","-0.1%"
"Gabriel Jesus","MCI","F","278","mcavinur","MCI 2<br/>@WOL 3 F","0","0","99%","-0.7%"
"Daniel James","MUN","M","279","RSC","NEW 1<br/>@MUN 4 F","0","0","97%","+1%"
"Marcos Alonso","CHE","D","280","Eoghanoc","SOU 2<br/>@CHE 0 F","0","0","79%","-1.6%"
"Tanguy Ndombele","TOT","M","281","Damo","BHA 1<br/>@TOT 2 F","0","0","78%","+4%"
"Diego Rico","BOU","D","282","ZKL","ARS 1<br/>@BOU 1 F","0","0","77%","+1.5%"
"Joel Matip","LIV","D","283","Eoghanoc","LIV 4<br/>@LEI 0 F","0","0","75%","-1.4%"
"Jonjo Shelvey","NEW","M","284","MKFC","NEW 1<br/>@MUN 4 F","0","0","72%","+2.3%"
"Lewis Dunk","BHA","D","285","RSC","BHA 1<br/>@TOT 2 F","0","0","72%","+1.6%"
"Abdoulaye Doucoure","WAT","M","286","Damo","WAT 1<br/>@SHU 1 F","0","0","70%","+3.2%"
"Mateo Kovacic","CHE","M","287","Eoghanoc","SOU 2<br/>@CHE 0 F","0","0","70%","+2.9%"
"Michael Keane","EVE","D","288","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","67%","+4.3%"
"John McGinn","AVL","M","289","ColmL","NOR 0<br/>@AVL 1 F","0","0","65%","-3.2%"
"Nathan Ake","BOU","D","290","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","64%","-0.7%"
"Oleksandr Zinchenko","MCI","D,M","291","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","64%","+5.4%"
"Fabinho","LIV","M","292","FA","LIV 4<br/>@LEI 0 F","0","0","58%","-0.9%"
"Leroy Sane","MCI","F","293","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","294","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","55%","-1.5%"
"Alex Iwobi","EVE","M,F","295","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","51%","-3.3%"
"Andros Townsend","CRY","M,F","296","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","49%","-1.6%"
"Joao Cancelo","MCI","D","297","ZKL","MCI 2<br/>@WOL 3 F","0","0","49%","-3.1%"
"John Stones","MCI","D","298","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","49%","-1.2%"
"Dani Ceballos","ARS","M","299","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","300","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","301","ColmL","NEW 1<br/>@MUN 4 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","302","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","45%","+8.6%"
"Kelechi Iheanacho","LEI","F","303","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","45%","+6.1%"
"Aymeric Laporte","MCI","D","304","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","44%","+0.5%"
"Allan Saint-Maximin","NEW","M,F","305","ZKL","NEW 1<br/>@MUN 4 F","0","0","44%","-0.6%"
"Erik Lamela","TOT","M","306","Eoghanoc","BHA 1<br/>@TOT 2 F","0","0","44%","-0.5%"
"Alex Oxlade-Chamberlain","LIV","M","307","FA","LIV 4<br/>@LEI 0 F","0","0","41%","-3.7%"
"Frederic Guilbert","AVL","D","308","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","41%","-2.9%"
"Davy Propper","BHA","M","309","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","40%","-0.1%"
"Matteo Guendouzi","ARS","M","310","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","40%","-0.1%"
"Erik Pieters","BUR","D","311","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","38%","-2.2%"
"Danny Rose (prior)","TOT","D,M","312","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","37%","-0.9%"
"Reece James","CHE","D","313","ColmOF","SOU 2<br/>@CHE 0 F","0","0","35%","-8%"
"Hector Bellerin","ARS","D","314","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","35%","-0.8%"
"Jeffrey Schlupp","CRY","D,M","315","ColmL","WHU 1<br/>@CRY 2 F","0","0","33%","-0.9%"
"Ross Barkley","CHE","M","316","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","317","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","318","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","31%","-0.5%"
"Tyrone Mings","AVL","D","319","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","30%","-0.6%"
"Solly March","BHA","M,F","320","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","30%","-0.3%"
"Jose Holebas","WAT","D","321","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","27%","-0.4%"
"Andriy Yarmolenko","WHU","M,F","322","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","27%","-1.6%"
"Gabriel Martinelli","ARS","M,F","323","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","27%","-5.5%"
"Sead Kolasinac","ARS","D,M","324","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","27%","-0.9%"
"Calum Chambers","ARS","D,M","325","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","25%","+1.6%"
"Phil Foden","MCI","M,F","326","mcavinur","MCI 2<br/>@WOL 3 F","0","0","25%","-4.1%"
"Kieran Tierney","ARS","D","327","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","22%","-1.5%"
"Martin Montoya","BHA","D","328","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","22%","+1.5%"
"Jannik Vestergaard","SOU","D","329","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","21%","-0.5%"
"Ruben Loftus-Cheek","CHE","M","330","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","21%","-0.1%"
"Glenn Murray","BHA","F","331","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","20%","-0.1%"
"Olivier Giroud","CHE","F","332","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","20%","+0.1%"
"Ashley Young","MUN","D","333","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","20%","+4%"
"Moussa Djenepo","SOU","M","334","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","19%","-1.5%"
"Dejan Lovren","LIV","D","335","FA","LIV 4<br/>@LEI 0 F","0","0","18%","-3.1%"
"Christian Benteke","CRY","F","336","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","18%","-4.8%"
"Isaac Hayden","NEW","M","337","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","17%","+0.5%"
"Matthew Lowton","BUR","D","338","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","17%","-0.7%"
"Issa Diop","WHU","D","339","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","17%","-0.2%"
"Kyle Walker-Peters (prior)","TOT","D","340","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","341","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","342","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","15%","-0.4%"
"Jamaal Lascelles","NEW","D","343","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","15%","-0.4%"
"Ryan Fredericks","WHU","D","344","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","14%","+1.8%"
"Xherdan Shaqiri","LIV","M,F","345","FA","LIV 4<br/>@LEI 0 F","0","0","14%","-1.2%"
"Arthur Masuaku","WHU","D","346","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","14%","+2.8%"
"Angelino","MCI","D","347","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","14%","-4.3%"
"Leighton Baines","EVE","D","348","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","13%","+9.1%"
"Michy Batshuayi","CHE","F","349","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","13%","-0.3%"
"Demarai Gray","LEI","M","350","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","13%","+5.9%"
"Andy Carroll","NEW","F","351","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","12%","+2.5%"
"Andre Gomes","EVE","M","352","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","11%","0%"
"Patrick Cutrone","WOL","F","353","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","11%","0%"
"Adrian","LIV","G","354","FA","LIV 4<br/>@LEI 0 F","0","0","10%","-0.2%"
"Tom Cleverley","WAT","M","355","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","356","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","8%","+5.5%"
"Christian Fuchs","LEI","D","357","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","358","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","7%","+5%"
"Andreas Christensen","CHE","D","359","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","7%","-0.3%"
"Brandon Williams","MUN","D","360","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","6%","+4.1%"
"Angus Gunn","SOU","G","361","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","6%","-0.1%"
"Shane Long","SOU","F","362","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","6%","-1.2%"
"Ciaran Clark","NEW","D","363","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","5%","-0.3%"
"Adam Smith","BOU","D","364","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","5%","-0.2%"
"Gary Cahill","CRY","D","365","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","4%","-0.2%"
"Billy Sharp","SHU","F","366","FA","WAT 1<br/>@SHU 1 F","0","0","4%","0%"
"Bjorn Engels","AVL","D","367","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","4%","-0.8%"
"Callum Robinson","SHU","F","368","FA","WAT 1<br/>@SHU 1 F","0","0","4%","+1.3%"
"Victor Camarasa","CRY","M","369","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","4%","0%"
"Ben Godfrey","NOR","D,M","370","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","4%","-0.2%"
"Nemanja Matic","MUN","M","371","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","4%","+0.6%"
"Jeff Hendrick","BUR","M","372","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","3%","0%"
"Wes Morgan","LEI","D","373","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","3%","+0.6%"
"James Justin","LEI","D","374","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","3%","+3.1%"
"Paul Dummett","NEW","D","375","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","3%","-0.4%"
"Rob Holding","ARS","D","376","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","3%","-0.1%"
"Dominic Solanke","BOU","F","377","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","3%","+0.7%"
"Danny Welbeck","WAT","F","378","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","3%","-0.1%"
"Muhamed Besic","SHU","M","379","FA","WAT 1<br/>@SHU 1 F","0","0","3%","+2.7%"
"Yan Valery","SOU","D,M","380","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","3%","0%"
"Daryl Janmaat","WAT","D","381","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","382","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","2%","-0.1%"
"Jamal Lewis","NOR","D","383","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","384","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","2%","+1.4%"
"Jonas Lossl","EVE","G","385","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","2%","0%"
"Diogo Dalot","MUN","D","386","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","387","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","2%","0%"
"Scott Dann","CRY","D","388","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","389","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","2%","+0.1%"
"Mario Vrancic","NOR","M","390","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","2%","+0.5%"
"Jack Wilshere","WHU","M","391","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","392","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","393","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","394","FA","LIV 4<br/>@LEI 0 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","395","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","396","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","2%","-0.6%"
"Axel Tuanzebe","MUN","D","397","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","2%","0%"
"Simon Francis","BOU","D","398","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","-0.4%"
"David Martin","WHU","G","399","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","400","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Eric Bailly","MUN","D","401","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","402","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","403","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","404","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","-0.1%"
"Morgan Schneiderlin","EVE","M","405","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","0%"
"Maya Yoshida","SOU","D","406","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","407","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","1%","0%"
"Danny Ward","LEI","G","408","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","1%","0%"
"Luke Freeman","SHU","M","409","FA","WAT 1<br/>@SHU 1 F","0","0","1%","+0.1%"
"Phil Jones","MUN","D","410","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","0%"
"Ravel Morrison","SHU","M","411","FA","WAT 1<br/>@SHU 1 F","0","0","1%","+0.1%"
"Morgan Gibbs-White","WOL","M","412","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","413","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","414","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","415","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","416","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","417","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","418","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","419","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","-0.1%"
"Charlie Daniels","BOU","D","420","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","421","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","422","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","423","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","0%"
"Neil Taylor","AVL","D","424","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"David Button","BHA","G","425","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","+0.1%"
"Josip Drmic","NOR","F","426","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","427","FA","WAT 1<br/>@SHU 1 F","0","0","1%","+0.2%"
"Emiliano Martinez","ARS","G","428","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Michael McGovern","NOR","G","429","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"Angel Gomes","MUN","M","430","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","431","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"Isaac Success","WAT","F","432","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","433","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","434","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","435","FA","LIV 4<br/>@LEI 0 F","0","0","1%","+0.1%"
"Arnaut Danjuma Groeneveld","BOU","F","436","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Karl Darlow","NEW","G","437","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","438","FA","LIV 4<br/>@LEI 0 F","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","439","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","440","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","441","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","442","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","443","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","1%","0%"
"Andrew Surman","BOU","M","444","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Mark Travers","BOU","G","445","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","1%","0%"
"Leon Balogun","BHA","D","446","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","0%"
"James Chester","AVL","D","447","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","0%"
"Kevin Danso","SOU","D","448","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","449","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","450","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","-0.1%"
"Sepp van den Berg","LIV","D","451","FA","LIV 4<br/>@LEI 0 F","0","0","1%","0%"
"Ben Gibson","BUR","D","452","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","453","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","454","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","455","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","0%"
"Matej Vydra","BUR","F","456","W (Tue)","BUR 0<br/>@EVE 1 F","0","0","1%","0%"
"Tahith Chong","MUN","M","457","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","458","FA","LIV 4<br/>@LEI 0 F","0","0","1%","0%"
"Simon Moore","SHU","G","459","FA","WAT 1<br/>@SHU 1 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","460","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","1%","0%"
"Troy Parrott","TOT","F","461","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","462","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","463","W (Tue)","WHU 1<br/>@CRY 2 F","0","0","1%","0%"
"Jed Steer","AVL","G","464","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","465","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","466","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","467","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","468","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","469","FA","WAT 1<br/>@SHU 1 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","470","W (Tue)","SOU 2<br/>@CHE 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","471","W (Tue)","NEW 1<br/>@MUN 4 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","472","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","473","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","0%","0%"
"Adam Masina","WAT","D","474","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","475","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","0%","0%"
"Matty James","LEI","M","476","W (Tue)","LIV 4<br/>@LEI 0 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","477","FA","LIV 4<br/>@LEI 0 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","478","W (Tue)","MCI 2<br/>@WOL 3 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","479","W (Tue)","NOR 0<br/>@AVL 1 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","480","W (Tue)","ARS 1<br/>@BOU 1 F","0","0","0%","0%"
"Ben Osborn","SHU","M","481","FA","WAT 1<br/>@SHU 1 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","482","W (Tue)","WAT 1<br/>@SHU 1 F","0","0","0%","0%"
"Oliver Skipp","TOT","M","483","W (Tue)","BHA 1<br/>@TOT 2 F","0","0","0%","0%"
