"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Ashley Barnes","BUR","F","235","RSC","CRY 2<br/>@BUR 0 F","3.25","3.25","77%","-1.3%"
"John Egan","SHU","D","236","Damo","SHU 1<br/>@WOL 1 F","3.25","3.25","62%","-3%"
"Erik Pieters","BUR","D","237","W (Tue)","CRY 2<br/>@BUR 0 F","3.25","3.25","38%","-2.2%"
"Shane Long","SOU","F","238","W (Tue)","WAT 1<br/>@SOU 2 F","3.25","3.25","6%","-1.2%"
"Dan Gosling","BOU","M","239","W (Tue)","BOU 2<br/>@TOT 3 F","3.25","3.25","4%","+1.7%"
"Lucas Moura","TOT","M,F","240","mcavinur","BOU 2<br/>@TOT 3 F","3.2","3.2","97%","-1.4%"
"Yan Valery","SOU","D,M","241","W (Tue)","WAT 1<br/>@SOU 2 F","3.05","3.05","3%","0%"
"Gerard Deulofeu","WAT","M,F","242","W (Tue)","WAT 1<br/>@SOU 2 F","3","3","94%","+1.5%"
"Jesse Lingard","MUN","M,F","243","W (Tue)","AVL 2<br/>@MUN 2 F","3","3","27%","-1.9%"
"Bukayo Saka","ARS","D,F","244","W (Tue)","ARS 2<br/>@NOR 2 F","3","3","11%","-0.2%"
"Charlie Taylor","BUR","D","245","ZKL","CRY 2<br/>@BUR 0 F","2.35","2.35","14%","+5.1%"
"Dimitri Foulquier","WAT","D","246","W (Tue)","WAT 1<br/>@SOU 2 F","2.1","2.1","0%","0%"
"Rodrigo","MCI","M","247","RSC","MCI 2<br/>@NEW 2 F","2","2","93%","-0.2%"
"Nathan Redmond","SOU","M,F","248","Eoghanoc","WAT 1<br/>@SOU 2 F","2","2","79%","+5.2%"
"Phil Foden","MCI","M,F","249","mcavinur","MCI 2<br/>@NEW 2 F","2","2","25%","-4.1%"
"Callum Robinson","SHU","F","250","FA","SHU 1<br/>@WOL 1 F","2","2","4%","+1.3%"
"Sebastien Haller","WHU","F","251","ColmL","WHU 1<br/>@CHE 0 F","1.75","1.75","96%","-0.4%"
"Alisson","LIV","G","252","Damo","BHA 1<br/>@LIV 2 F","1.75","1.75","96%","+1%"
"Giovani Lo Celso","TOT","M","253","W (Tue)","BOU 2<br/>@TOT 3 F","1.5","1.5","39%","+16.1%"
"Andre Gray","WAT","F","254","W (Tue)","WAT 1<br/>@SOU 2 F","1.5","1.5","8%","-0.5%"
"Arthur Masuaku","WHU","D","255","W (Tue)","WHU 1<br/>@CHE 0 F","1.3","1.3","14%","+2.8%"
"Christian Benteke","CRY","F","256","W (Tue)","CRY 2<br/>@BUR 0 F","1.25","1.25","18%","-4.8%"
"Adam Lallana","LIV","M","257","FA","BHA 1<br/>@LIV 2 F","1.25","1.25","13%","+10.7%"
"Marc Albrighton","LEI","M","258","W (Tue)","EVE 1<br/>@LEI 2 F","1.25","1.25","9%","+3.3%"
"Henri Lansbury","AVL","M","259","W (Tue)","AVL 2<br/>@MUN 2 F","1.25","1.25","0%","0%"
"Mason Greenwood","MUN","F","260","mcavinur","AVL 2<br/>@MUN 2 F","1.1","1.1","36%","+4.5%"
"Bernardo Silva","MCI","M,F","261","mcavinur","MCI 2<br/>@NEW 2 F","1","1","100%","0%"
"Neal Maupay","BHA","F","262","W (Tue)","BHA 1<br/>@LIV 2 F","1","1","62%","+1.5%"
"Divock Origi","LIV","F","263","FA","BHA 1<br/>@LIV 2 F","1","1","36%","+0.4%"
"Nathaniel Chalobah","WAT","M","264","W (Tue)","WAT 1<br/>@SOU 2 F","1","1","1%","-0.1%"
"Dwight Gayle","NEW","F","265","W (Tue)","MCI 2<br/>@NEW 2 F","0.85","0.85","1%","-0.4%"
"Gabriel Martinelli","ARS","M,F","266","W (Tue)","ARS 2<br/>@NOR 2 F","0.5","0.5","27%","-5.5%"
"Harry Winks","TOT","M","267","W (Tue)","BOU 2<br/>@TOT 3 F","0.5","0.5","9%","-1.2%"
"Luke Freeman","SHU","M","268","FA","SHU 1<br/>@WOL 1 F","0.5","0.5","1%","+0.1%"
"Josh Sims","SOU","M","269","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","100%","0%"
"Sam Surridge","BOU","F","270","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","100%","0%"
"Sergio Aguero","MCI","F","271","ZKL","MCI 2<br/>@NEW 2 F","0","0","100%","-0.1%"
"Paul Pogba","MUN","M","272","ColmL","AVL 2<br/>@MUN 2 F","0","0","100%","+0.1%"
"Cesar Azpilicueta","CHE","D","273","RSC","WHU 1<br/>@CHE 0 F","0","0","99%","-0.1%"
"Tammy Abraham","CHE","F","274","Damo","WHU 1<br/>@CHE 0 F","0","0","98%","0%"
"Joshua King","BOU","M,F","275","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","97%","-0.4%"
"Nicolas Pepe","ARS","M,F","276","RSC","ARS 2<br/>@NOR 2 F","0","0","94%","-0.3%"
"Christian Eriksen","TOT","M","277","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","93%","+3.3%"
"Marcos Alonso","CHE","D","278","Eoghanoc","WHU 1<br/>@CHE 0 F","0","0","79%","-1.6%"
"Scott McTominay","MUN","M","279","Eoghanoc","AVL 2<br/>@MUN 2 F","0","0","79%","-5.9%"
"Joseph Gomez","LIV","D","280","mcavinur","BHA 1<br/>@LIV 2 F","0","0","77%","+5%"
"Joel Matip","LIV","D","281","Eoghanoc","BHA 1<br/>@LIV 2 F","0","0","75%","-1.4%"
"Troy Deeney","WAT","F","282","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","73%","+2.5%"
"Manuel Lanzini","WHU","M","283","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","73%","+7.5%"
"Naby Keita","LIV","M","284","MKFC","BHA 1<br/>@LIV 2 F","0","0","66%","-1.3%"
"Oleksandr Zinchenko","MCI","D,M","285","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","64%","+5.4%"
"Johann Gudmundsson","BUR","M","286","MKFC","CRY 2<br/>@BUR 0 F","0","0","61%","+0.6%"
"Fabian Schar","NEW","D","287","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","61%","-1%"
"Fabinho","LIV","M","288","FA","BHA 1<br/>@LIV 2 F","0","0","58%","-0.9%"
"Antonio Rudiger","CHE","D","289","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","56%","-2.7%"
"Leroy Sane","MCI","F","290","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","291","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","55%","-1.5%"
"Nicolas Otamendi","MCI","D","292","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","54%","-3%"
"Shane Duffy","BHA","D","293","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","49%","+1.5%"
"Joao Cancelo","MCI","D","294","ZKL","MCI 2<br/>@NEW 2 F","0","0","49%","-3.1%"
"Seamus Coleman","EVE","D","295","ColmL","EVE 1<br/>@LEI 2 F","0","0","48%","-3.1%"
"Dani Ceballos","ARS","M","296","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","297","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","298","ColmL","MCI 2<br/>@NEW 2 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","299","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","45%","+8.6%"
"Aymeric Laporte","MCI","D","300","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","44%","+0.5%"
"James Milner","LIV","M","301","FA","BHA 1<br/>@LIV 2 F","0","0","44%","+1.2%"
"Philip Billing","BOU","M","302","ColmOF","BOU 2<br/>@TOT 3 F","0","0","44%","-0.4%"
"Erik Lamela","TOT","M","303","Eoghanoc","BOU 2<br/>@TOT 3 F","0","0","44%","-0.5%"
"Ashley Westwood","BUR","M","304","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","42%","-0.1%"
"Bernard","EVE","M,F","305","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","39%","-3.8%"
"Danny Rose (prior)","TOT","D,M","306","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","37%","-0.9%"
"Ryan Sessegnon","TOT","M,F","307","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","35%","-7.2%"
"Hector Bellerin","ARS","D","308","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","35%","-0.8%"
"Ross Barkley","CHE","M","309","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","310","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","311","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","31%","-0.5%"
"Christian Kabasele","WAT","D","312","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","31%","+10.6%"
"Solly March","BHA","M,F","313","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","30%","-0.3%"
"Roberto Pereyra","WAT","M","314","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","29%","-0.6%"
"Kieran Tierney","ARS","D","315","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","22%","-1.5%"
"Ainsley Maitland-Niles","ARS","D,M","316","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","22%","-3.1%"
"Jannik Vestergaard","SOU","D","317","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","21%","-0.5%"
"Sokratis","ARS","D","318","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","21%","-1%"
"Ruben Loftus-Cheek","CHE","M","319","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","21%","-0.1%"
"Glenn Murray","BHA","F","320","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","20%","-0.1%"
"Ashley Young","MUN","D","321","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","20%","+4%"
"Matthew Lowton","BUR","D","322","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","17%","-0.7%"
"Issa Diop","WHU","D","323","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","17%","-0.2%"
"Kyle Walker-Peters (prior)","TOT","D","324","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","325","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","326","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","15%","-0.4%"
"Jamaal Lascelles","NEW","D","327","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","15%","-0.4%"
"Theo Walcott","EVE","M,F","328","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","14%","+1.2%"
"Xherdan Shaqiri","LIV","M,F","329","FA","BHA 1<br/>@LIV 2 F","0","0","14%","-1.2%"
"Angelino","MCI","D","330","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","14%","-4.3%"
"Leighton Baines","EVE","D","331","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","13%","+9.1%"
"Michy Batshuayi","CHE","F","332","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","13%","-0.3%"
"Demarai Gray","LEI","M","333","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","13%","+5.9%"
"Ryan Bennett (prior)","WOL","D","334","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","12%","-0.2%"
"Andy Carroll","NEW","F","335","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","12%","+2.5%"
"Fabian Delph","EVE","D,M","336","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","12%","-0.7%"
"Che Adams","SOU","F","337","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","11%","+0.2%"
"Andre Gomes","EVE","M","338","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","11%","0%"
"Patrick Cutrone","WOL","F","339","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","11%","0%"
"Reiss Nelson","ARS","F","340","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","10%","-0.5%"
"Claudio Bravo","MCI","G","341","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","9%","+6.5%"
"Eric Garcia","MCI","D","342","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","9%","+8.2%"
"Tom Cleverley","WAT","M","343","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","8%","-0.2%"
"Juan Foyth","TOT","D","344","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","8%","+5.5%"
"Christian Fuchs","LEI","D","345","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","346","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","7%","+5%"
"Andreas Christensen","CHE","D","347","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","7%","-0.3%"
"Angus Gunn","SOU","G","348","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","6%","-0.1%"
"Sean Longstaff","NEW","M","349","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","6%","-1.1%"
"Marvelous Nakamba","AVL","M","350","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","6%","-2%"
"Romain Saiss","WOL","D,M","351","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","6%","0%"
"Ahmed El Mohamady","AVL","D","352","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","6%","-0.2%"
"Oriol Romeu","SOU","M","353","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","5%","-0.2%"
"Dennis Praet","LEI","M","354","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","5%","-1.6%"
"Kortney Hause","AVL","D","355","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","5%","+3.6%"
"Chris Mepham","BOU","D","356","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","5%","+0.2%"
"Adam Smith","BOU","D","357","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","5%","-0.2%"
"Florian Lejeune","NEW","D","358","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","4%","-0.4%"
"Gary Cahill","CRY","D","359","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","4%","-0.2%"
"Jota","AVL","M","360","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","4%","+1.4%"
"Billy Sharp","SHU","F","361","FA","SHU 1<br/>@WOL 1 F","0","0","4%","0%"
"Bjorn Engels","AVL","D","362","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","4%","-0.8%"
"Victor Camarasa","CRY","M","363","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","364","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","365","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","3%","+0.6%"
"James Justin","LEI","D","366","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","3%","+3.1%"
"Stuart Armstrong","SOU","M,F","367","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","3%","-0.1%"
"Rob Holding","ARS","D","368","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","3%","-0.1%"
"Max Meyer","CRY","M","369","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","3%","-0.6%"
"Danny Welbeck","WAT","F","370","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","3%","-0.1%"
"Muhamed Besic","SHU","M","371","FA","SHU 1<br/>@WOL 1 F","0","0","3%","+2.7%"
"DeAndre Yedlin","NEW","D","372","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","3%","+0.7%"
"Daryl Janmaat","WAT","D","373","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","374","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","2%","-0.1%"
"Pedro Neto","WOL","F","375","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","2%","+1.6%"
"Jamal Lewis","NOR","D","376","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","377","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","378","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","379","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","2%","0%"
"Craig Dawson","WAT","D","380","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","2%","-0.1%"
"Hamza Choudhury","LEI","M","381","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","382","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","383","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","2%","0%"
"Ruben Vinagre","WOL","D","384","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","2%","+0.7%"
"Alexander Tettey","NOR","M","385","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","0%"
"Roberto Jimenez","WHU","G","386","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","2%","-0.1%"
"Marco Stiepermann","NOR","M","387","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","0%"
"Sergio Romero","MUN","G","388","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","2%","+0.1%"
"Mario Vrancic","NOR","M","389","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","+0.5%"
"Jack Wilshere","WHU","M","390","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","391","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","392","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","393","FA","BHA 1<br/>@LIV 2 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","394","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","395","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","2%","-0.6%"
"Axel Tuanzebe","MUN","D","396","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","2%","0%"
"Simon Francis","BOU","D","397","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","398","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Eric Bailly","MUN","D","399","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","400","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","401","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","402","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","403","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","-0.2%"
"Maya Yoshida","SOU","D","404","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","405","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","1%","0%"
"Danny Ward","LEI","G","406","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","1%","0%"
"Phil Jones","MUN","D","407","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","0%"
"Grant Hanley","NOR","D","408","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","409","FA","SHU 1<br/>@WOL 1 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","410","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","411","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","412","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","413","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","414","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","1%","+0.1%"
"Oumar Niasse","EVE","F","415","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","416","W (Tue)","SHU 1<br/>@WOL 1 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","417","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","418","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","419","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","420","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","421","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","1%","0%"
"Neil Taylor","AVL","D","422","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","0%"
"David Button","BHA","G","423","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","+0.1%"
"Josip Drmic","NOR","F","424","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","425","FA","SHU 1<br/>@WOL 1 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","426","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","427","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","0%"
"Michael McGovern","NOR","G","428","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","1%","0%"
"Angel Gomes","MUN","M","429","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","-0.1%"
"Jonathan Kodjia","AVL","F","430","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","0%"
"Isaac Success","WAT","F","431","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","432","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","433","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","434","FA","BHA 1<br/>@LIV 2 F","0","0","1%","+0.1%"
"Karl Darlow","NEW","G","435","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","436","FA","BHA 1<br/>@LIV 2 F","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","437","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","438","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"James McCarthy","CRY","M","439","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Marcos Rojo","MUN","D","440","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","441","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","1%","0%"
"Andrew Surman","BOU","M","442","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Mark Travers","BOU","G","443","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","0%"
"Leon Balogun","BHA","D","444","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","0%"
"James Chester","AVL","D","445","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","446","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","447","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","448","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","449","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","450","FA","BHA 1<br/>@LIV 2 F","0","0","1%","0%"
"Ben Gibson","BUR","D","451","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","452","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","453","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","454","W (Tue)","BHA 1<br/>@LIV 2 F","0","0","1%","0%"
"Matej Vydra","BUR","F","455","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","1%","0%"
"Tahith Chong","MUN","M","456","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","457","FA","BHA 1<br/>@LIV 2 F","0","0","1%","0%"
"Simon Moore","SHU","G","458","FA","SHU 1<br/>@WOL 1 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","459","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","1%","0%"
"Troy Parrott","TOT","F","460","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","461","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","462","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","1%","0%"
"Jed Steer","AVL","G","463","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","464","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","465","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","466","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","467","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","468","FA","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","469","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","470","W (Tue)","AVL 2<br/>@MUN 2 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","471","W (Tue)","MCI 2<br/>@NEW 2 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","472","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","473","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","474","W (Tue)","CRY 2<br/>@BUR 0 F","0","0","0%","+0.1%"
"Albian Ajeti","WHU","F","475","W (Tue)","WHU 1<br/>@CHE 0 F","0","0","0%","0%"
"Matty James","LEI","M","476","W (Tue)","EVE 1<br/>@LEI 2 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","477","FA","BHA 1<br/>@LIV 2 F","0","0","0%","0%"
"Timm Klose","NOR","D","478","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","479","W (Tue)","ARS 2<br/>@NOR 2 F","0","0","0%","0%"
"Ben Osborn","SHU","M","480","FA","SHU 1<br/>@WOL 1 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","481","W (Tue)","WAT 1<br/>@SOU 2 F","0","0","0%","0%"
"Jack Simpson","BOU","D","482","W (Tue)","BOU 2<br/>@TOT 3 F","0","0","0%","0%"
