"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Danny Ward","LEI","G","624","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Kelland Watts","NEW","M","625","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Danny Welbeck","WAT","F","626","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Callum Whelan","WAT","M","627","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Harvey White","TOT","M","628","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Alfie Whiteman","TOT","G","629","FA","WOL 3<br/>@TOT 2 F","0","0","-"
"Neco Williams","LIV","D","630","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Joseph Willock","ARS","M","631","FA","","0","0","-"
"Jack Wilshere","WHU","M","632","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"Harry Wilson","BOU","M","633","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Ben Winterbottom","LIV","G","634","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Henry Wise","WAT","M","635","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Sam Woods","CRY","D","636","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Granit Xhaka","ARS","M","637","FA","","0","0","-"
"Romaric Yapi","BHA","D","638","FA","CRY 1<br/>@BHA 0 F","0","0","-"
"Andriy Yarmolenko","WHU","M,F","639","FA","SOU 1<br/>@WHU 3 F","0","0","-"
"DeAndre Yedlin","NEW","D","640","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Jack Young","NEW","M","641","FA","BUR 0<br/>@NEW 0 F","0","0","-"
"Christoph Zimmermann","NOR","D","642","FA","LEI 0<br/>@NOR 1 F","0","0","-"
"Oleksandr Zinchenko","MCI","D,M","643","FA","","0","0","-"
"Richairo Zivkovic","SHU","F","644","FA","","0","0","-"
"Kurt Zouma","CHE","D","645","FA","CHE 2<br/>@BOU 2 F","0","0","-"
"Heurelho Gomes","WAT","G","646","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Gabriel Jesus","MCI","F","647","MAX","","0","0","-"
"Sepp van den Berg","LIV","D","648","FA","LIV 0<br/>@WAT 3 F","0","0","-"
"Leander Dendoncker","WOL","D,M","649","FA","WOL 3<br/>@TOT 2 F","-0.4","-0.4","-"
"Ezequiel Schelotto","BHA","D","650","FA","CRY 1<br/>@BHA 0 F","-2","-[?]","-"
