"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Lucas Torreira","ARS","M","276","FA","WAT 2<br/>@ARS 3 F","1.25","1.25","-"
"Kelland Watts","NEW","M","277","FA","LIV 3<br/>@NEW 1 F","1.25","1.25","-"
"Trent Alexander-Arnold","LIV","D","278","ColmOF","LIV 3<br/>@NEW 1 F","1","1","-"
"Joelinton","NEW","F","279","FA","LIV 3<br/>@NEW 1 F","1","1","-"
"Isaac Hayden","NEW","M","280","FA","LIV 3<br/>@NEW 1 F","1","1","-"
"Callum Hudson-Odoi","CHE","F","281","FA","WOL 0<br/>@CHE 2 F","1","1","-"
"Shane Long","SOU","F","282","FA","SHU 1<br/>@SOU 3 F","1","1","-"
"Felipe Anderson","WHU","M","283","FA","AVL 1<br/>@WHU 1 F","1","1","-"
"Bernardo Silva","MCI","M,F","284","mcavinur","NOR 0<br/>@MCI 5 F","1","1","-"
"Mario Vrancic","NOR","M","285","FA","NOR 0<br/>@MCI 5 F","1","1","-"
"Matej Vydra","BUR","F","286","FA","BHA 2<br/>@BUR 1 F","1","1","-"
"Harry Wilson","BOU","M","287","FA","BOU 3<br/>@EVE 1 F","1","1","-"
"Davy Propper","BHA","M","288","FA","BHA 2<br/>@BUR 1 F","0.95","0.95","-"
"Pedro Neto","WOL","F","289","FA","WOL 0<br/>@CHE 2 F","0.85","0.85","-"
"Andy Carroll","NEW","F","290","FA","LIV 3<br/>@NEW 1 F","0.85","0.85","-"
"Enda Stevens","SHU","D,M","291","MKFC","SHU 1<br/>@SOU 3 F","0.8","0.8","-"
"Richairo Zivkovic","SHU","F","292","FA","SHU 1<br/>@SOU 3 F","0.75","0.75","-"
"Bernardo","BHA","D","293","FA","BHA 2<br/>@BUR 1 F","0.7","0.7","-"
"Anwar El Ghazi","AVL","M,F","294","FA","AVL 1<br/>@WHU 1 F","0.5","0.5","-"
"Akin Famewo","NOR","D","295","FA","NOR 0<br/>@MCI 5 F","0.5","0.5","-"
"Timothy Fosu-Mensah","MUN","D","296","FA","MUN 2<br/>@LEI 0 F","0.5","0.5","-"
"Glenn Murray","BHA","F","297","FA","BHA 2<br/>@BUR 1 F","0.5","0.5","-"
"Michael Obafemi","SOU","F","298","FA","SHU 1<br/>@SOU 3 F","0.5","0.5","-"
"Jordan Thomas","NOR","D","299","FA","NOR 0<br/>@MCI 5 F","0.5","0.5","-"
"Rolando Aarons","NEW","M","300","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Dennis Adeniran","EVE","M","301","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Daniel Adshead","NOR","M","302","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Sergio Aguero","MCI","F","303","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Albian Ajeti","WHU","F","304","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Nathan Ake","BOU","D","305","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Thomas Allan","NEW","F","306","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Cedric Soares","SOU/ARS","D","307","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Steven Alzate","BHA","M,F","308","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Daniel Amartey","LEI","D,M","309","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Joseph Anang","WHU","G","310","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Faustino Anjorin","CHE","M","311","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Cameron Archer","AVL","F","312","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Kepa Arrizabalaga","CHE","G","313","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Christian Atsu","NEW","M","314","ColmL","LIV 3<br/>@NEW 1 F","0","0","-"
"Brandon Austin","TOT","G","315","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Daniel Bachmann","WAT","G","316","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Eric Bailly","MUN","D","317","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Tiemoue Bakayoko","CHE","M","318","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Fabian Balbuena","WHU","D","319","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Folarin Balogun","ARS","F","320","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Tudor Baluta","BHA","D","321","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Beni Baningime","EVE","M","322","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Ricardo Pereira","LEI","D","323","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Ashley Barnes","BUR","F","324","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Mason Barrett","WAT","D","325","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Lewis Bate","CHE","M","326","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Michy Batshuayi","CHE","F","327","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Jack Bearne","LIV","M","328","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Jan Bednarek","SOU","D","329","RBF","SHU 1<br/>@SOU 3 F","0","0","-"
"Hector Bellerin","ARS","D","330","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Ryan Bennett","WOL/LEI","D","331","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Josh Benson","BUR","M","332","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Christian Benteke","CRY","F","333","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Adrian Bernabe","MCI","M","334","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Di'Shon Bernard","MUN","D","335","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Tolaji Bola","ARS","D","336","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Yannick Bolasie","EVE","F","337","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Willian","CHE","M,F","338","MAX","WOL 0<br/>@CHE 2 F","0","0","-"
"Artur Boruc","BOU","G","339","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Sofiane Boufal","SOU","M","340","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Morgan Boyes","LIV","D","341","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Claudio Bravo","MCI","G","342","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Armando Broja","CHE","F","343","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Kean Bryan","SHU","D","344","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Emiliano Buendia","NOR","M","345","ColmL","NOR 0<br/>@MCI 5 F","0","0","-"
"Robbie Burton","ARS","M","346","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"David Button","BHA","G","347","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Oskar Buur","WOL","D","348","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Sam Byram","NOR","D","349","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Gary Cahill","CRY","D","350","MKFC","TOT 1<br/>@CRY 1 F","0","0","-"
"Jake Cain","LIV","M","351","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Leonardo Campana","WOL","F","352","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Chem Campbell","WOL","F","353","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Etienne Capoue","WAT","M","354","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Scott Carson","MCI","G","355","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Gedson Fernandes","TOT","M","356","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Lewis Cass","NEW","D","357","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Joel Pereira","MUN","G","358","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Craig Cathcart","WAT","D","359","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Calum Chambers","ARS","D,M","360","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Ben Chilwell","LEI","D","361","Eoghanoc","MUN 2<br/>@LEI 0 F","0","0","-"
"Tahith Chong","MUN","M","362","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Andreas Christensen","CHE","D","363","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Dennis Cirkin","TOT","D","364","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Ciaran Clark","NEW","D","365","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Leighton Clarkson","LIV","M","366","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Thomas Clayton","LIV","D","367","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Alex Cochrane","BHA","D","368","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Lewis Cook","BOU","M","369","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Jack Cork","BUR","M","370","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Bernardo Rosa","WHU","M","371","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Xande Silva","WHU","F","372","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Conor Coventry","WHU","M","373","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Aaron Cresswell","WHU","D","374","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Jamie Cumming","CHE","G","375","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Luke Cundle","WOL","M","376","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Sam Dalby","WAT","F","377","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Diogo Dalot","MUN","D","378","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Charlie Daniels","BOU","D","379","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Arnaut Danjuma Groeneveld","BOU","M,F","380","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Kevin Danso","SOU","D","381","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Karl Darlow","NEW","G","382","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Tom Dele-Bashiru","WAT","M","383","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Fabian Delph","EVE","D,M","384","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"William Dennis","BOU","G","385","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Gerard Deulofeu","WAT","M,F","386","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Kiernan Dewsbury-Hall","LEI","M","387","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Fousseni Diabate","LEI","F","388","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Alpha Richard Dionkou","MCI","D","389","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Elijah Dixon-Bonner","LIV","M","390","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Moussa Djenepo","SOU","M","391","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Tommy Doyle","MCI","M","392","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Daniel Drinkwater","BUR/CHE/AVL","M","393","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Anthony Driscoll-Glennon","BUR","D","394","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Josip Drmic","NOR","F","395","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Shane Duffy","BHA","D","396","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Paul Dummett","NEW","D","397","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Jimmy Dunne","BUR","D","398","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Jake Eastwood","SHU","G","399","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Ahmed El Mohamady","AVL","D","400","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Harvey Elliott","LIV","M","401","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Bjorn Engels","AVL","D","402","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Malachi Fagan-Walcott","TOT","D","403","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Ralf Fahrmann","NOR","G","404","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Will Ferry","SOU","M","405","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Fraser Forster","SOU","G","406","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Dimitri Foulquier","WAT","D","407","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Juan Foyth","TOT","D","408","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Simon Francis","BOU","D","409","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Kieron Freeman","SHU","D","410","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Luke Freeman","SHU","M","411","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Christian Fuchs","LEI","D","412","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Ethan Galbraith","MUN","M","413","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Tony Gallacher","LIV","D","414","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"James Garner","MUN","M","415","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Paulo Gazzaniga","TOT","G","416","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Jean-Philippe Gbamin","EVE","M","417","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Brooklyn Genesini","BOU","D","418","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Morgan Gibbs-White","WOL","M","419","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Ben Gibson","BUR","D","420","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Billy Gilmour","CHE","M","421","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Mace Goodridge","BUR","M","422","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"John-Kymani Gordon","CRY","M,F","423","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Lee Grant","MUN","G","424","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Andre Gray","WAT","F","425","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Pascal Gross","BHA","M,F","426","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Marko Grujic","LIV","M","427","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Matteo Guendouzi","ARS","M","428","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Angus Gunn","SOU","G","429","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Peter Gwargis","BHA","M","430","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Grant Hanley","NOR","D","431","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Joseph Hardy","LIV","F","432","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Taylor Harwood-Bellis","MCI","D","433","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Kaine Hayden","AVL","M","434","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Tom Heaton","AVL","G","435","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Philip Heise","NOR","D","436","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Jordan Henderson","LIV","M","437","Eoghanoc","LIV 3<br/>@NEW 1 F","0","0","-"
"Stephen Henderson","CRY","G","438","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Wayne Hennessey","CRY","G","439","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Jake Hesketh","SOU","M","440","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Thomas Hill","LIV","F","441","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Wesley Hoedt","SOU","D","442","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Andreas Pereira","MUN","M","443","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Ki-Jana Hoever","LIV","D","444","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Pierre-Emile Hojbjerg","SOU","M","445","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Jose Holebas","WAT","D","446","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Mason Holgate","EVE","D","447","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Nathan Holland","WHU","M","448","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Joseph Hungbo","WAT","M","449","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Odion Ighalo","WAT/MUN","F","450","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Alex Iwobi","EVE","M,F","451","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Jose Izquierdo","BHA","M,F","452","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Phil Jagielka","SHU","D","453","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Eldin Jakupovic","LEI","G","454","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Daniel James","MUN","M","455","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Matty James","LEI","M","456","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Andi Janjeva","WAT","D","457","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Alexandre Jankewitz","SOU","M","458","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Daryl Janmaat","WAT","D","459","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Vitezslav Jaros","LIV","G","460","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Teddy Jenks","BHA","M","461","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Lukas Jensen","BUR","G","462","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Tyreece John-Jules","ARS","F","463","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Darnell Johnson","LEI","D","464","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Alfie Jones","SOU","D","465","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Phil Jones","MUN","D","466","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Corey Jordan","BOU","D","467","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Lovre Kalinic","AVL","G","468","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"N'Golo Kante","CHE","M","469","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Beram Kayal","BHA","M","470","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Caoimhin Kelleher","LIV","G","471","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Martin Kelly","CRY","D","472","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Gavin Kilkenny","BOU","M","473","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Maximilian Kilman","WOL","D","474","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Nya Kirby","CRY","M","475","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Timm Klose","NOR","D","476","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Ali Koiki","BUR","D","477","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Billy Koumetio","LIV","D","478","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Matej Kovar","MUN","G","479","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Emil Krafth","NEW","D","480","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Ethan Laird","MUN","D","481","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Adam Lallana","LIV","M","482","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Erik Lamela","TOT","M","483","Eoghanoc","TOT 1<br/>@CRY 1 F","0","0","-"
"Henri Lansbury","AVL","M","484","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Yasser Larouci","LIV","D","485","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Jamaal Lascelles","NEW","D","486","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Moritz Leitner","NOR","M","487","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Florian Lejeune","NEW","D","488","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Bernd Leno","ARS","G","489","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Dylan Levitt","MUN","M","490","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Adam Lewis","LIV","M","491","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Alfie Lewis","WHU","M","492","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Harry Lewis","SOU","G","493","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Andy Lonergan","LIV","G","494","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Ryan Longman","BHA","M","495","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Luis Longstaff","LIV","M","496","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Matthew Longstaff","NEW","M","497","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Dejan Lovren","LIV","D","498","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Matthew Lowton","BUR","D","499","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Ian Maatsen","CHE","D","500","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Matt Macey","ARS","G","501","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"James Maddison","LEI","M","502","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Jacob Maddox","SOU","M","503","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Archie Mair","NOR","G","504","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Pablo Mari","ARS","D","505","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"David Martin","WHU","G","506","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Gabriel Martinelli","ARS","M,F","507","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Arthur Masuaku","WHU","D","508","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Juan Mata","MUN","M","509","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Joel Matip","LIV","D","510","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"David McGoldrick","SHU","F","511","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Michael McGovern","NOR","G","512","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Giovanni McGregor","CRY","M","513","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Sam McQueen","SOU","D","514","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Zech Medley","ARS","D","515","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Ben Mee","BUR","D","516","Eoghanoc","BHA 2<br/>@BUR 1 F","0","0","-"
"D'Mani Mellor","MUN","F","517","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Benjamin Mendy","MCI","D","518","ColmOF","NOR 0<br/>@MCI 5 F","0","0","-"
"Nampalys Mendy","LEI","M","519","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Teden Mengi","MUN","D","520","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Chris Mepham","BOU","D","521","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Max Meyer","CRY","M","522","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Liam Millar","LIV","F","523","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Yerry Mina","EVE","D","524","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"Martin Montoya","BHA","D,M","525","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Simon Moore","SHU","G","526","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Wesley","AVL","F","527","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Lys Mousset","SHU","F","528","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Joel Mumbongo","BUR","F","529","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Arijanet Muric","MCI","G","530","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Shkodran Mustafi","ARS","D","531","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Yoshinori Muto","NEW","F","532","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Daniel N'Lundulu","SOU","F","533","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Tanguy Ndombele","TOT","M","534","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Joao Virginia","EVE","G","535","FA","BOU 3<br/>@EVE 1 F","0","0","-"
"James Norris","LIV","D","536","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Will Norris","WOL","G","537","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Kenedy","CHE","M","538","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Orjan Nyland","AVL","G","539","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Jack O'Connell","SHU","D","540","MKFC","SHU 1<br/>@SOU 3 F","0","0","-"
"Warren O'Hora","BHA","D","541","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Aiden O'Neill","BUR","M","542","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Ben Osborn","SHU","M","543","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Nicolas Otamendi","MCI","D","544","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Owen Otasowie","WOL","M","545","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Mesut Ozil","ARS","M","546","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Cole Palmer","MCI","M","547","FA","NOR 0<br/>@MCI 5 F","0","0","-"
"Emerson","CHE","D","548","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Sokratis","ARS","D","549","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Adam Parkes","WAT","G","550","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Troy Parrott","TOT","F","551","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Bailey Peacock-Farrell","BUR","G","552","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Jota","AVL","M","553","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Adalberto Penaranda","WAT","F","554","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Adrien Silva","LEI","M","555","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Taylor Perry","WOL","M","556","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Nathaniel Phillips","LIV","D","557","FA","LIV 3<br/>@NEW 1 F","0","0","-"
"Brandon Pierrick","CRY","M,F","558","FA","TOT 1<br/>@CRY 1 F","0","0","-"
"Arnau Puigmal Martinez","MUN","M","559","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Ignacio Pussetto","WAT","M","560","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Domingos Quina","WAT","M","561","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Kayne Ramsay","SOU","D","562","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Jacob Ramsey","AVL","M","563","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Darren Randolph","WHU","G","564","FA","AVL 1<br/>@WHU 1 F","0","0","-"
"Lewis Richards","WOL","D","565","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Taylor Richards","BHA","M,F","566","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Lewis Richardson","BUR","M","567","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Haydon Roberts","BHA","D","568","FA","BHA 2<br/>@BUR 1 F","0","0","-"
"Fred","MUN","M","569","RBF","MUN 2<br/>@LEI 0 F","0","0","-"
"Jack Rodwell","SUN/SHU","M","570","FA","SHU 1<br/>@SOU 3 F","0","0","-"
"Marcos Rojo","MUN","D","571","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"Sergio Romero","MUN","G","572","FA","MUN 2<br/>@LEI 0 F","0","0","-"
"John Ruddy","WOL","G","573","FA","WOL 0<br/>@CHE 2 F","0","0","-"
"Bukayo Saka","ARS","D,M,F","574","FA","WAT 2<br/>@ARS 3 F","0","0","-"
"Mamadou Sakho","CRY","D","575","FA","TOT 1<br/>@CRY 1 F","0","0","-"
