"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Billy Sharp","SHU","F","234","W (Tue)","MCI 1<br/>@SHU 0 F","3.25","3.25","4%","+0.3%"
"Mesut Ozil","ARS","M","235","mcavinur","ARS 2<br/>@CHE 2 F","3","3","81%","-2%"
"Luke Shaw","MUN","D","236","W (Tue)","BUR 2<br/>@MUN 0 F","3","3","48%","+2.6%"
"Daniel Drinkwater","AVL","M","237","W (Tue)","WAT 1<br/>@AVL 2 F","3","3","2%","-0.8%"
"Pablo Zabaleta","WHU","D","238","W (Tue)","WHU 1<br/>@LEI 4 F","3","3","1%","-0.8%"
"Diogo Jota","WOL","M,F","239","Damo","LIV 2<br/>@WOL 1 F","2.75","2.75","79%","+1.1%"
"Max Meyer","CRY","M","240","W (Tue)","SOU 2<br/>@CRY 0 F","2.75","2.75","2%","-0.1%"
"Ciaran Clark","NEW","D","241","W (Tue)","NEW 2<br/>@EVE 2 F","2.6","2.6","9%","+1.3%"
"David de Gea","MUN","G","242","W (Tue)","BUR 2<br/>@MUN 0 F","2.5","2.5","78%","-0.2%"
"Kepa Arrizabalaga","CHE","G","243","W (Tue)","ARS 2<br/>@CHE 2 F","2.5","2.5","49%","-4.3%"
"Michy Batshuayi","CHE","F","244","W (Tue)","ARS 2<br/>@CHE 2 F","2.5","2.5","14%","-4%"
"Josip Drmic","NOR","F","245","W (Tue)","NOR 1<br/>@TOT 2 F","2.5","2.5","1%","0%"
"Eric Garcia","MCI","D","246","W (Tue)","MCI 1<br/>@SHU 0 F","2.35","2.35","1%","0%"
"Che Adams","SOU","F","247","W (Tue)","SOU 2<br/>@CRY 0 F","2.25","2.25","9%","-0.1%"
"Pascal Gross","BHA","M,F","248","W (Tue)","BHA 1<br/>@BOU 3 F","2","2","85%","+0.1%"
"Leandro Trossard","BHA","M,F","249","W (Tue)","BHA 1<br/>@BOU 3 F","2","2","71%","-0.4%"
"Jesse Lingard","MUN","M,F","250","W (Tue)","BUR 2<br/>@MUN 0 F","2","2","20%","-0.6%"
"Wes Morgan","LEI","D","251","W (Tue)","WHU 1<br/>@LEI 4 F","2","2","3%","0%"
"Seamus Coleman","EVE","D","252","ColmL","NEW 2<br/>@EVE 2 F","1.95","1.95","41%","-1.6%"
"Gedson Fernandes","TOT","M","253","W (Tue)","NOR 1<br/>@TOT 2 F","1.75","1.75","26%","-3.2%"
"Christian Kabasele","WAT","D","254","Eoghanoc","WAT 1<br/>@AVL 2 F","1.5","1.5","20%","+0.4%"
"Lys Mousset","SHU","F","255","W (Tue)","MCI 1<br/>@SHU 0 F","1.5","1.5","16%","-1.6%"
"Tom Davies","EVE","M","256","W (Tue)","NEW 2<br/>@EVE 2 F","1.5","1.5","2%","-0.2%"
"Rob Holding","ARS","D","257","W (Tue)","ARS 2<br/>@CHE 2 F","1.45","1.45","3%","-0.2%"
"Emil Krafth","NEW","D","258","W (Tue)","NEW 2<br/>@EVE 2 F","1.35","1.35","1%","0%"
"Andre Gray","WAT","F","259","W (Tue)","WAT 1<br/>@AVL 2 F","1.25","1.25","6%","-0.2%"
"Morgan Gibbs-White","WOL","M","260","W (Tue)","LIV 2<br/>@WOL 1 F","1.25","1.25","1%","0%"
"Dan Gosling","BOU","M","261","W (Tue)","BHA 1<br/>@BOU 3 F","1.1","1.1","2%","+0.2%"
"John Lundstram","SHU","D,M","262","ColmOF","MCI 1<br/>@SHU 0 F","1","1","77%","-3.9%"
"Cedric Soares","ARS","D","263","W (Tue)","ARS 2<br/>@CHE 2 F","1","1","16%","+0.8%"
"Onel Hernandez","NOR","M","264","W (Tue)","NOR 1<br/>@TOT 2 F","1","1","2%","-0.3%"
"Indiana Vassilev","AVL","F","265","W (Tue)","WAT 1<br/>@AVL 2 F","1","1","0%","-0.1%"
"Bernardo Silva","MCI","M,F","266","mcavinur","MCI 1<br/>@SHU 0 F","0.75","0.75","100%","-0.2%"
"Danny Ings","SOU","F","267","Damo","SOU 2<br/>@CRY 0 F","0.5","0.5","98%","+0.1%"
"Marco Stiepermann","NOR","M","268","W (Tue)","NOR 1<br/>@TOT 2 F","0.5","0.5","2%","0%"
"Oumar Niasse","EVE","F","269","W (Tue)","NEW 2<br/>@EVE 2 F","0.5","0.5","1%","0%"
"Lewis Cook","BOU","M","270","W (Tue)","BHA 1<br/>@BOU 3 F","0.5","0.5","1%","0%"
"Matteo Guendouzi","ARS","M","271","W (Tue)","ARS 2<br/>@CHE 2 F","0.15","0.15","25%","-0.1%"
"Pierre-Emerick Aubameyang","ARS","M,F","272","ColmOF","ARS 2<br/>@CHE 2 F","0","0","100%","0%"
"Richarlison","EVE","M,F","273","ColmL","NEW 2<br/>@EVE 2 F","0","0","100%","0%"
"David Silva","MCI","M","274","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","99%","-0.5%"
"Marcus Rashford","MUN","M,F","275","ColmL","BUR 2<br/>@MUN 0 F","0","0","97%","0%"
"Gylfi Sigurdsson","EVE","M","276","ColmOF","NEW 2<br/>@EVE 2 F","0","0","97%","+0.7%"
"Paul Pogba","MUN","M","277","ColmL","BUR 2<br/>@MUN 0 F","0","0","96%","-0.2%"
"Christian Pulisic","CHE","M","278","Eoghanoc","ARS 2<br/>@CHE 2 F","0","0","96%","-0.6%"
"Felipe Anderson","WHU","M","279","MAX","WHU 1<br/>@LEI 4 F","0","0","95%","-0.6%"
"Emiliano Buendia","NOR","M","280","ColmL","NOR 1<br/>@TOT 2 F","0","0","94%","-0.7%"
"Luka Milivojevic","CRY","M","281","RBF","SOU 2<br/>@CRY 0 F","0","0","89%","-0.1%"
"Benjamin Mendy","MCI","D","282","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","87%","-2.4%"
"Harry Kane","TOT","F","283","MKFC","NOR 1<br/>@TOT 2 F","0","0","86%","-0.3%"
"Willy Boly","WOL","D","284","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","81%","+3.4%"
"Leroy Sane","MCI","F","285","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","77%","-0.1%"
"Joshua King","BOU","M,F","286","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","77%","+0.3%"
"Joel Matip","LIV","D","287","Eoghanoc","LIV 2<br/>@WOL 1 F","0","0","76%","-5.4%"
"Reece James","CHE","D","288","MAX","ARS 2<br/>@CHE 2 F","0","0","70%","+1.1%"
"Ilkay Gundogan","MCI","M","289","MAX","MCI 1<br/>@SHU 0 F","0","0","69%","+3%"
"Marcos Alonso","CHE","D","290","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","69%","-4.4%"
"Patrick van Aanholt","CRY","D","291","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","65%","+5.7%"
"Allan Saint-Maximin","NEW","M,F","292","MAX","NEW 2<br/>@EVE 2 F","0","0","60%","+1.6%"
"Tanguy Ndombele","TOT","M","293","Damo","NOR 1<br/>@TOT 2 F","0","0","58%","-0.5%"
"Ismaila Sarr","WAT","M,F","294","ColmOF","WAT 1<br/>@AVL 2 F","0","0","58%","-1.7%"
"Joao Cancelo","MCI","D","295","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","58%","-4%"
"Michael Keane","EVE","D","296","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","55%","-1.8%"
"Danny Rose","NEW","D,M","297","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","52%","+4.6%"
"Ashley Barnes","BUR","F","298","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","52%","-1%"
"John McGinn","AVL","M","299","ColmL","WAT 1<br/>@AVL 2 F","0","0","49%","-1%"
"Scott McTominay","MUN","M","300","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","49%","-0.3%"
"Jonjo Shelvey","NEW","M","301","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","49%","-6%"
"Steven Bergwijn","TOT","F","302","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","47%","+27.8%"
"Victor Lindelof","MUN","D","303","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","46%","+0.7%"
"John Stones","MCI","D","304","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","46%","-1.4%"
"Pedro","CHE","F","305","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","45%","+11.3%"
"Johann Gudmundsson","BUR","M","306","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","44%","-2%"
"Andros Townsend","CRY","M,F","307","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","42%","+0.4%"
"Shane Duffy","BHA","D","308","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","41%","-1.1%"
"Alex Iwobi","EVE","M,F","309","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","41%","+5.5%"
"Dani Ceballos","ARS","M","310","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","37%","-1.3%"
"James Milner","LIV","M","311","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","34%","-0.7%"
"Kurt Zouma","CHE","D","312","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","33%","-2.7%"
"Mbwana Samatta","AVL","F","313","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","33%","+5.8%"
"Bruno Fernandes","MUN","M","314","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","31%","+30.6%"
"Steve Cook","BOU","D","315","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","29%","-1.5%"
"Davinson Sanchez","TOT","D","316","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","29%","+1.4%"
"Dan Burn","BHA","D","317","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","29%","-1.2%"
"David Brooks","BOU","M","318","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","28%","+0.1%"
"Sead Kolasinac","ARS","D,M","319","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","27%","-0.1%"
"Erik Pieters","BUR","D","320","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","27%","-0.2%"
"Jose Holebas","WAT","D","321","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","25%","-0.2%"
"Kyle Walker-Peters","SOU","D","322","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","25%","-0.1%"
"Wesley","AVL","F","323","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","24%","-0.7%"
"Jeffrey Schlupp","CRY","D,M","324","ColmL","SOU 2<br/>@CRY 0 F","0","0","24%","-0.6%"
"Fikayo Tomori","CHE","D","325","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","23%","-2.4%"
"Japhet Tanganga","TOT","D","326","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","22%","+3.4%"
"Sokratis","ARS","D","327","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","21%","-0.8%"
"Ruben Loftus-Cheek","CHE","M","328","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","21%","+0.3%"
"Glenn Murray","BHA","F","329","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","20%","+1.1%"
"Nabil Bentaleb","NEW","M","330","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","19%","+5.5%"
"Olivier Giroud","CHE","F","331","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","19%","-2.2%"
"Ainsley Maitland-Niles","ARS","D,M","332","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","18%","-1.7%"
"Martin Montoya","BHA","D,M","333","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","18%","-0.2%"
"Jetro Willems","NEW","D","334","MKFC","NEW 2<br/>@EVE 2 F","0","0","18%","-3.5%"
"Moussa Sissoko","TOT","M","335","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","16%","+0.2%"
"Christian Benteke","CRY","F","336","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","16%","+6.2%"
"David McGoldrick","SHU","F","337","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","16%","-1.5%"
"Andriy Yarmolenko","WHU","M,F","338","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","15%","-0.8%"
"Ben Davies","TOT","D","339","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","15%","-0.1%"
"Phil Foden","MCI","M,F","340","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","15%","0%"
"Will Hughes","WAT","M","341","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","15%","-0.3%"
"Kieran Tierney","ARS","D","342","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","14%","-0.1%"
"Ryan Fredericks","WHU","D","343","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","14%","+4.5%"
"Sander Berge","SHU","M","344","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","14%","+13.9%"
"Calum Chambers","ARS","D,M","345","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","14%","+0.1%"
"Jan Bednarek","SOU","D","346","RBF","SOU 2<br/>@CRY 0 F","0","0","14%","+0.1%"
"Moussa Djenepo","SOU","M","347","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","12%","+0.3%"
"Ryan Bennett","LEI","D","348","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","11%","+0.4%"
"Paulo Gazzaniga","TOT","G","349","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","11%","-2.4%"
"Andre Gomes","EVE","M","350","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","10%","+0.1%"
"Dejan Lovren","LIV","D","351","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","10%","-1.6%"
"Tom Heaton","AVL","G","352","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","10%","-0.4%"
"Valentino Lazaro","NEW","M","353","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","10%","+1.2%"
"Tomas Soucek","WHU","M","354","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","10%","+7.7%"
"Adrian","LIV","G","355","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","9%","0%"
"Fabian Balbuena","WHU","D","356","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","8%","-1.1%"
"Dennis Praet","LEI","M","357","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","8%","-2.2%"
"Pablo Mari","ARS","D","358","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","8%","+5.4%"
"Conor Hourihane","AVL","M","359","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","7%","-1%"
"Xherdan Shaqiri","LIV","M,F","360","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","7%","-0.5%"
"Daniel Podence","WOL","M","361","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","7%","+5.6%"
"Demarai Gray","LEI","M","362","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","6%","-0.2%"
"Tom Cleverley","WAT","M","363","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","5%","-0.3%"
"Angus Gunn","SOU","G","364","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","5%","0%"
"Odion Ighalo","MUN","F","365","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","5%","-"
"Sofiane Boufal","SOU","M","366","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","4%","-0.3%"
"Andy Carroll","NEW","F","367","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","4%","-1.3%"
"Marc Albrighton","LEI","M","368","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","4%","0%"
"Phil Bardsley","BUR","D","369","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","4%","-0.5%"
"Aaron Connolly","BHA","F","370","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","4%","-0.3%"
"Jarrod Bowen","WHU","F","371","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","4%","-"
"Hamza Choudhury","LEI","M","372","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","3%","+0.8%"
"Ben Godfrey","NOR","D,M","373","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","3%","-0.1%"
"DeAndre Yedlin","NEW","D","374","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","3%","+1.2%"
"Claudio Bravo","MCI","G","375","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","3%","0%"
"Mamadou Sakho","CRY","D","376","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","3%","+0.1%"
"Bjorn Engels","AVL","D","377","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","378","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","3%","-0.1%"
"Reiss Nelson","ARS","F","379","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","2%","-0.4%"
"Willy Caballero","CHE","G","380","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","2%","+1.2%"
"Danny Welbeck","WAT","F","381","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","0%"
"Jota","AVL","M","382","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","-0.2%"
"Christian Fuchs","LEI","D","383","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","2%","-1.2%"
"Joe Hart","BUR","G","384","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","2%","0%"
"Ahmed El Mohamady","AVL","D","385","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","-0.1%"
"Adam Lallana","LIV","M","386","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","2%","-0.4%"
"Chris Mepham","BOU","D","387","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","2%","-0.1%"
"Paul Dummett","NEW","D","388","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","2%","-0.1%"
"Kiko Femenia","WAT","D","389","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","-0.1%"
"Diogo Dalot","MUN","D","390","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","2%","-0.1%"
"Juan Foyth","TOT","D","391","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","2%","-0.1%"
"Jamal Lewis","NOR","D","392","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","2%","-0.1%"
"Daryl Janmaat","WAT","D","393","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","-0.1%"
"Joao Pedro","WAT","F","394","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","2%","-0.3%"
"Joseph Willock","ARS","M","395","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","2%","0%"
"Wayne Hennessey","CRY","G","396","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","2%","0%"
"Sergio Romero","MUN","G","397","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","2%","0%"
"Junior Stanislas","BOU","M","398","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","2%","-0.4%"
"Mario Vrancic","NOR","M","399","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","2%","-0.1%"
"Moritz Leitner","NOR","M","400","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","+0.1%"
"Jack Wilshere","WHU","M","401","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","1%","+0.1%"
"Eric Bailly","MUN","D","402","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","-0.1%"
"Scott Dann","CRY","D","403","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","1%","0%"
"Axel Tuanzebe","MUN","D","404","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","0%"
"Artur Boruc","BOU","G","405","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","+0.1%"
"Jean-Philippe Gbamin","EVE","M","406","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","407","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","0%"
"Ruben Vinagre","WOL","D","408","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","-0.1%"
"Danny Ward","LEI","G","409","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","1%","0%"
"Leighton Baines","EVE","D","410","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","0%"
"Tom Trybull","NOR","M","411","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","-0.2%"
"Jose Izquierdo","BHA","M,F","412","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","-0.2%"
"Tariq Lamptey","BHA","D","413","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","+0.7%"
"Robbie Brady","BUR","M","414","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","-0.1%"
"Matt Macey","ARS","G","415","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","1%","+0.1%"
"Javier Manquillo","NEW","D","416","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","417","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","0%"
"David Button","BHA","G","418","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","0%"
"Charlie Daniels","BOU","D","419","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","420","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","0%"
"Luke Freeman","SHU","M","421","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","0%"
"Troy Parrott","TOT","F","422","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","+0.5%"
"Neil Taylor","AVL","D","423","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","1%","-0.1%"
"Emiliano Martinez","ARS","G","424","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","425","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","+0.1%"
"Mark Travers","BOU","G","426","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","+0.1%"
"Angel Gomes","MUN","M","427","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","+0.1%"
"Yves Bissouma","BHA","M,F","428","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","429","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","-0.1%"
"Timothy Fosu-Mensah","MUN","D","430","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","+0.1%"
"Michael McGovern","NOR","G","431","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","0%"
"Richairo Zivkovic","SHU","F","432","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","-"
"Karl Darlow","NEW","G","433","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","434","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","+0.1%"
"Jordon Ibe","BOU","M","435","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","0%"
"Adam Idah","NOR","F","436","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","-0.1%"
"Lloyd Kelly","BOU","D","437","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","+0.1%"
"David Martin","WHU","G","438","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","1%","-0.1%"
"Isaac Success","WAT","F","439","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","1%","0%"
"Daniel Amartey","LEI","D,M","440","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","1%","-0.1%"
"Adrian Bernabe","MCI","M","441","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","+0.5%"
"Arnaut Danjuma Groeneveld","BOU","F","442","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","0%"
"Kevin Danso","SOU","D","443","W (Tue)","SOU 2<br/>@CRY 0 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","444","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","0%"
"Kevin Long","BUR","D","445","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","0%"
"Eddie Nketiah","ARS","F","446","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","447","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","1%","0%"
"Andrew Surman","BOU","M","448","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","449","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","0%"
"Tommy Doyle","MCI","M","450","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","+0.4%"
"Jason Steele","BHA","G","451","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","1%","+0.1%"
"Heurelho Gomes","WAT","G","452","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","1%","0%"
"Ben Gibson","BUR","D","453","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","0%"
"Phil Jagielka","SHU","D","454","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","0%"
"Yoshinori Muto","NEW","F","455","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","1%","0%"
"Oliver Skipp","TOT","M","456","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","1%","+0.2%"
"Matej Vydra","BUR","F","457","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","0%"
"Leonardo Campana","WOL","F","458","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","-0.1%"
"Tahith Chong","MUN","M","459","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","460","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","1%","0%"
"Simon Moore","SHU","G","461","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","462","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","1%","-0.1%"
"Scott Carson","MCI","G","463","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","+0.1%"
"Bruno Jordao","WOL","M","464","W (Tue)","LIV 2<br/>@WOL 1 F","0","0","0%","0%"
"Keinan Davis","AVL","M,F","465","W (Tue)","WAT 1<br/>@AVL 2 F","0","0","0%","-0.1%"
"Robert Elliot","NEW","G","466","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Lee Grant","MUN","G","467","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Eldin Jakupovic","LEI","G","468","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","469","W (Tue)","NOR 1<br/>@TOT 2 F","0","0","0%","0%"
"Jurgen Locadia","BHA","F","470","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","-17.7%"
"Winston Reid","WHU","D","471","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Goncalo Cardoso","WHU","D","472","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Albian Ajeti","WHU","F","473","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"James Garner","MUN","M","474","W (Tue)","BUR 2<br/>@MUN 0 F","0","0","0%","+0.1%"
"Dwight Gayle","NEW","F","475","W (Tue)","NEW 2<br/>@EVE 2 F","0","0","0%","0%"
"Billy Gilmour","CHE","M","476","W (Tue)","ARS 2<br/>@CHE 2 F","0","0","0%","0%"
"Taylor Harwood-Bellis","MCI","D","477","W (Tue)","MCI 1<br/>@SHU 0 F","0","0","0%","+0.3%"
"Matty James","LEI","M","478","W (Tue)","WHU 1<br/>@LEI 4 F","0","0","0%","0%"
"Jack Simpson","BOU","D","479","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
"Jack Stacey","BOU","D","480","W (Tue)","BHA 1<br/>@BOU 3 F","0","0","0%","0%"
