"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Andre Gray","WAT","F","236","W (Tue)","WAT 0<br/>@LIV 2 F","2.25","2.25","8%","-0.5%"
"Dominic Solanke","BOU","F","237","W (Tue)","BOU 1<br/>@CHE 0 F","2.25","2.25","3%","+0.7%"
"Sead Kolasinac","ARS","D,M","238","W (Tue)","MCI 3<br/>@ARS 0 F","2.1","2.1","27%","-0.9%"
"Mateo Kovacic","CHE","M","239","Eoghanoc","BOU 1<br/>@CHE 0 F","2","2","70%","+2.9%"
"Marco Stiepermann","NOR","M","240","W (Tue)","NOR 1<br/>@LEI 1 F","2","2","2%","0%"
"Dwight Gayle","NEW","F","241","W (Tue)","NEW 0<br/>@BUR 1 F","2","2","1%","-0.4%"
"Yoshinori Muto","NEW","F","242","W (Tue)","NEW 0<br/>@BUR 1 F","2","2","1%","0%"
"Harvey Barnes","LEI","M","243","mcavinur","NOR 1<br/>@LEI 1 F","1.85","1.85","72%","-2.2%"
"Douglas Luiz","AVL","M","244","W (Tue)","AVL 0<br/>@SHU 2 F","1.85","1.85","6%","-0.2%"
"Juan Mata","MUN","M","245","W (Tue)","EVE 1<br/>@MUN 1 F","1.75","1.75","5%","-0.2%"
"Alex Oxlade-Chamberlain","LIV","M","246","FA","WAT 0<br/>@LIV 2 F","1.5","1.5","41%","-3.7%"
"Moise Kean","EVE","F","247","W (Tue)","EVE 1<br/>@MUN 1 F","1.5","1.5","38%","+7.2%"
"Jay Rodriguez","BUR","F","248","W (Tue)","NEW 0<br/>@BUR 1 F","1.5","1.5","4%","-1.1%"
"Stuart Armstrong","SOU","M,F","249","W (Tue)","WHU 1<br/>@SOU 0 F","1.5","1.5","3%","-0.1%"
"Muhamed Besic","SHU","M","250","FA","AVL 0<br/>@SHU 2 F","1.5","1.5","3%","+2.7%"
"Steven Alzate","BHA","M,F","251","W (Tue)","BHA 1<br/>@CRY 1 F","1.5","1.5","2%","+0.2%"
"Jonathan Kodjia","AVL","F","252","W (Tue)","AVL 0<br/>@SHU 2 F","1.5","1.5","1%","0%"
"Issa Diop","WHU","D","253","W (Tue)","WHU 1<br/>@SOU 0 F","1.45","1.45","17%","-0.2%"
"Shane Duffy","BHA","D","254","W (Tue)","BHA 1<br/>@CRY 1 F","1.25","1.25","49%","+1.5%"
"Michy Batshuayi","CHE","F","255","W (Tue)","BOU 1<br/>@CHE 0 F","1.25","1.25","13%","-0.3%"
"Che Adams","SOU","F","256","W (Tue)","WHU 1<br/>@SOU 0 F","1.25","1.25","11%","+0.2%"
"Domingos Quina","WAT","M","257","W (Tue)","WAT 0<br/>@LIV 2 F","1.25","1.25","0%","0%"
"Joseph Willock","ARS","M","258","W (Tue)","MCI 3<br/>@ARS 0 F","1.1","1.1","2%","-0.1%"
"Carlos Sanchez","WHU","M","259","W (Tue)","WHU 1<br/>@SOU 0 F","1.1","1.1","1%","0%"
"Trezeguet","AVL","M,F","260","W (Tue)","AVL 0<br/>@SHU 2 F","1","1","26%","-8%"
"Mario Vrancic","NOR","M","261","W (Tue)","NOR 1<br/>@LEI 1 F","0.75","0.75","2%","+0.5%"
"Oumar Niasse","EVE","F","262","W (Tue)","EVE 1<br/>@MUN 1 F","0.75","0.75","1%","+0.1%"
"Jack Grealish","AVL","M,F","263","mcavinur","AVL 0<br/>@SHU 2 F","0.5","0.5","99%","0%"
"Andriy Yarmolenko","WHU","M,F","264","W (Tue)","WHU 1<br/>@SOU 0 F","0.5","0.5","27%","-1.6%"
"Juan Foyth","TOT","D","265","W (Tue)","TOT 2<br/>@WOL 1 F","0.5","0.5","8%","+5.5%"
"Bernardo","BHA","D","266","W (Tue)","BHA 1<br/>@CRY 1 F","0.5","0.5","1%","-0.2%"
"Ben Osborn","SHU","M","267","FA","AVL 0<br/>@SHU 2 F","0.5","0.5","0%","+0.1%"
"Josh Sims","SOU","M","268","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","100%","0%"
"Sam Surridge","BOU","F","269","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","100%","0%"
"Sergio Aguero","MCI","F","270","ZKL","MCI 3<br/>@ARS 0 F","0","0","100%","-0.1%"
"David Silva","MCI","M","271","ZKL","MCI 3<br/>@ARS 0 F","0","0","100%","+0.2%"
"Paul Pogba","MUN","M","272","ColmL","EVE 1<br/>@MUN 1 F","0","0","100%","+0.1%"
"Alexandre Lacazette","ARS","F","273","ColmL","MCI 3<br/>@ARS 0 F","0","0","99%","-0.1%"
"Gylfi Sigurdsson","EVE","M","274","ColmOF","EVE 1<br/>@MUN 1 F","0","0","98%","+0.6%"
"Felipe Anderson","WHU","M","275","ZKL","WHU 1<br/>@SOU 0 F","0","0","98%","+1.3%"
"Callum Wilson","BOU","F","276","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","89%","-1.1%"
"Ayoze Perez","LEI","M,F","277","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","87%","+2%"
"Marcos Alonso","CHE","D","278","Eoghanoc","BOU 1<br/>@CHE 0 F","0","0","79%","-1.6%"
"Tanguy Ndombele","TOT","M","279","Damo","TOT 2<br/>@WOL 1 F","0","0","78%","+4%"
"Patrick van Aanholt","CRY","D","280","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","76%","-5.6%"
"Joel Matip","LIV","D","281","Eoghanoc","WAT 0<br/>@LIV 2 F","0","0","75%","-1.4%"
"Manuel Lanzini","WHU","M","282","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","73%","+7.5%"
"Jonjo Shelvey","NEW","M","283","MKFC","NEW 0<br/>@BUR 1 F","0","0","72%","+2.3%"
"Djibril Sidibe","EVE","D","284","MKFC","EVE 1<br/>@MUN 1 F","0","0","67%","+8.6%"
"Naby Keita","LIV","M","285","MKFC","WAT 0<br/>@LIV 2 F","0","0","66%","-1.3%"
"Nathan Ake","BOU","D","286","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","64%","-0.7%"
"Miguel Almiron","NEW","M","287","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","63%","+1.7%"
"Johann Gudmundsson","BUR","M","288","MKFC","NEW 0<br/>@BUR 1 F","0","0","61%","+0.6%"
"Fabinho","LIV","M","289","FA","WAT 0<br/>@LIV 2 F","0","0","58%","-0.9%"
"Harry Wilson","BOU","M","290","Damo","BOU 1<br/>@CHE 0 F","0","0","57%","+4.9%"
"Leroy Sane","MCI","F","291","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","292","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","55%","-1.5%"
"David Luiz","ARS","D","293","ColmL","MCI 3<br/>@ARS 0 F","0","0","53%","+0.6%"
"Fikayo Tomori","CHE","D","294","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","53%","-0.9%"
"Andros Townsend","CRY","M,F","295","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","49%","-1.6%"
"Joao Cancelo","MCI","D","296","ZKL","MCI 3<br/>@ARS 0 F","0","0","49%","-3.1%"
"John Stones","MCI","D","297","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","49%","-1.2%"
"Dani Ceballos","ARS","M","298","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","299","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","300","ColmL","NEW 0<br/>@BUR 1 F","0","0","46%","-0.1%"
"Lukasz Fabianski","WHU","G","301","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","45%","+8.6%"
"Aymeric Laporte","MCI","D","302","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","44%","+0.5%"
"Allan Saint-Maximin","NEW","M,F","303","ZKL","NEW 0<br/>@BUR 1 F","0","0","44%","-0.6%"
"Erik Lamela","TOT","M","304","Eoghanoc","TOT 2<br/>@WOL 1 F","0","0","44%","-0.5%"
"Steve Cook","BOU","D","305","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","40%","+1.8%"
"Pedro","CHE","F","306","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","39%","-0.7%"
"Giovani Lo Celso","TOT","M","307","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","39%","+16.1%"
"Danny Rose (prior)","TOT","D,M","308","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","37%","-0.9%"
"Reece James","CHE","D","309","ColmOF","BOU 1<br/>@CHE 0 F","0","0","35%","-8%"
"Ryan Sessegnon","TOT","M,F","310","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","35%","-7.2%"
"Hector Bellerin","ARS","D","311","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","35%","-0.8%"
"Jeffrey Schlupp","CRY","D,M","312","ColmL","BHA 1<br/>@CRY 1 F","0","0","33%","-0.9%"
"Ross Barkley","CHE","M","313","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","314","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","315","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","31%","-0.5%"
"Tyrone Mings","AVL","D","316","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","30%","-0.6%"
"Solly March","BHA","M,F","317","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","30%","-0.3%"
"Granit Xhaka","ARS","M","318","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","29%","-1.5%"
"Roberto Pereyra","WAT","M","319","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","29%","-0.6%"
"Jose Holebas","WAT","D","320","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","27%","-0.4%"
"Andreas Pereira","MUN","M","321","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","26%","+2.9%"
"Kieran Tierney","ARS","D","322","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","22%","-1.5%"
"Jannik Vestergaard","SOU","D","323","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","21%","-0.5%"
"Ruben Loftus-Cheek","CHE","M","324","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","21%","-0.1%"
"Glenn Murray","BHA","F","325","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","20%","-0.1%"
"Olivier Giroud","CHE","F","326","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","20%","+0.1%"
"Conor Hourihane","AVL","M","327","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","20%","+7.5%"
"Ashley Young","MUN","D","328","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","20%","+4%"
"Dejan Lovren","LIV","D","329","FA","WAT 0<br/>@LIV 2 F","0","0","18%","-3.1%"
"Matthew Lowton","BUR","D","330","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","17%","-0.7%"
"Kyle Walker-Peters (prior)","TOT","D","331","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","332","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","333","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","15%","-0.4%"
"Shkodran Mustafi","ARS","D","334","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","15%","0%"
"Jamaal Lascelles","NEW","D","335","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","15%","-0.4%"
"Theo Walcott","EVE","M,F","336","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","14%","+1.2%"
"Charlie Taylor","BUR","D","337","ZKL","NEW 0<br/>@BUR 1 F","0","0","14%","+5.1%"
"Arthur Masuaku","WHU","D","338","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","14%","+2.8%"
"Angelino","MCI","D","339","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","14%","-4.3%"
"Adam Lallana","LIV","M","340","FA","WAT 0<br/>@LIV 2 F","0","0","13%","+10.7%"
"Ryan Bennett (prior)","WOL","D","341","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","12%","-0.2%"
"Sofiane Boufal","SOU","M","342","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","12%","+5.7%"
"Dale Stephens","BHA","M","343","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","12%","+0.2%"
"Fabian Delph","EVE","D,M","344","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","12%","-0.7%"
"Andre Gomes","EVE","M","345","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","11%","0%"
"Patrick Cutrone","WOL","F","346","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","11%","0%"
"Reiss Nelson","ARS","F","347","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","10%","-0.5%"
"Adrian","LIV","G","348","FA","WAT 0<br/>@LIV 2 F","0","0","10%","-0.2%"
"Claudio Bravo","MCI","G","349","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","9%","+6.5%"
"Marc Albrighton","LEI","M","350","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","9%","+3.3%"
"Eric Garcia","MCI","D","351","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","9%","+8.2%"
"Tom Cleverley","WAT","M","352","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","8%","-0.2%"
"Christian Fuchs","LEI","D","353","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","8%","+6.1%"
"Junior Stanislas","BOU","M","354","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","7%","+5%"
"Andreas Christensen","CHE","D","355","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","7%","-0.3%"
"Aaron Connolly","BHA","F","356","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","6%","-0.6%"
"Brandon Williams","MUN","D","357","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","6%","+4.1%"
"Angus Gunn","SOU","G","358","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","6%","-0.1%"
"Ahmed El Mohamady","AVL","D","359","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","6%","-0.2%"
"Ciaran Clark","NEW","D","360","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","5%","-0.3%"
"Adam Smith","BOU","D","361","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","5%","-0.2%"
"Florian Lejeune","NEW","D","362","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","4%","-0.4%"
"Gary Cahill","CRY","D","363","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","4%","-0.2%"
"Jota","AVL","M","364","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","4%","+1.4%"
"Billy Sharp","SHU","F","365","FA","AVL 0<br/>@SHU 2 F","0","0","4%","0%"
"Callum Robinson","SHU","F","366","FA","AVL 0<br/>@SHU 2 F","0","0","4%","+1.3%"
"Mamadou Sakho","CRY","D","367","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","4%","0%"
"Victor Camarasa","CRY","M","368","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","4%","0%"
"Nemanja Matic","MUN","M","369","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","4%","+0.6%"
"Wes Morgan","LEI","D","370","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","3%","+0.6%"
"James Justin","LEI","D","371","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","3%","+3.1%"
"Rob Holding","ARS","D","372","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","3%","-0.1%"
"Danny Welbeck","WAT","F","373","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","374","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","3%","0%"
"DeAndre Yedlin","NEW","D","375","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","3%","+0.7%"
"Daryl Janmaat","WAT","D","376","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","377","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","2%","-0.1%"
"Robbie Brady","BUR","M","378","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","2%","-1.3%"
"Pedro Neto","WOL","F","379","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","2%","+1.6%"
"Ezri Konsa Ngoyo","AVL","D","380","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","2%","+0.2%"
"Jamal Lewis","NOR","D","381","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","2%","-0.1%"
"Alireza Jahanbakhsh","BHA","F","382","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","2%","+1.4%"
"Matthew Longstaff","NEW","M","383","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","384","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","0%"
"Craig Dawson","WAT","D","385","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","2%","-0.1%"
"Hamza Choudhury","LEI","M","386","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","2%","+0.7%"
"Diogo Dalot","MUN","D","387","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","388","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","2%","0%"
"Ruben Vinagre","WOL","D","389","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","2%","+0.7%"
"Roberto Jimenez","WHU","G","390","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","391","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","+0.1%"
"Jack Wilshere","WHU","M","392","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","393","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","394","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","395","FA","WAT 0<br/>@LIV 2 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","396","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","2%","0%"
"Axel Tuanzebe","MUN","D","397","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","2%","0%"
"Artur Boruc","BOU","G","398","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Eric Bailly","MUN","D","399","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","400","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","401","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","402","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","-0.1%"
"Morgan Schneiderlin","EVE","M","403","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","0%"
"Maya Yoshida","SOU","D","404","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","405","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","1%","0%"
"Danny Ward","LEI","G","406","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","0%"
"Luke Freeman","SHU","M","407","FA","AVL 0<br/>@SHU 2 F","0","0","1%","+0.1%"
"Phil Jones","MUN","D","408","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","0%"
"Grant Hanley","NOR","D","409","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","+0.1%"
"Ravel Morrison","SHU","M","410","FA","AVL 0<br/>@SHU 2 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","411","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","412","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","413","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","414","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","415","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","416","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","417","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","418","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","-0.1%"
"Charlie Daniels","BOU","D","419","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","420","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","421","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","1%","0%"
"Michael Obafemi","SOU","F","422","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","+0.3%"
"Maarten Stekelenburg","EVE","G","423","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","0%"
"Neil Taylor","AVL","D","424","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","1%","0%"
"David Button","BHA","G","425","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","1%","+0.1%"
"Nathaniel Chalobah","WAT","M","426","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","1%","-0.1%"
"Josip Drmic","NOR","F","427","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","428","FA","AVL 0<br/>@SHU 2 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","429","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","430","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","1%","0%"
"Michael McGovern","NOR","G","431","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","0%"
"Angel Gomes","MUN","M","432","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","-0.1%"
"Isaac Success","WAT","F","433","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","434","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","435","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","436","FA","WAT 0<br/>@LIV 2 F","0","0","1%","+0.1%"
"Arnaut Danjuma Groeneveld","BOU","F","437","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Karl Darlow","NEW","G","438","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","439","FA","WAT 0<br/>@LIV 2 F","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","440","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","441","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","442","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","443","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","0%"
"Andrew Surman","BOU","M","444","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Mark Travers","BOU","G","445","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","1%","0%"
"Leon Balogun","BHA","D","446","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","1%","0%"
"James Chester","AVL","D","447","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","1%","0%"
"Kevin Danso","SOU","D","448","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","449","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","450","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","451","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","452","FA","WAT 0<br/>@LIV 2 F","0","0","1%","0%"
"Ben Gibson","BUR","D","453","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","454","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","455","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","456","W (Tue)","BHA 1<br/>@CRY 1 F","0","0","1%","0%"
"Matej Vydra","BUR","F","457","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","1%","0%"
"Tahith Chong","MUN","M","458","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","459","FA","WAT 0<br/>@LIV 2 F","0","0","1%","0%"
"Simon Moore","SHU","G","460","FA","AVL 0<br/>@SHU 2 F","0","0","1%","-0.1%"
"Troy Parrott","TOT","F","461","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","462","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","463","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","1%","0%"
"Jed Steer","AVL","G","464","W (Tue)","AVL 0<br/>@SHU 2 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","465","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","466","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","467","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","468","W (Tue)","NEW 0<br/>@BUR 1 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","469","FA","AVL 0<br/>@SHU 2 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","470","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","0%","0%"
"Lee Grant","MUN","G","471","W (Tue)","EVE 1<br/>@MUN 1 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","472","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","473","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","0%","0%"
"Adam Masina","WAT","D","474","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","475","W (Tue)","WAT 0<br/>@LIV 2 F","0","0","0%","0%"
"Albian Ajeti","WHU","F","476","W (Tue)","WHU 1<br/>@SOU 0 F","0","0","0%","0%"
"Matty James","LEI","M","477","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","478","FA","WAT 0<br/>@LIV 2 F","0","0","0%","0%"
"Maximilian Kilman","WOL","D","479","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","0%","+0.1%"
"Timm Klose","NOR","D","480","W (Tue)","NOR 1<br/>@LEI 1 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","481","W (Tue)","MCI 3<br/>@ARS 0 F","0","0","0%","0%"
"Jack Simpson","BOU","D","482","W (Tue)","BOU 1<br/>@CHE 0 F","0","0","0%","0%"
"Oliver Skipp","TOT","M","483","W (Tue)","TOT 2<br/>@WOL 1 F","0","0","0%","0%"
