"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Maya Yoshida","SOU","D","234","W (Tue)","LEI 9<br/>@SOU 0 F","2.6","2.6","2%","0%"
"Tanguy Ndombele","TOT","M","235","Damo","TOT 1<br/>@LIV 2 F","2.5","2.5","95%","-1.9%"
"Manuel Lanzini","WHU","M","236","Damo","SHU 1<br/>@WHU 1 F","2.5","2.5","95%","-1.9%"
"Callum Hudson-Odoi","CHE","F","237","mcavinur","CHE 4<br/>@BUR 2 F","2.5","2.5","91%","+0.1%"
"Mason Greenwood","MUN","F","238","W (Tue)","MUN 3<br/>@NOR 1 F","2.5","2.5","16%","-1.3%"
"Stuart Armstrong","SOU","M,F","239","W (Tue)","LEI 9<br/>@SOU 0 F","2.5","2.5","3%","0%"
"Keinan Davis","AVL","M,F","240","W (Tue)","AVL 0<br/>@MCI 3 F","2.5","2.5","0%","0%"
"Tom Cleverley","WAT","M","241","W (Tue)","BOU 0<br/>@WAT 0 F","2.25","2.25","42%","+1.1%"
"Jeff Hendrick","BUR","M","242","W (Tue)","CHE 4<br/>@BUR 2 F","2.2","2.2","4%","+0.5%"
"Joseph Gomez","LIV","D","243","W (Tue)","TOT 1<br/>@LIV 2 F","2.1","2.1","36%","-1.4%"
"Erik Pieters","BUR","D","244","Seanmacd","CHE 4<br/>@BUR 2 F","2.05","2.05","86%","-0.6%"
"Pedro Neto","WOL","F","245","W (Tue)","WOL 1<br/>@NEW 1 F","2","2","1%","0%"
"Dimitri Foulquier","WAT","D","246","W (Tue)","BOU 0<br/>@WAT 0 F","2","2","0%","0%"
"Jonjo Shelvey","NEW","M","247","W (Tue)","WOL 1<br/>@NEW 1 F","1.85","1.85","9%","+0.1%"
"Matej Vydra","BUR","F","248","W (Tue)","CHE 4<br/>@BUR 2 F","1.75","1.75","1%","-0.1%"
"Jamal Lewis","NOR","D","249","W (Tue)","MUN 3<br/>@NOR 1 F","1.7","1.7","4%","+0.2%"
"Glenn Murray","BHA","F","250","W (Tue)","EVE 2<br/>@BHA 3 F","1.6","1.6","25%","-0.8%"
"Sam Byram","NOR","D","251","W (Tue)","MUN 3<br/>@NOR 1 F","1.6","1.6","1%","0%"
"Callum Wilson","BOU","F","252","Eoghanoc","BOU 0<br/>@WAT 0 F","1.5","1.5","100%","0%"
"Christian Atsu","NEW","M","253","ColmL","WOL 1<br/>@NEW 1 F","1.5","1.5","23%","-3.1%"
"Bukayo Saka","ARS","F","254","W (Tue)","CRY 2<br/>@ARS 2 F","1.25","1.25","37%","-6.6%"
"Demarai Gray","LEI","M","255","W (Tue)","LEI 9<br/>@SOU 0 F","1.25","1.25","7%","-0.2%"
"Dominic Solanke","BOU","F","256","W (Tue)","BOU 0<br/>@WAT 0 F","1.25","1.25","6%","-2.3%"
"Sead Kolasinac","ARS","D,M","257","W (Tue)","CRY 2<br/>@ARS 2 F","1.2","1.2","42%","-4.2%"
"James Garner","MUN","M","258","W (Tue)","MUN 3<br/>@NOR 1 F","1.1","1.1","0%","0%"
"Sergio Aguero","MCI","F","259","ZKL","AVL 0<br/>@MCI 3 F","1","1","100%","0%"
"Lucas Moura","TOT","M,F","260","MKFC","TOT 1<br/>@LIV 2 F","1","1","85%","-3.1%"
"Anwar El Ghazi","AVL","M,F","261","ColmOF","AVL 0<br/>@MCI 3 F","1","1","77%","-2.5%"
"Giovani Lo Celso","TOT","M","262","W (Tue)","TOT 1<br/>@LIV 2 F","1","1","45%","-0.5%"
"Albian Ajeti","WHU","F","263","W (Tue)","SHU 1<br/>@WHU 1 F","1","1","1%","0%"
"Bernard","EVE","M,F","264","MKFC","EVE 2<br/>@BHA 3 F","0.75","0.75","60%","+3.3%"
"Olivier Giroud","CHE","F","265","W (Tue)","CHE 4<br/>@BUR 2 F","0.75","0.75","25%","-1.4%"
"Divock Origi","LIV","F","266","W (Tue)","TOT 1<br/>@LIV 2 F","0.5","0.5","36%","-3.8%"
"Dwight Gayle","NEW","F","267","W (Tue)","WOL 1<br/>@NEW 1 F","0.5","0.5","1%","+0.1%"
"James McCarthy","CRY","M","268","W (Tue)","CRY 2<br/>@ARS 2 F","0.5","0.5","1%","-0.1%"
"Jannik Vestergaard","SOU","D","269","MKFC","LEI 9<br/>@SOU 0 F","0.25","0.25","55%","-2%"
"Billy Sharp","SHU","F","270","W (Tue)","SHU 1<br/>@WHU 1 F","0.25","0.25","6%","-0.1%"
"Riyad Mahrez","MCI","M,F","271","ColmOF","AVL 0<br/>@MCI 3 F","0","0","100%","0%"
"Paul Pogba","MUN","M","272","ColmL","MUN 3<br/>@NOR 1 F","0","0","100%","-0.1%"
"Joel Matip","LIV","D","273","ZKL","TOT 1<br/>@LIV 2 F","0","0","97%","-1%"
"Willy Boly","WOL","D","274","Eoghanoc","WOL 1<br/>@NEW 1 F","0","0","95%","-4.2%"
"Rodrigo","MCI","M","275","Seanmacd","AVL 0<br/>@MCI 3 F","0","0","92%","-2.3%"
"Kyle Walker","MCI","D","276","MKFC","AVL 0<br/>@MCI 3 F","0","0","90%","-2.7%"
"NGolo Kante","CHE","M","277","ColmOF","CHE 4<br/>@BUR 2 F","0","0","86%","-1.4%"
"Erik Lamela","TOT","M","278","Eoghanoc","TOT 1<br/>@LIV 2 F","0","0","84%","-2.8%"
"Seamus Coleman","EVE","D","279","ColmL","EVE 2<br/>@BHA 3 F","0","0","82%","-3.8%"
"Fabian Schar","NEW","D","280","ZKL","WOL 1<br/>@NEW 1 F","0","0","78%","-3.4%"
"Luke Shaw","MUN","D","281","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","75%","-2.4%"
"Nicolas Otamendi","MCI","D","282","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","72%","-6%"
"Emerson","CHE","D","283","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","72%","-1.3%"
"Shane Duffy","BHA","D","284","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","71%","-3.5%"
"Oleksandr Zinchenko","MCI","D,M","285","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","71%","-11.1%"
"Pedro","CHE","F","286","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","70%","-2.9%"
"Johann Gudmundsson","BUR","M","287","MKFC","CHE 4<br/>@BUR 2 F","0","0","67%","-2.4%"
"Troy Deeney","WAT","F","288","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","66%","-1%"
"Matt Ritchie","NEW","D,M","289","ColmL","WOL 1<br/>@NEW 1 F","0","0","65%","+0.1%"
"Ross Barkley","CHE","M","290","mcavinur","CHE 4<br/>@BUR 2 F","0","0","60%","-5.7%"
"Hector Bellerin","ARS","D","291","mcavinur","CRY 2<br/>@ARS 2 F","0","0","57%","-2.5%"
"Yerry Mina","EVE","D","292","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","57%","-2.5%"
"Hugo Lloris","TOT","G","293","Eoghanoc","TOT 1<br/>@LIV 2 F","0","0","57%","-1.2%"
"Alex Oxlade-Chamberlain","LIV","M","294","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","55%","-1.5%"
"Jan Vertonghen","TOT","D","295","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","54%","-4%"
"Chris Wood","BUR","F","296","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","54%","-0.3%"
"Moise Kean","EVE","F","297","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","53%","-3.6%"
"Solly March","BHA","M,F","298","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","52%","-3.3%"
"Mesut Ozil","ARS","M","299","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","52%","-3.1%"
"Jeffrey Schlupp","CRY","D,M","300","ColmL","CRY 2<br/>@ARS 2 F","0","0","51%","-5.6%"
"James Milner","LIV","M","301","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","48%","-2.2%"
"Aymeric Laporte","MCI","D","302","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","47%","-0.1%"
"David Brooks","BOU","M","303","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","46%","-0.1%"
"Leroy Sane","MCI","F","304","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","46%","+0.7%"
"Lukasz Fabianski","WHU","G","305","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","43%","-1.9%"
"Antonio Rudiger","CHE","D","306","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","40%","-0.8%"
"Naby Keita","LIV","M","307","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","39%","-1.5%"
"Michail Antonio","WHU","M","308","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","35%","-0.4%"
"Jose Holebas","WAT","D","309","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","34%","-1.8%"
"Ainsley Maitland-Niles","ARS","D,M","310","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","32%","-3.1%"
"Ryan Fredericks","WHU","D","311","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","32%","-8.9%"
"Arthur Masuaku","WHU","D","312","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","31%","-7.6%"
"Ryan Sessegnon","TOT","M,F","313","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","25%","-0.9%"
"Kyle Walker-Peters (prior)","TOT","D","314","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","25%","-1.9%"
"Vicente Guaita","CRY","G","315","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","24%","-4.9%"
"Ruben Loftus-Cheek","CHE","M","316","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","24%","-0.3%"
"Moussa Djenepo","SOU","M","317","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","22%","0%"
"Etienne Capoue","WAT","M","318","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","19%","-0.7%"
"Lucas Torreira","ARS","M","319","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","19%","-0.7%"
"Ben Davies","TOT","D","320","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","19%","-1.2%"
"Adrian","LIV","G","321","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","19%","-6.1%"
"Sofiane Boufal","SOU","M","322","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","18%","-3.4%"
"Ryan Bennett (prior)","WOL","D","323","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","18%","-1.2%"
"Isaac Hayden","NEW","M","324","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","18%","-0.7%"
"Che Adams","SOU","F","325","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","17%","-0.6%"
"Patrick Cutrone","WOL","F","326","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","16%","-2%"
"Shkodran Mustafi","ARS","D","327","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","16%","-0.2%"
"Michy Batshuayi","CHE","F","328","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","15%","0%"
"Conor Hourihane","AVL","M","329","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","12%","-2.9%"
"Andreas Christensen","CHE","D","330","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","11%","-0.8%"
"Nacho Monreal","ARS","D","331","ColmL","CRY 2<br/>@ARS 2 F","0","0","10%","-0.5%"
"Xherdan Shaqiri","LIV","M,F","332","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","10%","0%"
"Ismaila Sarr","WAT","F","333","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","9%","-0.9%"
"Juan Mata","MUN","M","334","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","9%","-1.3%"
"Aaron Mooy","BHA","M","335","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","9%","-2.1%"
"Angelo Ogbonna","WHU","D","336","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","8%","-2%"
"Oliver McBurnie","SHU","F","337","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","7%","-0.4%"
"Rob Holding","ARS","D","338","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","7%","-0.6%"
"Danny Welbeck","WAT","F","339","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","6%","-2%"
"Martin Kelly","CRY","D","340","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","6%","-0.3%"
"Gabriel Martinelli","ARS","M","341","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","6%","0%"
"Jota","AVL","M","342","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","4%","-0.2%"
"Charlie Taylor","BUR","D","343","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","4%","-0.1%"
"Juan Foyth","TOT","D","344","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","4%","-0.3%"
"Victor Camarasa","CRY","M","345","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","4%","-0.1%"
"Paul Dummett","NEW","D","346","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","4%","0%"
"Joseph Willock","ARS","M","347","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","4%","-1.3%"
"Mamadou Sakho","CRY","D","348","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","3%","-0.1%"
"Nemanja Matic","MUN","M","349","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","3%","0%"
"Chris Mepham","BOU","D","350","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","3%","-0.1%"
"Reiss Nelson","ARS","F","351","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","3%","+0.5%"
"Dennis Praet","LEI","M","352","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","3%","-0.5%"
"Wes Morgan","LEI","D","353","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","3%","-0.1%"
"Axel Tuanzebe","MUN","D","354","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","3%","-0.7%"
"Joe Hart","BUR","G","355","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","3%","-0.1%"
"Diogo Dalot","MUN","D","356","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","3%","-0.1%"
"Sergio Romero","MUN","G","357","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","3%","-0.7%"
"Jonas Lossl","EVE","G","358","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","2%","0%"
"Ahmed El Mohamady","AVL","D","359","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","2%","-0.1%"
"Shane Long","SOU","F","360","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","2%","0%"
"Cedric Soares (prior)","SOU","D","361","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","2%","-0.1%"
"Andy Carroll","NEW","F","362","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","2%","0%"
"Scott Dann","CRY","D","363","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","2%","-0.1%"
"Hamza Choudhury","LEI","M","364","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","2%","-0.2%"
"Max Meyer","CRY","M","365","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","2%","-0.1%"
"Claudio Bravo","MCI","G","366","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","2%","0%"
"Kiko Femenia","WAT","D","367","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","368","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","2%","-0.1%"
"Jack Wilshere","WHU","M","369","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","2%","-0.1%"
"Mario Vrancic","NOR","M","370","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","2%","+0.2%"
"Adam Lallana","LIV","M","371","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","2%","0%"
"Eric Dier","TOT","M","372","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","2%","0%"
"Neil Taylor","AVL","D","373","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","2%","-0.2%"
"Tom Trybull","NOR","M","374","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","2%","-0.3%"
"Rhian Brewster","LIV","F","375","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","2%","+0.1%"
"Daniel Drinkwater (prior)","BUR","M","376","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","2%","+0.1%"
"Luke Freeman","SHU","M","377","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","378","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","1%","0%"
"Alex McCarthy","SOU","G","379","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","-0.1%"
"Morgan Schneiderlin","EVE","M","380","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","-0.1%"
"Junior Stanislas","BOU","M","381","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Jesus Vallejo","WOL","D","382","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Lewis Cook","BOU","M","383","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","-0.1%"
"Kelechi Iheanacho","LEI","F","384","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","+0.1%"
"Artur Boruc","BOU","G","385","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Ravel Morrison","SHU","M","386","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","-0.2%"
"Jose Izquierdo","BHA","M,F","387","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","+0.1%"
"Phil Jones","MUN","D","388","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","389","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Danny Ward","LEI","G","390","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","0%"
"Bernardo","BHA","D","391","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","-0.1%"
"Brandon Williams","MUN","D","392","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","+0.6%"
"Eric Bailly","MUN","D","393","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Yves Bissouma","BHA","M,F","394","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Christian Fuchs","LEI","D","395","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","+0.1%"
"Morgan Gibbs-White","WOL","M","396","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Grant Hanley","NOR","D","397","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","+0.1%"
"Michael McGovern","NOR","G","398","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Patrick Roberts","NOR","M","399","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"John Ruddy","WOL","G","400","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Cenk Tosun (prior)","EVE","F","401","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","402","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Nathaniel Clyne","LIV","D","403","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","404","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Oumar Niasse","EVE","F","405","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","+0.1%"
"Charlie Daniels","BOU","D","406","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","+0.1%"
"Jonathan Kodjia","AVL","F","407","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","1%","-0.1%"
"Adrian Mariappa","WAT","D","408","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Simon Francis","BOU","D","409","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","-0.1%"
"Dan Gosling","BOU","M","410","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Alireza Jahanbakhsh","BHA","F","411","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","412","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","1%","+0.1%"
"Victor Wanyama","TOT","M","413","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","1%","-0.1%"
"Ki Sung-yueng","NEW","M","414","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Matt Macey","ARS","G","415","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","1%","-0.1%"
"Javier Manquillo","NEW","D","416","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","-0.2%"
"Leighton Baines","EVE","D","417","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"David Button","BHA","G","418","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Josip Drmic","NOR","F","419","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","-0.1%"
"Florian Lejeune","NEW","D","420","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Nampalys Mendy","LEI","M","421","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","0%"
"Isaac Success","WAT","F","422","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Andrew Surman","BOU","M","423","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Maarten Stekelenburg","EVE","G","424","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Phil Bardsley","BUR","D","425","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","426","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","427","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","1%","+0.1%"
"Angel Gomes","MUN","M","428","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","-0.2%"
"Jordon Ibe","BOU","M","429","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","-0.1%"
"Tahith Chong","MUN","M","430","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Karl Darlow","NEW","G","431","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Timothy Fosu-Mensah","MUN","D","432","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Ben Gibson","BUR","D","433","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","1%","+0.1%"
"Marcos Rojo","MUN","D","434","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","-0.1%"
"Mark Travers","BOU","G","435","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Leon Balogun","BHA","D","436","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"James Chester","AVL","D","437","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","1%","0%"
"Phil Jagielka","SHU","D","438","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","0%"
"Ezri Konsa Ngoyo","AVL","D","439","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","440","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","441","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","1%","0%"
"Carlos Sanchez","WHU","M","442","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","0%"
"Meritan Shabani","WOL","M","443","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","+0.4%"
"Jack Stacey","BOU","D","444","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","-0.3%"
"Sepp van den Berg","LIV","D","445","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","1%","0%"
"Daniel Amartey","LEI","D,M","446","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","0%"
"Folarin Balogun","ARS","F","447","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","1%","+0.3%"
"Emile Smith Rowe","ARS","M","448","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","1%","-0.1%"
"Jason Steele","BHA","G","449","W (Tue)","EVE 2<br/>@BHA 3 F","0","0","1%","0%"
"Jed Steer","AVL","G","450","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","1%","0%"
"Connor Wickham","CRY","F","451","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","1%","+0.2%"
"Christoph Zimmermann","NOR","D","452","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Robert Elliot","NEW","G","453","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Lee Grant","MUN","G","454","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","1%","0%"
"Daniel Grimshaw","MCI","G","455","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","1%","0%"
"Matty James","LEI","M","456","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","0%"
"Simon Moore","SHU","G","457","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","0%"
"Yoshinori Muto","NEW","F","458","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","1%","0%"
"Michael Obafemi","SOU","F","459","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","1%","0%"
"Sebastian Prodl","WAT","D","460","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","1%","0%"
"Winston Reid","WHU","D","461","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","0%"
"Goncalo Cardoso","WHU","D","462","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","1%","0%"
"Bruno Jordao","WOL","M","463","W (Tue)","WOL 1<br/>@NEW 1 F","0","0","0%","+0.1%"
"Ki-Jana Hoever","LIV","D","464","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","0%"
"Adam Idah","NOR","F","465","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","+0.2%"
"Eldin Jakupovic","LEI","G","466","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Konstantinos Mavropanos","ARS","D","467","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","-0.1%"
"Oliver Skipp","TOT","M","468","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","469","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","0%"
"Eric Garcia","MCI","D","470","W (Tue)","AVL 0<br/>@MCI 3 F","0","0","0%","-0.2%"
"Billy Gilmour","CHE","M","471","W (Tue)","CHE 4<br/>@BUR 2 F","0","0","0%","-0.1%"
"Timm Klose","NOR","D","472","W (Tue)","MUN 3<br/>@NOR 1 F","0","0","0%","+0.1%"
"Ben Osborn","SHU","M","473","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","0%"
"Troy Parrott","TOT","F","474","W (Tue)","TOT 1<br/>@LIV 2 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","475","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Jairo Riedewald","CRY","M","476","W (Tue)","CRY 2<br/>@ARS 2 F","0","0","0%","0%"
"Jack Simpson","BOU","D","477","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"William Smallbone","SOU","M,F","478","W (Tue)","LEI 9<br/>@SOU 0 F","0","0","0%","0%"
"Heurelho Gomes","WAT","G","479","W (Tue)","BOU 0<br/>@WAT 0 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","480","W (Tue)","SHU 1<br/>@WHU 1 F","0","0","0%","-0.1%"
