"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned"
"Xherdan Shaqiri","LIV","M,F","578","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"David Silva","MCI","M","579","MAX","MCI 0<br/>@MUN 2 F","0","0","-"
"Ellis Simms","EVE","F","580","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Josh Sims","SOU","M","581","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jerome Sinclair","WAT","F","582","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Moussa Sissoko","TOT","M","583","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Callum Slattery","SOU","M","584","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Islam Slimani","LEI","F","585","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"William Smallbone","SOU","M,F","586","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Matthew Smith","ARS","D","587","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Goncalo Cardoso","WHU","D","588","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Son Heung-Min","TOT","M,F","589","Damo","TOT 1<br/>@BUR 1 F","0","0","-"
"Andreas Sondergaard","WOL","G","590","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Elias Sorensen","NEW","F","591","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Bayli Spencer-Adams","WAT","D","592","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Jack Spong","BHA","M","593","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Jason Steele","BHA","G","594","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Jed Steer","AVL","G","595","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Maarten Stekelenburg","EVE","G","596","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Layton Stewart","LIV","F","597","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Marco Stiepermann","NOR","M","598","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"John Stones","MCI","D","599","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Isaac Success","WAT","F","600","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Andrew Surman","BOU","M","601","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Sam Surridge","BOU","F","602","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Nikola Tavares","CRY","D","603","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Kyle Taylor","BOU","M","604","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Max Taylor","MUN","D","605","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Neil Taylor","AVL","D","606","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Terry Taylor","WOL","M","607","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Nathan Tella","SOU","M","608","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Bobby Thomas","BUR","D","609","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Jordan Thomas","NOR","D","610","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Luke Thomas","LEI","D","611","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Max Thompson","BUR","F","612","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Kieran Tierney","ARS","D","613","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"James Tomkins","CRY","D","614","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Fikayo Tomori","CHE","D","615","FA","EVE 0<br/>@CHE 4 F","0","0","-"
"Lucas Torreira","ARS","M","616","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Cenk Tosun","EVE/CRY","F","617","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Andros Townsend","CRY","M,F","618","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Mark Travers","BOU","G","619","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Tom Trybull","NOR","M","620","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Axel Tuanzebe","MUN","D","621","FA","MCI 0<br/>@MUN 2 F","0","0","-"
"Indiana Vassilev","AVL","F","622","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Michael Verrips","SHU","G","623","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Jannik Vestergaard","SOU","D","624","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jake Vokins","SOU","D","625","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Kyle Walker","MCI","D","626","ColmOF","MCI 0<br/>@MUN 2 F","0","0","-"
"Kyle Walker-Peters","TOT/SOU","D","627","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Danny Ward","LEI","G","628","FA","AVL 0<br/>@LEI 4 F","0","0","-"
"Kelland Watts","NEW","M","629","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Callum Whelan","WAT","M","630","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Harvey White","TOT","M","631","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Alfie Whiteman","TOT","G","632","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Neco Williams","LIV","D","633","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Joseph Willock","ARS","M","634","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Jack Wilshere","WHU","M","635","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"Harry Wilson","BOU","M","636","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Harry Winks","TOT","M","637","FA","TOT 1<br/>@BUR 1 F","0","0","-"
"Ben Winterbottom","LIV","G","638","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Henry Wise","WAT","M","639","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Sam Woods","CRY","D","640","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Romaric Yapi","BHA","D","641","FA","BHA 0<br/>@WOL 0 F","0","0","-"
"Andriy Yarmolenko","WHU","M,F","642","FA","WHU 0<br/>@ARS 1 F","0","0","-"
"DeAndre Yedlin","NEW","D","643","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Jack Young","NEW","M","644","FA","NEW 1<br/>@SOU 0 F","0","0","-"
"Christoph Zimmermann","NOR","D","645","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Richairo Zivkovic","SHU","F","646","FA","NOR 0<br/>@SHU 1 F","0","0","-"
"Heurelho Gomes","WAT","G","647","FA","WAT 0<br/>@CRY 1 F","0","0","-"
"Sepp van den Berg","LIV","D","648","FA","BOU 1<br/>@LIV 2 F","0","0","-"
"Benjamin Mendy","MCI","D","649","ColmOF","MCI 0<br/>@MUN 2 F","-0.5","-0.5","-"
"Moussa Djenepo","SOU","M","650","FA","NEW 1<br/>@SOU 0 F","-2.75","-2.75","-"
