"Player","Team","Position","Rk","Status","Opponent","FPts","FP/G","% Owned","+/-"
"Steven Alzate","BHA","M,F","235","W (Tue)","BOU 0<br/>@BHA 2 F","3.1","3.1","2%","+0.2%"
"Gabriel Jesus","MCI","F","236","mcavinur","SHU 0<br/>@MCI 2 F","3","3","99%","-0.7%"
"Callum Hudson-Odoi","CHE","F","237","W (Tue)","CHE 2<br/>@ARS 1 F","3","3","64%","-10.4%"
"Jeff Hendrick","BUR","M","238","W (Tue)","MUN 2<br/>@BUR 0 F","3","3","3%","0%"
"Wilfred Ndidi","LEI","M","239","ZKL","LEI 2<br/>@WHU 1 F","2.75","2.75","98%","0%"
"Harvey Barnes","LEI","M","240","mcavinur","LEI 2<br/>@WHU 1 F","2.75","2.75","72%","-2.2%"
"Erik Lamela","TOT","M","241","Eoghanoc","TOT 2<br/>@NOR 2 F","2.75","2.75","44%","-0.5%"
"Davinson Sanchez","TOT","D","242","W (Tue)","TOT 2<br/>@NOR 2 F","2.6","2.6","40%","-4.1%"
"Ryan Fraser","BOU","M","243","W (Tue)","BOU 0<br/>@BHA 2 F","2.5","2.5","88%","-2%"
"James Milner","LIV","M","244","FA","WOL 0<br/>@LIV 1 F","2.5","2.5","44%","+1.2%"
"Oliver McBurnie","SHU","F","245","FA","SHU 0<br/>@MCI 2 F","2.5","2.5","10%","-3.8%"
"Lewis Cook","BOU","M","246","W (Tue)","BOU 0<br/>@BHA 2 F","2.5","2.5","1%","-0.1%"
"Anwar El Ghazi","AVL","M,F","247","MKFC","AVL 0<br/>@WAT 3 F","2.25","2.25","76%","-2.7%"
"Phil Foden","MCI","M,F","248","mcavinur","SHU 0<br/>@MCI 2 F","2.25","2.25","25%","-4.1%"
"Jan Vertonghen","TOT","D","249","W (Tue)","TOT 2<br/>@NOR 2 F","2.2","2.2","81%","+2.1%"
"Seamus Coleman","EVE","D","250","ColmL","EVE 2<br/>@NEW 1 F","2.15","2.15","48%","-3.1%"
"Frederic Guilbert","AVL","D","251","W (Tue)","AVL 0<br/>@WAT 3 F","2.1","2.1","41%","-2.9%"
"Callum Wilson","BOU","F","252","W (Tue)","BOU 0<br/>@BHA 2 F","2","2","89%","-1.1%"
"Glenn Murray","BHA","F","253","W (Tue)","BOU 0<br/>@BHA 2 F","2","2","20%","-0.1%"
"Naby Keita","LIV","M","254","MKFC","WOL 0<br/>@LIV 1 F","1.75","1.75","66%","-1.3%"
"Craig Dawson","WAT","D","255","W (Tue)","AVL 0<br/>@WAT 3 F","1.6","1.6","2%","-0.1%"
"Todd Cantwell","NOR","M","256","RSC","TOT 2<br/>@NOR 2 F","1.5","1.5","81%","-2%"
"Ilkay Gundogan","MCI","M","257","W (Tue)","SHU 0<br/>@MCI 2 F","1.5","1.5","73%","-4.3%"
"Robbie Brady","BUR","M","258","W (Tue)","MUN 2<br/>@BUR 0 F","1.5","1.5","2%","-1.3%"
"Emerson","CHE","D","259","W (Tue)","CHE 2<br/>@ARS 1 F","1.35","1.35","66%","-3.2%"
"Yerry Mina","EVE","D","260","W (Tue)","EVE 2<br/>@NEW 1 F","1.3","1.3","53%","+0.6%"
"Divock Origi","LIV","F","261","FA","WOL 0<br/>@LIV 1 F","1.25","1.25","36%","+0.4%"
"Christian Atsu","NEW","M","262","ColmL","EVE 2<br/>@NEW 1 F","1.25","1.25","8%","-0.4%"
"Adam Masina","WAT","D","263","W (Tue)","AVL 0<br/>@WAT 3 F","1.1","1.1","0%","0%"
"Raul Jimenez","WOL","F","264","Eoghanoc","WOL 0<br/>@LIV 1 F","1","1","100%","0%"
"Nicolas Pepe","ARS","M,F","265","RSC","CHE 2<br/>@ARS 1 F","1","1","94%","-0.3%"
"Cheikhou Kouyate","CRY","M","266","W (Tue)","CRY 1<br/>@SOU 1 F","1","1","8%","+0.7%"
"Sean Longstaff","NEW","M","267","W (Tue)","EVE 2<br/>@NEW 1 F","1","1","6%","-1.1%"
"Billy Sharp","SHU","F","268","FA","SHU 0<br/>@MCI 2 F","1","1","4%","0%"
"Nathaniel Chalobah","WAT","M","269","W (Tue)","AVL 0<br/>@WAT 3 F","1","1","1%","-0.1%"
"Jonathan Kodjia","AVL","F","270","W (Tue)","AVL 0<br/>@WAT 3 F","1","1","1%","0%"
"Dwight Gayle","NEW","F","271","W (Tue)","EVE 2<br/>@NEW 1 F","0.75","0.75","1%","-0.4%"
"Luke Shaw","MUN","D","272","W (Tue)","MUN 2<br/>@BUR 0 F","0.6","0.6","69%","-6%"
"Stuart Armstrong","SOU","M,F","273","W (Tue)","CRY 1<br/>@SOU 1 F","0.5","0.5","3%","-0.1%"
"Albian Ajeti","WHU","F","274","W (Tue)","LEI 2<br/>@WHU 1 F","0.5","0.5","0%","0%"
"Adrian Mariappa","WAT","D","275","W (Tue)","AVL 0<br/>@WAT 3 F","0.4","0.4","1%","0%"
"Ricardo Pereira","LEI","D","276","mcavinur","LEI 2<br/>@WHU 1 F","0","0","100%","+0.1%"
"Josh Sims","SOU","M","277","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","100%","0%"
"Sam Surridge","BOU","F","278","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","100%","0%"
"Jamie Vardy","LEI","F","279","ColmOF","LEI 2<br/>@WHU 1 F","0","0","100%","0%"
"David Silva","MCI","M","280","ZKL","SHU 0<br/>@MCI 2 F","0","0","100%","+0.2%"
"Ben Chilwell","LEI","D","281","Eoghanoc","LEI 2<br/>@WHU 1 F","0","0","100%","-0.1%"
"Lucas Digne","EVE","D","282","ZKL","EVE 2<br/>@NEW 1 F","0","0","100%","+0.1%"
"Paul Pogba","MUN","M","283","ColmL","MUN 2<br/>@BUR 0 F","0","0","100%","+0.1%"
"Son Heung-Min","TOT","M,F","284","Eoghanoc","TOT 2<br/>@NOR 2 F","0","0","100%","-0.1%"
"Christian Pulisic","CHE","M","285","Eoghanoc","CHE 2<br/>@ARS 1 F","0","0","99%","-0.2%"
"Youri Tielemans","LEI","M","286","ColmOF","LEI 2<br/>@WHU 1 F","0","0","99%","-0.3%"
"Aaron Wan-Bissaka","MUN","D","287","MKFC","MUN 2<br/>@BUR 0 F","0","0","97%","-0.6%"
"Matt Doherty","WOL","D,M","288","Damo","WOL 0<br/>@LIV 1 F","0","0","97%","0%"
"Pascal Gross","BHA","M,F","289","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","93%","+1.2%"
"Caglar Soyuncu","LEI","D","290","Damo","LEI 2<br/>@WHU 1 F","0","0","90%","-0.6%"
"Benjamin Mendy","MCI","D","291","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","86%","-2.9%"
"Ederson","MCI","G","292","ColmL","SHU 0<br/>@MCI 2 F","0","0","85%","-6.3%"
"John Lundstram","SHU","D,M","293","ColmOF","SHU 0<br/>@MCI 2 F","0","0","85%","-3.1%"
"Marcos Alonso","CHE","D","294","Eoghanoc","CHE 2<br/>@ARS 1 F","0","0","79%","-1.6%"
"Scott McTominay","MUN","M","295","Eoghanoc","MUN 2<br/>@BUR 0 F","0","0","79%","-5.9%"
"Patrick van Aanholt","CRY","D","296","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","76%","-5.6%"
"Joel Matip","LIV","D","297","Eoghanoc","WOL 0<br/>@LIV 1 F","0","0","75%","-1.4%"
"John McGinn","AVL","M","298","ColmL","AVL 0<br/>@WAT 3 F","0","0","65%","-3.2%"
"Nathan Ake","BOU","D","299","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","64%","-0.7%"
"Fabinho","LIV","M","300","FA","WOL 0<br/>@LIV 1 F","0","0","58%","-0.9%"
"Leroy Sane","MCI","F","301","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","56%","+1.5%"
"Willy Boly","WOL","D","302","W (Tue)","WOL 0<br/>@LIV 1 F","0","0","55%","-1.5%"
"Nicolas Otamendi","MCI","D","303","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","54%","-3%"
"Alex Iwobi","EVE","M,F","304","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","51%","-3.3%"
"Andros Townsend","CRY","M,F","305","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","49%","-1.6%"
"Joao Cancelo","MCI","D","306","ZKL","SHU 0<br/>@MCI 2 F","0","0","49%","-3.1%"
"John Stones","MCI","D","307","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","49%","-1.2%"
"Dani Ceballos","ARS","M","308","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","48%","-2%"
"Hugo Lloris","TOT","G","309","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","47%","+0.1%"
"Matt Ritchie","NEW","D,M","310","ColmL","EVE 2<br/>@NEW 1 F","0","0","46%","-0.1%"
"Aymeric Laporte","MCI","D","311","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","44%","+0.5%"
"Allan Saint-Maximin","NEW","M,F","312","ZKL","EVE 2<br/>@NEW 1 F","0","0","44%","-0.6%"
"Alex Oxlade-Chamberlain","LIV","M","313","FA","WOL 0<br/>@LIV 1 F","0","0","41%","-3.7%"
"Moussa Sissoko","TOT","M","314","ZKL","TOT 2<br/>@NOR 2 F","0","0","41%","-6.8%"
"Pedro","CHE","F","315","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","39%","-0.7%"
"Bernard","EVE","M,F","316","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","39%","-3.8%"
"Erik Pieters","BUR","D","317","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","38%","-2.2%"
"Danny Rose (prior)","TOT","D,M","318","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","37%","-0.9%"
"Mason Greenwood","MUN","F","319","mcavinur","MUN 2<br/>@BUR 0 F","0","0","36%","+4.5%"
"Reece James","CHE","D","320","ColmOF","CHE 2<br/>@ARS 1 F","0","0","35%","-8%"
"Hector Bellerin","ARS","D","321","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","35%","-0.8%"
"Jeffrey Schlupp","CRY","D,M","322","ColmL","CRY 1<br/>@SOU 1 F","0","0","33%","-0.9%"
"Ross Barkley","CHE","M","323","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","32%","-0.9%"
"David Brooks","BOU","M","324","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","31%","-0.4%"
"Asmir Begovic","BOU","G","325","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","31%","-0.5%"
"Tyrone Mings","AVL","D","326","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","30%","-0.6%"
"Solly March","BHA","M,F","327","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","30%","-0.3%"
"Granit Xhaka","ARS","M","328","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","29%","-1.5%"
"Roberto Pereyra","WAT","M","329","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","29%","-0.6%"
"Jose Holebas","WAT","D","330","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","27%","-0.4%"
"Andriy Yarmolenko","WHU","M,F","331","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","27%","-1.6%"
"Gabriel Martinelli","ARS","M,F","332","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","27%","-5.5%"
"Sead Kolasinac","ARS","D,M","333","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","27%","-0.9%"
"Trezeguet","AVL","M,F","334","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","26%","-8%"
"Angelo Ogbonna","WHU","D","335","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","23%","-1.4%"
"Kieran Tierney","ARS","D","336","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","22%","-1.5%"
"Jannik Vestergaard","SOU","D","337","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","21%","-0.5%"
"Sokratis","ARS","D","338","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","21%","-1%"
"Ruben Loftus-Cheek","CHE","M","339","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","21%","-0.1%"
"Olivier Giroud","CHE","F","340","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","20%","+0.1%"
"Dejan Lovren","LIV","D","341","FA","WOL 0<br/>@LIV 1 F","0","0","18%","-3.1%"
"Christian Benteke","CRY","F","342","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","18%","-4.8%"
"Adam Webster","BHA","D","343","mcavinur","BOU 0<br/>@BHA 2 F","0","0","18%","+3.4%"
"Matthew Lowton","BUR","D","344","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","17%","-0.7%"
"Kyle Walker-Peters (prior)","TOT","D","345","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","16%","+0.1%"
"Joel Ward","CRY","D","346","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","16%","-0.6%"
"Ben Davies","TOT","D","347","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","15%","-0.4%"
"Aaron Cresswell","WHU","D","348","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","15%","-1.9%"
"Jamaal Lascelles","NEW","D","349","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","15%","-0.4%"
"Xherdan Shaqiri","LIV","M,F","350","FA","WOL 0<br/>@LIV 1 F","0","0","14%","-1.2%"
"Angelino","MCI","D","351","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","14%","-4.3%"
"Mark Noble","WHU","M","352","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","13%","-0.3%"
"Michy Batshuayi","CHE","F","353","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","13%","-0.3%"
"Andre Gomes","EVE","M","354","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","11%","0%"
"Patrick Cutrone","WOL","F","355","W (Tue)","WOL 0<br/>@LIV 1 F","0","0","11%","0%"
"Jefferson Lerma","BOU","M","356","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","10%","-0.1%"
"Adrian","LIV","G","357","FA","WOL 0<br/>@LIV 1 F","0","0","10%","-0.2%"
"Harry Winks","TOT","M","358","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","9%","-1.2%"
"Andre Gray","WAT","F","359","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","8%","-0.5%"
"Tom Cleverley","WAT","M","360","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","8%","-0.2%"
"Andreas Christensen","CHE","D","361","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","7%","-0.3%"
"Aaron Connolly","BHA","F","362","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","6%","-0.6%"
"Angus Gunn","SOU","G","363","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","6%","-0.1%"
"Eric Dier","TOT","M","364","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","6%","-1.2%"
"Marvelous Nakamba","AVL","M","365","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","6%","-2%"
"Shane Long","SOU","F","366","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","6%","-1.2%"
"Juan Mata","MUN","M","367","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","5%","-0.2%"
"Ciaran Clark","NEW","D","368","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","5%","-0.3%"
"Oriol Romeu","SOU","M","369","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","5%","-0.2%"
"Dennis Praet","LEI","M","370","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","5%","-1.6%"
"Adam Smith","BOU","D","371","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","5%","-0.2%"
"Gary Cahill","CRY","D","372","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","4%","-0.2%"
"Bjorn Engels","AVL","D","373","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","4%","-0.8%"
"Victor Camarasa","CRY","M","374","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","4%","0%"
"Ben Godfrey","NOR","D,M","375","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","4%","-0.2%"
"Paul Dummett","NEW","D","376","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","3%","-0.4%"
"Rob Holding","ARS","D","377","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","3%","-0.1%"
"Danny Welbeck","WAT","F","378","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","3%","-0.1%"
"Yan Valery","SOU","D,M","379","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","3%","0%"
"Daryl Janmaat","WAT","D","380","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","3%","-0.1%"
"Joe Hart","BUR","G","381","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","2%","-0.1%"
"Matthew Longstaff","NEW","M","382","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","2%","+0.2%"
"Jonas Lossl","EVE","G","383","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","2%","0%"
"Javier Manquillo","NEW","D","384","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","2%","-0.8%"
"Diogo Dalot","MUN","D","385","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","2%","-0.1%"
"Wayne Hennessey","CRY","G","386","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","2%","0%"
"Roberto Jimenez","WHU","G","387","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","2%","-0.1%"
"Scott Dann","CRY","D","388","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","2%","-0.1%"
"Sergio Romero","MUN","G","389","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","2%","+0.1%"
"Jack Wilshere","WHU","M","390","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","2%","-0.1%"
"Cenk Tosun (prior)","EVE","F","391","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","2%","-0.1%"
"Jean-Philippe Gbamin","EVE","M","392","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","2%","+0.1%"
"Rhian Brewster","LIV","F","393","FA","WOL 0<br/>@LIV 1 F","0","0","2%","-0.2%"
"Moritz Leitner","NOR","M","394","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","2%","0%"
"Emile Smith Rowe","ARS","M","395","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","2%","-0.6%"
"Axel Tuanzebe","MUN","D","396","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","2%","0%"
"Simon Francis","BOU","D","397","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","-0.4%"
"David Martin","WHU","G","398","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","-0.4%"
"Artur Boruc","BOU","G","399","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Eric Bailly","MUN","D","400","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","+0.1%"
"Jose Izquierdo","BHA","M,F","401","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","-0.1%"
"Willy Caballero","CHE","G","402","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","1%","-0.1%"
"Daniel Drinkwater (prior)","BUR","M","403","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Bernardo","BHA","D","404","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","-0.2%"
"Morgan Schneiderlin","EVE","M","405","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","0%"
"Maya Yoshida","SOU","D","406","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","1%","-0.1%"
"John Ruddy","WOL","G","407","W (Tue)","WOL 0<br/>@LIV 1 F","0","0","1%","0%"
"Danny Ward","LEI","G","408","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","0%"
"Luke Freeman","SHU","M","409","FA","SHU 0<br/>@MCI 2 F","0","0","1%","+0.1%"
"Phil Jones","MUN","D","410","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Ravel Morrison","SHU","M","411","FA","SHU 0<br/>@MCI 2 F","0","0","1%","+0.1%"
"Pablo Zabaleta","WHU","D","412","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","-0.2%"
"Morgan Gibbs-White","WOL","M","413","W (Tue)","WOL 0<br/>@LIV 1 F","0","0","1%","-0.1%"
"Patrick Roberts","NOR","M","414","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","0%"
"Ralf Fahrmann","NOR","G","415","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","0%"
"Oumar Niasse","EVE","F","416","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","+0.1%"
"Jesus Vallejo","WOL","D","417","W (Tue)","WOL 0<br/>@LIV 1 F","0","0","1%","0%"
"Victor Wanyama","TOT","M","418","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","0%"
"Ibrahim Amadou","NOR","D,M","419","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","-0.1%"
"Sam Byram","NOR","D","420","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","+0.1%"
"Charlie Daniels","BOU","D","421","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Ki Sung-Yueng","NEW","M","422","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","+0.1%"
"Matt Macey","ARS","G","423","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","1%","0%"
"Michael Obafemi","SOU","F","424","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","1%","+0.3%"
"Maarten Stekelenburg","EVE","G","425","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","0%"
"Neil Taylor","AVL","D","426","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","0%"
"David Button","BHA","G","427","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","+0.1%"
"Josip Drmic","NOR","F","428","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","+0.1%"
"Phil Jagielka","SHU","D","429","FA","SHU 0<br/>@MCI 2 F","0","0","1%","+0.2%"
"Emil Krafth","NEW","D","430","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","0%"
"Emiliano Martinez","ARS","G","431","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","1%","0%"
"Michael McGovern","NOR","G","432","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","0%"
"Angel Gomes","MUN","M","433","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Isaac Success","WAT","F","434","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","-0.1%"
"Daniel Amartey","LEI","D,M","435","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","0%"
"Gaetan Bong","BHA","D","436","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","-0.1%"
"Nathaniel Clyne","LIV","D","437","FA","WOL 0<br/>@LIV 1 F","0","0","1%","+0.1%"
"Arnaut Danjuma Groeneveld","BOU","F","438","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Karl Darlow","NEW","G","439","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","0%"
"Harvey Elliott","LIV","M","440","FA","WOL 0<br/>@LIV 1 F","0","0","1%","-0.1%"
"Jordon Ibe","BOU","M","441","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Lloyd Kelly","BOU","D","442","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Aaron Lennon","BUR","M","443","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Marcos Rojo","MUN","D","444","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Andrew Surman","BOU","M","445","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Mark Travers","BOU","G","446","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Leon Balogun","BHA","D","447","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"James Chester","AVL","D","448","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","0%"
"Kevin Danso","SOU","D","449","W (Tue)","CRY 1<br/>@SOU 1 F","0","0","1%","0%"
"Keinan Davis","AVL","M,F","450","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","+0.1%"
"Timothy Fosu-Mensah","MUN","D","451","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Kevin Long","BUR","D","452","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Sepp van den Berg","LIV","D","453","FA","WOL 0<br/>@LIV 1 F","0","0","1%","0%"
"Ben Gibson","BUR","D","454","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Orjan Nyland","AVL","G","455","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","+0.1%"
"Ian Carlo Poveda-Ocampo","MCI","F","456","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","1%","+0.2%"
"Jason Steele","BHA","G","457","W (Tue)","BOU 0<br/>@BHA 2 F","0","0","1%","0%"
"Matej Vydra","BUR","F","458","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","0%"
"Tahith Chong","MUN","M","459","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","1%","-0.1%"
"Ki-Jana Hoever","LIV","D","460","FA","WOL 0<br/>@LIV 1 F","0","0","1%","0%"
"Simon Moore","SHU","G","461","FA","SHU 0<br/>@MCI 2 F","0","0","1%","-0.1%"
"Yoshinori Muto","NEW","F","462","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","1%","0%"
"Troy Parrott","TOT","F","463","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","1%","+0.2%"
"Winston Reid","WHU","D","464","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","-0.1%"
"Goncalo Cardoso","WHU","D","465","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","1%","0%"
"Jed Steer","AVL","G","466","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","1%","+0.1%"
"Adrian Bernabe","MCI","M","467","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","0%","+0.1%"
"Scott Carson","MCI","G","468","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","0%","0%"
"Tommy Doyle","MCI","M","469","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","0%","+0.2%"
"Robert Elliot","NEW","G","470","W (Tue)","EVE 2<br/>@NEW 1 F","0","0","0%","0%"
"Kieron Freeman","SHU","D","471","FA","SHU 0<br/>@MCI 2 F","0","0","0%","+0.1%"
"Billy Gilmour","CHE","M","472","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","0%","0%"
"Lee Grant","MUN","G","473","W (Tue)","MUN 2<br/>@BUR 0 F","0","0","0%","0%"
"Daniel Grimshaw","MCI","G","474","W (Tue)","SHU 0<br/>@MCI 2 F","0","0","0%","0%"
"Eldin Jakupovic","LEI","G","475","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","0%","0%"
"Sebastian Prodl","WAT","D","476","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","0%","0%"
"Matty James","LEI","M","477","W (Tue)","LEI 2<br/>@WHU 1 F","0","0","0%","-0.1%"
"Curtis Jones","LIV","M","478","FA","WOL 0<br/>@LIV 1 F","0","0","0%","0%"
"Timm Klose","NOR","D","479","W (Tue)","TOT 2<br/>@NOR 2 F","0","0","0%","+0.1%"
"Konstantinos Mavropanos","ARS","D","480","W (Tue)","CHE 2<br/>@ARS 1 F","0","0","0%","0%"
"Ben Osborn","SHU","M","481","FA","SHU 0<br/>@MCI 2 F","0","0","0%","+0.1%"
"Domingos Quina","WAT","M","482","W (Tue)","AVL 0<br/>@WAT 3 F","0","0","0%","0%"
