,player,position,position_id,date,team,opp,start
25,Declan Rice,M,4,Feb 27,WHU,WOL,1
26,Declan Rice,M,4,Mar 13,WHU,AVL,1
27,Declan Rice,M,4,Mar 20,WHU,@TOT,1
28,Declan Rice,M,4,Apr 3,WHU,EVE,1
29,Declan Rice,M,4,Apr 10,WHU,@BRF,1
30,Declan Rice,M,4,Apr 17,WHU,BUR,1
31,Declan Rice,M,4,Apr 24,WHU,@CHE,0
32,Declan Rice,M,4,May 1,WHU,ARS,1
0,Tomas Soucek,M,4,Aug 15,WHU,@NEW,1
1,Tomas Soucek,M,4,Aug 23,WHU,LEI,1
2,Tomas Soucek,M,4,Aug 28,WHU,CRY,1
3,Tomas Soucek,M,4,Sep 11,WHU,@SOU,1
4,Tomas Soucek,M,4,Sep 19,WHU,MUN,1
5,Tomas Soucek,M,4,Sep 25,WHU,@LEE,1
6,Tomas Soucek,M,4,Oct 3,WHU,BRF,1
7,Tomas Soucek,M,4,Oct 17,WHU,@EVE,1
8,Tomas Soucek,M,4,Oct 24,WHU,TOT,1
9,Tomas Soucek,M,4,Oct 31,WHU,@AVL,1
10,Tomas Soucek,M,4,Nov 7,WHU,LIV,1
11,Tomas Soucek,M,4,Nov 20,WHU,@WOL,1
12,Tomas Soucek,M,4,Nov 28,WHU,@MCI,1
13,Tomas Soucek,M,4,Dec 1,WHU,BHA,1
14,Tomas Soucek,M,4,Dec 4,WHU,CHE,1
15,Tomas Soucek,M,4,Dec 12,WHU,@BUR,1
16,Tomas Soucek,M,4,Dec 15,WHU,@ARS,1
17,Tomas Soucek,M,4,Dec 26,WHU,SOU,1
18,Tomas Soucek,M,4,Dec 28,WHU,@WAT,1
19,Tomas Soucek,M,4,Jan 1,WHU,@CRY,1
20,Tomas Soucek,M,4,Jan 22,WHU,@MUN,1
21,Tomas Soucek,M,4,Feb 8,WHU,WAT,1
22,Tomas Soucek,M,4,Feb 13,WHU,@LEI,1
23,Tomas Soucek,M,4,Feb 19,WHU,NEW,1
24,Tomas Soucek,M,4,Feb 27,WHU,WOL,1
25,Tomas Soucek,M,4,Mar 5,WHU,@LIV,1
26,Tomas Soucek,M,4,Mar 13,WHU,AVL,1
27,Tomas Soucek,M,4,Mar 20,WHU,@TOT,1
28,Tomas Soucek,M,4,Apr 3,WHU,EVE,1
29,Tomas Soucek,M,4,Apr 10,WHU,@BRF,1
30,Tomas Soucek,M,4,Apr 17,WHU,BUR,1
31,Tomas Soucek,M,4,Apr 24,WHU,@CHE,1
32,Tomas Soucek,M,4,May 1,WHU,ARS,0
0,Daniel Chesters,M,4,Mar 5,WHU,@LIV,0
0,Pablo Fornals,M,4,Aug 15,WHU,@NEW,1
1,Pablo Fornals,M,4,Aug 23,WHU,LEI,1
2,Pablo Fornals,M,4,Aug 28,WHU,CRY,1
3,Pablo Fornals,M,4,Sep 11,WHU,@SOU,1
4,Pablo Fornals,M,4,Sep 19,WHU,MUN,1
5,Pablo Fornals,M,4,Sep 25,WHU,@LEE,1
6,Pablo Fornals,M,4,Oct 3,WHU,BRF,1
7,Pablo Fornals,M,4,Oct 17,WHU,@EVE,1
8,Pablo Fornals,M,4,Oct 24,WHU,TOT,1
9,Pablo Fornals,M,4,Oct 31,WHU,@AVL,1
10,Pablo Fornals,M,4,Nov 7,WHU,LIV,1
11,Pablo Fornals,M,4,Nov 20,WHU,@WOL,1
12,Pablo Fornals,M,4,Nov 28,WHU,@MCI,1
13,Pablo Fornals,M,4,Dec 1,WHU,BHA,1
14,Pablo Fornals,M,4,Dec 4,WHU,CHE,0
15,Pablo Fornals,M,4,Dec 12,WHU,@BUR,0
16,Pablo Fornals,M,4,Dec 15,WHU,@ARS,1
17,Pablo Fornals,M,4,Dec 26,WHU,SOU,1
18,Pablo Fornals,M,4,Jan 12,WHU,NOR,1
19,Pablo Fornals,M,4,Jan 16,WHU,LEE,1
20,Pablo Fornals,M,4,Jan 22,WHU,@MUN,1
21,Pablo Fornals,M,4,Feb 8,WHU,WAT,1
22,Pablo Fornals,M,4,Feb 13,WHU,@LEI,1
23,Pablo Fornals,M,4,Feb 19,WHU,NEW,1
24,Pablo Fornals,M,4,Feb 27,WHU,WOL,1
25,Pablo Fornals,M,4,Mar 5,WHU,@LIV,1
26,Pablo Fornals,M,4,Mar 13,WHU,AVL,1
27,Pablo Fornals,M,4,Mar 20,WHU,@TOT,0
28,Pablo Fornals,M,4,Apr 3,WHU,EVE,1
29,Pablo Fornals,M,4,Apr 10,WHU,@BRF,1
30,Pablo Fornals,M,4,Apr 17,WHU,BUR,0
31,Pablo Fornals,M,4,Apr 24,WHU,@CHE,1
32,Pablo Fornals,M,4,May 1,WHU,ARS,1
0,Manuel Lanzini,M,4,Aug 28,WHU,CRY,0
1,Manuel Lanzini,M,4,Sep 19,WHU,MUN,0
2,Manuel Lanzini,M,4,Oct 17,WHU,@EVE,0
3,Manuel Lanzini,M,4,Oct 24,WHU,TOT,0
4,Manuel Lanzini,M,4,Oct 31,WHU,@AVL,0
5,Manuel Lanzini,M,4,Nov 20,WHU,@WOL,0
6,Manuel Lanzini,M,4,Nov 28,WHU,@MCI,0
7,Manuel Lanzini,M,4,Dec 1,WHU,BHA,0
8,Manuel Lanzini,M,4,Dec 4,WHU,CHE,1
9,Manuel Lanzini,M,4,Dec 12,WHU,@BUR,1
10,Manuel Lanzini,M,4,Dec 15,WHU,@ARS,1
11,Manuel Lanzini,M,4,Dec 26,WHU,SOU,0
12,Manuel Lanzini,M,4,Dec 28,WHU,@WAT,1
13,Manuel Lanzini,M,4,Jan 1,WHU,@CRY,1
14,Manuel Lanzini,M,4,Jan 12,WHU,NOR,1
15,Manuel Lanzini,M,4,Jan 16,WHU,LEE,1
16,Manuel Lanzini,M,4,Jan 22,WHU,@MUN,1
17,Manuel Lanzini,M,4,Feb 8,WHU,WAT,0
18,Manuel Lanzini,M,4,Feb 13,WHU,@LEI,1
19,Manuel Lanzini,M,4,Feb 27,WHU,WOL,1
20,Manuel Lanzini,M,4,Mar 5,WHU,@LIV,1
21,Manuel Lanzini,M,4,Mar 13,WHU,AVL,1
22,Manuel Lanzini,M,4,Mar 20,WHU,@TOT,1
23,Manuel Lanzini,M,4,Apr 10,WHU,@BRF,1
24,Manuel Lanzini,M,4,Apr 17,WHU,BUR,1
25,Manuel Lanzini,M,4,Apr 24,WHU,@CHE,0
26,Manuel Lanzini,M,4,May 1,WHU,ARS,1
0,Alex Kral,M,4,Dec 28,WHU,@WAT,0
0,Sonny Perkins,M,4,Jan 16,WHU,LEE,0
0,Nikola Vlasic,M,4,Sep 11,WHU,@SOU,0
1,Nikola Vlasic,M,4,Sep 19,WHU,MUN,1
2,Nikola Vlasic,M,4,Sep 25,WHU,@LEE,0
3,Nikola Vlasic,M,4,Oct 31,WHU,@AVL,0
4,Nikola Vlasic,M,4,Nov 20,WHU,@WOL,0
5,Nikola Vlasic,M,4,Dec 12,WHU,@BUR,0
6,Nikola Vlasic,M,4,Dec 26,WHU,SOU,1
7,Nikola Vlasic,M,4,Dec 28,WHU,@WAT,0
8,Nikola Vlasic,M,4,Jan 1,WHU,@CRY,0
9,Nikola Vlasic,M,4,Jan 12,WHU,NOR,1
10,Nikola Vlasic,M,4,Jan 16,WHU,LEE,1
11,Nikola Vlasic,M,4,Feb 13,WHU,@LEI,0
12,Nikola Vlasic,M,4,Feb 19,WHU,NEW,0
13,Nikola Vlasic,M,4,Feb 27,WHU,WOL,0
14,Nikola Vlasic,M,4,Mar 5,WHU,@LIV,1
15,Nikola Vlasic,M,4,Mar 20,WHU,@TOT,0
16,Nikola Vlasic,M,4,Apr 10,WHU,@BRF,0
17,Nikola Vlasic,M,4,Apr 17,WHU,BUR,1
0,Jarrod Bowen,"M,F",5,Aug 15,WHU,@NEW,1
1,Jarrod Bowen,"M,F",5,Aug 23,WHU,LEI,1
2,Jarrod Bowen,"M,F",5,Aug 28,WHU,CRY,1
3,Jarrod Bowen,"M,F",5,Sep 11,WHU,@SOU,1
4,Jarrod Bowen,"M,F",5,Sep 19,WHU,MUN,1
5,Jarrod Bowen,"M,F",5,Sep 25,WHU,@LEE,1
6,Jarrod Bowen,"M,F",5,Oct 3,WHU,BRF,1
7,Jarrod Bowen,"M,F",5,Oct 17,WHU,@EVE,1
8,Jarrod Bowen,"M,F",5,Oct 24,WHU,TOT,1
9,Jarrod Bowen,"M,F",5,Oct 31,WHU,@AVL,1
10,Jarrod Bowen,"M,F",5,Nov 7,WHU,LIV,1
11,Jarrod Bowen,"M,F",5,Nov 20,WHU,@WOL,1
12,Jarrod Bowen,"M,F",5,Nov 28,WHU,@MCI,0
13,Jarrod Bowen,"M,F",5,Dec 1,WHU,BHA,1
14,Jarrod Bowen,"M,F",5,Dec 4,WHU,CHE,1
15,Jarrod Bowen,"M,F",5,Dec 12,WHU,@BUR,1
16,Jarrod Bowen,"M,F",5,Dec 15,WHU,@ARS,1
17,Jarrod Bowen,"M,F",5,Dec 26,WHU,SOU,1
18,Jarrod Bowen,"M,F",5,Dec 28,WHU,@WAT,1
19,Jarrod Bowen,"M,F",5,Jan 1,WHU,@CRY,1
20,Jarrod Bowen,"M,F",5,Jan 12,WHU,NOR,1
21,Jarrod Bowen,"M,F",5,Jan 16,WHU,LEE,1
22,Jarrod Bowen,"M,F",5,Jan 22,WHU,@MUN,1
23,Jarrod Bowen,"M,F",5,Feb 8,WHU,WAT,1
24,Jarrod Bowen,"M,F",5,Feb 13,WHU,@LEI,1
25,Jarrod Bowen,"M,F",5,Feb 19,WHU,NEW,1
26,Jarrod Bowen,"M,F",5,Feb 27,WHU,WOL,1
27,Jarrod Bowen,"M,F",5,Mar 5,WHU,@LIV,1
28,Jarrod Bowen,"M,F",5,Apr 3,WHU,EVE,1
29,Jarrod Bowen,"M,F",5,Apr 10,WHU,@BRF,1
30,Jarrod Bowen,"M,F",5,Apr 17,WHU,BUR,1
31,Jarrod Bowen,"M,F",5,Apr 24,WHU,@CHE,0
32,Jarrod Bowen,"M,F",5,May 1,WHU,ARS,1
0,Said Benrahma,"M,F",5,Aug 15,WHU,@NEW,1
1,Said Benrahma,"M,F",5,Aug 23,WHU,LEI,1
2,Said Benrahma,"M,F",5,Aug 28,WHU,CRY,1
3,Said Benrahma,"M,F",5,Sep 11,WHU,@SOU,1
4,Said Benrahma,"M,F",5,Sep 19,WHU,MUN,1
5,Said Benrahma,"M,F",5,Sep 25,WHU,@LEE,1
6,Said Benrahma,"M,F",5,Oct 3,WHU,BRF,1
7,Said Benrahma,"M,F",5,Oct 17,WHU,@EVE,1
8,Said Benrahma,"M,F",5,Oct 24,WHU,TOT,1
9,Said Benrahma,"M,F",5,Oct 31,WHU,@AVL,1
10,Said Benrahma,"M,F",5,Nov 7,WHU,LIV,1
11,Said Benrahma,"M,F",5,Nov 20,WHU,@WOL,1
12,Said Benrahma,"M,F",5,Nov 28,WHU,@MCI,1
13,Said Benrahma,"M,F",5,Dec 1,WHU,BHA,1
14,Said Benrahma,"M,F",5,Dec 4,WHU,CHE,0
15,Said Benrahma,"M,F",5,Dec 12,WHU,@BUR,1
16,Said Benrahma,"M,F",5,Dec 15,WHU,@ARS,0
17,Said Benrahma,"M,F",5,Dec 26,WHU,SOU,1
18,Said Benrahma,"M,F",5,Dec 28,WHU,@WAT,1
19,Said Benrahma,"M,F",5,Jan 1,WHU,@CRY,1
20,Said Benrahma,"M,F",5,Feb 8,WHU,WAT,1
21,Said Benrahma,"M,F",5,Feb 13,WHU,@LEI,0
22,Said Benrahma,"M,F",5,Feb 19,WHU,NEW,1
23,Said Benrahma,"M,F",5,Mar 5,WHU,@LIV,0
24,Said Benrahma,"M,F",5,Mar 13,WHU,AVL,1
25,Said Benrahma,"M,F",5,Mar 20,WHU,@TOT,1
26,Said Benrahma,"M,F",5,Apr 3,WHU,EVE,1
27,Said Benrahma,"M,F",5,Apr 10,WHU,@BRF,0
28,Said Benrahma,"M,F",5,Apr 17,WHU,BUR,0
29,Said Benrahma,"M,F",5,Apr 24,WHU,@CHE,1
30,Said Benrahma,"M,F",5,May 1,WHU,ARS,1
0,Andriy Yarmolenko,F,6,Aug 15,WHU,@NEW,0
1,Andriy Yarmolenko,F,6,Aug 23,WHU,LEI,0
2,Andriy Yarmolenko,F,6,Aug 28,WHU,CRY,0
3,Andriy Yarmolenko,F,6,Sep 11,WHU,@SOU,0
4,Andriy Yarmolenko,F,6,Sep 19,WHU,MUN,0
5,Andriy Yarmolenko,F,6,Sep 25,WHU,@LEE,0
6,Andriy Yarmolenko,F,6,Oct 17,WHU,@EVE,0
7,Andriy Yarmolenko,F,6,Nov 20,WHU,@WOL,0
8,Andriy Yarmolenko,F,6,Dec 26,WHU,SOU,0
9,Andriy Yarmolenko,F,6,Jan 12,WHU,NOR,0
10,Andriy Yarmolenko,F,6,Jan 16,WHU,LEE,0
11,Andriy Yarmolenko,F,6,Mar 13,WHU,AVL,0
