player,position,position_id,date,team,opp,start
18,Hakim Ziyech,"M,F",5,Apr 24,CHE,WHU,0
19,Hakim Ziyech,"M,F",5,May 1,CHE,@EVE,0
0,Timo Werner,F,6,Aug 14,CHE,CRY,1
1,Timo Werner,F,6,Aug 22,CHE,@ARS,0
2,Timo Werner,F,6,Sep 11,CHE,AVL,0
3,Timo Werner,F,6,Sep 19,CHE,@TOT,0
4,Timo Werner,F,6,Sep 25,CHE,MCI,1
5,Timo Werner,F,6,Oct 2,CHE,SOU,1
6,Timo Werner,F,6,Oct 16,CHE,@BRF,1
7,Timo Werner,F,6,Nov 28,CHE,MUN,1
8,Timo Werner,F,6,Dec 11,CHE,LEE,1
9,Timo Werner,F,6,Jan 15,CHE,@MCI,0
10,Timo Werner,F,6,Jan 18,CHE,@BHA,0
11,Timo Werner,F,6,Mar 5,CHE,@BUR,0
12,Timo Werner,F,6,Mar 10,CHE,@NOR,1
13,Timo Werner,F,6,Mar 13,CHE,NEW,1
14,Timo Werner,F,6,Apr 2,CHE,BRF,1
15,Timo Werner,F,6,Apr 9,CHE,@SOU,1
16,Timo Werner,F,6,Apr 20,CHE,ARS,1
17,Timo Werner,F,6,Apr 24,CHE,WHU,1
18,Timo Werner,F,6,Apr 28,CHE,@MUN,1
19,Timo Werner,F,6,May 1,CHE,@EVE,1
0,Romelu Lukaku,F,6,Aug 22,CHE,@ARS,1
1,Romelu Lukaku,F,6,Aug 28,CHE,@LIV,1
2,Romelu Lukaku,F,6,Sep 11,CHE,AVL,1
3,Romelu Lukaku,F,6,Sep 19,CHE,@TOT,1
4,Romelu Lukaku,F,6,Sep 25,CHE,MCI,1
5,Romelu Lukaku,F,6,Oct 2,CHE,SOU,1
6,Romelu Lukaku,F,6,Oct 16,CHE,@BRF,1
7,Romelu Lukaku,F,6,Nov 28,CHE,MUN,0
8,Romelu Lukaku,F,6,Dec 1,CHE,@WAT,0
9,Romelu Lukaku,F,6,Dec 4,CHE,@WHU,0
10,Romelu Lukaku,F,6,Dec 11,CHE,LEE,0
11,Romelu Lukaku,F,6,Dec 26,CHE,@AVL,0
12,Romelu Lukaku,F,6,Dec 29,CHE,BHA,1
13,Romelu Lukaku,F,6,Jan 15,CHE,@MCI,1
14,Romelu Lukaku,F,6,Jan 18,CHE,@BHA,1
15,Romelu Lukaku,F,6,Jan 23,CHE,TOT,1
16,Romelu Lukaku,F,6,Feb 19,CHE,@CRY,1
17,Romelu Lukaku,F,6,Mar 10,CHE,@NOR,0
18,Romelu Lukaku,F,6,Mar 13,CHE,NEW,0
19,Romelu Lukaku,F,6,Apr 2,CHE,BRF,0
20,Romelu Lukaku,F,6,Apr 20,CHE,ARS,1
21,Romelu Lukaku,F,6,Apr 24,CHE,WHU,0
22,Romelu Lukaku,F,6,Apr 28,CHE,@MUN,0
