,pred_01,gw_01,min_01,amp_01,gw_02,min_02,amp_02,gw_03,min_03,amp_03,gw_04,min_04,amp_04,gw_05,min_05,amp_05,gw_06,min_06,amp_06,gw_07,min_07,amp_07,gw_08,min_08,amp_08,gw_09,min_09,amp_09,gw_10,min_10,amp_10,gw_11,min_11,amp_11,gw_12,min_12,amp_12,gw_13,min_13,amp_13,gw_14,min_14,amp_14,gw_15,min_15,amp_15,gw_16,min_16,amp_16,gw_17,min_17,amp_17,gw_18,min_18,amp_18,gw_19,min_19,amp_19,gw_20,min_20,amp_20,gw_21,min_21,amp_21,gw_22,min_22,amp_22,gw_23,min_23,amp_23,gw_24,min_24,amp_24,gw_25,min_25,amp_25,gw_26,min_26,amp_26,gw_27,min_27,amp_27,gw_28,min_28,amp_28,gw_29,min_29,amp_29,team,name,position
309,15.3,23.5,90.0,5,5.13,79.0,3,26.25,90.0,1,17.5,90.0,3,19.0,90.0,4,9.0,90.0,0,8.5,90.0,3,11.75,90.0,2,0.0,0.0,1,21.44,85.0,2,6.92,65.0,4,17.07,87.0,1,0.0,0.0,2,6.2,69.0,4,0.0,0.0,3,25.5,90.0,3,25.75,90.0,5,0.0,90.0,3,8.68,70.0,0,7.5,90.0,2,19.5,90.0,3,14.5,90.0,1,17.6,90.0,1,33.09,85.0,1,29.5,90.0,3,0.0,90.0,4,0.0,90.0,4,0.0,90.0,3,0.0,90.0,5,LIV,Mohamed Salah,F
310,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,4,0.0,0.0,0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,5,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,10.18,57.0,1,6.25,9.0,3,0.0,0.0,4,0.0,0.0,4,0.0,11.0,3,0.0,0.0,5,LIV,Takumi Minamino,F
311,0.0,0.0,0.0,5,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,4,0.0,0.0,0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,3,0.0,0.0,5,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,4,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,LIV,Thomas Hill,F
312,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,6.0,90.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,13.62,76.0,1,12.5,90.0,2,5.25,90.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Claudio Bravo,G
313,10.7,17.0,90.0,2,2.5,90.0,1,15.25,90.0,2,14.5,90.0,4,2.0,90.0,3,19.0,90.0,5,15.0,90.0,1,0.5,90.0,2,16.25,90.0,1,22.5,90.0,4,5.0,90.0,4,0.0,0.0,-1,5.0,90.0,1,5.75,90.0,3,6.0,90.0,2,12.5,90.0,1,13.25,90.0,1,5.0,90.0,1,-15.0,12.0,1,0.0,0.0,2,0.0,0.0,2,3.0,90.0,4,6.5,90.0,3,15.5,90.0,1,5.0,90.0,0,0.0,90.0,4,0.0,90.0,0,0.0,90.0,2,0.0,90.0,0,MCI,Ederson,G
314,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Scott Carson,G
315,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Alpha Richard Dionkou,D
316,11.9,17.95,90.0,2,8.15,90.0,1,8.7,90.0,2,-1.46,37.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,16.1,78.0,1,0.0,0.0,0,0.0,65.0,4,0.0,58.0,0,0.0,70.0,2,0.0,0.0,0,MCI,Aymeric Laporte,D
317,15.2,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,3.4,45.0,5,0.0,0.0,1,0.0,0.0,2,15.6,90.0,1,16.52,73.0,4,0.0,0.0,4,0.0,0.0,-1,6.0,90.0,1,7.2,90.0,3,0.0,0.0,2,0.0,0.0,1,13.08,85.0,1,19.75,90.0,1,9.75,90.0,1,0.0,0.0,2,10.35,90.0,2,7.9,90.0,4,17.55,90.0,3,0.0,0.0,1,0.0,0.0,0,0.0,90.0,4,0.0,90.0,0,0.0,90.0,2,0.0,13.0,0,MCI,Benjamin Mendy,D
318,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,4.67,27.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,6.6,5.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,3.6,45.0,1,11.9,90.0,2,8.8,90.0,2,0.0,0.0,4,0.0,0.0,3,8.81,12.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,89.0,2,0.0,0.0,0,MCI,Eric Garcia,D
319,0.0,0.0,0.0,2,0.0,0.0,1,7.5,1.0,2,0.0,0.0,4,0.0,0.0,3,8.0,36.0,5,0.0,0.0,1,10.05,90.0,2,22.3,90.0,1,16.4,90.0,4,0.0,0.0,4,0.0,0.0,-1,6.95,90.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,7.5,90.0,2,17.05,90.0,4,11.65,90.0,3,0.0,0.0,1,8.65,26.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,90.0,0,MCI,Joao Cancelo,D
320,8.5,16.15,90.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,6.05,90.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,4.5,10.0,1,15.65,90.0,4,9.95,90.0,4,6.5,90.0,-1,5.1,90.0,1,7.05,90.0,3,0.0,0.0,2,4.04,59.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,5.0,90.0,4,8.75,90.0,3,0.0,0.0,1,0.0,0.0,0,0.0,25.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,John Stones,D
321,11.7,20.1,90.0,2,10.35,90.0,1,1.5,90.0,2,11.3,90.0,4,6.0,90.0,3,11.75,54.0,5,4.2,90.0,1,8.4,45.0,2,0.0,0.0,1,0.0,0.0,4,23.0,90.0,4,5.6,90.0,-1,0.0,0.0,1,6.95,90.0,3,5.0,90.0,2,5.55,90.0,1,16.65,90.0,1,8.8,90.0,1,7.5,90.0,1,10.65,90.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,14.2,90.0,1,10.2,90.0,0,0.0,90.0,4,0.0,90.0,0,0.0,90.0,2,0.0,0.0,0,MCI,Kyle Walker,D
322,10.5,0.0,0.0,2,7.8,90.0,1,4.05,90.0,2,14.2,90.0,4,6.35,90.0,3,42.64,63.0,5,4.55,90.0,1,7.35,90.0,2,0.0,0.0,1,0.0,0.0,4,7.5,1.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,5.75,90.0,2,20.0,31.0,1,15.05,90.0,1,7.05,90.0,1,6.2,90.0,1,0.0,0.0,2,0.0,0.0,2,8.83,27.0,4,0.0,0.0,3,16.95,90.0,1,6.85,90.0,0,0.0,90.0,4,0.0,32.0,0,0.0,0.0,2,0.0,90.0,0,MCI,Nicolas Otamendi,D
323,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Taylor Harwood-Bellis,D
324,10.5,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,10.44,53.0,4,0.0,0.0,3,9.35,90.0,5,12.0,90.0,1,6.7,90.0,2,6.15,90.0,1,5.38,87.0,4,6.6,90.0,4,10.4,90.0,-1,11.6,90.0,1,9.35,90.0,3,5.61,85.0,2,6.35,90.0,1,7.5,90.0,1,7.25,90.0,1,8.0,90.0,1,8.4,90.0,2,12.0,90.0,2,3.0,63.0,4,0.25,90.0,3,10.35,90.0,1,10.4,90.0,0,0.0,0.0,4,0.0,90.0,0,0.0,20.0,2,0.0,90.0,0,MCI,Fernandinho,"D,M"
325,14.5,14.9,90.0,2,7.85,90.0,1,11.25,90.0,2,14.95,90.0,4,7.2,90.0,3,0.0,0.0,5,10.75,90.0,1,11.4,45.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,10.0,5.0,1,0.0,0.0,1,0.0,0.0,1,18.95,90.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,15.85,90.0,1,18.15,60.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,77.0,0,MCI,Oleksandr Zinchenko,"D,M"
326,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Adrian Bernabe,M
327,12.0,9.28,80.0,2,3.75,12.0,1,26.45,90.0,2,26.25,78.0,4,3.95,57.0,3,25.0,90.0,5,9.38,4.0,1,5.1,75.0,2,22.05,80.0,1,21.85,90.0,4,12.5,45.0,4,0.0,0.0,-1,10.07,67.0,1,18.32,70.0,3,21.85,90.0,2,10.5,90.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,8.04,7.0,2,17.0,90.0,4,11.25,62.0,3,0.0,0.0,1,0.0,0.0,0,0.0,85.0,4,0.0,0.0,0,0.0,65.0,2,0.0,0.0,0,MCI,David Silva,M
328,10.2,9.2,11.0,2,11.5,90.0,1,17.22,58.0,2,8.57,21.0,4,7.5,57.0,3,0.0,0.0,5,6.75,90.0,1,8.0,90.0,2,12.85,90.0,1,17.85,90.0,4,10.85,90.0,4,9.7,90.0,-1,3.79,38.0,1,7.5,90.0,3,0.0,0.0,2,10.0,4.0,1,9.96,70.0,1,16.23,79.0,1,4.89,23.0,1,4.82,28.0,2,15.5,90.0,2,11.84,19.0,4,11.75,90.0,3,0.0,0.0,1,5.75,90.0,0,0.0,11.0,4,0.0,90.0,0,0.0,90.0,2,0.0,90.0,0,MCI,Ilkay Gundogan,M
329,9.2,27.06,79.0,2,29.75,90.0,1,15.25,90.0,2,33.91,69.0,4,14.32,33.0,3,41.6,90.0,5,20.76,80.0,1,0.0,0.0,2,8.45,90.0,1,24.22,76.0,4,13.0,90.0,4,8.95,90.0,-1,19.5,90.0,1,24.6,90.0,3,11.64,80.0,2,14.2,90.0,1,36.5,90.0,1,22.35,90.0,1,21.29,67.0,1,23.75,90.0,2,9.7,90.0,2,31.21,63.0,4,16.35,90.0,3,19.1,90.0,1,9.0,90.0,0,0.0,79.0,4,0.0,90.0,0,0.0,70.0,2,0.0,0.0,0,MCI,Kevin De Bruyne,M
330,0.0,9.6,90.0,2,11.19,78.0,1,4.92,32.0,2,11.85,90.0,4,26.25,90.0,3,13.1,90.0,5,8.9,90.0,1,11.75,90.0,2,9.35,90.0,1,0.0,0.0,4,0.0,0.0,4,10.2,90.0,-1,27.26,52.0,1,15.0,6.0,3,20.9,90.0,2,12.56,86.0,1,7.2,90.0,1,4.09,11.0,1,5.95,90.0,1,12.25,90.0,2,7.5,90.0,2,9.63,71.0,4,7.5,1.0,3,10.35,90.0,1,2.75,90.0,0,0.0,90.0,4,0.0,90.0,0,0.0,20.0,2,0.0,90.0,0,MCI,Rodrigo,M
331,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Tommy Doyle,M
332,12.8,0.0,0.0,2,12.38,80.0,1,9.4,79.0,2,15.0,12.0,4,25.27,73.0,3,39.25,90.0,5,10.58,10.0,1,9.75,30.0,2,20.25,90.0,1,11.85,90.0,4,16.61,84.0,4,20.85,90.0,-1,0.0,0.0,1,4.29,21.0,3,23.75,90.0,2,10.73,65.0,1,11.51,34.0,1,6.75,90.0,1,7.45,90.0,1,9.58,62.0,2,0.0,0.0,2,0.0,0.0,4,14.18,73.0,3,8.0,1.0,1,15.0,6.0,0,0.0,90.0,4,0.0,90.0,0,0.0,25.0,2,0.0,59.0,0,MCI,Bernardo Silva,"M,F"
333,4.8,9.0,10.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,7.5,1.0,1,15.0,14.0,4,9.38,6.0,4,0.0,0.0,-1,13.7,23.0,1,9.0,20.0,3,9.0,10.0,2,0.0,0.0,1,23.06,56.0,1,7.5,1.0,1,0.0,0.0,1,11.25,9.0,2,13.55,83.0,2,11.67,27.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,5.0,4,0.0,0.0,0,0.0,25.0,2,0.0,90.0,0,MCI,Phil Foden,"M,F"
334,9.3,30.25,90.0,2,3.38,10.0,1,15.0,11.0,2,15.2,90.0,4,15.88,17.0,3,31.75,90.0,5,26.5,90.0,1,7.12,60.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,20.25,90.0,1,10.76,69.0,3,20.0,18.0,2,20.0,25.0,1,15.75,20.0,1,25.0,90.0,1,13.4,45.0,1,14.85,90.0,2,15.6,90.0,2,36.25,90.0,4,3.97,17.0,3,11.0,90.0,1,13.44,72.0,0,0.0,0.0,4,0.0,90.0,0,0.0,65.0,2,0.0,31.0,0,MCI,Riyad Mahrez,"M,F"
335,6.9,19.57,69.0,2,19.69,24.0,1,0.0,0.0,2,0.0,0.0,4,20.0,33.0,3,0.0,0.0,5,20.45,66.0,1,3.75,15.0,2,26.5,90.0,1,15.85,90.0,4,10.0,45.0,4,-4.74,19.0,-1,4.33,13.0,1,10.71,84.0,3,23.5,90.0,2,7.0,90.0,1,13.6,90.0,1,18.25,90.0,1,0.0,0.0,1,10.0,2.0,2,29.85,90.0,2,27.0,90.0,4,20.0,28.0,3,6.04,67.0,1,11.25,18.0,0,0.0,90.0,4,0.0,13.0,0,0.0,80.0,2,0.0,31.0,0,MCI,Gabriel Jesus,F
336,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,5,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,4,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,4,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,MCI,Leroy Sane,F
337,15.9,34.25,90.0,2,17.25,90.0,1,16.45,90.0,2,6.0,90.0,4,15.0,90.0,3,0.0,0.0,5,19.36,86.0,1,11.0,90.0,2,17.0,90.0,1,17.29,76.0,4,9.5,90.0,4,12.75,90.0,-1,6.25,90.0,1,16.5,90.0,3,9.06,72.0,2,12.6,90.0,1,17.25,90.0,1,11.38,89.0,1,22.5,90.0,1,5.11,88.0,2,8.0,1.0,2,0.0,0.0,4,7.58,89.0,3,3.5,90.0,1,5.89,84.0,0,0.0,0.0,4,0.0,0.0,0,0.0,90.0,2,0.0,90.0,0,MCI,Raheem Sterling,F
338,14.2,20.0,21.0,2,17.05,66.0,1,26.1,90.0,2,31.0,90.0,4,17.0,90.0,3,27.25,90.0,5,20.0,24.0,1,3.5,90.0,2,0.0,0.0,1,3.21,14.0,4,13.25,90.0,4,8.87,71.0,-1,4.09,77.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,1.0,1,3.21,14.0,1,15.83,81.0,2,0.0,0.0,2,46.25,90.0,4,23.5,90.0,3,20.0,23.0,1,6.47,64.0,0,0.0,90.0,4,0.0,77.0,0,0.0,10.0,2,0.0,59.0,0,MCI,Sergio Aguero,F
339,10.7,25.0,90.0,0,5.5,90.0,1,5.5,90.0,2,6.25,90.0,1,17.0,90.0,1,10.5,90.0,0,11.0,90.0,0,5.0,90.0,2,9.0,90.0,-1,7.0,90.0,3,13.25,90.0,0,5.0,90.0,2,12.0,90.0,1,4.5,90.0,3,11.0,90.0,0,9.0,90.0,-1,10.5,90.0,1,5.5,90.0,3,5.0,90.0,2,14.5,90.0,1,6.75,90.0,0,17.0,90.0,4,8.75,90.0,-1,2.5,90.0,2,17.0,90.0,0,0.0,90.0,-1,0.0,90.0,3,0.0,90.0,1,0.0,90.0,0,MUN,David de Gea,G
340,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,MUN,Lee Grant,G
341,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,MUN,Matej Kovar,G
342,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,MUN,Nathan Bishop,G
343,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,MUN,Sergio Romero,G
344,13.8,22.05,90.0,0,11.0,90.0,1,2.15,90.0,2,15.1,90.0,1,14.5,90.0,1,10.3,90.0,0,0.0,0.0,0,0.0,0.0,2,7.55,90.0,-1,12.1,90.0,3,8.44,81.0,0,11.25,90.0,2,4.75,90.0,1,8.45,90.0,3,10.6,90.0,0,14.7,90.0,-1,13.85,90.0,1,10.4,90.0,3,17.0,90.0,2,0.0,0.0,1,6.1,90.0,0,14.05,90.0,4,13.35,90.0,-1,14.0,90.0,2,21.8,90.0,0,0.0,90.0,-1,0.0,90.0,3,0.0,90.0,1,0.0,90.0,0,MUN,Aaron Wan-Bissaka,D
345,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,7.5,1.0,1,0.0,0.0,0,7.55,90.0,0,7.0,90.0,2,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,0,0.0,0.0,2,6.0,5.0,1,0.0,0.0,3,0.0,0.0,0,8.0,1.0,-1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0,0.0,0.0,4,0.0,0.0,-1,0.0,0.0,2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0,MUN,Axel Tuanzebe,D
