,id,name,team,position,position_id,gw_01,gw_02,gw_03,gw_04,gw_05,gw_06,gw_07,gw_08,gw_09,gw_10,gw_11,gw_12,gw_13,gw_14,gw_15,gw_16,gw_17,gw_18,gw_19,gw_20,gw_21,gw_22,gw_23,gw_24,gw_25,gw_26,gw_27,gw_28,gw_29
219,220,James Daly,CRY,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
220,221,Jordan Ayew,CRY,F,6,7.5,33.85,10.75,9.6,15.0,7.2,7.85,6.5,5.55,20.1,4.6,4.5,3.0,6.1,16.5,16.85,4.75,7.0,9.25,7.2,6.0,6.75,0.0,14.75,8.25,,,,
221,222,Jonas Lossl,EVE,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
222,223,Jordan Pickford,EVE,G,1,2.75,11.0,15.25,5.75,11.0,12.0,14.75,19.0,11.5,13.0,8.5,14.25,2.5,7.0,10.5,6.25,5.25,8.25,15.0,1.25,11.0,9.0,15.0,4.5,17.25,,,,
223,224,Maarten Stekelenburg,EVE,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
224,225,Cuco Martina,EVE,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
225,226,Djibril Sidibe,EVE,D,2,15.0,26.9,21.85,9.0,0.1,13.6,14.15,17.8,5.15,15.3,7.15,0.0,0.0,15.55,0.0,8.25,6.8,0.0,0.0,4.0,16.75,20.7,0.0,0.0,0.0,,,,
226,227,Leighton Baines,EVE,D,2,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,7.1,,,,
227,228,Lucas Digne,EVE,D,2,8.75,16.4,18.05,15.1,8.25,0.0,6.5,20.5,12.65,22.75,11.55,8.2,10.0,12.15,14.9,6.35,17.7,10.3,12.75,7.7,16.7,6.75,25.4,9.1,3.0,,,,
228,229,Mason Holgate,EVE,D,2,12.95,15.15,14.75,7.25,0.0,7.6,4.95,0.75,17.7,15.95,4.85,0.0,0.0,14.25,0.0,9.05,7.05,0.0,0.0,8.9,7.45,8.85,3.45,0.0,8.3,,,,
229,230,Michael Keane,EVE,D,2,1.8,0.0,1.25,0.0,9.65,8.75,0.0,19.1,0.0,17.2,0.0,4.7,5.2,1.75,8.55,6.65,0.0,7.1,18.2,12.85,7.55,7.35,15.5,6.2,5.65,,,,
230,231,Seamus Coleman,EVE,D,2,0.0,14.9,0.0,1.95,2.4,2.15,7.8,0.0,7.65,5.1,2.2,20.7,9.4,0.0,7.55,0.0,0.0,9.7,18.65,0.0,0.0,0.0,12.65,7.15,9.35,,,,
231,232,Yerry Mina,EVE,D,2,25.25,15.65,16.5,5.1,7.8,1.3,5.85,19.35,9.8,1.3,5.9,8.85,0.9,5.95,8.3,0.0,5.6,7.4,17.65,9.45,8.7,0.0,17.5,6.8,5.45,,,,
232,233,Fabian Delph,EVE,"D,M",3,9.2,9.6,10.6,9.25,8.6,3.1,6.1,0.0,9.95,2.1,0.0,10.1,6.35,0.0,5.95,3.85,11.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
233,234,Andre Gomes,EVE,M,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.55,4.75,5.75,0.0,5.35,0.0,0.0,0.0,8.25,4.0,0.0,,,,
234,235,Beni Baningime,EVE,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
235,236,Dennis Adeniran,EVE,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
236,237,Gylfi Sigurdsson,EVE,M,4,15.25,17.35,6.25,0.0,6.0,17.55,8.5,12.5,0.0,11.35,8.85,14.0,13.25,13.0,17.85,5.75,1.75,5.5,7.75,10.25,10.2,11.6,7.5,5.5,0.0,,,,
237,238,Jean-Philippe Gbamin,EVE,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,9.65,0.0,0.0,,,,
238,239,Morgan Schneiderlin,EVE,M,4,2.5,0.0,0.0,12.7,4.85,0.0,0.0,0.0,0.0,0.0,5.5,3.1,5.35,8.2,0.0,0.0,0.0,8.75,4.55,1.5,3.5,9.05,0.0,10.2,0.0,,,,
239,240,Tom Davies,EVE,M,4,0.0,1.25,4.7,1.5,0.0,6.2,9.6,9.35,7.6,9.35,7.5,1.25,0.0,19.95,0.0,9.25,9.0,0.0,1.5,4.5,9.35,7.75,0.0,0.0,8.2,,,,
240,241,Alex Iwobi,EVE,"M,F",5,4.75,0.0,1.25,0.0,9.0,0.0,0.0,11.75,0.0,0.0,6.0,7.25,2.75,5.75,19.0,9.75,11.25,9.0,0.0,8.75,6.0,9.25,0.0,6.75,9.35,,,,
241,242,Anthony Gordon,EVE,"M,F",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
242,243,Bernard,EVE,"M,F",5,0.0,10.75,0.0,17.75,0.0,0.0,0.0,19.5,3.0,11.0,0.0,0.0,3.0,0.0,2.5,0.75,0.0,1.5,4.1,12.5,0.0,2.25,25.2,4.25,7.6,,,,
243,244,Richarlison,EVE,"M,F",5,10.3,8.75,7.7,0.0,12.1,21.3,14.0,14.35,0.0,24.0,5.7,9.25,8.75,22.35,32.15,11.25,7.6,14.0,10.35,17.3,22.5,14.25,5.75,9.6,6.2,,,,
244,245,Theo Walcott,EVE,"M,F",5,13.5,0.75,0.0,9.5,0.0,7.75,7.75,15.75,6.75,6.0,3.25,1.0,2.0,10.0,0.0,5.25,4.5,2.25,0.0,0.0,0.0,6.0,1.0,1.0,0.0,,,,
245,246,Cenk Tosun,EVE,F,6,0.0,0.0,3.25,4.25,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0,1.75,6.1,0.0,0.0,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
246,247,Dominic Calvert-Lewin,EVE,F,6,6.6,14.7,8.2,17.6,3.5,28.35,2.75,0.0,15.1,6.5,4.85,15.0,0.0,3.0,2.0,10.75,0.5,14.45,5.1,4.35,3.75,30.95,7.25,4.85,7.7,,,,
247,248,Moise Kean,EVE,F,6,9.5,1.5,0.5,20.1,1.0,8.0,3.5,2.25,5.5,0.0,0.0,2.25,7.75,0.0,11.5,0.0,0.0,1.25,2.5,2.75,3.5,0.0,2.75,4.25,1.5,,,,
248,249,Oumar Niasse,EVE,F,6,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,,,
249,250,Danny Ward,LEI,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
250,251,Eldin Jakupovic,LEI,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
251,252,Kasper Schmeichel,LEI,G,1,4.5,5.5,20.0,5.5,15.0,9.25,15.25,10.0,8.75,16.5,11.0,11.0,9.0,14.0,5.0,17.0,17.0,15.0,15.0,13.0,7.0,7.5,12.25,7.0,7.0,,,,
252,253,Ben Chilwell,LEI,D,2,20.45,5.1,6.15,10.65,6.25,0.0,14.35,5.5,0.0,9.0,20.2,18.75,8.7,15.65,11.7,43.6,12.9,6.3,14.8,0.0,9.35,8.05,0.0,0.0,9.55,,,,
253,254,Caglar Soyuncu,LEI,D,2,9.6,9.8,4.1,10.65,7.2,0.0,12.6,9.95,7.2,8.95,15.35,16.05,9.9,12.5,10.7,15.3,24.25,6.75,16.05,11.15,6.7,9.65,8.65,16.8,11.1,,,,
254,255,Christian Fuchs,LEI,D,2,0.0,0.0,0.0,0.0,0.0,6.75,16.6,0.0,6.75,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,19.25,0.0,0.0,9.2,4.4,0.0,,,,
255,256,Filip Benkovic,LEI,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
256,257,James Justin,LEI,D,2,0.0,0.0,0.0,0.0,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,1.0,0.0,0.0,0.0,,,,
257,258,Jonny Evans,LEI,D,2,6.15,4.25,7.0,4.75,8.7,10.25,14.25,4.45,10.5,9.45,12.1,19.95,8.3,15.7,8.0,12.4,12.85,7.85,18.0,20.05,9.45,19.05,8.3,5.05,7.35,,,,
258,259,Ricardo Pereira,LEI,D,2,7.1,11.75,4.0,28.45,11.25,0.0,17.7,16.65,13.65,12.65,21.95,25.7,20.85,18.45,12.6,18.85,15.3,6.15,20.5,21.05,21.6,10.1,14.6,5.8,12.0,,,,
259,260,Wes Morgan,LEI,D,2,0.0,0.0,0.0,2.0,0.0,9.6,1.1,1.6,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,
260,261,Daniel Amartey,LEI,"D,M",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
261,262,Demarai Gray,LEI,M,4,0.0,0.0,0.5,0.0,0.0,14.0,1.5,2.75,0.0,2.5,4.75,2.0,0.75,5.25,4.5,1.25,9.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,6.1,,,,
262,263,Dennis Praet,LEI,M,4,2.0,5.0,1.25,0.0,7.85,0.0,0.0,1.6,15.8,13.75,2.35,7.25,2.85,3.5,0.0,0.0,2.75,0.0,0.0,2.1,0.0,13.6,4.5,6.1,9.25,,,,
263,264,Hamza Choudhury,LEI,M,4,11.7,2.25,0.0,0.0,-1.0,6.1,11.0,0.0,0.0,8.2,0.0,1.25,8.5,0.0,1.25,0.0,0.0,7.6,8.0,3.25,0.0,0.0,6.75,11.65,0.0,,,,
264,265,Harvey Barnes,LEI,M,4,16.35,3.75,11.75,26.75,2.75,2.75,0.0,23.5,18.75,5.85,11.25,14.25,8.5,8.0,7.0,28.0,6.25,2.75,3.25,11.25,8.0,2.25,0.0,11.1,1.85,,,,
265,266,James Maddison,LEI,M,4,12.6,1.5,7.25,10.0,16.5,7.5,18.35,7.0,12.75,7.0,13.25,0.0,20.25,20.85,8.25,21.5,27.25,7.25,11.0,21.5,9.25,30.25,14.75,18.0,12.35,,,,
266,267,Marc Albrighton,LEI,M,4,0.0,2.25,2.5,0.0,4.1,9.75,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.5,8.25,0.0,0.0,2.5,0.0,1.25,3.5,2.5,0.0,0.0,,,,
267,268,Matty James,LEI,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
268,269,Nampalys Mendy,LEI,M,4,0.0,0.0,0.0,4.25,0.0,9.5,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,,,,
269,270,Wilfred Ndidi,LEI,M,4,0.0,15.3,7.85,6.25,13.55,2.75,21.05,12.45,0.0,0.0,6.55,25.25,10.1,16.2,15.35,13.1,12.05,11.5,16.55,8.2,15.5,10.45,21.55,0.0,15.7,,,,
270,271,Youri Tielemans,LEI,M,4,20.7,6.6,4.75,5.25,4.5,0.0,9.25,17.75,3.25,2.25,8.25,10.75,7.0,17.25,24.35,27.5,9.75,7.35,12.5,4.5,9.25,7.6,10.0,8.85,10.85,,,,
271,272,Ayoze Perez,LEI,"M,F",5,7.5,1.0,5.0,28.35,8.25,18.75,27.5,3.35,12.5,5.0,16.0,14.75,5.75,4.75,0.0,43.75,8.1,4.75,5.1,2.75,5.0,0.0,7.0,6.85,0.0,,,,
272,273,Jamie Vardy,LEI,F,6,6.75,4.95,19.35,4.6,5.25,0.0,0.0,15.75,5.25,13.5,27.25,22.5,5.6,22.5,30.85,42.6,14.85,4.5,6.1,11.75,15.95,29.7,3.25,13.6,12.75,,,,
273,274,Kelechi Iheanacho,LEI,F,6,0.6,0.0,0.0,13.5,0.0,13.6,6.75,0.0,4.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.5,0.0,0.0,3.0,,,,
274,275,Adrian,LIV,G,1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,7.5,0.0,16.25,0.0,0.0,3.25,0.0,7.5,5.0,0.0,9.5,7.25,0.0,,,,
275,276,Alisson,LIV,G,1,19.25,11.0,0.0,24.25,0.0,15.25,16.0,6.25,23.0,19.25,13.0,0.0,0.0,7.75,0.0,9.0,5.5,0.0,5.0,0.0,1.75,11.0,0.0,0.0,15.25,,,,
276,277,Andy Lonergan,LIV,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
277,278,Ben Winterbottom,LIV,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
278,279,Caoimhin Kelleher,LIV,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
279,280,Andrew Robertson,LIV,D,2,16.55,21.9,0.0,19.35,10.0,13.85,22.9,18.35,14.3,13.6,16.05,14.7,17.9,13.85,14.05,12.0,17.15,19.8,6.45,6.65,6.05,13.0,11.65,12.1,3.0,,,,
280,281,Billy Koumetio,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
281,282,Dejan Lovren,LIV,D,2,0.0,0.0,0.0,0.0,9.45,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,7.3,0.0,7.95,6.85,0.0,0.0,16.55,6.0,2.75,0.0,0.0,0.0,,,,
282,283,James Norris,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
283,284,Joel Matip,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.0,0.0,0.0,16.95,9.7,0.0,14.55,0.0,0.0,11.4,0.0,0.0,0.0,0.0,7.9,22.1,0.0,,,,
284,285,Joseph Gomez,LIV,D,2,13.35,12.35,0.0,23.45,0.0,16.45,15.4,0.0,16.4,15.55,1.8,0.0,0.6,1.0,0.0,2.1,0.0,0.0,6.9,1.2,0.0,18.25,0.0,0.0,18.85,,,,
285,286,Ki-Jana Hoever,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
286,287,Morgan Boyes,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
287,288,Nathaniel Clyne,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
288,289,Neco Williams,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
289,290,Sepp van den Berg,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
290,291,Thomas Clayton,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
291,292,Tony Gallacher,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
292,293,Trent Alexander-Arnold,LIV,D,2,13.05,48.6,0.0,32.15,18.8,17.45,14.45,8.75,23.3,17.0,9.95,15.8,15.5,9.25,23.6,14.4,19.55,16.3,17.55,15.0,20.1,5.8,4.25,16.3,16.75,,,,
293,294,Virgil van Dijk,LIV,D,2,15.85,11.4,0.0,21.1,7.8,16.45,16.9,4.75,25.65,13.95,6.35,17.5,6.8,7.35,15.9,7.15,5.3,9.35,20.85,7.55,26.9,14.35,8.25,4.2,14.45,,,,
294,295,Yasser Larouci,LIV,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
295,296,Adam Lallana,LIV,M,4,1.0,0.5,0.0,0.0,0.5,11.75,1.0,11.5,2.85,5.0,0.0,0.0,2.25,0.0,0.0,0.0,12.35,0.0,0.0,5.75,1.25,0.0,0.0,1.0,0.0,,,,
296,297,Adam Lewis,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
297,298,Alex Oxlade-Chamberlain,LIV,M,4,16.25,0.0,0.0,26.5,0.0,0.0,0.0,3.0,11.5,4.6,5.45,1.5,0.0,3.25,3.75,0.0,3.0,9.25,0.0,0.0,12.25,14.25,8.2,1.1,1.5,,,,
298,299,Allan Souza,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
299,300,Curtis Jones,LIV,M,4,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,,,,
300,301,Elijah Dixon-Bonner,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
301,302,Fabinho,LIV,M,4,9.25,0.0,0.0,3.6,8.55,0.0,0.0,6.85,1.0,0.0,5.6,14.85,7.95,16.25,9.5,15.25,0.0,8.6,15.25,0.0,0.0,0.0,2.7,17.0,0.0,,,,
302,303,Georginio Wijnaldum,LIV,M,4,8.85,11.2,0.0,12.45,6.75,8.5,5.5,7.75,11.25,12.85,9.2,14.25,3.85,9.05,8.5,6.5,8.75,7.1,5.75,20.05,8.3,0.0,6.65,8.0,5.6,,,,
303,304,Harvey Elliott,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
304,305,Herbie Kane,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
305,306,Isaac Christie-Davies,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
306,307,Jack Bearne,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
307,308,James Milner,LIV,M,4,0.0,11.75,0.0,0.0,22.85,2.5,8.6,0.0,0.0,0.0,1.0,1.0,-0.9,2.6,0.0,0.0,0.0,1.0,1.25,5.45,0.0,14.5,14.85,3.75,6.2,,,,
308,309,Jordan Henderson,LIV,M,4,28.6,9.75,0.0,38.95,2.0,10.1,15.25,7.85,14.5,11.75,11.25,5.7,6.1,13.5,8.85,23.0,13.2,0.0,10.5,3.25,6.85,19.6,0.5,8.55,8.5,,,,
309,310,Leighton Clarkson,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
310,311,Luis Longstaff,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
311,312,Naby Keita,LIV,M,4,3.5,15.6,0.0,3.25,0.0,1.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,,,,
312,313,Pedro Chirivella,LIV,M,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
313,314,Roberto Firmino,LIV,"M,F",5,29.0,26.75,0.0,30.7,8.25,5.25,4.6,9.5,12.25,20.25,15.75,7.25,16.85,8.6,27.35,9.5,7.5,22.25,17.5,8.5,5.75,9.25,16.35,8.25,12.45,,,,
314,315,Sadio Mane,LIV,"M,F",5,0.0,15.25,0.0,4.5,25.25,17.35,21.75,8.5,7.25,11.0,17.75,5.6,8.25,20.5,17.25,13.25,24.5,25.25,1.75,31.25,16.35,0.0,30.45,12.0,15.85,,,,
315,316,Xherdan Shaqiri,LIV,"M,F",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.25,0.0,2.0,0.0,0.0,4.0,,,,
316,317,Divock Origi,LIV,F,6,0.0,3.0,0.0,8.25,2.5,1.25,2.25,6.1,1.35,6.75,1.25,5.6,0.0,0.0,1.0,0.5,3.5,1.75,22.25,23.0,1.0,0.0,1.25,0.0,8.0,,,,
317,318,Layton Stewart,LIV,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
318,319,Mohamed Salah,LIV,F,6,29.5,6.75,0.0,31.25,11.75,7.5,19.5,0.0,17.6,14.5,0.0,8.5,9.0,16.5,17.5,20.25,5.0,19.0,23.5,0.0,4.75,25.5,4.5,26.25,25.75,,,,
319,320,Rhian Brewster,LIV,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
320,321,Takumi Minamino,LIV,F,6,1.25,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
321,322,Thomas Hill,LIV,F,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
322,323,Claudio Bravo,MCI,G,1,0.0,11.5,0.0,0.0,0.0,12.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
323,324,Daniel Grimshaw,MCI,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
324,325,Ederson,MCI,G,1,5.0,-4.0,5.0,15.5,0.5,0.0,0.0,16.25,6.5,3.0,5.0,15.0,19.0,0.0,14.5,22.5,5.0,2.0,17.0,6.0,5.75,12.5,2.5,15.25,13.25,,,,
325,326,Scott Carson,MCI,G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
326,327,Alpha Richard Dionkou,MCI,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
327,328,Angelino,MCI,D,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,10.7,0.0,3.1,14.4,0.0,0.0,8.05,0.0,7.75,0.0,0.0,0.0,,,,
328,329,Aymeric Laporte,MCI,D,2,0.0,0.0,0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.0,0.0,17.95,0.0,0.0,0.0,8.15,8.7,0.0,,,,
